program  c.domain  adv.model   protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)  Tx(rounds)  Tx(s)  Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)    Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)   Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
51       FIELD     semihonest  shamir            3          2.14          140                1                  NA            NA            NA            NA            NA            NA           NA            1000000          NA               20             25000            1000000     0.0945324            0.32                 184           326%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.120773      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00198462                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             250000           1000000     0.0874198            0.29                 179           341%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.106746      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00438285                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0930541            0.31                 175           299%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.168121      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00463647                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0965773            0.32                 174           278%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.216312      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00484882                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0922286            0.31                 178           316%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.158501      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00480466                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.108295             0.31                 178           292%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.220331      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00497984                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0898636            0.30                 181           318%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.153883      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00236808                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0877648            0.31                 173           318%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.116095      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00462793                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.105244             0.34                 178           296%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.194178      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00420492                                
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.091234             0.30                 176           342%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.0964769     NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.0045862                                 
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10000            1000000     0.103096             0.29                 178           336%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.17687       NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.0053097                                 
51       FIELD     semihonest  shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             10000            1000000     0.0807974            0.29                 178           296%       ~30           16.0003         48.0005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     16             20                 0.151374      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         0.00016     10              0.00165613                                
