program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)    Tx(rounds)  Tx(s)      Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)    Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)    Ex(rounds)  Ex(s)       Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
66       RING      semihonest     replicated-ring  3          2.43          113                1                  NA            NA            NA            NA            NA            NA           NA            NA               1638400          61             256         0               0.0188734            0.12                 20            59%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0160104  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0243718            0.12                 19            69%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0211414  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0171108            0.11                 19            61%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0142362  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0185265            0.11                 18            69%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0154891  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0184444            0.11                 18            63%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0154943  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0229115            0.12                 18            62%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.019665   NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.018418             0.11                 18            66%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0152138  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0230217            0.11                 18            67%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0199308  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0183543            0.10                 20            69%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.015248   NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         0               0.0189593            0.11                 18            64%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0160156  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0233574            0.12                 18            64%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0202377  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0204023            1.14                 18            6%         ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0171796  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0276312            0.37                 18            30%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0244344  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0230596            0.78                 18            14%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0187526  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0247149            0.34                 19            26%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0196033  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0194606            0.11                 17            64%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.015989   NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0270059            2.41                 20            5%         ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.022744   NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0295978            0.34                 17            26%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0230385  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             256         1               0.0203745            0.11                 18            60%        ~61           0.204816        0.614448         NA               NA                     NA               NA        NA          NA         NA      NA          NA     NA             NA                 NA            0.204816  61            0.0175995  NA           NA               NA          NA                  NA                      NA                 NA        NA          NA          NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
