program  c.domain  adv.model      protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  input_size  packetdrops(%)  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)
66       RING      semihonest     replicated-ring  3          2.43          113                1                  256         0               0.0188734            0.12                 20            59%        ~61           0.204816        0.614448         0.02             2.8727e-05,0.0175678   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0243718            0.12                 19            69%        ~61           0.204816        0.614448         0.02             3.4575e-05,0.0229869   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0171108            0.11                 19            61%        ~61           0.204816        0.614448         0.01             3.381e-05,0.0159887    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0185265            0.11                 18            69%        ~61           0.204816        0.614448         0.01             3.5077e-05,0.0173027   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0184444            0.11                 18            63%        ~61           0.204816        0.614448         0.03             3.202e-05,0.0171691    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0229115            0.12                 18            62%        ~61           0.204816        0.614448         0.01             3.2665e-05,0.0214016   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.018418             0.11                 18            66%        ~61           0.204816        0.614448         0.01             3.439e-05,0.0169033    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0230217            0.11                 18            67%        ~61           0.204816        0.614448         0.03             3.5082e-05,0.021671    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0183543            0.10                 20            69%        ~61           0.204816        0.614448         0.02             3.4321e-05,0.017081    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         0               0.0189593            0.11                 18            64%        ~61           0.204816        0.614448         0.03             3.3095e-05,0.0176753   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0233574            0.12                 18            64%        ~61           0.204816        0.614448         0.04             3.2597e-05,0.0220547   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0204023            1.14                 18            6%         ~61           0.204816        0.614448         0.01             3.8945e-05,0.018879    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0276312            0.37                 18            30%        ~61           0.204816        0.614448         0.02             3.8196e-05,0.0261731   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0230596            0.78                 18            14%        ~61           0.204816        0.614448         0.03             4.9151e-05,0.0215278   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0247149            0.34                 19            26%        ~61           0.204816        0.614448         0.02             5.528e-05,0.0232127    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0194606            0.11                 17            64%        ~61           0.204816        0.614448         0.02             3.3386e-05,0.0180797   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0270059            2.41                 20            5%         ~61           0.204816        0.614448         0.02             7.4321e-05,0.0251793   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0295978            0.34                 17            26%        ~61           0.204816        0.614448         0.02             0.000115383,0.0275642  
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.0203745            0.11                 18            60%        ~61           0.204816        0.614448         0.02             3.1492e-05,0.0192498   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         1               0.028711             0.36                 18            28%        ~61           0.204816        0.614448         0.03             3.7971e-05,0.0272698   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0140678            0.10                 17            66%        ~61           0.204816        0.614448         0.02             2.9354e-05,0.0130542   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0787256            0.17                 20            56%        ~61           0.204816        0.614448         0.03             7.159e-05,0.0768658    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.027956             1.37                 20            8%         ~61           0.204816        0.614448         0.03             3.3522e-05,0.0265128   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0471952            0.13                 17            61%        ~61           0.204816        0.614448         0.01             5.0822e-05,0.0454782   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0299564            1.15                 18            7%         ~61           0.204816        0.614448         0.03             3.613e-05,0.0281785    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0417712            0.34                 18            27%        ~61           0.204816        0.614448         0.03             6.7673e-05,0.0398052   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.026505             2.22                 20            4%         ~61           0.204816        0.614448         0.02             4.846e-05,0.0248358    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0267804            0.12                 19            62%        ~61           0.204816        0.614448         0.04             3.1452e-05,0.0256266   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0315065            0.41                 18            25%        ~61           0.204816        0.614448         0.03             4.8804e-05,0.0294767   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         2               0.0484793            0.36                 17            25%        ~61           0.204816        0.614448         0.01             6.8868e-05,0.0465006   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.680246             3.72                 18            4%         ~61           0.204816        0.614448         0.05             7.8274e-05,0.677855    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               1.12898              3.74                 17            3%         ~61           0.204816        0.614448         0.04             7.8908e-05,1.1266      
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.0508674            0.82                 18            10%        ~61           0.204816        0.614448         0.01             6.9797e-05,0.0485276   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.0348593            1.44                 20            9%         ~61           0.204816        0.614448         0.02             7.2816e-05,0.0331216   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.250628             3.89                 19            3%         ~61           0.204816        0.614448         0.03             7.0798e-05,0.248431    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.526518             2.29                 17            6%         ~61           0.204816        0.614448         0.02             6.9576e-05,0.524316    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.0791145            4.90                 20            3%         ~61           0.204816        0.614448         0.03             7.5688e-05,0.0767022   
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.317804             0.87                 19            14%        ~61           0.204816        0.614448         0.03             7.1769e-05,0.315623    
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               1.10652              3.10                 18            4%         ~61           0.204816        0.614448         0.01             7.6106e-05,1.10397     
66       RING      semihonest     replicated-ring  3          NA            NA                 NA                 256         5               0.704229             3.49                 18            3%         ~61           0.204816        0.614448         0.03             7.717e-05,0.701853     
66       RING      semidishonest  semi2k           3          2.43          113                1                  256         0               0.818336             0.92                 80            224%       ~716          28.1559         83.6483          0.87             0.767484,0.046886      
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.817785             0.92                 78            226%       ~716          28.1559         83.6483          0.80             0.77205,0.0417111      
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.824013             0.93                 82            220%       ~716          28.1559         83.6483          0.70             0.772066,0.0477322     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.799463             0.91                 76            192%       ~716          28.1559         83.6483          0.51             0.720279,0.0755134     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.814067             0.93                 94            201%       ~716          28.1559         83.6483          0.57             0.770725,0.0404287     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.824724             0.94                 80            218%       ~716          28.1559         83.6483          0.78             0.774804,0.0456802     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.856947             0.96                 93            225%       ~716          28.1559         83.6483          0.82             0.802235,0.0506084     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.871866             0.98                 74            219%       ~716          28.1559         83.6483          0.74             0.821923,0.0454586     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.845354             0.95                 90            227%       ~716          28.1559         83.6483          0.84             0.796125,0.0447587     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         0               0.843684             0.94                 84            226%       ~716          28.1559         83.6483          0.88             0.794194,0.0452494     
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.49064              2.63                 80            81%        ~716          28.1559         83.6483          0.81             1.10973,0.376503       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.26264              1.58                 88            124%       ~716          28.1559         83.6483          0.76             1.10401,0.154503       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.64909              1.78                 98            111%       ~716          28.1559         83.6483          0.66             1.09231,0.553508       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.46759              1.58                 96            137%       ~716          28.1559         83.6483          0.72             1.1801,0.283334        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.10744              1.21                 80            179%       ~716          28.1559         83.6483          0.69             0.944538,0.158779      
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.82528              1.94                 84            109%       ~716          28.1559         83.6483          0.67             1.67179,0.149256       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.30945              1.42                 82            150%       ~716          28.1559         83.6483          0.85             0.98484,0.320093       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.51427              1.63                 88            122%       ~716          28.1559         83.6483          0.69             1.17457,0.336225       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               0.949496             1.06                 92            181%       ~716          28.1559         83.6483          0.73             0.85029,0.0945998      
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         1               1.85386              1.96                 90            108%       ~716          28.1559         83.6483          0.83             1.78046,0.069374       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.82763              2.95                 76            74%        ~716          28.1559         83.6483          0.89             2.12644,0.697129       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.31766              2.45                 86            85%        ~716          28.1559         83.6483          0.66             1.71734,0.596065       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.78605              4.94                 82            42%        ~716          28.1559         83.6483          0.78             1.54027,1.24148        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               3.70059              5.85                 90            41%        ~716          28.1559         83.6483          1.06             3.15352,0.542741       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.15227              3.29                 78            65%        ~716          28.1559         83.6483          0.85             1.48687,0.661172       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.67961              2.83                 92            76%        ~716          28.1559         83.6483          0.76             1.53481,1.1405         
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               3.08628              3.20                 90            68%        ~716          28.1559         83.6483          0.69             1.95196,1.12995        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.01503              2.11                 91            101%       ~716          28.1559         83.6483          0.79             1.49183,0.519035       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               3.10753              4.46                 86            47%        ~716          28.1559         83.6483          0.76             2.40298,0.700104       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         2               2.45466              4.70                 82            46%        ~716          28.1559         83.6483          0.76             1.87135,0.579152       
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               9.04683              9.19                 98            30%        ~716          28.1559         83.6483          1.34             7.12318,1.9196         
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               10.7672              12.93                94            30%        ~716          28.1559         83.6483          2.39             9.18224,1.58074        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               11.6282              12.83                82            19%        ~716          28.1559         83.6483          1.14             6.46856,5.15543        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               9.79284              10.95                92            30%        ~716          28.1559         83.6483          1.84             7.87439,1.91467        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               13.5411              14.66                86            32%        ~716          28.1559         83.6483          2.89             10.4163,3.12039        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               10.4863              11.64                78            32%        ~716          28.1559         83.6483          2.11             9.00729,1.47484        
66       RING      semidishonest  semi2k           3          NA            NA                 NA                 256         5               10.1614              10.27                86            22%        ~716          28.1559         83.6483          0.90             7.77163,2.38553        
