comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.79;256;1;0;1;1;2;1;0;2;10000;10000;10000000;0;0;2;.034772;NA;.135187;.101589;.101584;.140000;32;112
1.76;257;1;0;1;1;2;1;0;3;10000;10000;10000000;0;0;2;.025709;NA;.108938;.111918;.111913;.140000;13;90
1.82;256;1;0;1;1;2;1;0;5;10000;10000;10000000;0;0;2;.045735;NA;.112889;.106893;.106888;.150000;23;83
1.95;262;1;0;1;1;2;1;0;8;10000;10000;10000000;0;0;2;.057902;NA;.162164;.213453;.213448;.270000;52;75
1.93;262;1;0;1;1;2;1;0;9;10000;10000;10000000;0;0;2;.119915;NA;.299087;.244324;.244319;.370000;80;97
1.89;261;1;0;1;1;2;1;0;10;10000;10000;10000000;0;0;2;.070910;NA;.157393;.160775;.160770;.230000;28;89
1.94;262;1;0;1;1;2;1;0;11;10000;10000;10000000;0;0;2;.050019;NA;.211206;.223997;.223993;.270000;25;94
1.90;263;1;0;1;1;2;1;0;12;10000;10000;10000000;0;0;2;.047228;NA;.152242;.184269;.184264;.230000;32;84
1.80;258;1;0;1;8;2;1;0;2;10000;10000;10000000;0;0;2;.038736;NA;.130460;.096936;.096931;.130000;32;116
1.80;257;1;0;1;8;2;1;0;3;10000;10000;10000000;0;0;2;.050626;NA;.112470;.106859;.106854;.160000;13;80
1.77;258;1;0;1;8;2;1;0;5;10000;10000;10000000;0;0;2;.040551;NA;.115527;.109380;.109375;.150000;23;86
1.94;261;1;0;1;8;2;1;0;8;10000;10000;10000000;0;0;2;.068314;NA;.157623;.245021;.245015;.310000;52;64
1.96;262;1;0;1;8;2;1;0;9;10000;10000;10000000;0;0;2;.089123;NA;.280213;.202923;.202918;.290000;80;115
1.93;261;1;0;1;8;2;1;0;10;10000;10000;10000000;0;0;2;.057102;NA;.167585;.181423;.181418;.240000;26;92
1.95;263;1;0;1;8;2;1;0;11;10000;10000;10000000;0;0;2;.070304;NA;.174560;.209253;.209248;.280000;23;80
1.96;262;1;0;1;8;2;1;0;12;10000;10000;10000000;0;0;2;.073476;NA;.162225;.175063;.175057;.250000;30;82
1.81;256;1;0;1;16;2;1;0;2;10000;10000;10000000;0;0;2;.026913;NA;.137458;.118438;.118433;.140000;55;102
1.82;256;1;0;1;16;2;1;0;3;10000;10000;10000000;0;0;2;.045896;NA;.138027;.127413;.127408;.170000;23;88
1.81;257;1;0;1;16;2;1;0;5;10000;10000;10000000;0;0;2;.051162;NA;.136746;.124472;.124467;.170000;42;86
1.92;263;1;0;1;16;2;1;0;8;10000;10000;10000000;0;0;2;.045153;NA;.184936;.307330;.307324;.350000;99;65
1.91;263;1;0;1;16;2;1;0;9;10000;10000;10000000;0;0;2;.090496;NA;.338548;.244252;.244245;.340000;157;109
1.91;261;1;0;1;16;2;1;0;10;10000;10000;10000000;0;0;2;.062752;NA;.205033;.215440;.215435;.280000;53;92
1.94;262;1;0;1;16;2;1;0;11;10000;10000;10000000;0;0;2;.072383;NA;.278733;.271232;.271227;.340000;42;94
1.89;261;1;0;1;16;2;1;0;12;10000;10000;10000000;0;0;2;.074450;NA;.203910;.212528;.212522;.290000;57;86
1.79;257;1;0;1;32;2;1;0;2;10000;10000;10000000;0;0;2;.032040;NA;.236690;.169628;.169623;.200000;116;130
1.75;256;1;0;1;32;2;1;0;3;10000;10000;10000000;0;0;2;.035526;NA;.166485;.170302;.170296;.210000;42;88
1.80;258;1;0;1;32;2;1;0;5;10000;10000;10000000;0;0;2;.030105;NA;.196185;.182392;.182387;.210000;80;99
1.95;262;1;0;1;32;2;1;0;8;10000;10000;10000000;0;0;2;.058193;NA;.251380;.434290;.434284;.500000;195;60
1.98;261;1;0;1;32;2;1;0;9;10000;10000;10000000;0;0;2;.116277;NA;.484552;.360842;.360836;.480000;311;113
1.94;261;1;0;1;32;2;1;0;10;10000;10000;10000000;0;0;2;.054631;NA;.307611;.220414;.220411;.270000;134;129
1.95;263;1;0;1;32;2;1;0;11;10000;10000;10000000;0;0;2;.063535;NA;.333096;.367171;.367166;.430000;80;88
1.96;261;1;0;1;32;2;1;0;12;10000;10000;10000000;0;0;2;.047027;NA;.234823;.285843;.285838;.330000;110;83
1.79;256;1;0;1;64;2;1;0;2;10000;10000;10000000;0;0;2;.033469;NA;.272457;.161040;.161035;.200000;233;153
1.82;256;1;0;1;64;2;1;0;3;10000;10000;10000000;0;0;2;.011140;NA;.184632;.161412;.161407;.170000;80;109
1.81;257;1;0;1;64;2;1;0;5;10000;10000;10000000;0;0;2;.035363;NA;.248438;.225070;.225064;.260000;157;101
1.97;262;1;0;1;64;2;1;0;8;10000;10000;10000000;0;0;2;.067617;NA;.349724;.542625;.542619;.620000;385;64
1.93;263;1;0;1;64;2;1;0;9;10000;10000;10000000;0;0;2;.114254;NA;.599116;.400142;.400136;.520000;613;126
1.99;263;1;0;1;64;2;1;0;10;10000;10000;10000000;0;0;2;.068400;NA;.369513;.340101;.340096;.410000;229;103
1.92;262;1;0;1;64;2;1;0;11;10000;10000;10000000;0;0;2;.052828;NA;.423995;.360116;.360110;.410000;161;114
1.91;263;1;0;1;64;2;1;0;12;10000;10000;10000000;0;0;2;.073491;NA;.334721;.300520;.300515;.370000;219;100
1.89;261;1;0;1;128;2;1;0;2;10000;10000;10000000;0;0;2;.038791;NA;.353214;.191604;.191599;.230000;462;163
1.87;260;1;0;1;128;2;1;0;3;10000;10000;10000000;0;0;2;.056406;NA;.292638;.312227;.312221;.370000;157;83
1.86;261;1;0;1;128;2;1;0;5;10000;10000;10000000;0;0;2;.030114;NA;.307863;.296222;.296217;.330000;309;98
2.02;267;1;0;1;128;2;1;0;8;10000;10000;10000000;0;0;2;.069297;NA;.574965;.519594;.519589;.590000;770;100
2.05;267;1;0;1;128;2;1;0;9;10000;10000;10000000;0;0;2;.131433;NA;.995807;.623646;.623640;.760000;1225;139
