comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;256;2;1;0;6;0;10000;10000000;0;2;7;.000663;NA;.097218;.136717;.136717;.204583;4607;2404
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;0;.000074;NA;.002338;.002334;.002334;.003958;308;2800
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;1;.000257;NA;.013598;.023522;.023522;.036458;922;2024
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;2;.000366;NA;.024469;.043325;.043325;.067291;1536;1915
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;3;.000322;NA;.036235;.064945;.064945;.098541;2150;1939
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;4;.000361;NA;.045917;.084063;.084063;.129791;2764;1838
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;5;.000425;NA;.057616;.105266;.105266;.162916;3379;1868
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;6;.000476;NA;.068529;.127931;.127931;.193125;3991;1876
0.02;3;1;0;2;256;2;1;0;6;10000;0;10000000;0;2;7;.000605;NA;.076879;.147183;.147183;.227708;4607;1743
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;0;.000080;NA;.002362;.002361;.002361;.004166;309;2678
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;1;.000438;NA;.022162;.021891;.021891;.037083;929;3363
0.01;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;2;.000463;NA;.038853;.040794;.040794;.068750;1546;3188
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;3;.000503;NA;.056327;.061446;.061446;.103333;2160;3138
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;4;.000597;NA;.075813;.082094;.082094;.135416;2778;3135
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;5;.000737;NA;.093403;.098679;.098679;.164166;3395;3128
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;6;.000887;NA;.110794;.122446;.122446;.203750;4013;3120
0.02;3;1;0;2;256;2;1;0;6;10000;10000;10000000;0;2;7;.001095;NA;.128055;.139858;.139858;.232083;4630;3087
0.02;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;0;.000062;NA;.002469;.002467;.002466;.003888;308;4531
0.01;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;1;.000041;NA;.011216;.023514;.023514;.035972;920;2253
0.02;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;2;.000058;NA;.018130;.044575;.044574;.067222;1530;1946
0.02;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;3;.000057;NA;.025000;.064763;.064763;.095138;2140;1897
0.02;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;4;.000042;NA;.032401;.086944;.086944;.125833;2751;1859
0.02;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;5;.000054;NA;.037679;.105663;.105663;.158194;3361;1718
0.02;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;6;.000114;NA;.043560;.127712;.127712;.185555;3972;1694
0.01;3;1;0;3;256;2;1;0;6;0;0;10000000;0;2;7;.000039;NA;.050665;.147404;.147404;.215555;4582;1696
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;0;.000129;NA;.002400;.002405;.002405;.003888;308;4390
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;1;.000178;NA;.013800;.021900;.021900;.033194;923;3191
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;2;.000246;NA;.022719;.042127;.042127;.063472;1537;2861
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;3;.000348;NA;.032006;.060020;.060020;.090138;2151;2710
0.01;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;4;.000332;NA;.042706;.080087;.080087;.119722;2765;2797
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;5;.000340;NA;.050261;.098393;.098392;.146388;3379;2583
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;6;.000363;NA;.064039;.118370;.118369;.175972;3993;2722
0.02;3;1;0;3;256;2;1;0;6;0;10000;10000000;0;2;7;.000457;NA;.068285;.135696;.135696;.202777;4607;2525
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;0;.000046;NA;.002465;.002462;.002461;.003888;308;4637
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;1;.000247;NA;.012669;.023608;.023608;.036805;922;2680
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;2;.000213;NA;.021703;.045024;.045024;.069027;1536;2468
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;3;.000257;NA;.030922;.065553;.065553;.100555;2150;2423
0.01;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;4;.000298;NA;.039727;.087418;.087418;.132083;2764;2352
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;5;.000322;NA;.048066;.105849;.105849;.163472;3377;2281
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;6;.000445;NA;.057905;.125754;.125754;.195972;3993;2299
0.02;3;1;0;3;256;2;1;0;6;10000;0;10000000;0;2;7;.000597;NA;.063650;.147996;.147996;.229722;4605;2144
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;0;.000119;NA;.002442;.002447;.002446;.004027;308;4380
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;1;.000347;NA;.016136;.022122;.022121;.037222;927;3799
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;2;.000411;NA;.027964;.041499;.041499;.069861;1544;3496
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;3;.000432;NA;.039840;.060628;.060628;.101250;2160;3356
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;4;.000530;NA;.052126;.080830;.080830;.134027;2778;3272
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;5;.000647;NA;.066447;.102106;.102104;.170277;3395;3458
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;6;.000671;NA;.076012;.121188;.121187;.201944;4013;3285
0.02;3;1;0;3;256;2;1;0;6;10000;10000;10000000;0;2;7;.000835;NA;.090543;.143163;.143163;.236666;4630;3308
