program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
51;RING;semihonest;replicated-ring;3;2.19;140;1;NA;NA;NA;NA;NA;NA;NA;1000000;NA;20;0;1000000;0.0364333;0.25;130;171%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0443148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0367335;0.27;133;164%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0696622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0331513;0.24;129;155%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0871645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0338581;0.23;131;186%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0478107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0344085;0.26;133;176%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0517414;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0385194;0.25;135;180%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0594798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0389652;0.29;134;165%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0888298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0334643;0.24;132;184%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0544886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0306734;0.29;134;159%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0535618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1000000;0.0451778;0.27;131;169%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.116333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
