comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;256;56;1;0;5;10000;10000;32;0;1;0;.002256;NA;.128640;.160911;.167398;.168750;47;1843
0.01;3;1;0;4;256;56;1;0;5;10000;10000;32;1;1;0;.001970;.120017;.081157;.155119;.160879;.280833;47;1030
0.01;3;1;0;4;256;56;1;0;5;10000;10000;64;0;1;0;.005140;NA;.076428;.079823;.086276;.090416;181;2111
0.02;3;1;0;4;256;56;1;0;5;10000;10000;64;1;1;0;.005414;.068226;.042320;.065433;.079966;.148750;181;1032
0.01;3;1;0;4;256;56;1;0;5;10000;10000;224;0;1;0;.046290;NA;.933901;1.033393;1.045355;1.090000;2142;2123
0.02;3;1;0;4;256;56;1;0;5;10000;10000;224;1;1;0;.048870;.684677;.490272;.717743;.733615;1.437916;2162;1242
0.01;3;1;0;4;256;57;1;0;5;10000;10000;32;0;1;0;.000231;NA;.011828;.013022;.014841;.015000;49;1869
0.01;3;1;0;4;256;57;1;0;5;10000;10000;32;1;1;0;.000695;.008305;.005424;.008515;.010033;.018333;48;987
0.02;3;1;0;4;256;57;1;0;5;10000;10000;64;0;1;0;.000243;NA;.060950;.062848;.064647;.065000;181;2251
0.02;3;1;0;4;256;57;1;0;5;10000;10000;64;1;1;0;.000742;.029021;.028139;.041592;.045408;.072500;181;1233
0.03;3;1;0;4;256;57;1;0;5;10000;10000;224;0;1;0;.001449;NA;.778530;.783682;.795454;.796666;2161;2346
0.02;3;1;0;4;256;57;1;0;5;10000;10000;224;1;1;0;.005927;.327858;.363698;.529696;.535725;.862500;2158;1313
0.02;3;1;0;4;256;37;1;0;5;10000;10000;32;0;1;0;.000271;NA;.004915;.005900;.006649;.007083;50;1677
0.02;3;1;0;4;256;37;1;0;5;10000;10000;32;1;1;0;.000953;.006652;.003540;.004754;.005956;.012083;50;1094
0.01;3;1;0;4;256;37;1;0;5;10000;10000;64;0;1;0;.000379;NA;.014664;.018788;.021773;.022083;191;1591
0.01;3;1;0;4;256;37;1;0;5;10000;10000;64;1;1;0;.000842;.017212;.010230;.013605;.015945;.032916;191;1158
0.01;3;1;0;4;256;37;1;0;5;10000;10000;224;0;1;0;.001847;NA;.183392;.237568;.241725;.243750;2306;1818
0.02;3;1;0;4;256;37;1;0;5;10000;10000;224;1;1;0;.007405;.223176;.126408;.170315;.175423;.381250;2308;1231
0.03;3;1;0;4;256;41;1;0;5;10000;10000;32;0;1;0;;NA;;;;.007500;48;2078
0.03;3;1;0;4;256;41;1;0;5;10000;10000;32;1;1;0;;;;;;41.666666;45;0
