program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)
63       RING      semihonest  replicated-ring  3          1.23          57                 1                  25000            500         0.0628489            0.15                 18            55%        ~174          0.312681        0.938043         0.02             0.00308436,0.0583663   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0458878            0.13                 18            75%        ~174          0.312681        0.938043         0.05             0.00226114,0.0418208   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0592658            0.14                 18            70%        ~174          0.312681        0.938043         0.04             0.00327928,0.0543254   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0747375            0.15                 20            62%        ~174          0.312681        0.938043         0.03             0.00308822,0.0696636   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0775944            0.16                 17            73%        ~174          0.312681        0.938043         0.03             0.00257728,0.0732068   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0470762            0.13                 18            75%        ~174          0.312681        0.938043         0.04             0.00296201,0.0423461   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0657303            0.14                 18            54%        ~174          0.312681        0.938043         0.04             0.00283715,0.061099    
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0783688            0.16                 18            70%        ~174          0.312681        0.938043         0.06             0.00265551,0.0740077   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0785715            0.16                 20            76%        ~174          0.312681        0.938043         0.08             0.002571,0.0740566     
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 25000            500         0.0818245            0.16                 18            73%        ~174          0.312681        0.938043         0.08             0.00302151,0.0768195   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 10000            500         0.062701             0.15                 17            72%        ~174          0.312681        0.938043         0.04             0.00252072,0.0582066   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 10000            500         0.0742739            0.16                 18            59%        ~174          0.312681        0.938043         0.04             0.00271753,0.0695214   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 10000            500         0.0608982            0.14                 18            70%        ~174          0.312681        0.938043         0.04             0.00284276,0.0559947   
63       RING      semihonest  replicated-ring  3          NA            NA                 NA                 10000            500         0.0812109            0.17                 18            67%        ~174          0.312681        0.938043         0.04             0.00287292,0.0761987   
