comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
4.20;374;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;.061055;NA;.047363;1.917830;1.917827;1.980000;16;4
4.29;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;1.080113;NA;.067137;1.184220;1.184212;2.260000;16;5
4.58;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;.062130;NA;.069795;1.520453;1.520447;1.580000;16;8
4.41;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;1.073505;NA;.067065;1.640317;1.640309;2.710000;16;4
4.30;363;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;.062215;NA;.070731;2.904642;2.904637;2.970000;17;4
4.32;372;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;.071944;NA;.068073;.765373;.765366;.840000;16;15
4.22;370;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;2;2;1.050005;NA;.066084;1.597266;1.597261;2.650000;16;4
4.42;363;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.079551;NA;.068078;1.384383;1.384380;2.460000;16;5
4.50;363;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;.062793;NA;.070431;1.813161;1.813155;1.880000;15;7
4.24;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.092878;NA;.073876;3.307121;3.307116;4.400000;17;3
4.15;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.046970;NA;.048903;3.794253;3.794249;4.840000;16;1
4.25;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.076661;NA;.071900;3.639326;3.639321;4.720000;18;2
4.14;363;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.070412;NA;.073396;1.403665;1.403657;2.470000;16;5
4.13;364;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.071225;NA;.048235;22.477150;22.477146;23.550000;16;0
4.34;374;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.064592;NA;.072227;1.606468;1.606460;2.670000;16;5
4.21;364;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;.061433;NA;.068695;2.870688;2.870682;2.930000;17;4
4.30;373;1;0;1;256;525;1;0;5;10000;10000;0;0;1;0;0;5;2;1.067894;NA;.071546;6.699112;6.699104;7.770000;16;1
