comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;256;5;1;0;12;1000;1000;10000000;0;3;1;.000957;NA;.042903;.056726;.056725;.071250;2150;3263
0.02;3;1;0;2;256;5;1;0;12;1000;10000;10000000;0;3;1;.000857;NA;.043034;.056285;.056285;.074166;2153;3046
0.02;3;1;0;2;256;5;1;0;12;1000;100000;10000000;0;3;1;.000980;NA;.041575;.057646;.057645;.070625;2151;3220
0.02;3;1;0;2;256;5;1;0;12;10000;0;10000000;0;3;1;.000907;NA;.028347;.056582;.056582;.071666;2146;1993
0.01;3;1;0;2;256;5;1;0;12;10000;1000;10000000;0;3;1;.001294;NA;.043537;.058342;.058342;.073750;2150;3111
0.01;3;1;0;2;256;5;1;0;12;10000;10000;10000000;0;3;1;.000969;NA;.043120;.059389;.059388;.071041;2153;3228
0.02;3;1;0;2;256;5;1;0;12;10000;100000;10000000;0;3;1;.000902;NA;.041829;.058818;.058817;.069791;2147;3297
0.02;3;1;0;2;256;5;1;0;12;100000;0;10000000;0;3;1;.000824;NA;.027179;.057474;.057474;.069166;2142;1974
0.02;3;1;0;2;256;5;1;0;12;100000;1000;10000000;0;3;1;.000984;NA;.040383;.059078;.059078;.073333;2143;2864
0.02;3;1;0;2;256;5;1;0;12;100000;10000;10000000;0;3;1;.000867;NA;.039537;.059256;.059255;.072708;2147;2764
0.02;3;1;0;2;256;5;1;0;12;100000;100000;10000000;0;3;1;.001328;NA;.039885;.058371;.058371;.067708;2140;3016
0.02;3;1;0;3;256;5;1;0;9;0;0;10000000;0;3;1;.001347;NA;.044709;.101553;.101552;.110833;2446;2950
0.02;3;1;0;3;256;5;1;0;9;0;1000;10000000;0;3;1;.001551;NA;.050516;.089668;.089668;.099583;2449;3763
0.01;3;1;0;3;256;5;1;0;9;0;10000;10000000;0;3;1;.001785;NA;.048272;.090838;.090838;.102916;2454;3484
0.02;3;1;0;3;256;5;1;0;9;0;100000;10000000;0;3;1;.001764;NA;.053556;.089477;.089477;.099166;2446;3981
0.02;3;1;0;3;256;5;1;0;9;1000;0;10000000;0;3;1;.001450;NA;.049693;.091822;.091822;.102222;2448;3787
0.02;3;1;0;3;256;5;1;0;9;1000;1000;10000000;0;3;1;.001536;NA;.058439;.099612;.099612;.114166;2451;4020
0.02;3;1;0;3;256;5;1;0;9;1000;10000;10000000;0;3;1;.001808;NA;.056855;.102763;.102762;.116388;2455;3738
0.02;3;1;0;3;256;5;1;0;9;1000;100000;10000000;0;3;1;.001686;NA;.054236;.088272;.088272;.102222;2448;4142
0.02;3;1;0;3;256;5;1;0;9;10000;0;10000000;0;3;1;.001380;NA;.048850;.091467;.091466;.101527;2454;3749
0.02;3;1;0;3;256;5;1;0;9;10000;1000;10000000;0;3;1;.002074;NA;.054672;.087236;.087235;.104444;2454;4435
0.02;3;1;0;3;256;5;1;0;9;10000;10000;10000000;0;3;1;.001541;NA;.053769;.089679;.089679;.107500;2458;4019
0.02;3;1;0;3;256;5;1;0;9;10000;100000;10000000;0;3;1;.001533;NA;.060013;.099852;.099852;.111944;2452;4102
0.02;3;1;0;3;256;5;1;0;9;100000;0;10000000;0;3;1;.001407;NA;.048901;.093359;.093359;.102083;2445;3590
0.02;3;1;0;3;256;5;1;0;9;100000;1000;10000000;0;3;1;.001580;NA;.054217;.089616;.089616;.102916;2448;4061
0.02;3;1;0;3;256;5;1;0;9;100000;10000;10000000;0;3;1;.001956;NA;.056288;.087785;.087784;.101250;2452;4428
0.02;3;1;0;3;256;5;1;0;9;100000;100000;10000000;0;3;1;.001503;NA;.056792;.093395;.093395;.106527;2445;4056
0.02;3;1;0;3;256;5;1;0;10;0;0;10000000;0;3;1;.000469;NA;.020825;.059121;.059121;.074444;2141;2053
0.02;3;1;0;3;256;5;1;0;10;0;1000;10000000;0;3;1;.000861;NA;.025941;.058084;.058084;.072777;2144;2669
0.02;3;1;0;3;256;5;1;0;10;0;10000;10000000;0;3;1;.000598;NA;.024455;.057079;.057079;.071250;2147;2585
0.02;3;1;0;3;256;5;1;0;10;0;100000;10000000;0;3;1;.000782;NA;.026944;.060037;.060036;.075000;2141;2655
0.02;3;1;0;3;256;5;1;0;10;1000;0;10000000;0;3;1;.000630;NA;.027229;.058142;.058141;.071111;2146;2916
0.02;3;1;0;3;256;5;1;0;10;1000;1000;10000000;0;3;1;.000791;NA;.032473;.061034;.061032;.076250;2150;3489
0.02;3;1;0;3;256;5;1;0;10;1000;10000;10000000;0;3;1;.000723;NA;.032859;.060179;.060178;.074583;2153;3609
0.02;3;1;0;3;256;5;1;0;10;1000;100000;10000000;0;3;1;.001370;NA;.032356;.058388;.058388;.070833;2147;3802
0.02;3;1;0;3;256;5;1;0;10;10000;0;10000000;0;3;1;.000507;NA;.026841;.059663;.059663;.070277;2146;2896
0.02;3;1;0;3;256;5;1;0;10;10000;1000;10000000;0;3;1;.000839;NA;.031287;.058648;.058647;.071666;2150;3714
0.02;3;1;0;3;256;5;1;0;10;10000;10000;10000000;0;3;1;.000816;NA;.033377;.058219;.058219;.071666;2153;3873
0.02;3;1;0;3;256;5;1;0;10;10000;100000;10000000;0;3;1;.000650;NA;.033170;.059311;.059310;.070555;2147;3845
0.02;3;1;0;3;256;5;1;0;10;100000;0;10000000;0;3;1;.000521;NA;.025937;.059670;.059670;.069722;2140;2780
0.02;3;1;0;3;256;5;1;0;10;100000;1000;10000000;0;3;1;.000723;NA;.030941;.059541;.059540;.070138;2143;3530
0.02;3;1;0;3;256;5;1;0;10;100000;10000;10000000;0;3;1;.000825;NA;.030591;.060623;.060622;.071388;2147;3311
0.02;3;1;0;3;256;5;1;0;10;100000;100000;10000000;0;3;1;.000824;NA;.031216;.060309;.060309;.068888;2140;3447
0.02;3;1;0;3;256;5;1;0;11;0;0;10000000;0;3;1;.000368;NA;.020154;.060232;.060232;.067777;2446;2170
0.01;3;1;0;3;256;5;1;0;11;0;1000;10000000;0;3;1;.000486;NA;.022896;.056466;.056465;.079722;2457;2134
0.02;3;1;0;3;256;5;1;0;11;0;10000;10000000;0;3;1;.000509;NA;.024915;.056201;.056201;.070694;2457;2607
0.02;3;1;0;3;256;5;1;0;11;0;100000;10000000;0;3;1;.000586;NA;.024298;.056626;.056626;.074305;2447;2405
0.02;3;1;0;3;256;5;1;0;11;1000;0;10000000;0;3;1;.000429;NA;.024193;.059428;.059427;.071527;2452;2531
0.01;3;1;0;3;256;5;1;0;11;1000;1000;10000000;0;3;1;.000675;NA;.031035;.059040;.059040;.075833;2463;3115
0.02;3;1;0;3;256;5;1;0;11;1000;10000;10000000;0;3;1;.000702;NA;.030249;.057815;.057815;.072361;2463;3222
0.02;3;1;0;3;256;5;1;0;11;1000;100000;10000000;0;3;1;.000867;NA;.029480;.058952;.058952;.070972;2453;3170
0.02;3;1;0;3;256;5;1;0;11;10000;0;10000000;0;3;1;.000524;NA;.023259;.059132;.059132;.074722;2452;2313
0.02;3;1;0;3;256;5;1;0;11;10000;1000;10000000;0;3;1;.000566;NA;.030079;.060038;.060038;.074861;2463;3061
0.02;3;1;0;3;256;5;1;0;11;10000;10000;10000000;0;3;1;.000537;NA;.029759;.056961;.056961;.070833;2463;3417
0.02;3;1;0;3;256;5;1;0;11;10000;100000;10000000;0;3;1;.000564;NA;.029709;.058811;.058810;.072083;2452;3114
0.02;3;1;0;3;256;5;1;0;11;100000;0;10000000;0;3;1;.000524;NA;.022052;.062603;.062602;.078611;2445;2082
0.02;3;1;0;3;256;5;1;0;11;100000;1000;10000000;0;3;1;.000677;NA;.028666;.058668;.058668;.074583;2456;2924
0.02;3;1;0;3;256;5;1;0;11;100000;10000;10000000;0;3;1;.000936;NA;.029022;.059368;.059368;.073333;2456;2974
0.02;3;1;0;3;256;5;1;0;11;100000;100000;10000000;0;3;1;.000561;NA;.028135;.059063;.059062;.075694;2449;2784
0.02;3;1;0;3;256;5;1;0;12;0;0;10000000;0;3;1;.000491;NA;.018625;.056784;.056784;.078888;2140;1737
0.02;3;1;0;3;256;5;1;0;12;0;1000;10000000;0;3;1;.000584;NA;.025032;.054489;.054488;.069305;2144;2715
0.01;3;1;0;3;256;5;1;0;12;0;10000;10000000;0;3;1;.000584;NA;.025260;.055000;.054999;.070972;2147;2686
0.02;3;1;0;3;256;5;1;0;12;0;100000;10000000;0;3;1;.000556;NA;.025787;.060232;.060232;.074027;2141;2581
0.02;3;1;0;3;256;5;1;0;12;1000;0;10000000;0;3;1;.000544;NA;.023725;.056647;.056647;.069861;2146;2589
0.02;3;1;0;3;256;5;1;0;12;1000;1000;10000000;0;3;1;.000705;NA;.031718;.059350;.059349;.074305;2150;3451
0.02;3;1;0;3;256;5;1;0;12;1000;10000;10000000;0;3;1;.000925;NA;.032456;.058896;.058896;.074305;2153;3750
0.01;3;1;0;3;256;5;1;0;12;1000;100000;10000000;0;3;1;.000678;NA;.032136;.058220;.058219;.071250;2147;3708
0.02;3;1;0;3;256;5;1;0;12;10000;0;10000000;0;3;1;.000484;NA;.023893;.057424;.057423;.069583;2146;2654
0.01;3;1;0;3;256;5;1;0;12;10000;1000;10000000;0;3;1;.000763;NA;.030888;.060660;.060660;.078750;2150;3057
0.02;3;1;0;3;256;5;1;0;12;10000;10000;10000000;0;3;1;.000688;NA;.032520;.058009;.058009;.073472;2153;3670
0.02;3;1;0;3;256;5;1;0;12;10000;100000;10000000;0;3;1;.000632;NA;.032625;.059053;.059053;.070972;2147;3796
0.02;3;1;0;3;256;5;1;0;12;100000;0;10000000;0;3;1;.000615;NA;.022965;.057426;.057426;.067638;2140;2551
0.02;3;1;0;3;256;5;1;0;12;100000;1000;10000000;0;3;1;.000629;NA;.031426;.059547;.059546;.071527;2143;3663
0.02;3;1;0;3;256;5;1;0;12;100000;10000;10000000;0;3;1;.000650;NA;.031296;.059137;.059137;.070555;2146;3644
0.02;3;1;0;3;256;5;1;0;12;100000;100000;10000000;0;3;1;.000741;NA;.031667;.061668;.061668;.069583;2140;3472
