comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;7;512;2;1;0;2;1000;100;1000000;0;2;.000054;NA;.004150;.011380;.011380;.014047;250;4585
0.01;3;1;0;7;512;2;1;0;2;1000;200;1000000;0;2;.000056;NA;.003574;.009789;.009789;.012460;248;4609
0.01;3;1;0;7;512;2;1;0;2;1000;1000;1000000;0;2;.000052;NA;.003149;.008662;.008662;.010952;247;4529
0.01;3;1;0;7;512;2;1;0;3;0;0;1000000;0;2;.000009;NA;.002468;.008541;.008541;.010555;309;2995
0.01;3;1;0;7;512;2;1;0;3;0;50;1000000;0;2;.000027;NA;.003900;.010894;.010894;.013095;313;3863
0.01;3;1;0;7;512;2;1;0;3;0;100;1000000;0;2;.000022;NA;.003471;.009324;.009324;.010793;311;4243
0.01;3;1;0;7;512;2;1;0;3;0;200;1000000;0;2;.000019;NA;.003110;.008393;.008393;.009841;309;4403
0.02;3;1;0;7;512;2;1;0;3;0;1000;1000000;0;2;.000018;NA;.002477;.007694;.007694;.009841;308;3267
0.02;3;1;0;7;512;2;1;0;3;50;0;1000000;0;2;.000025;NA;.003119;.008297;.008297;.010238;320;4024
0.02;3;1;0;7;512;2;1;0;3;50;50;1000000;0;2;.000040;NA;.005016;.014095;.014095;.017936;324;3705
0.02;3;1;0;7;512;2;1;0;3;50;100;1000000;0;2;.000035;NA;.004121;.011378;.011378;.014285;323;4401
0.01;3;1;0;7;512;2;1;0;3;50;200;1000000;0;2;.000035;NA;.003552;.009668;.009668;.012063;320;4556
0.01;3;1;0;7;512;2;1;0;3;50;1000;1000000;0;2;.000034;NA;.003316;.008796;.008796;.011111;319;4434
0.01;3;1;0;7;512;2;1;0;3;100;0;1000000;0;2;.000021;NA;.002887;.008284;.008284;.010238;313;3716
0.01;3;1;0;7;512;2;1;0;3;100;50;1000000;0;2;.000037;NA;.005044;.013765;.013765;.016666;320;4463
0.01;3;1;0;7;512;2;1;0;3;100;100;1000000;0;2;.000034;NA;.004137;.011279;.011279;.013968;316;4579
0.01;3;1;0;7;512;2;1;0;3;100;200;1000000;0;2;.000032;NA;.003426;.009543;.009543;.011904;314;4540
0.02;3;1;0;7;512;2;1;0;3;100;1000;1000000;0;2;.000031;NA;.003214;.008694;.008694;.010952;313;4459
0.01;3;1;0;7;512;2;1;0;3;200;0;1000000;0;2;.000020;NA;.002792;.008209;.008209;3.333333;311;10
