comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
3.21          303                1                  0    1        32        58        1         0         12        10000     10000     1              1           1           0           16            .016131      .000660     .674036           3.001242            3.001239           3.020000             4             22
3.22          303                1                  0    1        32        58        1         0         12        10000     10000     3              1           1           0           16            .028062      .004302     .639904           8.201634            8.201631           8.230000             4             7
3.21          303                1                  0    1        32        58        1         0         12        10000     10000     3              1           1           0           16            .033124      .001083     .722378           8.192563            8.192561           8.230000             4             8
3.22          302                1                  0    1        32        58        1         0         12        10000     10000     3              1           1           0           16            .028234      .004651     .714068           8.220420            8.220416           8.250000             4             8
3.34          303                1                  0    1        32        58        1         0         12        10000     10000     3              1           1           0           16            .028709      .004474     .589449           8.004122            8.004119           8.040000             4             7
3.21          304                1                  0    1        32        58        1         0         12        10000     10000     5              1           1           0           16            .052573      .007010     .690200           13.345091           13.345089          13.400000            4             5
3.44          304                1                  0    1        32        58        1         0         12        10000     10000     5              1           1           0           16            .044778      .006177     .680385           13.344498           13.344495          13.390000            4             5
3.26          304                1                  0    1        32        58        1         0         12        10000     10000     5              1           1           0           16            .046107      .006275     .708055           13.318549           13.318546          13.370000            4             5
3.30          303                1                  0    1        32        58        1         0         12        10000     10000     5              1           1           0           16            .051257      .001095     .706415           13.265052           13.265049          13.320000            4             5
3.15          302                1                  0    1        32        58        1         0         12        10000     10000     7              1           1           0           16            .056242      .008119     .709300           18.459893           18.459889          18.520000            4             3
3.40          304                1                  0    1        32        58        1         0         12        10000     10000     7              1           1           0           16            .066781      .008714     .718734           18.476202           18.476198          18.550000            4             3
3.48          303                1                  0    1        32        58        1         0         12        10000     10000     7              1           1           0           16            .053728      .010691     .711608           18.466306           18.466302          18.530000            4             3
3.40          303                1                  0    1        32        58        1         0         12        10000     10000     7              1           1           0           16            .068822      .003036     .702500           18.432802           18.432796          18.500000            4             3
3.26          303                1                  0    1        32        58        1         0         12        10000     10000     9              1           1           0           16            .071349      .010195     .704103           23.592715           23.592711          23.670000            4             3
3.75          304                1                  0    1        32        58        1         0         12        10000     10000     9              1           1           0           16            .072971      .010272     .717063           23.595020           23.595016          23.680000            4             3
3.23          303                1                  0    1        32        58        1         0         12        10000     10000     9              1           1           0           16            .071882      .011180     .697625           23.599035           23.599030          23.680000            4             2
3.34          303                1                  0    1        32        58        1         0         12        10000     10000     9              1           1           0           16            .081533      .010288     .704494           23.589328           23.589323          23.680000            4             3
3.22          302                1                  0    1        32        58        1         0         12        10000     10000     11             1           1           0           16            .084473      .012325     .716069           28.718098           28.718092          28.810000            4             2
3.45          304                1                  0    1        32        58        1         0         12        10000     10000     11             1           1           0           16            .085276      .012524     .713032           28.707660           28.707657          28.800000            4             2
3.43          303                1                  0    1        32        58        1         0         12        10000     10000     11             1           1           0           16            .100573      .008887     .698471           28.654667           28.654662          28.760000            4             2
3.20          303                1                  0    1        32        58        1         0         12        10000     10000     11             1           1           0           16            .086489      .012314     .714008           28.720538           28.720535          28.820000            4             2
