comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     1000        0           1           0             .000165      NA          .000125           .000189             .000271            .000555              3             991
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     1000        0           1           0             .000161      NA          .000120           .000172             .000264            .000555              3             1047
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     1000        0           1           0             .000214      NA          .000108           .000175             .000235            .000555              3             1019
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     1000        0           1           0             .000447      NA          .000100           .000195             .000279            .000833              3             645
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     1000        0           1           0             .000305      NA          .000116           .000191             .000278            .000555              3             800
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     4000        0           1           0             .000164      NA          .001631           .003213             .004497            .004722              4             1247
0.03          3                  1                  0    6        256       14        1         0         5         10000     10000     4000        0           1           0             .000157      NA          .001646           .003282             .004673            .005000              4             1215
0.03          3                  1                  0    6        256       14        1         0         5         10000     10000     4000        0           1           0             .000108      NA          .001514           .003080             .004266            .004444              3             1232
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     4000        0           1           0             .000149      NA          .001677           .003172             .004089            .004166              4             1409
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     4000        0           1           0             .000164      NA          .001582           .003109             .004248            .004444              3             1276
0.03          3                  1                  0    6        256       14        1         0         5         10000     10000     8000        0           1           0             .000164      NA          .010415           .021234             .022340            .022500              4             1661
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     8000        0           1           0             .000169      NA          .010357           .021336             .022773            .023055              4             1619
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     8000        0           1           0             .000450      NA          .010636           .021279             .022879            .023333              4             1637
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     8000        0           1           0             .000304      NA          .010598           .021437             .023288            .023611              7             1622
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     8000        0           1           0             .000161      NA          .010407           .021246             .022346            .022500              4             1655
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     12000       0           1           0             .000166      NA          .010576           .020308             .022979            .023333              4             1639
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     12000       0           1           0             .000166      NA          .010871           .020620             .022865            .023055              4             1696
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     12000       0           1           0             .000164      NA          .010524           .020379             .022758            .023055              4             1646
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     12000       0           1           0             .000175      NA          .010405           .020662             .024099            .024444              5             1539
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     12000       0           1           0             .000164      NA          .010732           .020561             .023250            .023611              4             1645
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     16000       0           1           0             .000141      NA          .044591           .077478             .081043            .081111              5             1975
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     16000       0           1           0             .000166      NA          .044552           .076902             .080530            .080833              5             1985
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     16000       0           1           0             .000462      NA          .045366           .077031             .079389            .080000              5             2044
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     16000       0           1           0             .000163      NA          .045276           .077386             .080930            .081111              5             2008
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     16000       0           1           0             .000160      NA          .045517           .077781             .083120            .083333              5             1965
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     20000       0           1           0             .000305      NA          .030535           .050856             .052924            .053333              5             2060
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     20000       0           1           0             .000163      NA          .030346           .050635             .053012            .053333              5             2050
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     20000       0           1           0             .000451      NA          .030338           .050470             .051858            .052500              5             2084
0.01          3                  1                  0    6        256       14        1         0         5         10000     10000     20000       0           1           0             .000315      NA          .030463           .050960             .055267            .055555              5             1969
0.02          3                  1                  0    6        256       14        1         0         5         10000     10000     20000       0           1           0             .000455      NA          .030875           .050965             .054377            .055000              5             2024
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     1000        0           1           0             .000162      NA          .000137           .000142             .000187            .000555              3             1235
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     1000        0           1           0             .000163      NA          .000137           .000171             .000207            .000555              3             1245
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     1000        0           1           0             .000471      NA          .000139           .000204             .000284            .000833              3             803
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     1000        0           1           0             .000316      NA          .000141           .000170             .000228            .000555              3             1026
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     1000        0           1           0             .000179      NA          .000133           .000205             .000246            .000555              3             1170
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     4000        0           1           0             .000283      NA          .001831           .002134             .002502            .002777              3             2390
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     4000        0           1           0             .000130      NA          .001837           .002068             .002392            .002500              4             2522
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     4000        0           1           0             .000161      NA          .001790           .002071             .002657            .002777              4             2233
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     4000        0           1           0             .000172      NA          .001748           .002128             .002525            .002777              4             2266
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     4000        0           1           0             .000163      NA          .001780           .002104             .002567            .002777              3             2282
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     8000        0           1           0             .000170      NA          .010723           .011091             .011660            .011944              4             3225
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     8000        0           1           0             .000158      NA          .010573           .011199             .012013            .012222              4             3122
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     8000        0           1           0             .000632      NA          .010495           .011526             .013680            .014166              4             2680
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     8000        0           1           0             .000356      NA          .010812           .011563             .013835            .013888              4             2765
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     8000        0           1           0             .000448      NA          .010290           .011424             .014588            .015000              4             2445
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     12000       0           1           0             .000156      NA          .011153           .012505             .014526            .014722              4             2715
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     12000       0           1           0             .000481      NA          .011259           .012603             .015019            .015555              4             2599
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     12000       0           1           0             .000448      NA          .011284           .012438             .014364            .014722              4             2746
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     12000       0           1           0             .000167      NA          .011391           .012588             .014026            .014166              4             2864
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     12000       0           1           0             .000309      NA          .011117           .012339             .014636            .015000              4             2661
0.02          3                  1                  0    6        256       14        1         0         2         10000     10000     16000       0           1           0             .000163      NA          .042429           .045082             .054652            .054722              4             2784
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     16000       0           1           0             .000163      NA          .043943           .045986             .054287            .054444              5             2898
0.03          3                  1                  0    6        256       14        1         0         2         10000     10000     16000       0           1           0             .000310      NA          .042810           .045023             .050438            .050833              5             3030
0.01          3                  1                  0    6        256       14        1         0         2         10000     10000     16000       0           1           0             .000461      NA          .042641           .045003             .055562            .056111              4             2734
