comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
6.92          555                1                  0    10       256       43        1         0         5         10000     10000     64          0           0           2             .001225      NA          .021639           .024253             .026998            .028000              165           765
6.94          556                1                  0    10       256       43        1         0         5         10000     10000     224         0           0           2             .002247      NA          .234176           .273586             .296779            .298000              1967          787
6.84          555                1                  0    20       256       37        1         0         5         10000     10000     32          0           0           2             .000281      NA          .007400           .007382             .008230            .008500              48            1729
6.79          555                1                  0    20       256       37        1         0         5         10000     10000     64          0           0           2             .000472      NA          .022369           .023458             .026527            .027000              183           1672
6.82          555                1                  0    20       256       37        1         0         5         10000     10000     224         0           0           2             .004124      NA          .282542           .293876             .302815            .306000              2208          1860
6.84          555                1                  0    20       256       38        1         0         5         10000     10000     32          0           0           2             .000294      NA          .003564           .004955             .006176            .006500              44            1096
6.89          555                1                  0    20       256       38        1         0         5         10000     10000     64          0           0           2             .000293      NA          .013126           .016216             .019790            .020000              165           1307
6.89          555                1                  0    20       256       38        1         0         5         10000     10000     224         0           0           2             .001369      NA          .157230           .158376             .175295            .176500              1965          1781
6.82          555                1                  0    20       256       39        1         0         5         10000     10000     32          0           0           2             .000305      NA          .003438           .004797             .005688            .006000              44            1143
6.91          556                1                  0    20       256       39        1         0         5         10000     10000     64          0           0           2             .000580      NA          .011974           .013767             .017697            .018000              165           1309
6.83          555                1                  0    20       256       39        1         0         5         10000     10000     224         0           0           2             .001456      NA          .141904           .151601             .166880            .168500              1965          1687
6.92          555                1                  0    20       256       40        1         0         5         10000     10000     32          0           0           2             .000287      NA          .003366           .004531             .005515            .006000              44            1150
6.91          555                1                  0    20       256       40        1         0         5         10000     10000     64          0           0           2             .000379      NA          .011828           .017492             .022922            .023000              165           1017
6.97          555                1                  0    20       256       40        1         0         5         10000     10000     224         0           0           2             .002624      NA          .143132           .150782             .169490            .172000              1965          1664
6.88          555                1                  0    20       256       41        1         0         5         10000     10000     32          0           0           2             .000317      NA          .003442           .005150             .007192            .007500              44            922
6.96          556                1                  0    20       256       41        1         0         5         10000     10000     64          0           0           2             .000319      NA          .011399           .015469             .019388            .019500              165           1158
6.88          555                1                  0    20       256       41        1         0         5         10000     10000     224         0           0           2             .001227      NA          .137430           .142538             .154606            .155500              1967          1770
6.93          556                1                  0    20       256       42        1         0         5         10000     10000     32          0           0           2             .000307      NA          .003324           .005277             .007284            .007500              44            880
6.89          555                1                  0    20       256       42        1         0         5         10000     10000     64          0           0           2             .000553      NA          .011830           .017831             .021696            .022000              165           1075
6.90          556                1                  0    20       256       42        1         0         5         10000     10000     224         0           0           2             .002409      NA          .140226           .149365             .162950            .164500              1965          1709
6.81          555                1                  0    20       256       43        1         0         5         10000     10000     32          0           0           2             .000137      NA          .003338           .005067             .005844            .006000              44            1107
6.84          555                1                  0    20       256       43        1         0         5         10000     10000     64          0           0           2             .000588      NA          .011977           .015915             .019233            .020000              165           1205
6.87          555                1                  0    20       256       43        1         0         5         10000     10000     224         0           0           2             .001884      NA          .144527           .154934             .178827            .180000              1965          1606
6.83          555                1                  0    30       256       37        1         0         5         10000     10000     32          0           0           2             .000578      NA          .005648           .005639             .006854            .007333              48            2332
6.88          555                1                  0    30       256       37        1         0         5         10000     10000     64          0           0           2             .000319      NA          .017536           .018033             .021047            .021333              183           2477
6.82          555                1                  0    30       256       37        1         0         5         10000     10000     224         0           0           2             .002449      NA          .222324           .230800             .241616            .244000              2210          2748
6.86          555                1                  0    30       256       38        1         0         5         10000     10000     32          0           0           2             .000386      NA          .002702           .003424             .004010            .004333              44            1880
6.86          556                1                  0    30       256       38        1         0         5         10000     10000     64          0           0           2             .000215      NA          .010616           .011923             .014597            .014666              165           2141
6.85          555                1                  0    30       256       38        1         0         5         10000     10000     224         0           0           2             .001171      NA          .125060           .124124             .130526            .131666              1965          2850
6.93          555                1                  0    30       256       39        1         0         5         10000     10000     32          0           0           2             .000218      NA          .002628           .003307             .003917            .004000              44            1877
6.94          556                1                  0    30       256       39        1         0         5         10000     10000     64          0           0           2             .000209      NA          .009836           .010980             .013993            .014333              165           2073
6.89          555                1                  0    30       256       39        1         0         5         10000     10000     224         0           0           2             .001244      NA          .115023           .116321             .123784            .125000              1965          2763
6.87          556                1                  0    30       256       40        1         0         5         10000     10000     32          0           0           2             .000155      NA          .002611           .003527             .004208            .004333              44            1787
6.90          555                1                  0    30       256       40        1         0         5         10000     10000     64          0           0           2             .000213      NA          .009714           .011375             .015233            .015333              165           1880
6.96          555                1                  0    30       256       40        1         0         5         10000     10000     224         0           0           2             .000896      NA          .113129           .117615             .136522            .137000              1965          2477
6.89          555                1                  0    30       256       41        1         0         5         10000     10000     32          0           0           2             .000388      NA          .002921           .003694             .005229            .005666              44            1561
6.86          555                1                  0    30       256       41        1         0         5         10000     10000     64          0           0           2             .000215      NA          .009239           .011531             .016960            .017333              165           1610
6.83          555                1                  0    30       256       41        1         0         5         10000     10000     224         0           0           2             .000809      NA          .110725           .109907             .112622            .113333              1970          2933
6.86          555                1                  0    30       256       42        1         0         5         10000     10000     32          0           0           2             .000163      NA          .002729           .004312             .005844            .006000              44            1359
6.90          555                1                  0    30       256       42        1         0         5         10000     10000     64          0           0           2             .000219      NA          .009561           .011007             .014924            .015000              165           1892
6.88          556                1                  0    30       256       42        1         0         5         10000     10000     224         0           0           2             .001529      NA          .113735           .117992             .137240            .138333              1965          2467
6.91          555                1                  0    30       256       43        1         0         5         10000     10000     32          0           0           2             .000202      NA          .002499           .003368             .004058            .004333              44            1740
6.90          555                1                  0    30       256       43        1         0         5         10000     10000     64          0           0           2             .000213      NA          .009644           .011626             .014413            .014666              165           1967
6.89          555                1                  0    30       256       43        1         0         5         10000     10000     224         0           0           2             .001156      NA          .115829           .117950             .132045            .133000              1965          2615
6.80          554                1                  0    35       256       37        1         0         5         10000     10000     32          0           0           2             .000354      NA          .005181           .005176             .006317            .006571              48            2712
6.86          555                1                  0    35       256       37        1         0         5         10000     10000     64          0           0           2             .000329      NA          .016502           .016888             .020634            .020857              183           2772
6.87          555                1                  0    35       256       37        1         0         5         10000     10000     224         0           0           2             .002316      NA          .209691           .215508             .260817            .262571              2212          2811
6.90          555                1                  0    35       256       38        1         0         5         10000     10000     32          0           0           2             .000181      NA          .002721           .003307             .003728            .004000              44            2385
6.83          555                1                  0    35       256       38        1         0         5         10000     10000     64          0           0           2             .000181      NA          .009973           .010824             .013241            .013428              165           2602
6.88          555                1                  0    35       256       38        1         0         5         10000     10000     224         0           0           2             .000988      NA          .118902           .121537             .147657            .148285              1965          2809
6.93          555                1                  0    35       256       39        1         0         5         10000     10000     32          0           0           2             .000169      NA          .002465           .003109             .003790            .004000              44            2133
6.89          555                1                  0    35       256       39        1         0         5         10000     10000     64          0           0           2             .000168      NA          .009332           .011245             .013771            .014000              165           2332
6.90          555                1                  0    35       256       39        1         0         5         10000     10000     224         0           0           2             .000922      NA          .107570           .114389             .138497            .139428              1965          2705
6.84          555                1                  0    35       256       40        1         0         5         10000     10000     32          0           0           2             .000145      NA          .002622           .003264             .003713            .004000              44            2314
6.84          557                1                  0    35       256       40        1         0         5         10000     10000     64          0           0           2             .000330      NA          .009260           .011072             .014165            .014571              165           2223
6.97          556                1                  0    35       256       40        1         0         5         10000     10000     224         0           0           2             .001208      NA          .107741           .116309             .138872            .139714              1965          2699
6.86          555                1                  0    35       256       41        1         0         5         10000     10000     32          0           0           2             .000176      NA          .002829           .003902             .004867            .005142              44            1959
6.90          555                1                  0    35       256       41        1         0         5         10000     10000     64          0           0           2             .000348      NA          .008887           .011225             .015220            .015428              167           2007
6.84          555                1                  0    35       256       41        1         0         5         10000     10000     224         0           0           2             .000684      NA          .105811           .111203             .137455            .138000              1965          2685
6.88          555                1                  0    35       256       42        1         0         5         10000     10000     32          0           0           2             .000327      NA          .002754           .003894             .005159            .005428              44            1751
6.83          556                1                  0    35       256       42        1         0         5         10000     10000     64          0           0           2             .000186      NA          .009101           .010793             .013615            .013714              165           2299
6.85          555                1                  0    35       256       42        1         0         5         10000     10000     224         0           0           2             .000920      NA          .109131           .119498             .141516            .142285              1965          2684
6.90          555                1                  0    35       256       43        1         0         5         10000     10000     32          0           0           2             .000170      NA          .002573           .003161             .003789            .004000              44            2255
6.84          555                1                  0    35       256       43        1         0         5         10000     10000     64          0           0           2             .000121      NA          .009287           .010522             .013617            .013714              165           2373
6.83          555                1                  0    35       256       43        1         0         5         10000     10000     224         0           0           2             .000692      NA          .108248           .116240             .135076            .135714              1965          2797
