comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.86;355;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041247;NA;.044286;.099305;.099283;.140000;7;58
4.02;357;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.037568;NA;.040005;.062891;.062881;.100000;7;72
3.88;357;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.037435;NA;.038858;.120100;.120089;.160000;7;46
4.08;356;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041972;NA;.044894;.129424;.129411;.170000;7;49
4.17;356;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.038884;NA;.043974;.088803;.088798;.130000;9;62
3.84;356;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.051703;NA;.041424;.086757;.086748;.140000;9;56
3.73;356;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040062;NA;.044077;.097847;.097833;.140000;7;58
3.82;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041021;NA;.046872;.102082;.102076;.140000;9;59
3.87;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041012;NA;.043675;.085414;.085408;.130000;9;64
3.87;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042020;NA;.045455;.087464;.087452;.130000;9;64
4.12;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046807;NA;.043234;.110659;.110651;.160000;7;51
3.96;357;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039838;NA;.042655;.097389;.097378;.140000;7;57
4.12;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.038788;NA;.042826;.123756;.123744;.160000;7;48
3.82;357;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.044609;NA;.048547;.224649;.224636;.270000;9;31
3.94;357;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.038122;NA;.042555;.102308;.102300;.140000;7;56
4.12;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040556;NA;.040888;.090304;.090298;.130000;7;60
3.99;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039251;NA;.043764;.096126;.096121;.130000;7;57
4.14;355;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.051504;NA;.043878;.109317;.109313;.160000;7;49
3.76;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040289;NA;.041986;.097464;.097458;.140000;7;57
3.95;355;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.051050;NA;.040953;.099833;.099822;.150000;7;51
4.13;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.037498;NA;.044246;.099463;.099450;.140000;9;59
3.87;357;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040778;NA;.042081;.099297;.099285;.140000;7;56
3.84;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.038046;NA;.038407;.272458;.272453;.310000;9;24
4.07;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.051550;NA;.046743;.117455;.117446;.170000;9;50
3.85;355;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040354;NA;.046024;.113732;.113720;.150000;7;54
4.22;360;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.039737;NA;.042853;.111776;.111765;.150000;9;52
4.32;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.051394;NA;.050818;.280274;.280265;.330000;9;26
3.87;357;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.045664;NA;.041696;.047870;.047866;.090000;7;82
4.08;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.039305;NA;.044298;.064204;.064190;.100000;7;77
4.09;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.047692;NA;.038684;.054852;.054843;.100000;9;75
3.80;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041037;NA;.043417;.095096;.095074;.140000;9;59
3.94;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.046699;NA;.042841;.056787;.056783;.100000;7;77
4.11;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041251;NA;.042629;.057981;.057969;.100000;9;81
4.08;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.042092;NA;.042770;.074953;.074947;.120000;7;69
4.00;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041142;NA;.041858;.100079;.100073;.140000;9;56
3.85;357;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041597;NA;.043410;.061331;.061319;.100000;7;78
3.95;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.049606;NA;.036496;.078942;.078935;.130000;7;51
3.79;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041827;NA;.042994;.066758;.066746;.110000;9;73
3.89;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040085;NA;.043866;.060448;.060426;.100000;7;79
4.08;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.045515;NA;.041640;.061481;.061469;.100000;9;72
4.09;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040904;NA;.042027;.085094;.085082;.130000;9;63
3.94;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041568;NA;.043494;.087530;.087516;.130000;9;63
3.91;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042561;NA;.043385;.066408;.066395;.110000;9;75
3.72;357;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.038004;NA;.041519;.057885;.057881;.090000;7;79
3.82;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.039669;NA;.034534;.060722;.060700;.100000;7;70
4.11;357;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041478;NA;.038078;.068048;.068037;.110000;9;65
3.94;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.039431;NA;.043116;.049023;.049010;.090000;9;90
3.83;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040549;NA;.041789;.079897;.079885;.120000;9;65
4.03;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039043;NA;.043562;.063327;.063306;.100000;7;79
3.98;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040217;NA;.034828;.063512;.063500;.100000;7;68
3.86;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041808;NA;.040517;.056607;.056595;.100000;7;79
4.09;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041553;NA;.045169;.109367;.109361;.150000;7;55
4.01;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.045523;NA;.042189;.048261;.048256;.090000;8;83
3.98;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.051988;NA;.046227;.063150;.063140;.110000;9;73
4.03;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.051588;NA;.044884;.058979;.058975;.110000;9;74
3.82;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046745;NA;.033730;.065746;.065737;.110000;9;63
3.82;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041509;NA;.046190;.080925;.080912;.120000;9;68
4.03;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.045950;NA;.042031;.098564;.098554;.140000;9;55
4.12;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.039889;NA;.044784;.111849;.111836;.150000;7;54
4.11;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046326;NA;.034307;.076503;.076491;.120000;9;58
4.03;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.042461;NA;.041488;.083624;.083612;.120000;9;63
3.81;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.041944;NA;.042702;.081771;.081759;.120000;7;64
3.85;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.040423;NA;.042790;.074270;.074252;.110000;7;68
3.83;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.040604;NA;.043194;.112416;.112404;.150000;9;53
4.04;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.043290;NA;.038697;.069648;.069643;.110000;9;64
3.92;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.041769;NA;.042618;.084015;.084009;.130000;7;64
4.08;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.045607;NA;.037318;.097934;.097923;.140000;9;48
4.01;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041747;NA;.043924;.069517;.069506;.110000;11;73
4.01;359;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.040279;NA;.038932;.063677;.063668;.100000;9;71
4.53;367;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.053366;NA;.042630;.060361;.060353;.110000;9;67
4.28;368;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.042212;NA;.042055;.074082;.074072;.120000;9;69
3.97;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.035900;NA;.033915;.050933;.050922;.090000;7;78
4.21;356;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.050130;NA;.040839;.051732;.051723;.100000;7;75
4.04;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.042088;NA;.041471;.053111;.053099;.100000;7;83
4.32;367;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041848;NA;.043080;.069138;.069126;.110000;7;72
4.17;364;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.045241;NA;.042325;.062097;.062088;.110000;9;73
4.15;368;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.039951;NA;.042047;.076415;.076410;.120000;9;69
4.00;367;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041618;NA;.042279;.084435;.084431;.120000;9;63
4.02;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040116;NA;.038893;.071525;.071521;.110000;7;66
4.02;367;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.046650;NA;.033727;.072131;.072126;.120000;7;59
4.06;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042290;NA;.042654;.069254;.069241;.110000;7;72
4.27;367;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040074;NA;.043157;.072585;.072573;.110000;9;71
4.16;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041526;NA;.043986;.054795;.054783;.100000;7;84
4.00;367;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.051505;NA;.044582;.052870;.052860;.100000;9;78
4.09;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.038059;NA;.037670;.045165;.045160;.080000;7;86
4.00;368;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040789;NA;.043630;.061424;.061413;.100000;7;78
4.15;357;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041932;NA;.044023;.068034;.068021;.110000;9;74
4.02;367;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040132;NA;.043228;.053008;.052987;.090000;9;84
4.19;367;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041294;NA;.043855;.072509;.072495;.110000;7;71
4.09;367;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039498;NA;.042620;.071601;.071590;.110000;7;73
4.03;369;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.052614;NA;.040952;.076160;.076151;.130000;7;61
4.33;367;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039465;NA;.042593;.057463;.057441;.100000;9;83
4.01;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040615;NA;.042649;.062526;.062515;.100000;7;77
4.21;368;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040211;NA;.037819;.054807;.054784;.100000;9;78
4.03;367;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042245;NA;.043135;.054771;.054753;.100000;7;84
4.13;367;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042713;NA;.041524;.053117;.053112;.090000;7;82
4.02;359;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046660;NA;.041847;.057981;.057977;.100000;7;76
4.00;367;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.040202;NA;.037716;.100608;.100598;.140000;9;53
4.09;367;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.038233;NA;.036152;.103395;.103370;.140000;9;50
4.01;368;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042546;NA;.044179;.096771;.096765;.140000;9;59
4.08;368;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042318;NA;.041917;.092222;.092208;.130000;9;59
4.12;367;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041715;NA;.045632;.100978;.100966;.140000;9;59
3.99;367;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042656;NA;.043680;.084267;.084255;.130000;9;64
4.29;368;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.043211;NA;.042976;.095848;.095836;.140000;9;59
4.02;368;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.048292;NA;.035804;.096970;.096963;.140000;7;47
4.01;367;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.040458;NA;.038450;.098004;.098000;.140000;7;54
4.01;367;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041173;NA;.041677;.080258;.080247;.120000;7;64
