comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.39;268;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.078043;.010554;.028060;1.031847;1.031843;1.120000;4;3
2.43;266;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.033740;NA;.031071;1.064777;1.064772;1.100000;4;3
2.25;269;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.091989;.001203;.029271;1.031582;1.031578;1.120000;4;3
2.29;266;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.032978;NA;.028593;1.063608;1.063601;1.100000;4;3
2.42;268;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.076164;.011675;.028090;1.032680;1.032675;1.120000;4;3
2.23;266;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.031527;NA;.030605;1.064476;1.064471;1.100000;4;3
2.52;269;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.075708;.011849;.028033;1.032382;1.032376;1.120000;4;3
2.37;267;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.064946;NA;.031919;2.088632;2.088628;2.150000;4;1
2.36;271;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.126029;.020608;.029327;2.061718;2.061713;2.210000;4;1
2.18;269;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.060594;NA;.027359;2.087469;2.087466;2.150000;4;1
2.29;268;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.124328;.020517;.029461;2.065992;2.065987;2.210000;4;1
2.32;267;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.060867;NA;.031499;2.085614;2.085606;2.150000;4;1
2.51;269;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.148523;.020900;.029367;2.041481;2.041477;2.210000;4;1
2.34;266;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.073388;NA;.029324;2.084630;2.084625;2.160000;4;1
2.25;268;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.149035;.020439;.029658;2.036415;2.036409;2.210000;4;1
2.18;265;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.064727;NA;.030722;2.086765;2.086760;2.150000;4;1
2.41;268;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.149119;.018644;.028808;2.042411;2.042406;2.210000;4;1
2.18;265;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.090060;NA;.031529;3.108463;3.108459;3.200000;4;1
2.38;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.215223;.032494;.029667;3.051772;3.051767;3.300000;4;1
2.66;266;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.092723;NA;.031912;3.108252;3.108247;3.200000;4;1
2.28;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.221937;.030249;.026609;3.051838;3.051833;3.300000;4;1
2.21;265;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.089057;NA;.032637;3.110654;3.110649;3.200000;5;1
2.38;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.218895;.030623;.029235;3.052240;3.052235;3.300000;4;1
2.19;266;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.090163;NA;.032293;3.109115;3.109110;3.200000;4;1
2.41;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.215957;.031937;.026427;3.052580;3.052575;3.300000;4;1
2.33;265;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.094053;NA;.031752;3.107876;3.107868;3.200000;4;1
2.53;267;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.217262;.030835;.029526;3.051340;3.051335;3.300000;4;1
2.45;267;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.123951;NA;.031100;4.128940;4.128932;4.250000;4;0
2.43;268;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.238768;.043717;.029594;4.102030;4.102027;4.380000;4;0
2.19;265;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.122155;NA;.030888;4.128372;4.128368;4.250000;4;0
2.38;269;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.241208;.041586;.029592;4.098534;4.098528;4.380000;4;0
2.27;265;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.123590;NA;.031445;4.128600;4.128592;4.250000;4;0
2.48;269;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.285779;.042116;.029415;4.062231;4.062228;4.390000;4;0
2.69;265;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.126037;NA;.031744;4.124740;4.124733;4.250000;4;0
2.40;268;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.287320;.040835;.030121;4.062023;4.062018;4.390000;4;0
2.19;266;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.119206;NA;.031846;4.127411;4.127406;4.250000;4;0
2.44;268;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.290615;.040486;.026155;4.061819;4.061816;4.390000;4;0
2.32;267;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.149684;NA;.032657;5.148402;5.148394;5.300000;4;0
2.40;267;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.298166;.054635;.029748;5.128189;5.128184;5.480000;4;0
2.20;267;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.151216;NA;.031974;5.145957;5.145951;5.300000;4;0
2.23;268;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.301234;.051317;.029653;5.127812;5.127807;5.480000;4;0
2.35;268;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.149956;NA;.031095;5.148769;5.148764;5.300000;4;0
2.40;269;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.301033;.051739;.029786;5.128016;5.128013;5.480000;4;0
2.37;265;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.156400;NA;.032374;5.147240;5.147235;5.300000;4;0
2.40;267;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.369040;.050531;.029412;5.066764;5.066759;5.490000;4;0
2.28;266;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.146384;NA;.031534;5.149587;5.149579;5.290000;4;0
2.38;269;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.358317;.050454;.029582;5.064827;5.064822;5.470000;4;0
2.22;267;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.183939;NA;.033161;6.168618;6.168613;6.350000;4;0
2.24;269;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.429931;.060626;.029578;6.082026;6.082021;6.570000;4;0
2.18;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.181477;NA;.031279;6.168210;6.168202;6.350000;4;0
2.23;267;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.371662;.057799;.029445;6.141523;6.141519;6.570000;4;0
2.23;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.182878;NA;.032281;6.166836;6.166833;6.350000;4;0
2.41;268;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.424461;.063498;.029293;6.082243;6.082238;6.570000;4;0
2.39;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.181063;NA;.032046;6.168979;6.168974;6.350000;4;0
2.45;269;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.430324;.060322;.029488;6.081802;6.081797;6.570000;4;0
2.37;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.181205;NA;.032313;6.168247;6.168239;6.350000;4;0
2.23;267;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.428118;.060522;.029761;6.082545;6.082539;6.570000;4;0
2.18;266;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.035040;NA;.029697;1.037904;1.037899;1.070000;4;3
2.40;268;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.060332;.011963;.028277;1.030487;1.030485;1.100000;4;3
2.12;266;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.043250;NA;.030586;1.041758;1.041753;1.080000;4;3
2.33;269;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.075069;.012894;.028556;1.015373;1.015369;1.100000;4;3
2.07;267;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.029920;NA;.029691;1.031535;1.031530;1.060000;4;3
2.22;268;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.087660;.000475;.029138;1.031351;1.031345;1.120000;4;3
2.21;266;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.031486;NA;.029601;1.026395;1.026390;1.060000;4;3
2.42;269;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.079625;.008360;.028987;1.031033;1.031028;1.120000;4;3
2.35;267;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.033335;NA;.030308;1.041207;1.041202;1.070000;4;3
2.32;268;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.064496;.014327;.028929;1.045571;1.045568;1.120000;4;3
2.33;265;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.075211;NA;.029638;2.061582;2.061577;2.140000;4;1
2.23;269;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.144119;.023803;.029558;2.041274;2.041272;2.210000;4;1
2.31;266;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.063180;NA;.030235;2.061769;2.061761;2.120000;4;1
2.41;268;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.149252;.020376;.029054;2.041439;2.041437;2.210000;5;1
2.14;265;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.061138;NA;.031200;2.061524;2.061519;2.120000;4;1
2.36;269;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.143635;.024045;.028853;2.019262;2.019256;2.190000;4;1
2.27;266;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.065461;NA;.030758;2.058559;2.058554;2.120000;4;1
2.43;269;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.123777;.020438;.029216;2.066623;2.066619;2.210000;4;1
2.26;266;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.074552;NA;.030650;2.061950;2.061946;2.130000;4;1
2.19;269;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.121244;.021605;.029663;2.041785;2.041779;2.180000;4;1
2.62;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.097631;NA;.030451;3.081742;3.081738;3.180000;4;1
2.24;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.217260;.030499;.029852;3.051590;3.051585;3.300000;4;1
2.22;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.090143;NA;.030087;3.083267;3.083260;3.170000;4;1
2.39;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.219079;.030722;.029031;3.015635;3.015630;3.260000;4;1
2.37;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.092497;NA;.030941;3.081660;3.081654;3.170000;4;1
2.32;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.221352;.029756;.028541;3.020565;3.020560;3.270000;4;1
2.35;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.092761;NA;.031203;3.081827;3.081819;3.170000;4;1
2.19;267;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.220791;.030589;.029214;3.050708;3.050703;3.300000;5;1
2.17;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.089891;NA;.026954;3.080911;3.080906;3.170000;4;1
2.28;267;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.218771;.030463;.029296;3.051336;3.051331;3.300000;4;1
2.32;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.123240;NA;.030001;4.101674;4.101667;4.220000;4;0
2.33;269;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.289808;.038330;.029949;4.061766;4.061761;4.390000;4;0
2.20;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.121586;NA;.030493;4.101468;4.101462;4.220000;4;0
2.41;268;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.238618;.043969;.030103;4.060814;4.060809;4.340000;4;0
2.36;265;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.122143;NA;.031238;4.101829;4.101824;4.220000;4;0
2.38;268;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.256129;.040719;.029327;4.061219;4.061213;4.360000;4;0
2.18;265;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.119251;NA;.031522;4.103486;4.103478;4.220000;4;0
2.40;269;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.288810;.040462;.029342;4.061362;4.061356;4.390000;4;0
2.26;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.119154;NA;.031289;4.104221;4.104216;4.220000;4;0
2.37;268;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.238891;.043717;.029707;4.060818;4.060815;4.340000;4;0
2.37;266;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.155327;NA;.031109;5.123146;5.123138;5.280000;4;0
2.46;268;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.361390;.050484;.029390;5.071819;5.071813;5.480000;4;0
2.23;265;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.149540;NA;.030690;5.123642;5.123638;5.270000;4;0
2.41;267;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.358560;.050523;.029484;5.070882;5.070876;5.480000;4;0
2.36;266;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.152375;NA;.030896;5.122589;5.122581;5.270000;4;0
2.25;267;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.367896;.049889;.025926;5.014742;5.014736;5.430000;4;0
2.15;266;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.152245;NA;.031329;5.121813;5.121805;5.270000;4;0
2.27;269;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.357571;.050853;.029266;5.015440;5.015434;5.420000;4;0
2.32;265;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.150197;NA;.031167;5.123549;5.123544;5.270000;4;0
2.38;268;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.370976;.050656;.029503;5.072111;5.072106;5.490000;4;0
2.20;266;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.185829;NA;.030766;6.142213;6.142205;6.330000;4;0
2.41;268;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.439125;.061017;.029652;6.081498;6.081492;6.580000;4;0
2.30;265;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.182367;NA;.030050;6.140646;6.140638;6.320000;4;0
2.42;268;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.431214;.060858;.029905;6.081409;6.081404;6.570000;4;0
2.19;266;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.183373;NA;.031406;6.139285;6.139278;6.320000;4;0
2.29;267;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.433523;.060834;.029955;6.081523;6.081517;6.570000;4;0
2.37;266;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.177576;NA;.030808;6.145506;6.145499;6.320000;4;0
2.32;268;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.429977;.060867;.029839;6.081713;6.081708;6.570000;4;0
2.45;265;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.178137;NA;.031361;6.144265;6.144257;6.320000;4;0
2.27;268;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.425699;.062367;.030017;6.081626;6.081621;6.570000;4;0
