comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.25;261;1;0;1;32;22;1;0;5;10000;10000;20;50;0;0;16;.061846;NA;.001783;.056322;.056317;.120000;4;5
2.02;264;1;0;1;32;22;1;0;5;10000;10000;20;50;1;0;16;.143949;.000475;.001340;.054186;.054180;.200000;4;4
2.05;261;1;0;1;32;22;1;0;5;10000;10000;20;50;0;0;16;.062705;NA;.001754;.062896;.062890;.130000;4;5
2.15;264;1;0;1;32;22;1;0;5;10000;10000;20;50;1;0;16;.155765;.000351;.001218;.054487;.054484;.210000;4;3
2.21;262;1;0;1;32;22;1;0;5;10000;10000;20;50;0;0;16;.059871;NA;.001469;.054569;.054565;.110000;4;5
2.31;265;1;0;1;32;22;1;0;5;10000;10000;20;50;1;0;16;.144443;.000719;.001496;.013545;.013539;.160000;4;6
2.05;261;1;0;1;32;22;1;0;5;10000;10000;20;50;0;0;16;.061917;NA;.002085;.052757;.052752;.110000;4;5
2.24;264;1;0;1;32;22;1;0;5;10000;10000;20;50;1;0;16;.140493;.000403;.001513;.015265;.015260;.160000;4;6
2.06;261;1;0;1;32;22;1;0;5;10000;10000;30;50;0;0;16;.089625;NA;.001590;.080930;.080925;.170000;4;3
2.12;264;1;0;1;32;22;1;0;5;10000;10000;30;50;1;0;16;.217236;.000356;.001238;.075371;.075368;.290000;4;2
2.03;261;1;0;1;32;22;1;0;5;10000;10000;30;50;0;0;16;.088256;NA;.002405;.069687;.069682;.160000;4;4
2.27;264;1;0;1;32;22;1;0;5;10000;10000;30;50;1;0;16;.216500;.000299;.001370;.078718;.078713;.290000;4;2
2.07;261;1;0;1;32;22;1;0;5;10000;10000;30;50;0;0;16;.101565;NA;.001717;.071876;.071870;.170000;4;2
2.11;264;1;0;1;32;22;1;0;5;10000;10000;30;50;1;0;16;.215557;.000452;.001439;.013122;.013118;.230000;4;3
2.04;261;1;0;1;32;22;1;0;5;10000;10000;30;50;0;0;16;.093582;NA;.002175;.079807;.079799;.170000;4;4
2.13;265;1;0;1;32;22;1;0;5;10000;10000;30;50;1;0;16;.207419;.000393;.001422;.015029;.015024;.220000;4;3
2.05;261;1;0;1;32;22;1;0;5;10000;10000;30;50;0;0;16;.101712;NA;.001586;.078651;.078646;.180000;4;2
2.12;263;1;0;1;32;22;1;0;5;10000;10000;30;50;1;0;16;.218996;.000348;.001575;.074741;.074737;.290000;4;3
2.20;261;1;0;1;32;22;1;0;5;10000;10000;40;50;0;0;16;.120926;NA;.001993;.101143;.101136;.220000;4;3
2.31;264;1;0;1;32;22;1;0;5;10000;10000;40;50;1;0;16;.290953;.000433;.001486;.097448;.097443;.390000;4;2
2.06;262;1;0;1;32;22;1;0;5;10000;10000;40;50;0;0;16;.120994;NA;.002154;.093233;.093228;.210000;4;3
2.11;265;1;0;1;32;22;1;0;5;10000;10000;40;50;1;0;16;.282937;.000343;.001327;.019808;.019802;.300000;4;2
2.07;261;1;0;1;32;22;1;0;5;10000;10000;40;50;0;0;16;.124595;NA;.001993;.095752;.095747;.220000;4;2
2.15;265;1;0;1;32;22;1;0;5;10000;10000;40;50;1;0;16;.283607;.000637;.001585;.009023;.009017;.290000;4;2
2.03;261;1;0;1;32;22;1;0;5;10000;10000;40;50;0;0;16;.134450;NA;.002316;.098770;.098763;.230000;4;2
2.13;265;1;0;1;32;22;1;0;5;10000;10000;40;50;1;0;16;.285786;.000949;.001684;.010618;.010613;.300000;4;2
2.06;260;1;0;1;32;22;1;0;5;10000;10000;40;50;0;0;16;.119159;NA;.002155;.104062;.104054;.220000;4;3
2.11;264;1;0;1;32;22;1;0;5;10000;10000;40;50;1;0;16;.284963;.000680;.001304;.019258;.019252;.300000;4;2
2.35;261;1;0;1;32;22;1;0;5;10000;10000;50;50;0;0;16;.152886;NA;.002373;.117751;.117746;.270000;4;2
2.11;265;1;0;1;32;22;1;0;5;10000;10000;50;50;1;0;16;.367105;.000408;.001483;.114343;.114339;.480000;4;1
2.16;262;1;0;1;32;22;1;0;5;10000;10000;50;50;0;0;16;.157136;NA;.002441;.118932;.118927;.280000;4;3
2.30;264;1;0;1;32;22;1;0;5;10000;10000;50;50;1;0;16;.351229;.000544;.001426;.020397;.020392;.370000;4;2
2.21;261;1;0;1;32;22;1;0;5;10000;10000;50;50;0;0;16;.146231;NA;.002125;.116671;.116667;.260000;4;2
2.12;264;1;0;1;32;22;1;0;5;10000;10000;50;50;1;0;16;.357614;.000463;.001434;.123004;.122999;.480000;4;1
1.95;262;1;0;1;32;22;1;0;5;10000;10000;50;50;0;0;16;.165653;NA;.002415;.109065;.109061;.270000;4;2
2.28;265;1;0;1;32;22;1;0;5;10000;10000;50;50;1;0;16;.355990;.000503;.001485;.017382;.017377;.370000;4;2
2.12;261;1;0;1;32;22;1;0;5;10000;10000;50;50;0;0;16;.151653;NA;.002344;.122277;.122272;.270000;4;2
2.07;265;1;0;1;32;22;1;0;5;10000;10000;50;50;1;0;16;.362432;.000452;.001330;.123801;.123797;.490000;4;1
2.25;261;1;0;1;32;22;1;0;5;10000;10000;60;50;0;0;16;.174764;NA;.001809;.136831;.136827;.310000;4;2
2.30;265;1;0;1;32;22;1;0;5;10000;10000;60;50;1;0;16;.431365;.000371;.001564;.140223;.140220;.570000;4;1
2.02;262;1;0;1;32;22;1;0;5;10000;10000;60;50;0;0;16;.182994;NA;.002013;.139973;.139969;.320000;4;1
2.14;264;1;0;1;32;22;1;0;5;10000;10000;60;50;1;0;16;.429866;.000286;.001375;.128576;.128573;.560000;4;1
2.21;262;1;0;1;32;22;1;0;5;10000;10000;60;50;0;0;16;.181493;NA;.002070;.138646;.138641;.320000;4;1
2.20;264;1;0;1;32;22;1;0;5;10000;10000;60;50;1;0;16;.429602;.000360;.001320;.135028;.135026;.560000;4;1
2.05;261;1;0;1;32;22;1;0;5;10000;10000;60;50;0;0;16;.177164;NA;.002157;.138692;.138685;.320000;4;2
2.11;265;1;0;1;32;22;1;0;5;10000;10000;60;50;1;0;16;.423829;.000425;.001407;.013922;.013919;.440000;4;2
2.24;262;1;0;1;32;22;1;0;5;10000;10000;60;50;0;0;16;.183343;NA;.001844;.135052;.135047;.320000;4;2
2.18;265;1;0;1;32;22;1;0;5;10000;10000;60;50;1;0;16;.424491;.000371;.000952;.007905;.007903;.430000;4;2
2.17;265;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.031771;NA;.030526;1.066813;1.066808;1.100000;4;3
2.39;269;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.061862;.010557;.003579;.052905;.052902;.120000;4;10
2.25;266;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.033291;NA;.030632;1.066212;1.066207;1.100000;4;3
2.45;268;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.089551;.000563;.004524;.052300;.052297;.140000;4;10
2.49;267;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.032130;NA;.030781;1.067301;1.067295;1.100000;4;3
2.32;269;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.082334;.010411;.004799;.052095;.052090;.140000;4;8
2.18;265;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.028322;NA;.031311;1.066220;1.066214;1.090000;4;3
2.29;268;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.062724;.009848;.004930;.067947;.067944;.140000;4;9
2.26;265;1;0;1;32;22;1;0;11;10000;10000;10;50;0;0;16;.035459;NA;.028930;1.065003;1.064999;1.100000;4;3
2.29;268;1;0;1;32;22;1;0;11;10000;10000;10;50;1;0;16;.076025;.011633;.002996;.037076;.037070;.120000;4;8
2.40;266;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.062258;NA;.031656;2.086966;2.086961;2.150000;4;1
2.26;269;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.149210;.020373;.005154;.101942;.101937;.270000;4;5
2.18;267;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.068976;NA;.031162;2.085142;2.085135;2.150000;4;1
2.35;269;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.149887;.020510;.005164;.102102;.102097;.270000;4;5
2.19;267;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.064537;NA;.030914;2.087412;2.087407;2.150000;4;1
2.23;267;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.144804;.022846;.005379;.101975;.101970;.270000;4;5
2.18;266;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.065974;NA;.031111;2.087493;2.087489;2.150000;4;1
2.24;268;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.151961;.020574;.005226;.101944;.101939;.270000;4;5
2.32;266;1;0;1;32;22;1;0;11;10000;10000;20;50;0;0;16;.062101;NA;.031254;2.087259;2.087255;2.150000;4;1
2.45;268;1;0;1;32;22;1;0;11;10000;10000;20;50;1;0;16;.123516;.020124;.004532;.102483;.102478;.240000;4;5
2.37;267;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.096621;NA;.032351;3.108188;3.108182;3.200000;6;1
2.24;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.217788;.030456;.004898;.152126;.152121;.400000;4;3
2.34;267;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.091092;NA;.032058;3.107660;3.107652;3.200000;4;1
2.34;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.226601;.030566;.003926;.122221;.122217;.380000;4;2
2.08;265;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.093987;NA;.032129;3.106935;3.106931;3.200000;4;1
2.24;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.218497;.030510;.005713;.122373;.122368;.370000;4;4
2.26;266;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.095162;NA;.031101;3.103769;3.103762;3.200000;4;1
2.25;268;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.181401;.031263;.005909;.152897;.152891;.360000;4;4
2.17;265;1;0;1;32;22;1;0;11;10000;10000;30;50;0;0;16;.094632;NA;.031860;3.104772;3.104764;3.200000;4;1
2.24;267;1;0;1;32;22;1;0;11;10000;10000;30;50;1;0;16;.181838;.030613;.005130;.187897;.187891;.400000;4;3
2.34;266;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.122233;NA;.028806;4.125234;4.125229;4.250000;4;0
2.25;269;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.243094;.040278;.005282;.202921;.202916;.490000;4;3
2.46;265;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.123141;NA;.031603;4.128503;4.128498;4.250000;4;0
2.39;268;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.285710;.042489;.005459;.162533;.162527;.490000;4;3
2.23;267;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.124333;NA;.032596;4.127804;4.127800;4.250000;4;0
2.42;269;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.288447;.040534;.004163;.162281;.162278;.490000;4;2
2.33;266;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.121842;NA;.031887;4.127064;4.127056;4.250000;4;0
2.20;268;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.244564;.039127;.004812;.202748;.202745;.490000;4;3
2.18;266;1;0;1;32;22;1;0;11;10000;10000;40;50;0;0;16;.125678;NA;.031517;4.128185;4.128180;4.250000;4;0
2.23;268;1;0;1;32;22;1;0;11;10000;10000;40;50;1;0;16;.289378;.040740;.004777;.202107;.202101;.530000;4;2
2.35;265;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.164161;NA;.032100;5.148277;5.148270;5.310000;4;0
2.23;267;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.360802;.050624;.005470;.252270;.252264;.660000;4;2
2.16;266;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.147354;NA;.032140;5.146001;5.145994;5.290000;4;0
2.22;269;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.357867;.050308;.004926;.202432;.202426;.610000;4;2
2.48;265;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.161595;NA;.031902;5.147874;5.147870;5.310000;4;0
2.25;269;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.357184;.050966;.005330;.251940;.251935;.660000;4;2
2.23;265;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.153208;NA;.031441;5.147184;5.147179;5.300000;4;0
2.55;267;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.361495;.047566;.004189;.252140;.252134;.660000;4;1
2.23;266;1;0;1;32;22;1;0;11;10000;10000;50;50;0;0;16;.162251;NA;.030402;5.147367;5.147362;5.310000;4;0
2.19;268;1;0;1;32;22;1;0;11;10000;10000;50;50;1;0;16;.371230;.050352;.005170;.252006;.252001;.670000;4;1
2.23;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.184581;NA;.031919;6.167897;6.167892;6.350000;4;0
2.45;267;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.361710;.060916;.004687;.302674;.302670;.730000;4;2
2.38;265;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.178474;NA;.032291;6.168683;6.168677;6.350000;4;0
2.46;268;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.428196;.060757;.004519;.302181;.302176;.790000;4;2
2.42;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.183766;NA;.032376;6.168044;6.168041;6.350000;4;0
2.50;268;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.429715;.060785;.004764;.302137;.302132;.790000;4;2
2.32;267;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.195233;NA;.031121;6.167805;6.167798;6.360000;4;0
2.47;269;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.428442;.060615;.004076;.302170;.302166;.790000;4;2
2.19;266;1;0;1;32;22;1;0;11;10000;10000;60;50;0;0;16;.183803;NA;.032413;6.168216;6.168208;6.350000;4;0
2.40;268;1;0;1;32;22;1;0;11;10000;10000;60;50;1;0;16;.429365;.060655;.004889;.302195;.302190;.790000;4;1
2.19;265;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.041855;NA;.005779;.073233;.073228;.110000;4;9
2.27;269;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.063108;.009456;.003622;.052125;.052121;.120000;4;11
2.17;265;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.032074;NA;.005274;.083136;.083131;.110000;4;7
2.19;270;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.090128;.001123;.003364;.037421;.037418;.130000;4;9
2.38;266;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.027077;NA;.004962;.087615;.087609;.110000;6;9
2.44;269;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.074596;.012806;.002811;.037089;.037085;.120000;4;9
2.36;265;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.043864;NA;.005672;.070597;.070590;.110000;4;10
2.26;268;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.066055;.007731;.004762;.053208;.053202;.120000;4;10
2.08;267;1;0;1;32;22;1;0;12;10000;10000;10;50;0;0;16;.045307;NA;.006072;.083671;.083666;.130000;4;9
2.49;267;1;0;1;32;22;1;0;12;10000;10000;10;50;1;0;16;.082089;.010490;.002610;.041203;.041201;.130000;4;7
2.18;266;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.062358;NA;.005647;.163370;.163365;.220000;4;4
2.38;267;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.145076;.022562;.003662;.102816;.102810;.270000;4;4
2.16;266;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.065160;NA;.006322;.163695;.163688;.230000;4;5
2.30;269;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.142438;.025348;.003194;.076771;.076769;.240000;4;5
2.37;265;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.062147;NA;.006714;.163415;.163410;.220000;4;5
2.40;267;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.147285;.020864;.004209;.102169;.102163;.270000;4;5
2.16;265;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.062773;NA;.006431;.163251;.163247;.220000;4;4
2.42;269;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.122239;.020463;.004294;.102519;.102515;.250000;4;5
2.25;266;1;0;1;32;22;1;0;12;10000;10000;20;50;0;0;16;.064578;NA;.006624;.163122;.163114;.230000;4;5
2.37;268;1;0;1;32;22;1;0;12;10000;10000;20;50;1;0;16;.147016;.020799;.004064;.081915;.081912;.250000;4;5
2.31;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.094296;NA;.006087;.243795;.243787;.340000;4;3
2.24;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.193606;.030699;.004916;.152554;.152549;.380000;4;3
2.19;270;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.088694;NA;.006133;.246298;.246293;.330000;4;3
2.24;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.186258;.029442;.003984;.152450;.152446;.370000;4;3
2.21;267;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.089564;NA;.003953;.244521;.244517;.330000;4;2
2.31;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.216655;.030628;.003979;.122271;.122269;.370000;4;3
2.37;266;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.090518;NA;.005443;.243671;.243666;.330000;4;3
2.24;269;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.229427;.030433;.004068;.117964;.117959;.380000;4;3
2.39;265;1;0;1;32;22;1;0;12;10000;10000;30;50;0;0;16;.094484;NA;.005279;.243415;.243407;.340000;4;3
2.23;268;1;0;1;32;22;1;0;12;10000;10000;30;50;1;0;16;.218910;.030729;.004879;.152635;.152629;.400000;4;3
2.37;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.124663;NA;.006756;.323265;.323257;.450000;4;2
2.25;268;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.238735;.043772;.004227;.202423;.202420;.480000;4;3
2.46;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.120706;NA;.006296;.323831;.323826;.440000;4;2
2.63;269;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.293119;.040473;.004834;.202842;.202836;.540000;4;2
2.34;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.124558;NA;.006370;.321427;.321420;.440000;4;2
2.51;267;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.284089;.043303;.004401;.157815;.157810;.480000;4;2
2.21;266;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.123690;NA;.006031;.320830;.320826;.440000;4;2
2.43;267;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.287431;.040492;.005206;.202632;.202627;.530000;4;2
2.23;265;1;0;1;32;22;1;0;12;10000;10000;40;50;0;0;16;.123388;NA;.005580;.323139;.323134;.450000;4;2
2.34;268;1;0;1;32;22;1;0;12;10000;10000;40;50;1;0;16;.288224;.039674;.003416;.202259;.202256;.530000;4;2
2.36;267;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.153283;NA;.005507;.401684;.401679;.550000;4;1
2.40;268;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.304822;.049716;.004817;.252695;.252690;.610000;4;2
2.19;265;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.151139;NA;.006382;.403727;.403719;.550000;4;2
2.40;268;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.370925;.050388;.004192;.198245;.198240;.620000;4;2
2.27;266;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.151319;NA;.006385;.403491;.403486;.550000;4;2
2.42;269;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.304924;.047629;.003829;.308043;.308040;.660000;4;2
2.37;265;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.152452;NA;.006227;.403193;.403187;.560000;4;2
2.22;269;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.302267;.050555;.004892;.308107;.308102;.660000;4;2
2.19;265;1;0;1;32;22;1;0;12;10000;10000;50;50;0;0;16;.148464;NA;.005567;.406121;.406116;.550000;4;1
2.31;268;1;0;1;32;22;1;0;12;10000;10000;50;50;1;0;16;.305102;.050095;.004203;.252477;.252471;.610000;4;2
2.18;265;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.182819;NA;.006381;.483550;.483545;.670000;4;1
2.45;267;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.427789;.060847;.004275;.302498;.302492;.790000;4;2
2.36;265;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.181636;NA;.006193;.483413;.483408;.660000;4;1
2.38;268;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.438888;.060555;.003358;.239128;.239123;.740000;4;1
2.33;265;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.177420;NA;.005317;.486667;.486662;.660000;4;1
2.27;268;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.434598;.060751;.004643;.302632;.302626;.800000;4;1
2.30;266;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.184182;NA;.005651;.483328;.483320;.670000;4;1
2.37;269;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.428110;.060529;.004819;.303307;.303301;.790000;4;2
2.08;266;1;0;1;32;22;1;0;12;10000;10000;60;50;0;0;16;.183334;NA;.006773;.481343;.481335;.660000;4;1
2.35;267;1;0;1;32;22;1;0;12;10000;10000;60;50;1;0;16;.422516;.065910;.004167;.237025;.237020;.730000;5;2
