comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.03          262                1                  0    1        32        23        1         0         5         10000     10000     30             50          0           0           16            .094992      NA          .002346           3.016976            3.016971           3.110000             4             0
2.20          265                1                  0    1        32        23        1         0         5         10000     10000     30             50          1           0           16            .212793      .000347     .001186           3.047566            3.047563           3.260000             4             0
2.12          262                1                  0    1        32        23        1         0         5         10000     10000     30             50          0           0           16            .093935      NA          .001895           3.017117            3.017113           3.110000             4             0
2.11          265                1                  0    1        32        23        1         0         5         10000     10000     30             50          1           0           16            .217058      .000603     .001396           3.017637            3.017635           3.230000             4             0
2.23          262                1                  0    1        32        23        1         0         5         10000     10000     30             50          0           0           16            .086948      NA          .003292           3.021818            3.021813           3.110000             4             0
2.28          264                1                  0    1        32        23        1         0         5         10000     10000     30             50          1           0           16            .218416      .000395     .001493           3.018949            3.018945           3.240000             4             0
2.25          261                1                  0    1        32        23        1         0         5         10000     10000     40             50          0           0           16            .113418      NA          .001903           4.026208            4.026203           4.140000             4             0
2.34          265                1                  0    1        32        23        1         0         5         10000     10000     40             50          1           0           16            .280595      .000526     .001449           4.017739            4.017736           4.300000             4             0
2.27          261                1                  0    1        32        23        1         0         5         10000     10000     40             50          0           0           16            .132764      NA          .001938           4.021233            4.021229           4.150000             4             0
2.33          264                1                  0    1        32        23        1         0         5         10000     10000     40             50          1           0           16            .284328      .000391     .001417           4.057940            4.057937           4.340000             4             0
2.30          261                1                  0    1        32        23        1         0         5         10000     10000     40             50          0           0           16            .122544      NA          .002036           4.019789            4.019784           4.140000             4             0
2.35          265                1                  0    1        32        23        1         0         5         10000     10000     40             50          1           0           16            .282256      .000453     .001677           4.017838            4.017832           4.300000             4             0
2.03          262                1                  0    1        32        23        1         0         5         10000     10000     40             50          0           0           16            .132222      NA          .002486           4.020238            4.020231           4.150000             4             0
2.36          265                1                  0    1        32        23        1         0         5         10000     10000     40             50          1           0           16            .287034      .000485     .001523           4.061383            4.061378           4.350000             4             0
2.06          261                1                  0    1        32        23        1         0         5         10000     10000     40             50          0           0           16            .122465      NA          .002453           4.020267            4.020262           4.140000             4             0
2.13          264                1                  0    1        32        23        1         0         5         10000     10000     40             50          1           0           16            .282974      .000441     .001758           4.017647            4.017643           4.300000             4             0
2.06          261                1                  0    1        32        23        1         0         5         10000     10000     50             50          0           0           16            .155984      NA          .002133           5.020022            5.020017           5.180000             4             0
2.12          264                1                  0    1        32        23        1         0         5         10000     10000     50             50          1           0           16            .351341      .000374     .001596           5.017575            5.017569           5.370000             4             0
2.26          262                1                  0    1        32        23        1         0         5         10000     10000     50             50          0           0           16            .154411      NA          .002679           5.018136            5.018129           5.170000             4             0
2.15          265                1                  0    1        32        23        1         0         5         10000     10000     50             50          1           0           16            .348634      .000471     .001363           5.021394            5.021389           5.370000             4             0
2.28          261                1                  0    1        32        23        1         0         5         10000     10000     50             50          0           0           16            .155778      NA          .002088           5.016589            5.016585           5.170000             4             0
2.15          264                1                  0    1        32        23        1         0         5         10000     10000     50             50          1           0           16            .357490      .000403     .001489           5.022822            5.022816           5.380000             4             0
2.05          262                1                  0    1        32        23        1         0         5         10000     10000     50             50          0           0           16            .155130      NA          .002048           5.018097            5.018092           5.170000             4             0
2.32          264                1                  0    1        32        23        1         0         5         10000     10000     50             50          1           0           16            .353913      .000437     .001468           5.017733            5.017728           5.370000             4             0
2.02          261                1                  0    1        32        23        1         0         5         10000     10000     50             50          0           0           16            .152127      NA          .002367           5.019974            5.019966           5.170000             4             0
2.14          265                1                  0    1        32        23        1         0         5         10000     10000     50             50          1           0           16            .362655      .000214     .001541           5.068006            5.068003           5.430000             4             0
2.04          261                1                  0    1        32        23        1         0         5         10000     10000     60             50          0           0           16            .182307      NA          .003130           6.020693            6.020685           6.200000             4             0
2.31          265                1                  0    1        32        23        1         0         5         10000     10000     60             50          1           0           16            .427977      .000249     .001360           6.077505            6.077500           6.510000             4             0
1.99          261                1                  0    1        32        23        1         0         5         10000     10000     60             50          0           0           16            .184754      NA          .002281           6.021154            6.021148           6.200000             4             0
2.40          264                1                  0    1        32        23        1         0         5         10000     10000     60             50          1           0           16            .439856      .000504     .001418           6.081215            6.081209           6.520000             4             0
2.27          262                1                  0    1        32        23        1         0         5         10000     10000     60             50          0           0           16            .179128      NA          .001840           6.019648            6.019643           6.200000             4             0
2.37          265                1                  0    1        32        23        1         0         5         10000     10000     60             50          1           0           16            .430368      .000528     .001176           6.081681            6.081676           6.510000             4             0
2.23          262                1                  0    1        32        23        1         0         5         10000     10000     60             50          0           0           16            .178034      NA          .003137           6.021177            6.021172           6.200000             4             0
2.16          265                1                  0    1        32        23        1         0         5         10000     10000     60             50          1           0           16            .423935      .000300     .001642           6.077538            6.077535           6.500000             4             0
2.07          261                1                  0    1        32        23        1         0         5         10000     10000     60             50          0           0           16            .186954      NA          .002051           6.021055            6.021050           6.210000             4             0
2.22          264                1                  0    1        32        23        1         0         5         10000     10000     60             50          1           0           16            .427512      .000493     .001284           6.077891            6.077888           6.510000             4             0
2.28          266                1                  0    1        32        23        1         0         11        10000     10000     10             50          0           0           16            .033114      NA          .031749           1.066242            1.066237           1.100000             4             3
2.21          269                1                  0    1        32        23        1         0         11        10000     10000     10             50          1           0           16            .082494      .010390     .028368           1.032478            1.032474           1.130000             4             3
2.22          265                1                  0    1        32        23        1         0         11        10000     10000     10             50          0           0           16            .046304      NA          .029906           1.076101            1.076097           1.120000             4             3
2.42          269                1                  0    1        32        23        1         0         11        10000     10000     10             50          1           0           16            .061196      .011068     .029284           1.041933            1.041928           1.110000             4             3
2.37          265                1                  0    1        32        23        1         0         11        10000     10000     10             50          0           0           16            .035635      NA          .031076           1.064925            1.064920           1.100000             4             3
2.38          268                1                  0    1        32        23        1         0         11        10000     10000     10             50          1           0           16            .074801      .013127     .029560           1.032249            1.032244           1.120000             4             3
2.35          266                1                  0    1        32        23        1         0         11        10000     10000     10             50          0           0           16            .032445      NA          .031439           1.063012            1.063007           1.090000             4             3
2.25          268                1                  0    1        32        23        1         0         11        10000     10000     10             50          1           0           16            .077718      .010469     .029182           1.031102            1.031099           1.120000             4             3
2.34          265                1                  0    1        32        23        1         0         11        10000     10000     10             50          0           0           16            .033231      NA          .032243           1.066099            1.066094           1.100000             4             3
2.44          269                1                  0    1        32        23        1         0         11        10000     10000     10             50          1           0           16            .064318      .010552     .027305           1.040013            1.040010           1.110000             4             3
2.50          267                1                  0    1        32        23        1         0         11        10000     10000     20             50          0           0           16            .061476      NA          .027886           2.082695            2.082690           2.140000             4             1
2.42          269                1                  0    1        32        23        1         0         11        10000     10000     20             50          1           0           16            .147154      .020486     .029191           2.041949            2.041946           2.210000             4             1
2.20          267                1                  0    1        32        23        1         0         11        10000     10000     20             50          0           0           16            .062456      NA          .031658           2.085939            2.085934           2.150000             4             1
2.41          267                1                  0    1        32        23        1         0         11        10000     10000     20             50          1           0           16            .147163      .020587     .029860           2.040904            2.040898           2.210000             4             1
2.23          265                1                  0    1        32        23        1         0         11        10000     10000     20             50          0           0           16            .061726      NA          .030379           2.086216            2.086211           2.150000             4             1
2.36          267                1                  0    1        32        23        1         0         11        10000     10000     20             50          1           0           16            .122673      .019758     .029464           2.061744            2.061739           2.200000             4             1
2.33          266                1                  0    1        32        23        1         0         11        10000     10000     20             50          0           0           16            .059345      NA          .032019           2.089608            2.089604           2.150000             4             1
2.27          268                1                  0    1        32        23        1         0         11        10000     10000     20             50          1           0           16            .121473      .021362     .028216           2.066462            2.066459           2.210000             4             1
2.20          266                1                  0    1        32        23        1         0         11        10000     10000     20             50          0           0           16            .065135      NA          .031554           2.083862            2.083857           2.150000             4             1
2.29          268                1                  0    1        32        23        1         0         11        10000     10000     20             50          1           0           16            .143879      .023780     .029685           2.041716            2.041712           2.210000             4             1
2.23          266                1                  0    1        32        23        1         0         11        10000     10000     30             50          0           0           16            .104931      NA          .030896           3.106988            3.106984           3.210000             4             1
2.41          271                1                  0    1        32        23        1         0         11        10000     10000     30             50          1           0           16            .214847      .032739     .029633           3.051308            3.051302           3.300000             4             1
2.20          265                1                  0    1        32        23        1         0         11        10000     10000     30             50          0           0           16            .091226      NA          .030143           3.106403            3.106399           3.200000             4             1
2.26          268                1                  0    1        32        23        1         0         11        10000     10000     30             50          1           0           16            .217971      .030490     .029685           3.052437            3.052432           3.300000             4             1
2.33          267                1                  0    1        32        23        1         0         11        10000     10000     30             50          0           0           16            .103455      NA          .031889           3.107826            3.107819           3.210000             4             1
2.53          268                1                  0    1        32        23        1         0         11        10000     10000     30             50          1           0           16            .220978      .031276     .029192           3.051649            3.051644           3.300000             4             1
2.38          266                1                  0    1        32        23        1         0         11        10000     10000     30             50          0           0           16            .090633      NA          .032221           3.108518            3.108513           3.200000             4             1
2.31          268                1                  0    1        32        23        1         0         11        10000     10000     30             50          1           0           16            .217404      .030512     .026473           3.044564            3.044559           3.290000             4             1
2.38          266                1                  0    1        32        23        1         0         11        10000     10000     30             50          0           0           16            .104779      NA          .031550           3.107841            3.107835           3.210000             4             1
2.35          268                1                  0    1        32        23        1         0         11        10000     10000     30             50          1           0           16            .216311      .031957     .029995           3.051642            3.051636           3.300000             4             1
2.18          267                1                  0    1        32        23        1         0         11        10000     10000     40             50          0           0           16            .123828      NA          .032342           4.128191            4.128183           4.250000             4             0
2.36          268                1                  0    1        32        23        1         0         11        10000     10000     40             50          1           0           16            .287473      .040650     .029821           4.061795            4.061789           4.390000             4             0
2.32          266                1                  0    1        32        23        1         0         11        10000     10000     40             50          0           0           16            .123579      NA          .033173           4.126933            4.126929           4.250000             4             0
2.29          268                1                  0    1        32        23        1         0         11        10000     10000     40             50          1           0           16            .236838      .045637     .029188           4.101223            4.101218           4.380000             4             0
2.22          266                1                  0    1        32        23        1         0         11        10000     10000     40             50          0           0           16            .124572      NA          .031147           4.126923            4.126918           4.250000             4             0
2.22          268                1                  0    1        32        23        1         0         11        10000     10000     40             50          1           0           16            .289638      .040502     .028998           4.062379            4.062376           4.390000             4             0
2.24          265                1                  0    1        32        23        1         0         11        10000     10000     40             50          0           0           16            .132011      NA          .031475           4.127853            4.127847           4.260000             4             0
2.41          268                1                  0    1        32        23        1         0         11        10000     10000     40             50          1           0           16            .289332      .040622     .029960           4.061793            4.061787           4.390000             4             0
2.26          266                1                  0    1        32        23        1         0         11        10000     10000     40             50          0           0           16            .119309      NA          .032505           4.130457            4.130452           4.250000             4             0
2.27          268                1                  0    1        32        23        1         0         11        10000     10000     40             50          1           0           16            .288085      .040485     .029898           4.062306            4.062301           4.390000             4             0
2.42          267                1                  0    1        32        23        1         0         11        10000     10000     50             50          0           0           16            .154601      NA          .032185           5.147888            5.147883           5.300000             4             0
2.44          268                1                  0    1        32        23        1         0         11        10000     10000     50             50          1           0           16            .357624      .050719     .029796           5.072036            5.072031           5.480000             4             0
2.30          266                1                  0    1        32        23        1         0         11        10000     10000     50             50          0           0           16            .147757      NA          .030798           5.150152            5.150147           5.300000             4             0
2.32          268                1                  0    1        32        23        1         0         11        10000     10000     50             50          1           0           16            .359884      .050756     .029609           5.072522            5.072517           5.480000             4             0
2.22          265                1                  0    1        32        23        1         0         11        10000     10000     50             50          0           0           16            .149501      NA          .032394           5.150011            5.150006           5.300000             4             0
2.36          269                1                  0    1        32        23        1         0         11        10000     10000     50             50          1           0           16            .355153      .053027     .029877           5.071702            5.071696           5.480000             4             0
2.39          265                1                  0    1        32        23        1         0         11        10000     10000     50             50          0           0           16            .152039      NA          .031647           5.144790            5.144785           5.300000             4             0
2.41          269                1                  0    1        32        23        1         0         11        10000     10000     50             50          1           0           16            .355485      .051991     .029711           5.072796            5.072790           5.480000             4             0
2.20          267                1                  0    1        32        23        1         0         11        10000     10000     50             50          0           0           16            .155573      NA          .031896           5.147869            5.147861           5.300000             4             0
2.39          269                1                  0    1        32        23        1         0         11        10000     10000     50             50          1           0           16            .313079      .050381     .028663           5.121263            5.121257           5.480000             4             0
2.38          266                1                  0    1        32        23        1         0         11        10000     10000     60             50          0           0           16            .180830      NA          .032632           6.168291            6.168286           6.350000             4             0
2.45          268                1                  0    1        32        23        1         0         11        10000     10000     60             50          1           0           16            .358737      .063950     .026456           6.139940            6.139935           6.560000             4             0
2.24          266                1                  0    1        32        23        1         0         11        10000     10000     60             50          0           0           16            .193490      NA          .032603           6.168571            6.168567           6.360000             4             0
2.36          268                1                  0    1        32        23        1         0         11        10000     10000     60             50          1           0           16            .426458      .061643     .029801           6.081713            6.081707           6.570000             4             0
2.63          265                1                  0    1        32        23        1         0         11        10000     10000     60             50          0           0           16            .182288      NA          .032602           6.168643            6.168634           6.350000             4             0
2.23          269                1                  0    1        32        23        1         0         11        10000     10000     60             50          1           0           16            .428369      .060759     .029376           6.082420            6.082416           6.570000             4             0
2.37          267                1                  0    1        32        23        1         0         11        10000     10000     60             50          0           0           16            .182850      NA          .032046           6.167671            6.167662           6.350000             4             0
2.31          268                1                  0    1        32        23        1         0         11        10000     10000     60             50          1           0           16            .433024      .060410     .029850           6.081998            6.081993           6.580000             4             0
2.19          266                1                  0    1        32        23        1         0         11        10000     10000     60             50          0           0           16            .180856      NA          .032100           6.167160            6.167155           6.350000             4             0
2.47          267                1                  0    1        32        23        1         0         11        10000     10000     60             50          1           0           16            .430903      .060695     .029600           6.082178            6.082172           6.570000             4             0
2.21          266                1                  0    1        32        23        1         0         12        10000     10000     10             50          0           0           16            .036211      NA          .030978           1.055525            1.055521           1.090000             4             3
2.37          269                1                  0    1        32        23        1         0         12        10000     10000     10             50          1           0           16            .077395      .010272     .029726           1.031791            1.031786           1.120000             4             3
2.20          266                1                  0    1        32        23        1         0         12        10000     10000     10             50          0           0           16            .028808      NA          .030727           1.044244            1.044239           1.070000             4             3
2.29          268                1                  0    1        32        23        1         0         12        10000     10000     10             50          1           0           16            .076822      .010575     .025205           1.032049            1.032045           1.120000             4             3
2.35          266                1                  0    1        32        23        1         0         12        10000     10000     10             50          0           0           16            .034941      NA          .028715           1.039496            1.039490           1.070000             4             3
2.47          268                1                  0    1        32        23        1         0         12        10000     10000     10             50          1           0           16            .061273      .011081     .029107           1.046560            1.046557           1.120000             4             3
2.35          266                1                  0    1        32        23        1         0         12        10000     10000     10             50          0           0           16            .041188      NA          .030518           1.045187            1.045182           1.080000             4             3
2.40          269                1                  0    1        32        23        1         0         12        10000     10000     10             50          1           0           16            .062572      .010502     .028931           1.041462            1.041457           1.110000             4             3
2.37          266                1                  0    1        32        23        1         0         12        10000     10000     10             50          0           0           16            .033327      NA          .030654           1.041681            1.041676           1.070000             4             3
2.24          268                1                  0    1        32        23        1         0         12        10000     10000     10             50          1           0           16            .092311      .010557     .029521           1.031514            1.031508           1.130000             4             3
2.21          267                1                  0    1        32        23        1         0         12        10000     10000     20             50          0           0           16            .061157      NA          .031157           2.061593            2.061588           2.120000             4             1
2.23          269                1                  0    1        32        23        1         0         12        10000     10000     20             50          1           0           16            .146454      .021550     .029240           2.042081            2.042075           2.210000             4             1
2.08          265                1                  0    1        32        23        1         0         12        10000     10000     20             50          0           0           16            .062283      NA          .024407           2.059418            2.059415           2.120000             4             1
2.58          268                1                  0    1        32        23        1         0         12        10000     10000     20             50          1           0           16            .122849      .019685     .029291           2.067662            2.067657           2.210000             4             1
2.37          265                1                  0    1        32        23        1         0         12        10000     10000     20             50          0           0           16            .067019      NA          .031026           2.060561            2.060553           2.130000             4             1
2.30          267                1                  0    1        32        23        1         0         12        10000     10000     20             50          1           0           16            .147443      .020507     .029128           2.041588            2.041583           2.210000             4             1
2.45          266                1                  0    1        32        23        1         0         12        10000     10000     20             50          0           0           16            .065906      NA          .030741           2.062323            2.062318           2.130000             4             1
2.45          268                1                  0    1        32        23        1         0         12        10000     10000     20             50          1           0           16            .146477      .021301     .029476           2.042289            2.042284           2.210000             4             1
2.46          266                1                  0    1        32        23        1         0         12        10000     10000     20             50          0           0           16            .066791      NA          .030624           2.060985            2.060981           2.130000             4             1
2.32          268                1                  0    1        32        23        1         0         12        10000     10000     20             50          1           0           16            .145312      .022233     .026656           2.039902            2.039898           2.210000             4             1
2.18          265                1                  0    1        32        23        1         0         12        10000     10000     30             50          0           0           16            .101267      NA          .030509           3.081654            3.081647           3.180000             4             1
2.27          269                1                  0    1        32        23        1         0         12        10000     10000     30             50          1           0           16            .183887      .028795     .029482           3.081834            3.081829           3.290000             4             1
2.23          267                1                  0    1        32        23        1         0         12        10000     10000     30             50          0           0           16            .091630      NA          .031189           3.082147            3.082142           3.170000             4             1
2.47          268                1                  0    1        32        23        1         0         12        10000     10000     30             50          1           0           16            .218713      .029142     .029743           3.054094            3.054088           3.300000             4             1
2.10          266                1                  0    1        32        23        1         0         12        10000     10000     30             50          0           0           16            .089701      NA          .030846           3.083264            3.083258           3.170000             4             1
2.26          268                1                  0    1        32        23        1         0         12        10000     10000     30             50          1           0           16            .219050      .030585     .027533           3.052193            3.052188           3.300000             4             1
2.20          266                1                  0    1        32        23        1         0         12        10000     10000     30             50          0           0           16            .089211      NA          .031132           3.083660            3.083635           3.170000             4             1
2.25          268                1                  0    1        32        23        1         0         12        10000     10000     30             50          1           0           16            .219578      .030561     .027914           3.051792            3.051787           3.300000             4             1
2.20          267                1                  0    1        32        23        1         0         12        10000     10000     30             50          0           0           16            .096557      NA          .030681           3.081718            3.081710           3.180000             4             1
2.25          269                1                  0    1        32        23        1         0         12        10000     10000     30             50          1           0           16            .183102      .030522     .029437           3.081708            3.081703           3.300000             4             1
2.37          266                1                  0    1        32        23        1         0         12        10000     10000     40             50          0           0           16            .123019      NA          .031046           4.101993            4.101988           4.220000             4             0
2.50          267                1                  0    1        32        23        1         0         12        10000     10000     40             50          1           0           16            .284387      .043601     .028797           4.062353            4.062349           4.390000             4             0
2.20          265                1                  0    1        32        23        1         0         12        10000     10000     40             50          0           0           16            .120470      NA          .031484           4.102564            4.102556           4.220000             4             0
2.28          267                1                  0    1        32        23        1         0         12        10000     10000     40             50          1           0           16            .241214      .041364     .029770           4.101798            4.101793           4.380000             4             0
2.49          265                1                  0    1        32        23        1         0         12        10000     10000     40             50          0           0           16            .119441      NA          .030305           4.103633            4.103628           4.220000             4             0
2.32          269                1                  0    1        32        23        1         0         12        10000     10000     40             50          1           0           16            .288897      .040574     .029838           4.061916            4.061910           4.390000             4             0
2.41          267                1                  0    1        32        23        1         0         12        10000     10000     40             50          0           0           16            .122264      NA          .031309           4.100890            4.100882           4.220000             4             0
2.29          268                1                  0    1        32        23        1         0         12        10000     10000     40             50          1           0           16            .290101      .040501     .029830           4.063246            4.063240           4.390000             4             0
2.20          266                1                  0    1        32        23        1         0         12        10000     10000     40             50          0           0           16            .124397      NA          .030638           4.101691            4.101685           4.220000             4             0
2.52          267                1                  0    1        32        23        1         0         12        10000     10000     40             50          1           0           16            .291510      .040552     .029995           4.061979            4.061973           4.390000             4             0
2.18          267                1                  0    1        32        23        1         0         12        10000     10000     50             50          0           0           16            .153282      NA          .031516           5.122517            5.122512           5.270000             4             0
2.41          268                1                  0    1        32        23        1         0         12        10000     10000     50             50          1           0           16            .358089      .050455     .029554           5.072817            5.072812           5.480000             4             0
2.21          266                1                  0    1        32        23        1         0         12        10000     10000     50             50          0           0           16            .150968      NA          .030985           5.122895            5.122890           5.270000             4             0
2.23          269                1                  0    1        32        23        1         0         12        10000     10000     50             50          1           0           16            .299972      .052816     .030006           5.126748            5.126743           5.480000             4             0
2.20          266                1                  0    1        32        23        1         0         12        10000     10000     50             50          0           0           16            .153272      NA          .031657           5.122870            5.122861           5.280000             4             0
2.24          267                1                  0    1        32        23        1         0         12        10000     10000     50             50          1           0           16            .358957      .050496     .028977           5.070644            5.070639           5.480000             4             0
2.16          265                1                  0    1        32        23        1         0         12        10000     10000     50             50          0           0           16            .163686      NA          .030449           5.120733            5.120729           5.280000             4             0
2.43          268                1                  0    1        32        23        1         0         12        10000     10000     50             50          1           0           16            .306936      .050561     .026156           5.119569            5.119565           5.480000             4             0
2.40          266                1                  0    1        32        23        1         0         12        10000     10000     50             50          0           0           16            .149547      NA          .031947           5.124135            5.124130           5.270000             4             0
2.49          268                1                  0    1        32        23        1         0         12        10000     10000     50             50          1           0           16            .362047      .050527     .029528           5.071014            5.071009           5.480000             4             0
2.31          267                1                  0    1        32        23        1         0         12        10000     10000     60             50          0           0           16            .185907      NA          .031139           6.142351            6.142346           6.330000             4             0
2.68          269                1                  0    1        32        23        1         0         12        10000     10000     60             50          1           0           16            .359944      .062598     .029707           6.141719            6.141714           6.560000             4             0
2.34          265                1                  0    1        32        23        1         0         12        10000     10000     60             50          0           0           16            .185398      NA          .031397           6.142024            6.142016           6.330000             4             0
2.42          269                1                  0    1        32        23        1         0         12        10000     10000     60             50          1           0           16            .428870      .060737     .029839           6.082517            6.082511           6.570000             4             0
2.26          266                1                  0    1        32        23        1         0         12        10000     10000     60             50          0           0           16            .180658      NA          .031481           6.142508            6.142500           6.320000             4             0
2.57          269                1                  0    1        32        23        1         0         12        10000     10000     60             50          1           0           16            .430829      .056805     .030034           6.082690            6.082685           6.570000             4             0
2.28          266                1                  0    1        32        23        1         0         12        10000     10000     60             50          0           0           16            .181981      NA          .031121           6.142204            6.142199           6.320000             4             0
2.23          269                1                  0    1        32        23        1         0         12        10000     10000     60             50          1           0           16            .363405      .060739     .029493           6.147950            6.147945           6.570000             4             0
2.27          266                1                  0    1        32        23        1         0         12        10000     10000     60             50          0           0           16            .182398      NA          .030481           6.142233            6.142228           6.320000             4             0
2.43          268                1                  0    1        32        23        1         0         12        10000     10000     60             50          1           0           16            .426027      .062174     .030246           6.082973            6.082970           6.570000             4             0
