comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.23;280;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000417;NA;.007068;.058113;.068096;.068750;160;256
2.22;280;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000512;NA;.006963;.057495;.067292;.067916;157;255
2.18;280;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000377;NA;.007120;.058694;.069203;.069583;156;253
2.22;279;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000830;NA;.007323;.055774;.067895;.068750;156;262
2.17;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000789;NA;.007285;.111724;.131585;.132500;157;136
2.19;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000415;NA;.007051;.110014;.131312;.131666;156;133
2.20;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000965;NA;.007772;.115046;.131383;.132083;157;145
2.22;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000957;NA;.007580;.116437;.131654;.132500;156;141
2.20;278;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000845;NA;.007449;.115966;.131481;.132500;156;140
2.20;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000408;NA;.006931;.114729;.131172;.131666;156;131
2.18;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000839;NA;.007537;.109577;.131747;.132500;156;140
2.19;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000834;NA;.007400;.112438;.131478;.132500;156;138
2.20;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000830;NA;.007256;.113267;.131632;.132500;156;135
2.20;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000840;NA;.007632;.115850;.131564;.132500;156;142
2.22;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000416;NA;.007746;.240281;.260330;.260833;156;73
2.20;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000765;NA;.007765;.243421;.260063;.260833;156;73
2.17;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000915;NA;.007433;.231860;.260460;.260833;156;70
2.22;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000411;NA;.008097;.241916;.260318;.260833;156;76
2.20;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000837;NA;.007703;.238135;.260227;.260833;156;73
2.20;278;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000838;NA;.008202;.254338;.260364;.261250;156;77
2.22;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000954;NA;.008280;.254677;.260430;.261250;156;78
2.15;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000418;NA;.007673;.239259;.260057;.260416;156;73
2.17;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000793;NA;.008078;.256744;.260407;.261250;156;76
2.21;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000839;NA;.008331;.261623;.265456;.266250;156;77
2.20;278;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001523;NA;.013267;.029595;.032555;.033750;266;969
2.21;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001533;NA;.013310;.030349;.032563;.033750;262;973
2.20;278;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.000978;NA;.013376;.029642;.032665;.033333;263;994
2.22;278;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.000605;NA;.013390;.030594;.032613;.033333;264;993
2.22;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001989;NA;.013266;.030708;.033461;.035000;270;940
2.21;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001710;NA;.013417;.029756;.032798;.034166;263;960
2.21;278;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001498;NA;.013374;.029846;.032539;.034166;267;967
2.19;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001296;NA;.013203;.029734;.032276;.033333;268;975
2.16;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001571;NA;.013147;.030201;.032885;.034166;268;946
2.21;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001723;NA;.013149;.029340;.032679;.034166;269;945
2.20;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001349;NA;.013060;.040498;.042981;.044166;268;733
2.17;280;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001293;NA;.012955;.039881;.043287;.044166;269;725
2.22;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001762;NA;.013171;.040726;.043226;.045000;265;723
2.23;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001055;NA;.013112;.040553;.042975;.044166;262;740
2.22;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.000872;NA;.013385;.041086;.043227;.043750;268;755
2.22;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001218;NA;.013166;.040284;.043155;.044166;269;738
2.24;280;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.002345;NA;.012602;.040670;.043859;.045000;267;699
2.21;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001575;NA;.012284;.037081;.042884;41.666666;268;0
