comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.22;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000158;NA;.000476;.001996;.002454;.002750;20;764
2.18;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000302;NA;.000431;.001842;.002250;.002500;20;742
2.21;278;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000416;NA;.000575;.002179;.002560;.003000;21;811
2.21;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000586;NA;.000514;.002029;.002461;.002750;19;768
2.18;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000403;NA;.000533;.002163;.002607;.003000;19;787
2.18;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000207;NA;.000467;.002062;.002514;.002750;19;739
2.18;278;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000158;NA;.000501;.002102;.002491;.002750;19;792
2.16;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000227;NA;.000473;.002266;.002741;.003000;20;691
2.18;278;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000196;NA;.000532;.002248;.002638;.002750;19;798
2.18;279;1;0;40;256;2;1;0;8;10000;10000;12000;100000;0;0;2;.000266;NA;.000527;.002378;.002784;.003000;19;772
2.21;280;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000289;NA;.000536;.002994;.003486;.003750;20;605
2.22;278;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000410;NA;.000512;.003004;.003481;.003750;19;588
2.18;278;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000302;NA;.000546;.003146;.003692;.004000;20;588
2.20;279;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000159;NA;.000551;.003285;.003767;.004000;19;603
2.16;280;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000363;NA;.000552;.003073;.003496;.003750;19;635
2.23;279;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000298;NA;.000564;.003187;.003586;.004000;19;624
2.16;280;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000545;NA;.000526;.003054;.003421;.003750;19;589
2.20;280;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000162;NA;.000559;.002993;.003531;.003750;20;654
2.21;279;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000285;NA;.000527;.002860;.003332;.003500;19;626
2.19;279;1;0;40;256;2;1;0;8;10000;10000;8000;100000;0;0;2;.000349;NA;.000518;.002922;.003464;.003750;19;597
2.21;278;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000141;NA;.000501;.005645;.006434;.006500;20;331
2.21;279;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000145;NA;.000530;.005857;.006460;.006500;21;345
2.21;279;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000198;NA;.000526;.005485;.006442;.006500;19;347
2.14;279;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000231;NA;.000530;.005801;.006473;.006750;19;347
2.20;278;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000341;NA;.000518;.005749;.006521;.006750;19;335
2.20;278;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000370;NA;.000468;.005587;.006516;.006750;20;308
2.20;278;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000307;NA;.000543;.006021;.006534;.006750;19;346
2.21;280;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000285;NA;.000520;.005936;.006542;.006750;19;337
2.20;279;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000428;NA;.000514;.005651;.006407;.006500;20;340
2.17;279;1;0;40;256;2;1;0;8;10000;10000;4000;100000;0;0;2;.000407;NA;.000513;.005867;.006624;.007000;19;324
2.20;278;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000533;NA;.000528;.020966;.026459;.027000;19;86
2.19;279;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000512;NA;.000530;.020312;.025632;.026000;21;89
2.18;279;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000296;NA;.000564;.020827;.025870;.026250;19;95
2.22;278;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000478;NA;.000525;.021116;.025777;.026000;19;89
2.20;279;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000158;NA;.000535;.020602;.028825;.029000;19;80
2.16;279;1;0;40;256;2;1;0;8;10000;10000;1000;100000;0;0;2;.000406;NA;.000541;.020550;.025720;.026250;19;90
