program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
51;RING;semihonest;replicated-ring;3;2.21;139;1;NA;NA;NA;NA;NA;NA;NA;1000000;NA;20;1000000;0;0.0304421;0.26;135;157%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0353921;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0341115;0.26;132;178%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.033285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0326635;0.24;131;198%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0347554;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0389007;0.24;129;183%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0809104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0327884;0.26;127;168%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0617374;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0259243;0.22;131;183%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0635795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0362289;0.25;128;166%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0711722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0377567;0.24;129;180%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0795578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0387155;0.29;130;185%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0747955;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1000000;0;0.0349187;0.26;130;178%;~20;4.00004;12.0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.00004;20;0.0569815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
