program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s)
62;RING;semihonest;replicated-ring;3;16.08;469;4;25000;100;0.261225;0.45;52;57%;~828;0.282336;0.847008;0.10;0.00408518,0.255611
62;RING;semihonest;replicated-ring;3;NA;NA;NA;250000;100;0.359039;0.55;50;84%;~828;0.282336;0.847008;0.19;0.00620731,0.350559
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.386178;0.57;50;88%;~828;0.282336;0.847008;0.20;0.00612448,0.377791
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.285553;0.47;52;71%;~828;0.282336;0.847008;0.14;0.00592806,0.277597
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.403182;0.60;51;85%;~828;0.282336;0.847008;0.23;0.00596783,0.39522
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.412449;0.60;49;90%;~828;0.282336;0.847008;0.24;0.00608867,0.4038
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.410164;0.61;51;88%;~828;0.282336;0.847008;0.21;0.00591065,0.402137
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.377255;0.57;49;80%;~828;0.282336;0.847008;0.15;0.00528605,0.369763
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.325788;0.53;49;86%;~828;0.282336;0.847008;0.17;0.00648483,0.31701
62;RING;semihonest;replicated-ring;3;NA;NA;NA;25000;100;0.309013;0.51;50;69%;~828;0.282336;0.847008;0.15;0.00570451,0.301389
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.409997;0.61;51;87%;~828;0.282336;0.847008;0.26;0.00542682,0.402517
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.409233;0.61;49;86%;~828;0.282336;0.847008;0.21;0.00646739,0.400501
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.340689;0.53;50;91%;~828;0.282336;0.847008;0.23;0.00477008,0.333585
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.267665;0.46;49;86%;~828;0.282336;0.847008;0.19;0.00556634,0.260047
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.391656;0.57;49;91%;~828;0.282336;0.847008;0.20;0.0047397,0.384776
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.403007;0.60;51;85%;~828;0.282336;0.847008;0.21;0.00694501,0.394023
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.399223;0.59;51;83%;~828;0.282336;0.847008;0.18;0.00536979,0.391571
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.408154;0.60;49;88%;~828;0.282336;0.847008;0.24;0.00596172,0.400005
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.358603;0.54;49;72%;~828;0.282336;0.847008;0.14;0.00675134,0.349711
62;RING;semihonest;replicated-ring;3;NA;NA;NA;10000;100;0.322676;0.51;50;93%;~828;0.282336;0.847008;0.18;0.00494768,0.315593
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.397591;0.59;49;85%;~828;0.282336;0.847008;0.18;0.00540695,0.389934
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.332137;0.52;49;90%;~828;0.282336;0.847008;0.19;0.00562945,0.324384
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.311917;0.50;51;90%;~828;0.282336;0.847008;0.21;0.00566466,0.304277
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.40707;0.60;49;88%;~828;0.282336;0.847008;0.20;0.00675019,0.39811
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.378878;0.57;51;89%;~828;0.282336;0.847008;0.18;0.00561839,0.371065
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.409953;0.60;49;91%;~828;0.282336;0.847008;0.25;0.00666393,0.40088
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.406744;0.58;51;90%;~828;0.282336;0.847008;0.18;0.00607882,0.398244
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.291252;0.48;51;90%;~828;0.282336;0.847008;0.18;0.00523685,0.283735
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.300354;0.49;51;89%;~828;0.282336;0.847008;0.13;0.00565151,0.292342
62;RING;semihonest;replicated-ring;3;NA;NA;NA;1000;100;0.383774;0.58;49;91%;~828;0.282336;0.847008;0.21;0.0056988,0.376118
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.295717;0.48;49;93%;~828;0.282336;0.847008;0.21;0.00584915,0.287678
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.416684;0.60;51;89%;~828;0.282336;0.847008;0.28;0.0058864,0.408665
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.38074;0.57;49;89%;~828;0.282336;0.847008;0.12;0.0056857,0.372939
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.300359;0.49;49;78%;~828;0.282336;0.847008;0.14;0.00603301,0.292473
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.36592;0.56;51;89%;~828;0.282336;0.847008;0.21;0.00502083,0.358573
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.353429;0.55;49;89%;~828;0.282336;0.847008;0.20;0.00680837,0.343992
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.405814;0.60;52;90%;~828;0.282336;0.847008;0.21;0.0060876,0.397464
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.263388;0.45;49;63%;~828;0.282336;0.847008;0.13;0.00529257,0.256476
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.363647;0.56;49;87%;~828;0.282336;0.847008;0.18;0.00571751,0.355783
62;RING;semihonest;replicated-ring;3;NA;NA;NA;100;100;0.333716;0.52;49;78%;~828;0.282336;0.847008;0.18;0.00606625,0.325575
62;RING;semidishonest;semi2k;3;16.08;469;4;25000;100;1.93685;2.16;108;173%;~4366;50.3028;149.643;1.36;1.5065,0.425811
62;RING;semidishonest;semi2k;3;NA;NA;NA;250000;100;2.0293;2.23;101;196%;~4366;50.3028;149.643;1.80;1.62007,0.404394
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;2.02375;2.23;109;195%;~4366;50.3028;149.643;1.82;1.58993,0.429393
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;1.90486;2.12;116;196%;~4366;50.3028;149.643;1.73;1.55148,0.348812
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;1.92061;2.13;109;187%;~4366;50.3028;149.643;1.46;1.55924,0.3564
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;2.06578;2.27;112;195%;~4366;50.3028;149.643;1.92;1.65661,0.404374
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;2.00782;2.22;94;197%;~4366;50.3028;149.643;1.92;1.59444,0.4086
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;2.03395;2.24;97;187%;~4366;50.3028;149.643;1.77;1.59546,0.433916
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;2.02926;2.24;111;197%;~4366;50.3028;149.643;1.90;1.60571,0.41899
62;RING;semidishonest;semi2k;3;NA;NA;NA;25000;100;1.94009;2.15;98;170%;~4366;50.3028;149.643;1.42;1.52432,0.411233
62;RING;semidishonest;semi2k;3;NA;NA;NA;10000;100;1.9508;2.16;107;167%;~4366;50.3028;149.643;1.37;1.56986,0.376518
62;RING;semidishonest;semi2k;3;NA;NA;NA;10000;100;1.98151;2.18;95;199%;~4366;50.3028;149.643;1.95;1.57611,0.400719
62;RING;semidishonest;semi2k;3;NA;NA;NA;10000;100;2.03084;2.24;106;201%;~4366;50.3028;149.643;1.78;1.61274,0.413405
