comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.31;265;1;0;1;32;25;1;0;5;10000;10000;40;50;1;0;16;.283145;.000940;.001165;.040821;.040818;.320000;4;2
2.23;262;1;0;1;32;25;1;0;5;10000;10000;40;50;0;0;16;.121826;NA;.002813;.081916;.081911;.200000;4;4
2.11;265;1;0;1;32;25;1;0;5;10000;10000;40;50;1;0;16;.287279;.000362;.001213;.080902;.080899;.370000;4;2
2.06;261;1;0;1;32;25;1;0;5;10000;10000;40;50;0;0;16;.124779;NA;.002043;.081242;.081237;.200000;4;2
2.27;264;1;0;1;32;25;1;0;5;10000;10000;40;50;1;0;16;.291673;.000438;.001229;.035501;.035497;.330000;4;2
2.05;262;1;0;1;32;25;1;0;5;10000;10000;40;50;0;0;16;.120995;NA;.001643;.081347;.081343;.200000;4;2
2.26;266;1;0;1;32;25;1;0;5;10000;10000;40;50;1;0;16;.287263;.000346;.000923;.080880;.080876;.370000;4;2
2.05;261;1;0;1;32;25;1;0;5;10000;10000;40;50;0;0;16;.114350;NA;.001828;.081194;.081189;.200000;4;3
2.15;265;1;0;1;32;25;1;0;5;10000;10000;40;50;1;0;16;.279701;.000805;.001172;.040716;.040713;.320000;4;2
2.23;261;1;0;1;32;25;1;0;5;10000;10000;50;50;0;0;16;.152731;NA;.002203;.101438;.101433;.250000;4;2
2.14;264;1;0;1;32;25;1;0;5;10000;10000;50;50;1;0;16;.372903;.000245;.000887;.100908;.100905;.470000;4;1
2.15;261;1;0;1;32;25;1;0;5;10000;10000;50;50;0;0;16;.148113;NA;.001932;.101218;.101210;.250000;4;3
2.23;264;1;0;1;32;25;1;0;5;10000;10000;50;50;1;0;16;.370863;.000402;.001518;.045644;.045639;.420000;4;1
2.19;262;1;0;1;32;25;1;0;5;10000;10000;50;50;0;0;16;.150056;NA;.001417;.101119;.101114;.250000;4;2
2.15;264;1;0;1;32;25;1;0;5;10000;10000;50;50;1;0;16;.354070;.000385;.001385;.100926;.100920;.460000;4;2
2.17;262;1;0;1;32;25;1;0;5;10000;10000;50;50;0;0;16;.146119;NA;.002149;.101340;.101334;.250000;4;2
2.14;266;1;0;1;32;25;1;0;5;10000;10000;50;50;1;0;16;.343100;.000688;.001228;.050636;.050633;.390000;4;1
2.07;262;1;0;1;32;25;1;0;5;10000;10000;50;50;0;0;16;.145334;NA;.002192;.101444;.101437;.250000;4;3
2.50;264;1;0;1;32;25;1;0;5;10000;10000;50;50;1;0;16;.351832;.000329;.000829;.101248;.101243;.450000;4;1
2.36;261;1;0;1;32;25;1;0;5;10000;10000;60;50;0;0;16;.185784;NA;.002001;.121399;.121394;.310000;4;1
2.12;266;1;0;1;32;25;1;0;5;10000;10000;60;50;1;0;16;.425150;.000460;.001369;.055436;.055431;.480000;4;1
2.20;261;1;0;1;32;25;1;0;5;10000;10000;60;50;0;0;16;.183139;NA;.002757;.121710;.121705;.310000;4;2
2.15;266;1;0;1;32;25;1;0;5;10000;10000;60;50;1;0;16;.429843;.000348;.001482;.055615;.055609;.490000;4;2
2.06;261;1;0;1;32;25;1;0;5;10000;10000;60;50;0;0;16;.183993;NA;.001742;.121316;.121312;.300000;4;1
2.18;266;1;0;1;32;25;1;0;5;10000;10000;60;50;1;0;16;.430880;.000405;.001500;.120891;.120888;.550000;4;1
2.06;261;1;0;1;32;25;1;0;5;10000;10000;60;50;0;0;16;.184363;NA;.001940;.121381;.121376;.300000;4;1
2.26;264;1;0;1;32;25;1;0;5;10000;10000;60;50;1;0;16;.425447;.000385;.001296;.120809;.120804;.550000;4;1
2.07;262;1;0;1;32;25;1;0;5;10000;10000;60;50;0;0;16;.180370;NA;.002172;.121255;.121250;.300000;4;2
2.33;264;1;0;1;32;25;1;0;5;10000;10000;60;50;1;0;16;.421140;.000959;.001379;.060329;.060325;.480000;4;2
2.27;266;1;0;1;32;25;1;0;11;10000;10000;10;50;0;0;16;.035131;NA;.030241;1.030213;1.030208;1.060000;4;3
2.25;268;1;0;1;32;25;1;0;11;10000;10000;10;50;1;0;16;.082535;.010525;.002964;.052107;.052101;.140000;4;8
2.21;265;1;0;1;32;25;1;0;11;10000;10000;10;50;0;0;16;.036934;NA;.031678;1.046486;1.046481;1.080000;4;3
2.42;268;1;0;1;32;25;1;0;11;10000;10000;10;50;1;0;16;.078186;.010610;.003218;.036400;.036394;.120000;4;10
2.36;265;1;0;1;32;25;1;0;11;10000;10000;10;50;0;0;16;.033661;NA;.029493;1.028769;1.028761;1.060000;4;3
2.54;268;1;0;1;32;25;1;0;11;10000;10000;10;50;1;0;16;.069705;.010447;.003384;.067548;.067543;.150000;4;7
2.30;266;1;0;1;32;25;1;0;11;10000;10000;10;50;0;0;16;.033342;NA;.030091;1.029810;1.029805;1.060000;4;3
2.38;268;1;0;1;32;25;1;0;11;10000;10000;10;50;1;0;16;.076080;.011379;.002905;.051862;.051859;.140000;4;9
2.14;266;1;0;1;32;25;1;0;11;10000;10000;10;50;0;0;16;.035909;NA;.032507;1.043234;1.043229;1.080000;4;3
2.47;269;1;0;1;32;25;1;0;11;10000;10000;10;50;1;0;16;.066929;.023910;.002716;.051580;.051575;.140000;4;7
2.32;267;1;0;1;32;25;1;0;11;10000;10000;20;50;0;0;16;.064261;NA;.027020;2.037417;2.037412;2.100000;4;1
2.46;268;1;0;1;32;25;1;0;11;10000;10000;20;50;1;0;16;.124285;.018482;.003396;.102133;.102129;.250000;4;5
2.18;266;1;0;1;32;25;1;0;11;10000;10000;20;50;0;0;16;.064404;NA;.032398;2.038966;2.038961;2.100000;4;1
2.33;268;1;0;1;32;25;1;0;11;10000;10000;20;50;1;0;16;.149076;.018375;.003727;.102294;.102289;.270000;4;4
2.28;267;1;0;1;32;25;1;0;11;10000;10000;20;50;0;0;16;.065062;NA;.031686;2.039414;2.039409;2.100000;4;1
2.22;268;1;0;1;32;25;1;0;11;10000;10000;20;50;1;0;16;.148488;.020827;.002968;.101969;.101966;.270000;4;4
2.19;266;1;0;1;32;25;1;0;11;10000;10000;20;50;0;0;16;.060214;NA;.031296;2.041586;2.041581;2.100000;4;1
2.24;268;1;0;1;32;25;1;0;11;10000;10000;20;50;1;0;16;.124983;.017247;.004173;.102644;.102641;.240000;4;5
2.17;265;1;0;1;32;25;1;0;11;10000;10000;20;50;0;0;16;.064583;NA;.031087;2.038446;2.038441;2.100000;4;1
2.28;268;1;0;1;32;25;1;0;11;10000;10000;20;50;1;0;16;.149519;.020373;.003788;.102094;.102088;.270000;4;5
2.34;265;1;0;1;32;25;1;0;11;10000;10000;30;50;0;0;16;.091964;NA;.031988;3.049750;3.049743;3.140000;4;1
2.39;269;1;0;1;32;25;1;0;11;10000;10000;30;50;1;0;16;.183069;.030529;.003415;.152007;.152002;.360000;4;3
2.22;266;1;0;1;32;25;1;0;11;10000;10000;30;50;0;0;16;.094585;NA;.032712;3.047845;3.047837;3.140000;4;1
2.35;268;1;0;1;32;25;1;0;11;10000;10000;30;50;1;0;16;.181412;.030965;.002999;.151569;.151566;.360000;4;3
2.35;266;1;0;1;32;25;1;0;11;10000;10000;30;50;0;0;16;.093356;NA;.031613;3.047978;3.047973;3.140000;4;1
2.22;269;1;0;1;32;25;1;0;11;10000;10000;30;50;1;0;16;.216152;.031857;.003478;.152026;.152021;.400000;4;3
2.22;266;1;0;1;32;25;1;0;11;10000;10000;30;50;0;0;16;.096342;NA;.031187;3.049369;3.049364;3.150000;4;1
2.44;269;1;0;1;32;25;1;0;11;10000;10000;30;50;1;0;16;.182518;.030524;.003266;.151818;.151813;.360000;4;3
2.43;265;1;0;1;32;25;1;0;11;10000;10000;30;50;0;0;16;.095871;NA;.031593;3.049574;3.049566;3.140000;4;1
2.42;270;1;0;1;32;25;1;0;11;10000;10000;30;50;1;0;16;.221120;.027714;.003305;.116617;.116613;.370000;4;3
2.19;265;1;0;1;32;25;1;0;11;10000;10000;40;50;0;0;16;.127049;NA;.032072;4.058167;4.058161;4.180000;4;0
2.38;269;1;0;1;32;25;1;0;11;10000;10000;40;50;1;0;16;.245123;.040454;.003340;.201919;.201914;.490000;4;2
2.35;265;1;0;1;32;25;1;0;11;10000;10000;40;50;0;0;16;.122167;NA;.031963;4.058365;4.058360;4.180000;4;0
2.23;269;1;0;1;32;25;1;0;11;10000;10000;40;50;1;0;16;.287678;.040547;.003453;.202342;.202337;.530000;4;2
2.47;265;1;0;1;32;25;1;0;11;10000;10000;40;50;0;0;16;.121019;NA;.031201;4.058227;4.058222;4.180000;4;0
2.22;269;1;0;1;32;25;1;0;11;10000;10000;40;50;1;0;16;.294479;.040575;.003217;.201900;.201897;.540000;4;2
2.18;266;1;0;1;32;25;1;0;11;10000;10000;40;50;0;0;16;.132114;NA;.030784;4.058314;4.058310;4.190000;4;0
2.52;269;1;0;1;32;25;1;0;11;10000;10000;40;50;1;0;16;.285782;.042931;.003179;.201895;.201890;.530000;8;2
2.31;266;1;0;1;32;25;1;0;11;10000;10000;40;50;0;0;16;.120005;NA;.030645;4.062027;4.062022;4.180000;4;0
2.39;267;1;0;1;32;25;1;0;11;10000;10000;40;50;1;0;16;.246422;.040579;.003480;.202244;.202239;.490000;4;2
2.50;265;1;0;1;32;25;1;0;11;10000;10000;50;50;0;0;16;.151451;NA;.031588;5.068484;5.068476;5.220000;4;0
2.27;269;1;0;1;32;25;1;0;11;10000;10000;50;50;1;0;16;.360500;.050535;.003884;.252058;.252052;.660000;4;2
2.17;267;1;0;1;32;25;1;0;11;10000;10000;50;50;0;0;16;.152191;NA;.030659;5.070734;5.070729;5.220000;4;0
2.28;269;1;0;1;32;25;1;0;11;10000;10000;50;50;1;0;16;.305165;.050465;.003017;.251724;.251719;.610000;4;2
2.27;265;1;0;1;32;25;1;0;11;10000;10000;50;50;0;0;16;.155295;NA;.032543;5.068822;5.068817;5.220000;4;0
2.23;268;1;0;1;32;25;1;0;11;10000;10000;50;50;1;0;16;.303846;.048653;.003500;.252169;.252163;.600000;4;2
2.36;267;1;0;1;32;25;1;0;11;10000;10000;50;50;0;0;16;.154902;NA;.031536;5.069765;5.069759;5.220000;4;0
2.23;269;1;0;1;32;25;1;0;11;10000;10000;50;50;1;0;16;.302349;.049915;.003248;.252037;.252034;.600000;4;1
2.36;267;1;0;1;32;25;1;0;11;10000;10000;50;50;0;0;16;.150549;NA;.031274;5.072299;5.072294;5.220000;4;0
2.24;269;1;0;1;32;25;1;0;11;10000;10000;50;50;1;0;16;.299908;.052738;.003817;.307243;.307239;.660000;4;1
2.18;266;1;0;1;32;25;1;0;11;10000;10000;60;50;0;0;16;.181603;NA;.030556;6.078122;6.078117;6.260000;4;0
2.40;269;1;0;1;32;25;1;0;11;10000;10000;60;50;1;0;16;.430495;.060808;.003566;.236590;.236585;.730000;4;2
2.19;265;1;0;1;32;25;1;0;11;10000;10000;60;50;0;0;16;.181700;NA;.031768;6.079828;6.079823;6.260000;4;0
2.25;267;1;0;1;32;25;1;0;11;10000;10000;60;50;1;0;16;.364541;.060243;.003619;.367602;.367596;.790000;4;1
2.17;267;1;0;1;32;25;1;0;11;10000;10000;60;50;0;0;16;.181743;NA;.032489;6.078852;6.078845;6.260000;4;0
2.42;268;1;0;1;32;25;1;0;11;10000;10000;60;50;1;0;16;.362875;.060380;.003467;.301984;.301979;.730000;4;2
2.24;266;1;0;1;32;25;1;0;11;10000;10000;60;50;0;0;16;.181292;NA;.033128;6.078094;6.078086;6.260000;4;0
2.22;268;1;0;1;32;25;1;0;11;10000;10000;60;50;1;0;16;.429709;.060021;.003996;.236524;.236518;.730000;4;2
2.41;265;1;0;1;32;25;1;0;11;10000;10000;60;50;0;0;16;.179958;NA;.030822;6.082313;6.082306;6.260000;4;0
2.37;269;1;0;1;32;25;1;0;11;10000;10000;60;50;1;0;16;.363096;.059380;.004069;.302628;.302622;.730000;4;2
2.19;267;1;0;1;32;25;1;0;12;10000;10000;10;50;0;0;16;.036605;NA;.004662;.072006;.072001;.110000;4;8
2.41;267;1;0;1;32;25;1;0;12;10000;10000;10;50;1;0;16;.074605;.013061;.002793;.052074;.052070;.140000;4;8
2.31;265;1;0;1;32;25;1;0;12;10000;10000;10;50;0;0;16;.043592;NA;.004079;.051953;.051946;.100000;4;10
2.22;267;1;0;1;32;25;1;0;12;10000;10000;10;50;1;0;16;.081285;.013178;.003226;.051745;.051740;.150000;4;8
2.19;266;1;0;1;32;25;1;0;12;10000;10000;10;50;0;0;16;.030344;NA;.004754;.072882;.072877;.100000;4;8
2.29;269;1;0;1;32;25;1;0;12;10000;10000;10;50;1;0;16;.092671;.020695;.003098;.051910;.051906;.160000;4;6
2.18;267;1;0;1;32;25;1;0;12;10000;10000;10;50;0;0;16;.032944;NA;.004497;.071934;.071930;.100000;4;9
2.29;269;1;0;1;32;25;1;0;12;10000;10000;10;50;1;0;16;.078645;.010623;.003397;.052012;.052008;.140000;4;9
2.19;267;1;0;1;32;25;1;0;12;10000;10000;10;50;0;0;16;.030486;NA;.003517;.072324;.072318;.100000;4;8
2.34;269;1;0;1;32;25;1;0;12;10000;10000;10;50;1;0;16;.076677;.010590;.003189;.052034;.052030;.140000;4;9
2.45;266;1;0;1;32;25;1;0;12;10000;10000;20;50;0;0;16;.069578;NA;.005091;.141689;.141686;.210000;4;5
2.39;268;1;0;1;32;25;1;0;12;10000;10000;20;50;1;0;16;.123676;.019674;.003689;.102176;.102171;.250000;4;5
2.19;266;1;0;1;32;25;1;0;12;10000;10000;20;50;0;0;16;.061259;NA;.005659;.142051;.142045;.200000;4;5
2.23;267;1;0;1;32;25;1;0;12;10000;10000;20;50;1;0;16;.123907;.018443;.002596;.101599;.101597;.240000;4;4
2.50;265;1;0;1;32;25;1;0;12;10000;10000;20;50;0;0;16;.062152;NA;.004883;.142155;.142149;.200000;4;4
2.40;269;1;0;1;32;25;1;0;12;10000;10000;20;50;1;0;16;.146779;.020588;.003735;.102362;.102359;.270000;4;5
2.49;265;1;0;1;32;25;1;0;12;10000;10000;20;50;0;0;16;.062185;NA;.004767;.142210;.142205;.200000;4;5
2.24;268;1;0;1;32;25;1;0;12;10000;10000;20;50;1;0;16;.150796;.020506;.003334;.102145;.102140;.270000;4;5
2.31;265;1;0;1;32;25;1;0;12;10000;10000;20;50;0;0;16;.061939;NA;.005200;.142484;.142479;.200000;4;5
2.24;269;1;0;1;32;25;1;0;12;10000;10000;20;50;1;0;16;.160132;.020417;.003149;.101918;.101913;.280000;4;4
2.20;265;1;0;1;32;25;1;0;12;10000;10000;30;50;0;0;16;.093285;NA;.005562;.212486;.212478;.310000;4;3
2.25;268;1;0;1;32;25;1;0;12;10000;10000;30;50;1;0;16;.218399;.030352;.003328;.151882;.151877;.400000;4;3
2.17;266;1;0;1;32;25;1;0;12;10000;10000;30;50;0;0;16;.088419;NA;.004473;.215103;.215098;.300000;4;3
2.40;268;1;0;1;32;25;1;0;12;10000;10000;30;50;1;0;16;.222058;.030620;.003352;.152148;.152143;.400000;4;2
2.34;265;1;0;1;32;25;1;0;12;10000;10000;30;50;0;0;16;.094378;NA;.004566;.212158;.212152;.300000;4;2
2.32;269;1;0;1;32;25;1;0;12;10000;10000;30;50;1;0;16;.221141;.030688;.003288;.116544;.116540;.370000;4;3
2.18;265;1;0;1;32;25;1;0;12;10000;10000;30;50;0;0;16;.094448;NA;.004296;.212232;.212227;.300000;4;2
2.13;269;1;0;1;32;25;1;0;12;10000;10000;30;50;1;0;16;.216918;.030789;.002778;.151915;.151909;.400000;4;3
2.33;265;1;0;1;32;25;1;0;12;10000;10000;30;50;0;0;16;.089850;NA;.005468;.213759;.213751;.300000;4;3
2.39;269;1;0;1;32;25;1;0;12;10000;10000;30;50;1;0;16;.218306;.030778;.003853;.152560;.152556;.400000;4;3
2.22;266;1;0;1;32;25;1;0;12;10000;10000;40;50;0;0;16;.120152;NA;.005811;.283500;.283492;.400000;4;2
2.38;268;1;0;1;32;25;1;0;12;10000;10000;40;50;1;0;16;.255380;.039613;.003048;.201516;.201511;.490000;4;2
2.19;266;1;0;1;32;25;1;0;12;10000;10000;40;50;0;0;16;.131307;NA;.004696;.282345;.282338;.410000;4;2
2.29;268;1;0;1;32;25;1;0;12;10000;10000;40;50;1;0;16;.242459;.040504;.003220;.201796;.201791;.480000;4;2
2.16;266;1;0;1;32;25;1;0;12;10000;10000;40;50;0;0;16;.125866;NA;.005028;.282243;.282238;.410000;4;2
2.38;269;1;0;1;32;25;1;0;12;10000;10000;40;50;1;0;16;.289210;.040708;.003121;.201951;.201949;.530000;4;2
2.29;267;1;0;1;32;25;1;0;12;10000;10000;40;50;0;0;16;.126681;NA;.005691;.282462;.282458;.410000;4;2
2.24;269;1;0;1;32;25;1;0;12;10000;10000;40;50;1;0;16;.288259;.040407;.003485;.202043;.202037;.530000;4;2
2.52;265;1;0;1;32;25;1;0;12;10000;10000;40;50;0;0;16;.133288;NA;.004936;.279754;.279747;.410000;4;2
2.21;269;1;0;1;32;25;1;0;12;10000;10000;40;50;1;0;16;.288297;.040524;.003312;.202114;.202108;.530000;4;2
2.33;265;1;0;1;32;25;1;0;12;10000;10000;50;50;0;0;16;.155406;NA;.005400;.352449;.352441;.510000;4;1
2.44;267;1;0;1;32;25;1;0;12;10000;10000;50;50;1;0;16;.358632;.050704;.003511;.251671;.251666;.660000;4;2
2.18;265;1;0;1;32;25;1;0;12;10000;10000;50;50;0;0;16;.157667;NA;.004837;.349466;.349461;.500000;4;1
2.24;268;1;0;1;32;25;1;0;12;10000;10000;50;50;1;0;16;.306933;.050345;.003863;.308003;.307998;.670000;4;2
2.34;267;1;0;1;32;25;1;0;12;10000;10000;50;50;0;0;16;.153537;NA;.005796;.351594;.351586;.500000;4;2
2.28;267;1;0;1;32;25;1;0;12;10000;10000;50;50;1;0;16;.305416;.049408;.003234;.307416;.307414;.660000;4;1
2.20;267;1;0;1;32;25;1;0;12;10000;10000;50;50;0;0;16;.165552;NA;.004716;.352230;.352227;.520000;4;1
2.27;269;1;0;1;32;25;1;0;12;10000;10000;50;50;1;0;16;.300092;.052531;.003737;.251784;.251780;.600000;4;2
2.16;266;1;0;1;32;25;1;0;12;10000;10000;50;50;0;0;16;.153208;NA;.005342;.351953;.351948;.510000;4;2
2.27;268;1;0;1;32;25;1;0;12;10000;10000;50;50;1;0;16;.301819;.050795;.003634;.251767;.251765;.600000;4;2
2.19;266;1;0;1;32;25;1;0;12;10000;10000;60;50;0;0;16;.187090;NA;.005887;.421703;.421698;.610000;4;1
2.23;268;1;0;1;32;25;1;0;12;10000;10000;60;50;1;0;16;.431472;.060496;.003163;.301802;.301797;.790000;4;1
2.35;267;1;0;1;32;25;1;0;12;10000;10000;60;50;0;0;16;.192489;NA;.004816;.422424;.422420;.610000;4;1
2.29;268;1;0;1;32;25;1;0;12;10000;10000;60;50;1;0;16;.428043;.060528;.003450;.301864;.301858;.790000;4;1
2.44;266;1;0;1;32;25;1;0;12;10000;10000;60;50;0;0;16;.184709;NA;.005191;.422310;.422302;.610000;4;1
2.43;268;1;0;1;32;25;1;0;12;10000;10000;60;50;1;0;16;.362035;.060548;.003383;.367463;.367458;.790000;4;1
2.37;266;1;0;1;32;25;1;0;12;10000;10000;60;50;0;0;16;.187211;NA;.005142;.420709;.420702;.610000;4;1
2.24;269;1;0;1;32;25;1;0;12;10000;10000;60;50;1;0;16;.364352;.058133;.003269;.302022;.302017;.720000;4;1
2.35;265;1;0;1;32;25;1;0;12;10000;10000;60;50;0;0;16;.184569;NA;.006054;.422472;.422464;.610000;4;1
2.27;268;1;0;1;32;25;1;0;12;10000;10000;60;50;1;0;16;.430334;.060743;.003567;.302230;.302225;.790000;5;1
