comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.003474;NA;.000181;.005461;.007063;.007916;7;125
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002513;NA;.000139;.005304;.006594;.007916;7;102
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.003245;NA;.000146;.005229;.006894;.007500;7;122
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002433;NA;.000185;.005560;.007112;.007916;7;131
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002732;NA;.000172;.005243;.007220;.007916;6;128
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002759;NA;.000202;.004999;.007089;.008750;7;120
0.03;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.003043;NA;.000175;.005788;.006995;.007500;7;131
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002304;NA;.000201;.006158;.006926;.007500;8;141
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002428;NA;.000182;.005916;.007059;.007916;7;131
0.02;3;1;0;4;512;512;1;0;5;10000;10000;0;100;2605;0;1;0;1;.002865;NA;.000169;.005466;.006777;.007916;7;119
