program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
65;RING;semihonest;replicated-ring;3;12.88;704;1;94730;NA;NA;NA;NA;NA;15914240;18347072;26150912;5313;0;64;0.341511;0.65;532;951%;~8609;282.734;842.73;1.51568;1;0.00197585;260.375;1728;2.08335;NA;NA;NA;NA;NA;NA;19.6238;4768;1.0983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.427449;0.76;529;938%;~8609;282.734;842.73;1.51568;1;0.00191476;260.375;1728;2.06675;NA;NA;NA;NA;NA;NA;19.6238;4768;1.53948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.393083;0.76;530;917%;~8609;282.734;842.73;1.51568;1;0.00540884;260.375;1728;1.84467;NA;NA;NA;NA;NA;NA;19.6238;4768;1.89285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.655913;0.99;529;875%;~8609;282.734;842.73;1.51568;1;0.00178849;260.375;1728;2.07183;NA;NA;NA;NA;NA;NA;19.6238;4768;7.70386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.382735;0.73;528;895%;~8609;282.734;842.73;1.51568;1;0.0020826;260.375;1728;1.61026;NA;NA;NA;NA;NA;NA;19.6238;4768;2.67727;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.464413;0.84;525;903%;~8609;282.734;842.73;1.51568;1;0.00158154;260.375;1728;1.78689;NA;NA;NA;NA;NA;NA;19.6238;4768;2.24461;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.415806;0.74;527;997%;~8609;282.734;842.73;1.51568;1;0.0015206;260.375;1728;1.63873;NA;NA;NA;NA;NA;NA;19.6238;4768;1.26012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.41853;0.78;529;912%;~8609;282.734;842.73;1.51568;1;0.00192554;260.375;1728;1.98443;NA;NA;NA;NA;NA;NA;19.6238;4768;1.7784;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;1.8924;2.25;519;438%;~8609;282.734;842.73;1.51568;1;0.00212101;260.375;1728;2.09762;NA;NA;NA;NA;NA;NA;19.6238;4768;1.95837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;64;0.410625;0.74;527;957%;~8609;282.734;842.73;1.51568;1;0.00183628;260.375;1728;1.60179;NA;NA;NA;NA;NA;NA;19.6238;4768;1.71491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.36903;9.58;524;147%;~8609;282.734;842.73;1.51568;1;0.25254;260.375;1728;75.2672;NA;NA;NA;NA;NA;NA;19.6238;4768;133.139;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.28941;9.50;525;147%;~8609;282.734;842.73;1.51568;1;0.253203;260.375;1728;74.9919;NA;NA;NA;NA;NA;NA;19.6238;4768;133.566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.25397;9.45;525;142%;~8609;282.734;842.73;1.51568;1;0.252694;260.375;1728;74.4597;NA;NA;NA;NA;NA;NA;19.6238;4768;133.669;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.30866;9.52;529;148%;~8609;282.734;842.73;1.51568;1;0.253094;260.375;1728;74.7434;NA;NA;NA;NA;NA;NA;19.6238;4768;133.24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.29178;9.51;529;148%;~8609;282.734;842.73;1.51568;1;0.253004;260.375;1728;74.2899;NA;NA;NA;NA;NA;NA;19.6238;4768;133.459;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.29999;9.51;531;145%;~8609;282.734;842.73;1.51568;1;0.202871;260.375;1728;75.2793;NA;NA;NA;NA;NA;NA;19.6238;4768;135.534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.29712;9.50;523;149%;~8609;282.734;842.73;1.51568;1;0.253007;260.375;1728;74.9515;NA;NA;NA;NA;NA;NA;19.6238;4768;132.766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.26875;9.48;529;147%;~8609;282.734;842.73;1.51568;1;0.253005;260.375;1728;74.8514;NA;NA;NA;NA;NA;NA;19.6238;4768;132.919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.35466;9.56;526;147%;~8609;282.734;842.73;1.51568;1;0.253127;260.375;1728;75.0229;NA;NA;NA;NA;NA;NA;19.6238;4768;133.632;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
65;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;64;7.40377;9.63;525;149%;~8609;282.734;842.73;1.51568;1;0.253014;260.375;1728;75.3645;NA;NA;NA;NA;NA;NA;19.6238;4768;133.741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
