program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;packetdrops(%);runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
53;RING;semihonest;replicated-ring;3;0.31;31;1;NA;NA;NA;NA;NA;NA;NA;NA;1190000;90;10000;0;0.0198831;0.14;35;197%;~110;0.23576;0.70728;0.08192;10;0.0020472;0.08192;10;0.00269808;NA;NA;NA;NA;NA;NA;0.15384;90;0.0438401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0174082;0.15;36;172%;~110;0.23576;0.70728;0.08192;10;0.00192236;0.08192;10;0.00328797;NA;NA;NA;NA;NA;NA;0.15384;90;0.047521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0218682;0.16;36;167%;~110;0.23576;0.70728;0.08192;10;0.00233988;0.08192;10;0.00388303;NA;NA;NA;NA;NA;NA;0.15384;90;0.0547023;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0198689;0.16;36;188%;~110;0.23576;0.70728;0.08192;10;0.0015138;0.08192;10;0.0041111;NA;NA;NA;NA;NA;NA;0.15384;90;0.0442264;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0234179;0.15;40;183%;~110;0.23576;0.70728;0.08192;10;0.0011595;0.08192;10;0.0124392;NA;NA;NA;NA;NA;NA;0.15384;90;0.0526258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.018525;0.16;36;165%;~110;0.23576;0.70728;0.08192;10;0.00203557;0.08192;10;0.003714;NA;NA;NA;NA;NA;NA;0.15384;90;0.0481492;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0180716;0.16;35;160%;~110;0.23576;0.70728;0.08192;10;0.0018636;0.08192;10;0.00312436;NA;NA;NA;NA;NA;NA;0.15384;90;0.0431242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0233402;0.17;37;165%;~110;0.23576;0.70728;0.08192;10;0.00195329;0.08192;10;0.00214313;NA;NA;NA;NA;NA;NA;0.15384;90;0.0437159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0210682;0.14;35;204%;~110;0.23576;0.70728;0.08192;10;0.00262164;0.08192;10;0.00229706;NA;NA;NA;NA;NA;NA;0.15384;90;0.0390522;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;0;0.0220729;0.14;38;183%;~110;0.23576;0.70728;0.08192;10;0.00267405;0.08192;10;0.00326107;NA;NA;NA;NA;NA;NA;0.15384;90;0.0460929;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;1;0.0285444;1.14;34;26%;~110;0.23576;0.70728;0.08192;10;0.00298683;0.08192;10;0.00470045;NA;NA;NA;NA;NA;NA;0.15384;90;0.0595482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;1;0.0372962;1.15;36;29%;~110;0.23576;0.70728;0.08192;10;0.00260871;0.08192;10;0.00246004;NA;NA;NA;NA;NA;NA;0.15384;90;0.103076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
53;RING;semihonest;replicated-ring;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;1;0.0307706;2.18;38;14%;~110;0.23576;0.70728;0.08192;10;0.00266251;0.08192;10;0.00832665;NA;NA;NA;NA;NA;NA;0.15384;90;0.0616864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
