program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s)
51;FIELD;semihonest;shamir;3;2.19;139;1;25000;1000000;0.107491;0.34;185;292%;~30;16.0003;48.0005;0.18;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;250000;1000000;0.0940379;0.32;178;325%;~30;16.0003;48.0005;0.27;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.0952901;0.33;180;294%;~30;16.0003;48.0005;0.23;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.102671;0.33;176;305%;~30;16.0003;48.0005;0.32;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.108531;0.37;181;287%;~30;16.0003;48.0005;0.27;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.105715;0.33;177;270%;~30;16.0003;48.0005;0.24;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.0938147;0.29;171;277%;~30;16.0003;48.0005;0.18;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.0972567;0.33;179;311%;~30;16.0003;48.0005;0.28;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.102901;0.33;177;295%;~30;16.0003;48.0005;0.24;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;25000;1000000;0.0955461;0.34;178;315%;~30;16.0003;48.0005;0.32;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.111192;0.34;186;342%;~30;16.0003;48.0005;0.33;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.103644;0.33;180;312%;~30;16.0003;48.0005;0.34;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.097547;0.31;178;324%;~30;16.0003;48.0005;0.31;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.0929163;0.31;178;314%;~30;16.0003;48.0005;0.33;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.0930315;0.31;176;309%;~30;16.0003;48.0005;0.26;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.0958472;0.32;171;296%;~30;16.0003;48.0005;0.27;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.0887917;0.31;176;291%;~30;16.0003;48.0005;0.28;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.0981662;0.32;179;339%;~30;16.0003;48.0005;0.30;on,threads
51;FIELD;semihonest;shamir;3;NA;NA;NA;10000;1000000;0.10323;0.33;174;303%;~30;16.0003;48.0005;0.28;on,threads
