program  c.domain  adv.model      protocol          partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)   Tx(rounds)  Tx(s)      Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)    Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)   Ex(rounds)  Ex(s)    Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)   Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
51       FIELD     semihonest     shamir            3          2.19          139                1                  NA            NA            NA            NA            NA            NA           NA            1000000          NA               20             25000            1000000     0.107491             0.34                 185           292%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.163409      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.0042791                                 
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             250000           1000000     0.0940379            0.32                 178           325%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.088183      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00543554                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0952901            0.33                 180           294%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.145281      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00472555                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.102671             0.33                 176           305%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.168936      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00495655                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.108531             0.37                 181           287%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.166111      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00483338                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.105715             0.33                 177           270%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.194868      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00303983                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0938147            0.29                 171           277%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.166387      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00377178                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0972567            0.33                 179           311%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.131953      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00437957                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.102901             0.33                 177           295%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.207958      NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00494409                                
51       FIELD     semihonest     shamir            3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             25000            1000000     0.0955461            0.34                 178           315%       ~30           16.0003         48.0005          NA               NA                     NA               NA       NA          NA         NA      NA          NA     16             20                 0.0885584     NA        NA            NA         NA           NA               NA          NA                  NA                      NA                 NA       NA          NA       NA          NA              NA         NA          NA              NA         0.00016     10              0.00499266                                
