comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.10          3                  NA                 0    1        256       2         1         0         7         10000     10000     10000000    0           3           1                          NA                                                                   .000416              3             207
0.10          3                  NA                 0    1        256       2         1         0         8         10000     10000     10000000    0           3           1                          NA                                                                   .000416              3             218
0.09          3                  NA                 0    1        256       2         1         0         9         10000     10000     10000000    0           3           1                          NA                                                                   .000416              3             200
0.09          3                  NA                 0    1        256       2         1         0         10        10000     10000     10000000    0           3           1                          NA                                                                   .000416              3             200
0.08          3                  NA                 0    1        256       2         1         0         11        10000     10000     10000000    0           3           1                          NA                                                                   .000416              3             220
0.08          3                  NA                 0    1        256       2         1         0         12        10000     10000     10000000    0           3           1                          NA                                                                   .000416              3             218
0.09          3                  NA                 0    2        256       2         1         0         7         10000     10000     10000000    0           3           1                          NA                                                                   0                    3             233
0.08          3                  NA                 0    2        256       2         1         0         8         10000     10000     10000000    0           3           1                          NA                                                                   .000208              3             209
0.09          3                  NA                 0    2        256       2         1         0         9         10000     10000     10000000    0           3           1                          NA                                                                   .000208              3             218
0.09          3                  NA                 0    2        256       2         1         0         10        10000     10000     10000000    0           3           1                          NA                                                                   0                    3             233
0.09          3                  NA                 0    2        256       2         1         0         11        10000     10000     10000000    0           3           1                          NA                                                                   0                    3             287
0.09          3                  NA                 0    2        256       2         1         0         12        10000     10000     10000000    0           3           1                          NA                                                                   0                    3             257
