comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.51          233                1                  0    40       256       2         1         0         9         10000     10000     5000             100000      0           0           1             .000269      NA          .000764           .004298             .004987            .005250              29            639
1.49          234                1                  0    40       256       2         1         0         9         10000     10000     4000             100000      0           0           1             .000365      NA          .000854           .005036             .006230            .006500              27            575
1.51          234                1                  0    40       256       2         1         0         9         10000     10000     3000             100000      0           0           1             .000552      NA          .000859           .006876             .008411            .008750              27            433
1.47          235                1                  0    40       256       2         1         0         9         10000     10000     2000             100000      0           0           1             .000267      NA          .000875           .010774             .012708            .013000              27            304
1.49          235                1                  0    40       256       2         1         0         9         10000     10000     1000             100000      0           0           1             .000401      NA          .000764           .019160             .027025            .027250              27            123
1.50          235                1                  0    40       256       2         1         0         10        10000     10000     12000            100000      0           0           1             .000343      NA          .000311           .001767             .001916            .002500              18            739
1.49          233                1                  0    40       256       2         1         0         10        10000     10000     11000            100000      0           0           1             .000307      NA          .000375           .001800             .002096            .002500              20            709
1.49          235                1                  0    40       256       2         1         0         10        10000     10000     10000            100000      0           0           1             .000313      NA          .000341           .001883             .002317            .002500              20            615
1.46          234                1                  0    40       256       2         1         0         10        10000     10000     9000             100000      0           0           1             .000347      NA          .000320           .002276             .002679            .003000              20            534
1.49          234                1                  0    40       256       2         1         0         10        10000     10000     8000             100000      0           0           1             .000240      NA          .000359           .002532             .002961            .003250              20            533
1.46          234                1                  0    40       256       2         1         0         10        10000     10000     7000             100000      0           0           1             .000185      NA          .000334           .002924             .003406            .003500              18            440
1.49          233                1                  0    40       256       2         1         0         10        10000     10000     6000             100000      0           0           1             .000213      NA          .000352           .003524             .004098            .004250              18            407
1.50          234                1                  0    40       256       2         1         0         10        10000     10000     5000             100000      0           0           1             .000182      NA          .000352           .004300             .004886            .005000              18            344
1.46          235                1                  0    40       256       2         1         0         10        10000     10000     4000             100000      0           0           1             .000162      NA          .000359           .005462             .006180            .006500              18            286
1.47          233                1                  0    40       256       2         1         0         10        10000     10000     3000             100000      0           0           1             .000213      NA          .000350           .007176             .008241            .008500              18            198
1.48          234                1                  0    40       256       2         1         0         10        10000     10000     2000             100000      0           0           1             .000174      NA          .000365           .010644             .012529            .012750              18            135
1.47          234                1                  0    40       256       2         1         0         10        10000     10000     1000             100000      0           0           1             .000514      NA          .000368           .018338             .025616            .026000              18            67
1.50          233                1                  0    40       256       2         1         0         11        10000     10000     12000            100000      0           0           1             .000201      NA          .000403           .002094             .002719            .003000              18            633
1.50          234                1                  0    40       256       2         1         0         11        10000     10000     11000            100000      0           0           1             .000292      NA          .000386           .001964             .002612            .002750              18            631
1.47          234                1                  0    40       256       2         1         0         11        10000     10000     10000            100000      0           0           1             .000146      NA          .000421           .002006             .002600            .002750              18            694
1.47          233                1                  0    40       256       2         1         0         11        10000     10000     9000             100000      0           0           1             .000314      NA          .000355           .002072             .002633            .002750              18            575
1.48          239                1                  0    40       256       2         1         0         11        10000     10000     8000             100000      0           0           1             .000256      NA          .000397           .002020             .002626            .002750              18            639
1.49          234                1                  0    40       256       2         1         0         11        10000     10000     7000             100000      0           0           1             .000175      NA          .000373           .002199             .002706            .002750              18            599
1.45          235                1                  0    40       256       2         1         0         11        10000     10000     6000             100000      0           0           1             .000195      NA          .000386           .002148             .002748            .003000              18            636
1.50          234                1                  0    40       256       2         1         0         11        10000     10000     5000             100000      0           0           1             .000201      NA          .000344           .002109             .002670            .002750              18            550
1.46          233                1                  0    40       256       2         1         0         11        10000     10000     4000             100000      0           0           1             .000185      NA          .000349           .002083             .002674            .002750              18            572
1.48          233                1                  0    40       256       2         1         0         11        10000     10000     3000             100000      0           0           1             .000221      NA          .000386           .002198             .002653            .002750              20            612
1.47          234                1                  0    40       256       2         1         0         11        10000     10000     2000             100000      0           0           1             .000166      NA          .000368           .002081             .002641            .002750              18            611
1.49          234                1                  0    40       256       2         1         0         11        10000     10000     1000             100000      0           0           1             .000295      NA          .000370           .002136             .002639            .002750              18            606
1.48          234                1                  0    40       256       2         1         0         12        10000     10000     12000            100000      0           0           1             .000170      NA          .000260           .001838             .002026            .002250              17            551
1.49          234                1                  0    40       256       2         1         0         12        10000     10000     11000            100000      0           0           1             .000156      NA          .000281           .002101             .002320            .002500              15            645
1.48          234                1                  0    40       256       2         1         0         12        10000     10000     10000            100000      0           0           1             .000163      NA          .000281           .002122             .002458            .002750              16            520
1.49          235                1                  0    40       256       2         1         0         12        10000     10000     9000             100000      0           0           1             .000284      NA          .000300           .002396             .002760            .003000              17            491
1.48          235                1                  0    40       256       2         1         0         12        10000     10000     8000             100000      0           0           1             .000183      NA          .000296           .002688             .003069            .003250              15            437
1.42          233                1                  0    40       256       2         1         0         12        10000     10000     7000             100000      0           0           1             .000160      NA          .000306           .003121             .003578            .003750              17            394
1.47          235                1                  0    40       256       2         1         0         12        10000     10000     6000             100000      0           0           1             .000279      NA          .000295           .003600             .004200            .004250              17            318
1.48          233                1                  0    40       256       2         1         0         12        10000     10000     5000             100000      0           0           1             .000310      NA          .000307           .004445             .005084            .005250              15            281
1.50          233                1                  0    40       256       2         1         0         12        10000     10000     4000             100000      0           0           1             .000361      NA          .000307           .005802             .006359            .006500              16            230
1.48          234                1                  0    40       256       2         1         0         12        10000     10000     3000             100000      0           0           1             .000516      NA          .000318           .007661             .008422            .008500              17            175
1.46          234                1                  0    40       256       2         1         0         12        10000     10000     2000             100000      0           0           1             .000177      NA          .000320           .011333             .012766            .013000              15            118
1.49          234                1                  0    40       256       2         1         0         12        10000     10000     1000             100000      0           0           1             .000534      NA          .000359           .021255             .025231            .025750              17            64
