comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
4.08          369                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            .033994      NA          .030954           1.963754            1.963748           2.000000             7             3
4.36          368                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            .038003      NA          .046627           2.649583            2.649578           2.690000             7             3
4.20          358                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            .040546      NA          .045793           3.728223            3.728217           3.770000             7             2
4.22          359                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            .050728      NA          .042560           4.453194            4.453190           4.500000             7             1
4.22          370                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            1.040557     NA          .045173           2.199368            2.199364           3.240000             7             2
4.13          359                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            1.055527     NA          .046902           2.420960            2.420951           3.480000             7             2
4.26          369                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           2               16            1.044268     NA          .043697           2.420412            2.420406           3.460000             7             2
4.25          369                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            1.061322     NA          .044589           6.493469            6.493463           7.560000             7             1
4.12          368                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            1.054899     NA          .046963           7.324948            7.324939           8.380000             7             1
4.24          359                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            1.065529     NA          .045325           7.279914            7.279908           8.350000             7             1
4.16          359                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            .040345      NA          .044251           6.971794            6.971788           7.010000             7             1
4.19          363                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            .056293      NA          .045382           5.993867            5.993863           6.050000             7             1
4.24          367                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            .040506      NA          .044059           7.851525            7.851519           7.890000             7             1
4.14          359                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            .040398      NA          .043479           8.620067            8.620063           8.660000             7             0
4.56          365                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            .041289      NA          .044573           8.796622            8.796617           8.840000             7             0
4.13          360                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            .044934      NA          .030386           6.579229            6.579226           6.620000             7             0
4.29          360                1                  0    1        32        522       1         0         5         10000     10000     0              0                500         0           0           5               16            1.051460     NA          .043008           6.633951            6.633947           7.690000             7             1
4.38          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .040926      NA          .043843           .055948             .055943            .100000              7             83
4.18          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .039216      NA          .044454           .047548             .047543            .090000              7             93
4.32          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .041193      NA          .043374           .066831             .066825            .110000              7             74
4.42          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .046389      NA          .042173           .054554             .054546            .100000              7             78
4.33          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .034225      NA          .029393           .052661             .052657            .090000              7             69
4.40          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .037510      NA          .044089           .043360             .043354            .080000              7             97
4.62          400                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .040568      NA          .044130           .060405             .060399            .100000              7             79
4.37          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .039942      NA          .042833           .068005             .068000            .110000              7             74
4.32          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .045961      NA          .044140           .059564             .059559            .100000              7             76
4.35          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           0               16            .038726      NA          .043809           .070039             .070033            .110000              7             74
4.26          396                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            1.045509     NA          .046761           .916874             .916865            1.960000             7             4
4.36          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .041085      NA          .044930           1.124674            1.124669           1.170000             7             7
4.28          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .040704      NA          .045123           1.543775            1.543769           1.580000             7             5
4.40          396                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .039963      NA          .045607           .700268             .700262            .740000              7             11
4.49          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .051900      NA          .043945           .897293             .897289            .950000              11            8
4.26          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            1.045298     NA          .046622           1.318804            1.318796           2.360000             7             3
4.47          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .038253      NA          .044409           .904444             .904438            .940000              7             8
4.40          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .039900      NA          .044655           2.472168            2.472162           2.510000             7             3
4.27          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .039877      NA          .043277           .894966             .894961            .930000              7             8
4.49          396                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           1               16            .046479      NA          .042864           .503797             .503793            .550000              7             14
4.58          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            1.059813     NA          .047056           2.401477            2.401471           3.460000             7             2
4.55          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            1.060666     NA          .046630           2.869315            2.869306           3.930000             7             2
4.41          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            1.061301     NA          .031887           2.420788            2.420784           3.480000             7             1
4.27          396                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            .040748      NA          .042701           2.393001            2.392995           2.430000             7             3
4.41          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            1.038492     NA          .032561           1.536650            1.536644           2.570000             7             2
4.25          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            .040754      NA          .045114           2.763253            2.763246           2.800000             7             3
4.53          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            .040745      NA          .044447           .905530             .905523            .950000              7             9
4.27          400                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            .039675      NA          .046681           1.569054            1.569049           1.610000             7             5
4.58          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            .040227      NA          .046811           1.112630            1.112624           1.150000             7             7
4.41          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           2               16            1.046295     NA          .034945           .928807             .928802            1.970000             7             3
4.30          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            1.057019     NA          .047949           5.572399            5.572390           6.630000             7             1
4.26          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            .030872      NA          .031089           3.914400            3.914396           3.940000             7             1
4.52          400                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            1.065565     NA          .046578           2.663355            2.663348           3.730000             7             2
4.30          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            .051042      NA          .044002           4.879690            4.879682           4.930000             7             1
4.28          397                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            .040747      NA          .044867           6.631500            6.631494           6.670000             7             1
4.28          396                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            .050855      NA          .044383           4.251222            4.251217           4.300000             7             1
4.26          396                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            1.040265     NA          .043253           5.650066            5.650060           6.690000             7             1
4.58          398                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            .050817      NA          .045293           4.058156            4.058152           4.110000             7             2
4.41          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            1.057316     NA          .048017           5.676236            5.676228           6.730000             7             1
4.28          399                2                  0    1        32        523       1         0         5         10000     10000     0              0                500         0           0           5               16            1.039284     NA          .047331           3.272497            3.272491           4.310000             7             2
