comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.05          262                1                  0    1        32        26        1         0         5         10000     10000     40             50          0           0           16            .125491      NA          52.174694         52.988268           52.988263          53.110000            4             98
2.14          264                1                  0    1        32        26        1         0         5         10000     10000     40             50          1           0           16            .372152      53.418979   .004133           52.327073           52.327068          106.120000           7             49
2.05          265                1                  0    1        32        26        1         0         5         10000     10000     40             50          0           0           16            .127504      NA          51.663079         55.199581           55.199576          55.330000            4             93
2.21          266                1                  0    1        32        26        1         0         5         10000     10000     40             50          1           0           16            .369652      52.011322   .002812           53.565024           53.565018          105.950000           7             48
2.34          262                1                  0    1        32        26        1         0         5         10000     10000     50             50          0           0           16            .151349      NA          53.100247         54.333021           54.333016          54.480000            4             97
2.29          265                1                  0    1        32        26        1         0         5         10000     10000     50             50          1           0           16            .457721      53.721225   .004022           52.959663           52.959657          107.140000           7             49
2.29          261                1                  0    1        32        26        1         0         5         10000     10000     50             50          0           0           16            .159289      NA          51.760165         52.936588           52.936583          53.100000            4             97
2.25          265                1                  0    1        32        26        1         0         5         10000     10000     50             50          1           0           16            .456213      50.227075   .003369           54.858806           54.858801          105.540000           7             47
2.11          262                1                  0    1        32        26        1         0         5         10000     10000     50             50          0           0           16            .158500      NA          50.515104         54.829061           54.829056          54.990000            4             91
2.22          266                1                  0    1        32        26        1         0         5         10000     10000     50             50          1           0           16            .457404      53.920229   .002005           53.930400           53.930397          108.310000           9             49
2.09          261                1                  0    1        32        26        1         0         5         10000     10000     50             50          0           0           16            .154393      NA          51.588742         55.756679           55.756674          55.910000            4             92
2.14          265                1                  0    1        32        26        1         0         5         10000     10000     50             50          1           0           16            .461433      53.349391   .004112           53.603281           53.603276          107.410000           7             49
2.21          262                1                  0    1        32        26        1         0         5         10000     10000     50             50          0           0           16            .156407      NA          52.017762         53.718232           53.718224          53.870000            4             96
2.30          266                1                  0    1        32        26        1         0         5         10000     10000     50             50          1           0           16            .461121      53.306636   .004159           55.156583           55.156577          108.920000           7             48
2.12          262                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .183845      NA          54.254954         55.046330           55.046325          55.230000            4             98
2.31          264                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .551693      50.503059   .003656           54.250737           54.250731          105.310000           7             47
2.19          262                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .202823      NA          53.397634         56.186406           56.186403          56.390000            4             94
2.13          266                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .550010      50.543000   .003281           55.101850           55.101845          106.190000           7             46
2.13          261                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .191221      NA          51.763552         54.817434           54.817427          55.010000            4             94
2.32          265                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .437233      51.965468   .003121           55.284447           55.284443          107.690000           9             47
2.29          262                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .191583      NA          52.887144         57.643884           57.643879          57.840000            4             91
2.11          266                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .543438      53.701927   .003109           55.159127           55.159122          109.410000           7             48
2.04          261                1                  0    1        32        26        1         0         5         10000     10000     60             50          0           0           16            .184022      NA          54.743671         55.877798           55.877790          56.060000            4             97
2.13          264                1                  0    1        32        26        1         0         5         10000     10000     60             50          1           0           16            .436603      55.331459   .003635           55.481043           55.481038          111.250000           7             48
2.24          267                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .054258      NA          56.325328         86.127834           86.127829          86.180000            4             65
2.44          269                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .216591      53.467337   51.595723         54.794849           54.794843          108.480000           4             47
2.21          266                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .055229      NA          55.890053         85.719642           85.719637          85.780000            4             65
2.54          269                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .213445      51.339561   55.330076         55.327396           55.327391          106.880000           4             51
2.24          266                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .050681      NA          55.132605         85.801362           85.801357          85.850000            4             64
2.27          269                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .218301      50.921766   51.485497         53.923656           53.923651          105.060000           4             49
2.27          267                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .056178      NA          55.286372         85.848506           85.848502          85.900000            4             64
2.36          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .219835      53.318837   52.135949         53.644073           53.644068          107.180000           4             48
2.30          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          0           0           16            .055124      NA          56.157429         85.653488           85.653483          85.710000            4             65
2.38          268                1                  0    1        32        26        1         0         11        10000     10000     10             50          1           0           16            .218955      51.588152   53.937972         53.928213           53.928208          105.730000           4             51
2.30          266                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .072897      NA          57.828276         88.839818           88.839813          88.910000            4             65
2.41          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .419561      51.213213   51.491406         54.760033           54.760028          106.390000           4             48
2.44          266                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .075335      NA          51.378602         82.992630           82.992622          83.070000            5             61
2.42          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .413696      53.276571   55.410624         55.607046           55.607041          109.300000           4             50
2.17          266                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .073925      NA          55.330533         86.293190           86.293185          86.370000            4             64
2.41          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .459340      53.579485   52.693746         54.171362           54.171357          108.210000           4             48
2.32          267                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .073512      NA          53.975359         85.590251           85.590247          85.660000            4             63
2.31          270                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .420180      51.226290   52.828122         54.633267           54.633262          106.280000           4             49
2.19          266                1                  0    1        32        26        1         0         11        10000     10000     20             50          0           0           16            .069561      NA          54.842755         87.945558           87.945553          88.020000            4             62
2.25          268                1                  0    1        32        26        1         0         11        10000     10000     20             50          1           0           16            .411947      55.634086   54.894633         55.753510           55.753505          111.800000           4             49
2.48          267                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .099783      NA          56.164620         91.245289           91.245284          91.340000            4             61
2.36          268                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .624650      53.585302   52.653969         53.290996           53.290991          107.500000           4             48
2.23          268                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .102715      NA          52.918489         86.161105           86.161100          86.260000            4             61
2.33          269                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .676171      53.874226   54.454874         54.834270           54.834265          109.380000           4             49
2.20          267                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .100293      NA          52.331870         87.169865           87.169861          87.270000            4             59
2.12          268                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .674485      50.990631   55.210159         56.187152           56.187146          107.850000           5             51
2.21          266                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .105586      NA          55.562164         87.850257           87.850250          87.950000            4             63
2.24          268                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .622993      51.239595   54.560038         55.497041           55.497035          107.360000           4             50
2.42          266                1                  0    1        32        26        1         0         11        10000     10000     30             50          0           0           16            .103102      NA          52.574292         89.417935           89.417930          89.520000            4             58
2.47          269                1                  0    1        32        26        1         0         11        10000     10000     30             50          1           0           16            .617436      51.312533   54.496739         55.584409           55.584404          107.510000           4             50
2.38          267                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .127494      NA          52.414295         87.776412           87.776405          87.900000            4             59
2.28          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .894000      53.872271   52.504359         54.741875           54.741870          109.510000           4             47
2.20          266                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .133164      NA          53.378480         90.420815           90.420808          90.550000            4             58
2.49          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .819825      53.584968   51.071350         52.486585           52.486579          106.890000           4             47
2.07          267                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .128169      NA          57.384860         90.961586           90.961581          91.090000            4             63
2.49          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .818069      51.371575   54.521177         55.573319           55.573314          107.760000           4             50
2.18          266                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .131171      NA          52.161607         91.228131           91.228124          91.360000            4             57
2.51          269                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .902608      51.214549   54.220444         55.397891           55.397886          107.510000           4             50
2.22          267                1                  0    1        32        26        1         0         11        10000     10000     40             50          0           0           16            .132528      NA          53.119910         93.249112           93.249106          93.380000            4             56
2.28          273                1                  0    1        32        26        1         0         11        10000     10000     40             50          1           0           16            .901505      51.442192   54.964831         56.188805           56.188799          108.530000           4             50
2.38          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .161762      NA          62.864894         107.178675          107.178669         107.340000           4             58
2.53          268                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.020439     53.135499   54.227384         55.491097           55.491092          109.650000           4             49
2.41          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .159817      NA          53.944944         93.128656           93.128651          93.290000            4             57
2.23          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.116862     53.993441   52.939220         56.288823           56.288817          111.400000           8             47
2.19          267                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .159223      NA          53.493429         92.741542           92.741535          92.900000            4             57
2.35          269                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.016857     51.410492   53.126210         54.887353           54.887348          107.310000           4             49
2.35          266                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .157680      NA          55.391115         92.405209           92.405203          92.560000            4             59
2.41          272                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.016022     55.239770   51.283169         55.788044           55.788039          112.040000           4             45
2.25          266                1                  0    1        32        26        1         0         11        10000     10000     50             50          0           0           16            .159860      NA          56.085035         104.791849          104.791844         104.950000           4             53
2.25          269                1                  0    1        32        26        1         0         11        10000     10000     50             50          1           0           16            1.021826     54.122427   54.509071         55.372697           55.372692          110.510000           4             49
2.49          267                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .186825      NA          53.490450         95.076932           95.076925          95.260000            4             56
2.31          271                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.335379     52.149921   54.513813         55.616753           55.616748          109.100000           4             49
2.52          266                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .194499      NA          53.653443         96.496036           96.496029          96.690000            4             55
2.25          268                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.341601     51.448948   52.991639         55.879984           55.879978          108.670000           4             48
2.33          267                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .193661      NA          54.407217         96.706687           96.706681          96.900000            4             56
2.27          268                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.336647     53.639052   52.018450         55.807104           55.807099          110.780000           4             46
2.19          266                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .187769      NA          56.122757         93.612497           93.612492          93.800000            4             59
2.32          269                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.222886     55.931956   52.708122         57.397382           57.397376          114.550000           4             46
2.35          267                1                  0    1        32        26        1         0         11        10000     10000     60             50          0           0           16            .193424      NA          53.872008         92.835900           92.835892          93.030000            4             57
2.24          268                1                  0    1        32        26        1         0         11        10000     10000     60             50          1           0           16            1.335560     55.530915   54.475203         55.557252           55.557247          112.420000           4             48
2.33          266                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .040091      NA          54.239072         55.416394           55.416385          55.460000            4             97
2.39          269                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .081432      56.086573   53.802467         53.845601           53.845595          110.010000           8             48
2.19          267                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .041997      NA          52.797354         55.773940           55.773935          55.820000            4             94
2.44          268                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .085788      57.057145   52.804488         55.264378           55.264373          112.410000           8             46
2.32          265                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .049901      NA          54.271077         56.923734           56.923729          56.970000            4             95
2.39          268                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .073958      56.353916   54.287810         54.969320           54.969314          111.400000           8             48
2.39          267                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .041263      NA          54.217521         55.659451           55.659446          55.700000            4             97
2.26          268                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .072893      56.888185   52.805538         53.365464           53.365458          110.330000           10            47
2.47          265                1                  0    1        32        26        1         0         12        10000     10000     10             50          0           0           16            .035493      NA          50.857195         57.358374           57.358370          57.390000            4             88
2.37          269                1                  0    1        32        26        1         0         12        10000     10000     10             50          1           0           16            .086757      55.393092   52.432546         52.939894           52.939888          108.420000           8             48
2.16          266                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .071066      NA          52.423696         54.229243           54.229238          54.300000            4             96
2.68          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .135899      51.816669   51.103281         54.386559           54.386553          106.340000           8             48
2.28          265                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .071227      NA          53.111676         55.047567           55.047560          55.120000            4             96
2.38          268                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .129081      51.544771   52.648597         53.268313           53.268308          104.940000           8             50
2.33          267                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .070499      NA          52.020792         54.223654           54.223649          54.290000            4             95
2.33          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .126063      53.799403   51.448967         52.443052           52.443047          106.370000           8             48
2.16          266                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .072725      NA          52.391506         57.148610           57.148607          57.220000            4             91
2.23          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .153799      51.491024   52.843938         53.381113           53.381108          105.020000           8             50
2.26          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          0           0           16            .066533      NA          52.301519         54.320400           54.320395          54.390000            4             96
2.26          269                1                  0    1        32        26        1         0         12        10000     10000     20             50          1           0           16            .152920      54.037246   51.481903         52.363022           52.363017          106.550000           8             48
2.20          267                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .098446      NA          52.479095         56.106159           56.106152          56.200000            4             93
2.41          269                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .195490      54.452072   52.825924         52.982605           52.982600          107.630000           8             49
2.36          266                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .097550      NA          54.748476         55.522374           55.522367          55.620000            4             98
2.21          271                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .224187      53.769141   54.625589         55.422864           55.422858          109.420000           8             49
2.41          265                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .108202      NA          53.616624         55.182425           55.182421          55.290000            4             96
2.25          268                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .193666      54.208839   56.011635         56.060591           56.060587          110.460000           8             50
2.19          267                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .097809      NA          52.334714         54.290336           54.290332          54.390000            4             96
2.41          269                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .200170      53.866730   54.292734         55.022222           55.022216          109.090000           8             49
2.18          267                1                  0    1        32        26        1         0         12        10000     10000     30             50          0           0           16            .103533      NA          54.180019         55.552152           55.552146          55.660000            4             97
2.47          268                1                  0    1        32        26        1         0         12        10000     10000     30             50          1           0           16            .221997      54.039650   54.293452         54.367112           54.367106          108.630000           8             49
2.32          266                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .130442      NA          51.393852         54.122154           54.122146          54.250000            4             94
2.41          267                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .293528      52.396957   52.500209         53.069674           53.069668          105.760000           8             49
2.54          266                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .129182      NA          52.774184         56.201213           56.201209          56.330000            4             93
2.40          269                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .278804      56.168063   54.241850         55.028974           55.028969          111.480000           8             48
2.27          267                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .128455      NA          53.966021         55.307949           55.307943          55.440000            4             97
2.25          268                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .294063      56.135137   51.369651         53.014364           53.014359          109.440000           8             46
2.20          267                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .126170      NA          50.643813         54.477682           54.477677          54.600000            4             92
2.38          268                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .326079      56.027734   52.880482         54.656410           54.656404          111.010000           8             47
2.38          267                1                  0    1        32        26        1         0         12        10000     10000     40             50          0           0           16            .133101      NA          52.790080         55.053707           55.053702          55.190000            4             95
2.41          269                1                  0    1        32        26        1         0         12        10000     10000     40             50          1           0           16            .254015      54.143088   52.139418         53.720407           53.720402          108.120000           8             48
2.38          267                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .157943      NA          54.145555         55.724943           55.724940          55.880000            4             96
2.22          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .364827      52.791471   51.087521         54.736478           54.736473          107.890000           8             47
2.35          267                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .158476      NA          52.366413         54.500836           54.500829          54.660000            4             95
2.49          269                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .407154      53.041768   51.442367         54.947504           54.947499          108.400000           8             47
2.41          266                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .163322      NA          52.449308         55.860295           55.860289          56.020000            4             93
2.33          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .314957      57.315975   51.438689         53.808220           53.808215          111.440000           8             46
2.21          265                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .162911      NA          50.838780         56.225542           56.225537          56.390000            4             90
2.44          271                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .310585      57.560216   52.968755         55.115053           55.115048          112.990000           12            46
2.48          266                1                  0    1        32        26        1         0         12        10000     10000     50             50          0           0           16            .161940      NA          53.940198         55.509914           55.509906          55.670000            4             96
2.36          268                1                  0    1        32        26        1         0         12        10000     10000     50             50          1           0           16            .312786      54.073967   53.977729         54.809610           54.809604          109.200000           8             49
2.24          266                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .189788      NA          53.473873         56.344836           56.344828          56.530000            4             94
2.45          269                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .489114      55.688727   55.221251         56.428775           56.428770          112.610000           8             49
2.20          267                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .189883      NA          52.824510         57.419529           57.419521          57.610000            4             91
2.26          269                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .433354      55.864964   53.929410         54.979438           54.979433          111.280000           8             48
2.38          267                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .195196      NA          53.828819         56.278161           56.278153          56.470000            4             95
2.28          268                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .371743      55.754651   51.168374         55.260735           55.260730          111.390000           8             45
2.36          266                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .200689      NA          51.012362         56.219922           56.219918          56.420000            4             90
2.12          268                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .375927      54.734490   54.280120         55.290638           55.290632          110.400000           8             49
2.20          266                1                  0    1        32        26        1         0         12        10000     10000     60             50          0           0           16            .191113      NA          54.029393         57.044230           57.044227          57.230000            4             94
2.45          269                1                  0    1        32        26        1         0         12        10000     10000     60             50          1           0           16            .435603      56.309243   51.123384         55.621337           55.621331          112.370000           8             45
