program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)  Tx(rounds)  Tx(s)  Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)   Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
51       RING      semihonest  replicated-ring  3          19.50         1147               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.521638             1.34                 1857          431%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.532184  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.42         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.508063             1.21                 1864          474%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.422775  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.33         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.538336             1.38                 1869          401%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            1.09794   NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.12         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.497895             1.35                 1859          395%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.862088  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.68         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.491106             1.33                 1864          414%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.774262  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.60         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.493059             1.36                 1854          403%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.849189  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.51         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.510298             1.39                 1860          394%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.959325  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.66         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.490886             1.38                 1858          410%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.59      NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.46         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.508922             1.37                 1864          429%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.505698  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
51       RING      semihonest  replicated-ring  3          19.77         1144               1                  NA            NA            NA            NA            NA            NA           NA            10000000         NA               20             10000000    0.49761              1.35                 1860          396%       ~20           160             480              NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            160       20            0.800827  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
