comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    4        256       271       1         1         5         10000     10000     50             10000            1           0           1           0             .000993      NA          .012515           .022216             .023262            .024166              139           1320
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     50             10000            1           1           1           0             .008593      .017915     .009524           .016636             .020686            .034166              183           949
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     50             1000             1           0           1           0             .000687      NA          .014699           .162210             .164920            .165833              148           224
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     50             1000             1           1           1           0             .095677      .096454     .012575           .085323             .105961            .179166              185           227
0.01          3                  1                  0    4        256       271       1         1         5         10000     10000     50             100              1           0           1           0             .001040      NA          .018336           1.623046            1.623360           1.626250             149           29
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     50             100              1           1           1           0             .785993      .793306     .014071           .839275             .844304            1.636250             185           31
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     75             25000            1           0           1           0             .000743      NA          .011255           .013075             .014485            .015416              117           1872
0.01          3                  1                  0    4        256       271       1         1         5         10000     10000     75             25000            1           1           1           0             .003980      .011187     .007864           .012391             .013804            .025416              183           1116
0.03          3                  1                  0    4        256       271       1         1         5         10000     10000     75             10000            1           0           1           0             .001072      NA          .012528           .022417             .023941            .025000              137           1265
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     75             10000            1           1           1           0             .008391      .016342     .009638           .016353             .019511            .034166              187           957
0.03          3                  1                  0    4        256       271       1         1         5         10000     10000     75             1000             1           0           1           0             .000685      NA          .014792           .162143             .164479            .165416              145           229
0.02          3                  1                  0    4        256       271       1         1         5         10000     10000     75             1000             1           1           1           0             .099074      .102385     .012582           .083313             .102706            .173750              183           234
0.01          3                  1                  0    4        256       271       1         1         5         10000     10000     75             100              1           0           1           0             .002147      NA          .017891           1.622876            1.623552           1.625833             147           28
0.03          3                  1                  0    4        256       271       1         1         5         10000     10000     75             100              1           1           1           0             .788058      .792869     .013802           .838667             .843754            1.635416             183           30
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              25000            1           0           1           0             .000590      NA          .024613           .072157             .080605            .081250              169           742
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              25000            1           1           1           0             .003080      .022498     .016916           .066266             .072298            .095000              328           607
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              10000            1           0           1           0             .000603      NA          .024434           .072781             .079619            .080416              178           744
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              10000            1           1           1           0             .008900      .035218     .017161           .068487             .074088            .107500              327           541
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              1000             1           0           1           0             .000713      NA          .028606           .218538             .243780            .244583              197           286
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              1000             1           1           1           0             .089814      .143943     .022880           .145375             .174279            .259166              327           283
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     1              100              1           0           1           0             .000923      NA          .032366           1.741047            1.805527           1.806250             203           43
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     1              100              1           1           1           0             .818544      .930299     .026550           1.191290            1.549503           1.821250             325           46
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     25             25000            1           0           1           0             .001002      NA          .024881           .071899             .077145            .078333              173           779
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     25             25000            1           1           1           0             .003615      .021913     .017068           .068324             .071970            .094166              322           620
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     25             10000            1           0           1           0             .001016      NA          .024640           .076528             .079784            .080833              179           745
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     25             10000            1           1           1           0             .009335      .026149     .017230           .071515             .082939            .108333              321           539
0.03          3                  1                  0    4        256       74        1         0         5         10000     10000     25             1000             1           0           1           0             .001023      NA          .029672           .206566             .217690            .218333              195           331
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     25             1000             1           1           1           0             .079151      .118701     .023967           .138169             .169872            .239166              319           315
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     25             100              1           0           1           0             .003078      NA          .033438           1.685631            1.708152           1.710000             197           47
0.03          3                  1                  0    4        256       74        1         0         5         10000     10000     25             100              1           1           1           0             .729987      .753960     .026493           .966879             .973718            1.722083             327           49
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     50             25000            1           0           1           0             .000873      NA          .024785           .072114             .075857            .077083              170           788
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     50             25000            1           1           1           0             .003217      .022142     .016772           .071103             .074593            .096250              321           600
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     50             10000            1           0           1           0             .000591      NA          .025008           .077177             .081055            .082083              179           748
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     50             10000            1           1           1           0             .009049      .027115     .017795           .063257             .077438            .100000              321           603
0.03          3                  1                  0    4        256       74        1         0         5         10000     10000     50             1000             1           0           1           0             .000930      NA          .029507           .212651             .219304            .220000              194           327
0.03          3                  1                  0    4        256       74        1         0         5         10000     10000     50             1000             1           1           1           0             .074274      .109707     .023681           .142049             .160068            .245833              331           304
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     50             100              1           0           1           0             .001942      NA          .033636           1.692027            1.701341           1.702083             197           48
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     50             100              1           1           1           0             .729726      .752463     .026933           .964321             .973496            1.722916             327           51
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     75             25000            1           0           1           0             .000622      NA          .024960           .072164             .075906            .076666              175           799
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     75             25000            1           1           1           0             .003541      .021780     .016387           .070678             .073275            .095000              326           596
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     75             10000            1           0           1           0             .000972      NA          .024475           .077061             .080175            .081250              179           740
0.03          3                  1                  0    4        256       74        1         0         5         10000     10000     75             10000            1           1           1           0             .008129      .026557     .017259           .064348             .074975            .100000              320           588
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     75             1000             1           0           1           0             .000854      NA          .029787           .209934             .216473            .217500              195           335
0.01          3                  1                  0    4        256       74        1         0         5         10000     10000     75             1000             1           1           1           0             .076839      .114792     .024327           .138321             .168708            .244166              321           313
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     75             100              1           0           1           0             .002976      NA          .033495           1.691824            1.704455           1.706250             197           47
0.02          3                  1                  0    4        256       74        1         0         5         10000     10000     75             100              1           1           1           0             .730010      .747335     .027061           .964148             .974455            1.725416             320           50
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     1              25000            1           0           1           0             .000825      NA          .023918           .037272             .039387            .040416              171           1448
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     1              25000            1           1           1           0             .002801      .020803     .015655           .035299             .037066            .057083              314           942
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     1              10000            1           0           1           0             .001046      NA          .023616           .039930             .043503            .044583              172           1289
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     1              10000            1           1           1           0             .007911      .025720     .016206           .037140             .044275            .064583              306           855
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     1              1000             1           0           1           0             .000665      NA          .025934           .150435             .171728            .172916              186           367
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     1              1000             1           1           1           0             .078373      .106359     .021104           .097659             .122849            .189166              314           357
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     1              100              1           0           1           0             .000945      NA          .030823           1.344567            1.396509           1.397500             187           53
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     1              100              1           1           1           0             .666050      .718933     .025457           .913033             1.221117           1.417500             306           57
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     25             25000            1           0           1           0             .000494      NA          .023659           .037838             .039553            .040000              169           1446
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     25             25000            1           1           1           0             .002840      .020817     .016077           .035759             .037584            .058750              310           939
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     25             10000            1           0           1           0             .000958      NA          .023696           .039653             .041653            .042916              171           1353
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     25             10000            1           1           1           0             .006853      .024521     .016812           .037078             .038814            .061666              306           913
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     25             1000             1           0           1           0             .000742      NA          .027437           .142696             .150309            .151250              184           443
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     25             1000             1           1           1           0             .068764      .092601     .022504           .087983             .099696            .174166              306           405
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     25             100              1           0           1           0             .003237      NA          .031573           1.306592            1.326351           1.328750             186           57
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     25             100              1           1           1           0             .552402      .570925     .025553           .768662             .773226            1.338750             306           60
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     50             25000            1           0           1           0             .000408      NA          .023378           .037661             .040723            .041250              165           1386
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     50             25000            1           1           1           0             .002923      .019644     .015851           .035464             .036857            .057083              309           947
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     50             10000            1           0           1           0             .000603      NA          .023405           .039751             .041787            .042916              172           1341
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     50             10000            1           1           1           0             .006390      .024258     .016514           .037177             .040010            .062083              306           905
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     50             1000             1           0           1           0             .000962      NA          .027941           .143095             .152166            .153333              184           444
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     50             1000             1           1           1           0             .085578      .087992     .022414           .086151             .100496            .174166              306           404
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     50             100              1           0           1           0             .003162      NA          .031224           1.316617            1.319355           1.320000             186           58
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     50             100              1           1           1           0             .552228      .568134     .025823           .768072             .775671            1.338333             306           60
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     75             25000            1           0           1           0             .000491      NA          .023350           .037323             .039390            .040000              167           1426
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     75             25000            1           1           1           0             .003752      .019956     .015776           .035859             .037920            .058750              310           913
0.01          3                  1                  0    4        256       74        1         1         5         10000     10000     75             10000            1           0           1           0             .000498      NA          .023465           .040080             .043771            .044583              171           1291
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     75             10000            1           1           1           0             .005485      .024229     .016472           .036797             .040090            .062083              306           899
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     75             1000             1           0           1           0             .000759      NA          .028015           .142503             .151630            .152500              183           449
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     75             1000             1           1           1           0             .087480      .087899     .022770           .086386             .100268            .172083              308           414
0.02          3                  1                  0    4        256       74        1         1         5         10000     10000     75             100              1           0           1           0             .001884      NA          .031414           1.316206            1.317747           1.319166             188           58
0.03          3                  1                  0    4        256       74        1         1         5         10000     10000     75             100              1           1           1           0             .552305      .569735     .025800           .768466             .772327            1.338750             308           60
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     1              25000            1           0           1           0             .000923      NA          .024801           .026376             .027613            .028750              184           2131
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     1              25000            1           1           1           0             .009143      .027744     .014381           .022777             .024013            .052500              314           1061
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     1              10000            1           0           1           0             .001225      NA          .023943           .032543             .039117            .040833              218           1449
0.03          3                  1                  0    4        256       174       1         0         5         10000     10000     1              10000            1           1           1           0             .021363      .039122     .014548           .022985             .025629            .063333              310           885
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     1              1000             1           0           1           0             .000992      NA          .030162           .240890             .261688            .263333              261           282
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     1              1000             1           1           1           0             .225492      .267057     .020196           .075217             .117565            .300416              316           237
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     1              100              1           0           1           0             .001397      NA          .034298           2.364921            2.424795           2.426250             268           34
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     1              100              1           1           1           0             1.973647     2.184666    .025938           .939841             1.597379           2.466666             312           38
0.03          3                  1                  0    4        256       174       1         0         5         10000     10000     25             25000            1           0           1           0             .002351      NA          .024398           .026221             .027674            .028750              184           2080
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     25             25000            1           1           1           0             .007083      .027442     .014588           .022808             .023944            .051250              310           1094
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     25             10000            1           0           1           0             .001366      NA          .023917           .032041             .034141            .035416              196           1649
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     25             10000            1           1           1           0             .017859      .039015     .014296           .023496             .026479            .062500              310           886
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     25             1000             1           0           1           0             .001103      NA          .030697           .219454             .242028            .243750              258           310
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     25             1000             1           1           1           0             .222677      .231299     .020334           .063887             .100314            .279166              324           256
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     25             100              1           0           1           0             .002394      NA          .034677           2.347354            2.362600           2.364166             265           36
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     25             100              1           1           1           0             1.703402     1.722564    .026028           .663851             .670434            2.388750             325           40
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     50             25000            1           0           1           0             .001235      NA          .025223           .026543             .029231            .030833              184           2020
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     50             25000            1           1           1           0             .007915      .028780     .014714           .022742             .026292            .052500              312           1088
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     50             10000            1           0           1           0             .000939      NA          .024361           .032547             .034865            .035833              203           1667
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     50             10000            1           1           1           0             .018512      .038310     .014695           .023707             .026627            .062083              324           913
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     50             1000             1           0           1           0             .001680      NA          .030809           .217795             .243906            .245416              257           308
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     50             1000             1           1           1           0             .207200      .242566     .020237           .062501             .100163            .276666              322           258
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     50             100              1           0           1           0             .002404      NA          .036571           2.361147            2.362469           2.364583             270           38
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     50             100              1           1           1           0             1.702589     1.722572    .025582           .664449             .668184            2.388750             337           38
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     75             25000            1           0           1           0             .001209      NA          .025011           .026621             .028977            .030416              188           2031
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     75             25000            1           1           1           0             .007524      .028451     .014368           .022932             .025561            .052083              326           1068
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     75             10000            1           0           1           0             .000962      NA          .023862           .032262             .033672            .034583              199           1710
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     75             10000            1           1           1           0             .018477      .038564     .014700           .023798             .027567            .062083              310           906
0.03          3                  1                  0    4        256       174       1         0         5         10000     10000     75             1000             1           0           1           0             .001443      NA          .031142           .222747             .245614            .246666              255           309
0.02          3                  1                  0    4        256       174       1         0         5         10000     10000     75             1000             1           1           1           0             .216367      .229675     .020419           .066244             .102969            .285000              311           252
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     75             100              1           0           1           0             .002415      NA          .034662           2.361590            2.362948           2.364583             263           36
0.01          3                  1                  0    4        256       174       1         0         5         10000     10000     75             100              1           1           1           0             1.703769     1.723069    .025927           .663796             .668649            2.387916             315           39
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     1              25000            1           0           1           0             .000588      NA          .021550           .024164             .027308            .028333              178           1861
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     1              25000            1           1           1           0             .005491      .022434     .013614           .021059             .023080            .045000              310           1114
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     1              10000            1           0           1           0             .000737      NA          .020962           .025749             .030293            .031250              195           1650
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     1              10000            1           1           1           0             .010792      .028926     .014463           .021738             .023437            .051250              312           1015
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     1              1000             1           0           1           0             .001007      NA          .025411           .142715             .174647            .175833              208           353
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     1              1000             1           1           1           0             .110279      .172334     .018947           .064521             .111139            .197916              311           323
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     1              100              1           0           1           0             .001088      NA          .030058           1.404125            1.449200           1.450000             217           50
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     1              100              1           1           1           0             1.042816     1.281447    .024328           .666697             1.071075           1.480416             331           55
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     25             25000            1           0           1           0             .001043      NA          .022555           .024315             .027979            .029166              172           1878
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     25             25000            1           1           1           0             .005280      .022575     .013620           .021242             .022716            .044583              324           1122
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     25             10000            1           0           1           0             .000594      NA          .021451           .025775             .026695            .027500              179           1928
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     25             10000            1           1           1           0             .008908      .028934     .014022           .022104             .025863            .051250              320           1000
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     25             1000             1           0           1           0             .000795      NA          .026164           .133824             .148607            .149583              205           428
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     25             1000             1           1           1           0             .104512      .141447     .018972           .052997             .074006            .174166              324           367
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     25             100              1           0           1           0             .002140      NA          .030710           1.393871            1.403571           1.404583             210           53
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     25             100              1           1           1           0             .910181      .914996     .024686           .504217             .509859            1.425000             318           57
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     50             25000            1           0           1           0             .000586      NA          .021829           .023987             .024922            .025833              174           2082
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     50             25000            1           1           1           0             .004857      .022896     .013831           .021183             .022262            .045416              314           1111
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     50             10000            1           0           1           0             .000617      NA          .021781           .025835             .027167            .027916              177           1903
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     50             10000            1           1           1           0             .010896      .027726     .014428           .022340             .024304            .051250              314           1025
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     50             1000             1           0           1           0             .001021      NA          .026910           .138305             .148403            .149583              204           439
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     50             1000             1           1           1           0             .098053      .147241     .019156           .052131             .082312            .177916              310           362
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     50             100              1           0           1           0             .002813      NA          .030481           1.402399            1.403603           1.405000             215           53
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     50             100              1           1           1           0             .901315      .915349     .024734           .507373             .511029            1.425833             312           57
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     75             25000            1           0           1           0             .000923      NA          .021812           .024094             .025647            .026666              167           1999
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     75             25000            1           1           1           0             .004254      .022340     .013747           .021260             .023111            .044583              314           1134
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     75             10000            1           0           1           0             .000616      NA          .021502           .025964             .026971            .027500              179           1916
0.01          3                  1                  0    4        256       174       1         1         5         10000     10000     75             10000            1           1           1           0             .009831      .027850     .014620           .022372             .024871            .050833              314           1033
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     75             1000             1           0           1           0             .000844      NA          .026319           .135998             .148073            .148750              204           432
0.02          3                  1                  0    4        256       174       1         1         5         10000     10000     75             1000             1           1           1           0             .126254      .137245     .018415           .052232             .068241            .176250              310           356
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     75             100              1           0           1           0             .003156      NA          .031079           1.402179            1.403849           1.405000             209           54
0.03          3                  1                  0    4        256       174       1         1         5         10000     10000     75             100              1           1           1           0             .899335      .916724     .024482           .506803             .512885            1.425416             325           56
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     1              25000            1           0           1           0             .000706      NA          .024660           .026365             .029192            .030000              188           2015
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     1              25000            1           1           1           0             .005214      .025602     .015057           .022685             .023957            .049166              327           1127
0.03          3                  1                  0    4        256       274       1         0         5         10000     10000     1              10000            1           0           1           0             .000813      NA          .022765           .033330             .041258            .042083              215           1327
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     1              10000            1           1           1           0             .013573      .034247     .015175           .023986             .027170            .058333              333           951
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     1              1000             1           0           1           0             .001237      NA          .030692           .239677             .257048            .258333              226           290
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     1              1000             1           1           1           0             .219287      .181326     .022554           .109693             .177341            .291250              326           256
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     1              100              1           0           1           0             .001280      NA          .033840           2.287208            2.380748           2.382083             235           34
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     1              100              1           1           1           0             1.448270     1.403789    .026701           1.358409            1.917846           2.400416             338           38
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     25             25000            1           0           1           0             .000791      NA          .024328           .026331             .028170            .029166              188           2041
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     25             25000            1           1           1           0             .006251      .026085     .015182           .022959             .025465            .049583              333           1115
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     25             10000            1           0           1           0             .001253      NA          .024058           .032165             .034422            .035416              194           1667
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     25             10000            1           1           1           0             .013364      .034058     .015526           .024939             .027153            .058750              338           962
0.03          3                  1                  0    4        256       274       1         0         5         10000     10000     25             1000             1           0           1           0             .001386      NA          .030771           .219157             .238546            .239583              222           314
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     25             1000             1           1           1           0             .125897      .191458     .023835           .101847             .153269            .263750              326           293
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     25             100              1           0           1           0             .002493      NA          .034965           2.288238            2.291726           2.292916             227           37
0.03          3                  1                  0    4        256       274       1         0         5         10000     10000     25             100              1           1           1           0             1.177049     1.193791    .026860           1.119648            1.124070           2.315000             328           39
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     50             25000            1           0           1           0             .000703      NA          .024576           .026320             .028323            .029166              181           2064
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     50             25000            1           1           1           0             .005229      .025494     .014926           .022826             .024498            .048750              326           1132
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     50             10000            1           0           1           0             .000670      NA          .023597           .032189             .034707            .035416              198           1623
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     50             10000            1           1           1           0             .013269      .033679     .015347           .024643             .028742            .057500              328           974
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     50             1000             1           0           1           0             .001082      NA          .031006           .220943             .236579            .237500              222           319
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     50             1000             1           1           1           0             .178853      .162160     .023413           .099773             .136860            .263333              325           291
0.03          3                  1                  0    4        256       274       1         0         5         10000     10000     50             100              1           0           1           0             .002514      NA          .035125           2.290413            2.291280           2.293333             226           37
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     50             100              1           1           1           0             1.174723     1.192643    .027135           1.119600            1.122647           2.315416             338           39
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     75             25000            1           0           1           0             .000715      NA          .024663           .026869             .031591            .032083              180           1873
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     75             25000            1           1           1           0             .007144      .024507     .015162           .023601             .026529            .050833              334           1084
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     75             10000            1           0           1           0             .000729      NA          .023511           .032349             .035994            .036666              196           1564
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     75             10000            1           1           1           0             .013080      .033511     .015407           .024882             .027782            .058333              328           964
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     75             1000             1           0           1           0             .000964      NA          .030615           .220131             .236271            .237500              222           315
0.01          3                  1                  0    4        256       274       1         0         5         10000     10000     75             1000             1           1           1           0             .138892      .208749     .023858           .099036             .144623            .264583              327           293
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     75             100              1           0           1           0             .002895      NA          .035002           2.290318            2.291650           2.293333             226           37
0.02          3                  1                  0    4        256       274       1         0         5         10000     10000     75             100              1           1           1           0             1.176502     1.193896    .026474           1.119539            1.122294           2.314583             338           38
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     1              25000            1           0           1           0             .000415      NA          .022819           .024335             .026480            .027083              172           2055
0.03          3                  1                  0    4        256       274       1         1         5         10000     10000     1              25000            1           1           1           0             .004649      .022312     .013634           .021122             .022905            .045000              314           1104
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     1              10000            1           0           1           0             .000590      NA          .022294           .026795             .029200            .030000              187           1800
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     1              10000            1           1           1           0             .010658      .028134     .014373           .022256             .024058            .051250              312           1007
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     1              1000             1           0           1           0             .000544      NA          .026115           .152139             .169919            .170833              203           373
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     1              1000             1           1           1           0             .103597      .160990     .019240           .071579             .110643            .187916              326           340
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     1              100              1           0           1           0             .000909      NA          .031153           1.445765            1.480530           1.481250             210           51
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     1              100              1           1           1           0             .923874      1.072247    .024734           .778426             1.221302           1.507916             322           54
0.03          3                  1                  0    4        256       274       1         1         5         10000     10000     25             25000            1           0           1           0             .000731      NA          .021946           .024039             .024791            .025833              172           2087
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     25             25000            1           1           1           0             .004518      .022018     .013557           .021367             .024159            .045000              314           1108
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     25             10000            1           0           1           0             .000532      NA          .022314           .026940             .030169            .030833              178           1759
0.03          3                  1                  0    4        256       274       1         1         5         10000     10000     25             10000            1           1           1           0             .009375      .028262     .014101           .022438             .025450            .051666              312           985
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     25             1000             1           0           1           0             .000621      NA          .027580           .139976             .151370            .152083              201           441
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     25             1000             1           1           1           0             .108007      .128672     .019541           .060556             .081608            .174166              328           371
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     25             100              1           0           1           0             .002615      NA          .031937           1.416758            1.418612           1.420000             203           55
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     25             100              1           1           1           0             .822747      .841943     .024805           .596590             .601169            1.439583             316           56
0.02          3                  1                  0    4        256       274       1         1         5         10000     10000     50             25000            1           0           1           0             .000504      NA          .022098           .023984             .025505            .026250              171           2080
0.01          3                  1                  0    4        256       274       1         1         5         10000     10000     50             25000            1           1           1           0             .004265      .022241     .013815           .021190             .023661            .045833              326           1094
0.03          3                  1                  0    4        256       274       1         1         5         10000     10000     50             10000            1           0           1           0             .000841      NA          .022918           .027190             .030666            .031666              182           1755
