comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.09;4;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.001477;NA;.191302;.294381;.305386;.307500;3762;1251
0.08;4;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.001590;NA;.191477;.317923;.324963;.327500;3769;1177
0.09;3;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.001737;NA;.193014;.317546;.325712;.328000;3749;1184
6.29;500;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.001104;NA;.158492;.157023;.159373;.160416;3728;2374
0.09;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.000769;NA;.157023;.156413;.160702;.161250;3728;2337
0.08;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.001309;NA;.157938;.157070;.160272;.161666;3729;2348
0.08;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.001289;NA;.158270;.156859;.159234;.160833;3728;2368
0.09;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.000767;NA;.157749;.156695;.159378;.160416;3728;2366
6.49;505;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000808;NA;.177098;.275816;.285989;.287083;3729;1487
0.08;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.001328;NA;.177843;.280994;.290914;.292916;3754;1466
0.08;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.001158;NA;.178196;.301395;.312536;.314166;3727;1367
0.08;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000800;NA;.178387;.305354;.314151;.315416;3763;1363
0.09;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000804;NA;.177401;.292077;.294584;.296666;3757;1448
6.34;500;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000867;NA;.147786;.147596;.151179;.152142;3728;2726
0.08;4;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000764;NA;.148004;.148284;.151040;.151785;3728;2736
0.08;4;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000580;NA;.148421;.147923;.151385;.152142;3730;2738
0.08;4;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000954;NA;.148524;.148070;.150490;.151071;3728;2755
0.09;3;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000581;NA;.147988;.147403;.151156;.152142;3730;2730
6.36;504;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.001246;NA;.165953;.259321;.268434;.270357;3824;1726
0.09;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.001386;NA;.163264;.257118;.266769;.268571;3824;1709
0.08;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.001224;NA;.164847;.276158;.289372;.290714;3795;1595
0.09;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.001052;NA;.164747;.258920;.269331;.270714;3779;1712
0.08;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.001046;NA;.167280;.271745;.280491;.281785;3786;1671
6.32;500;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.001060;NA;.142162;.141272;.143766;.144687;3729;3152
0.09;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000514;NA;.141454;.140857;.143373;.143750;3728;3152
0.08;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000912;NA;.142909;.141792;.143581;.144687;3728;3169
0.09;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000945;NA;.142926;.142828;.153208;.154375;3728;2971
0.10;3;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000823;NA;.142877;.141554;.143360;.144375;3728;3175
6.51;503;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000656;NA;.158128;.272207;.283158;.284375;3792;1787
0.09;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.001419;NA;.158095;.253152;.263387;.264375;3814;1922
0.08;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.001238;NA;.159489;.254169;.263494;.265000;3729;1935
0.08;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000767;NA;.158383;.262750;.266378;.267500;3726;1907
0.09;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.001266;NA;.157660;.255211;.264418;.265625;3726;1907
6.26;499;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.001091;NA;.140502;.146992;.167315;.168333;3730;3008
0.09;4;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.000815;NA;.139370;.144476;.165789;.166388;3728;3020
0.09;4;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.001097;NA;.140508;.144639;.165786;.166666;3730;3036
0.09;4;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.001124;NA;.140154;.144444;.167940;.168888;3730;2992
0.09;3;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.000523;NA;.139662;.145446;.166289;.166666;3728;3021
6.43;505;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.001027;NA;.154739;.257060;.299981;.301388;3826;1855
0.08;4;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.001050;NA;.153554;.248445;.279382;.280277;3824;1980
0.07;4;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.001320;NA;.154246;.247656;.280008;.281111;3825;1984
0.09;4;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.001376;NA;.153044;.243286;.278269;.280000;3825;1974
0.08;4;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.001396;NA;.153454;.263297;.304632;.306111;3825;1811
6.32;500;1;0;40;256;47;1;0;5;10000;10000;224;0;0;2;.000582;NA;.140142;.148123;.161939;.162500;3730;3454
0.08;4;1;0;40;256;47;1;0;5;10000;10000;224;0;0;2;.000614;NA;.140334;.147636;.162221;.162750;3728;3453
0.08;4;1;0;40;256;47;1;0;5;10000;10000;224;0;0;2;.000687;NA;.140176;.148809;.162411;.163000;3728;3444
0.08;3;1;0;40;256;47;1;0;5;10000;10000;224;0;0;2;.000710;NA;.139965;.149076;.160029;.160750;3728;3485
0.09;4;1;0;40;256;47;1;0;5;10000;10000;224;0;0;2;.000715;NA;.140106;.148030;.162176;.162750;3728;3447
6.49;505;1;0;40;256;47;1;0;12;10000;10000;224;0;0;2;.000797;NA;.152558;.264215;.295126;.296000;3824;2069
0.09;4;1;0;40;256;47;1;0;12;10000;10000;224;0;0;2;.000869;NA;.151885;.242695;.266352;.267250;3824;2283
0.08;4;1;0;40;256;47;1;0;12;10000;10000;224;0;0;2;.000961;NA;.151967;.241644;.269122;.270250;3825;2257
0.09;3;1;0;40;256;47;1;0;12;10000;10000;224;0;0;2;.001117;NA;.152733;.245155;.268563;.269750;3826;2275
0.08;4;1;0;40;256;47;1;0;12;10000;10000;224;0;0;2;.001000;NA;.152119;.243967;.268663;.269500;3825;2266
