comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.29          262                1                  0    1        32        25        1         0         5         10000     10000     50             50          0           0           16            .163754      NA          .002269           .101284             .101277            .260000              4             2
2.28          264                1                  0    1        32        25        1         0         5         10000     10000     50             50          1           0           16            .364860      .000389     .001443           .100873             .100867            .470000              4             2
2.31          261                1                  0    1        32        25        1         0         5         10000     10000     50             50          0           0           16            .150866      NA          .002326           .101423             .101418            .250000              4             2
2.26          265                1                  0    1        32        25        1         0         5         10000     10000     50             50          1           0           16            .355281      .000460     .001315           .000657             .000654            .350000              4             2
2.08          262                1                  0    1        32        25        1         0         5         10000     10000     60             50          0           0           16            .183458      NA          .002151           .121428             .121421            .300000              4             1
2.28          265                1                  0    1        32        25        1         0         5         10000     10000     60             50          1           0           16            .440406      .000344     .001427           .120826             .120822            .560000              4             1
2.09          262                1                  0    1        32        25        1         0         5         10000     10000     60             50          0           0           16            .178672      NA          .002102           .121350             .121344            .300000              4             2
2.15          265                1                  0    1        32        25        1         0         5         10000     10000     60             50          1           0           16            .439349      .000240     .001497           .120967             .120962            .560000              4             1
2.06          262                1                  0    1        32        25        1         0         5         10000     10000     60             50          0           0           16            .184164      NA          .002003           .121342             .121338            .310000              4             2
2.24          265                1                  0    1        32        25        1         0         5         10000     10000     60             50          1           0           16            .422919      .000499     .001325           .000630             .000627            .420000              4             2
2.02          262                1                  0    1        32        25        1         0         5         10000     10000     60             50          0           0           16            .183857      NA          .002232           .121364             .121360            .300000              4             1
2.30          265                1                  0    1        32        25        1         0         5         10000     10000     60             50          1           0           16            .417068      .000457     .001699           .000642             .000637            .420000              4             2
2.08          262                1                  0    1        32        25        1         0         5         10000     10000     60             50          0           0           16            .182195      NA          .002310           .121415             .121411            .300000              4             1
2.30          266                1                  0    1        32        25        1         0         5         10000     10000     60             50          1           0           16            .431124      .000610     .001358           .000500             .000495            .430000              4             2
2.35          266                1                  0    1        32        25        1         0         11        10000     10000     10             50          0           0           16            .029325      NA          .027625           1.030118            1.030112           1.060000             4             3
2.40          268                1                  0    1        32        25        1         0         11        10000     10000     10             50          1           0           16            .078932      .010748     .003729           .052405             .052400            .140000              4             8
2.32          266                1                  0    1        32        25        1         0         11        10000     10000     10             50          0           0           16            .034837      NA          .029761           1.041105            1.041100           1.070000             4             3
2.42          268                1                  0    1        32        25        1         0         11        10000     10000     10             50          1           0           16            .081178      .010451     .002597           .036788             .036782            .130000              4             9
2.32          267                1                  0    1        32        25        1         0         11        10000     10000     10             50          0           0           16            .046112      NA          .029040           1.025030            1.025023           1.070000             4             3
2.39          268                1                  0    1        32        25        1         0         11        10000     10000     10             50          1           0           16            .081885      .010407     .002343           .046921             .046916            .140000              4             8
2.29          266                1                  0    1        32        25        1         0         11        10000     10000     10             50          0           0           16            .032221      NA          .030420           1.029588            1.029583           1.060000             4             3
2.26          268                1                  0    1        32        25        1         0         11        10000     10000     10             50          1           0           16            .081395      .008345     .002962           .051875             .051870            .140000              4             7
2.18          266                1                  0    1        32        25        1         0         11        10000     10000     10             50          0           0           16            .028962      NA          .030409           1.032820            1.032814           1.060000             4             3
2.23          268                1                  0    1        32        25        1         0         11        10000     10000     10             50          1           0           16            .060254      .012237     .003335           .052049             .052046            .120000              4             10
2.34          266                1                  0    1        32        25        1         0         11        10000     10000     20             50          0           0           16            .062634      NA          .031309           2.038226            2.038221           2.100000             4             1
2.37          269                1                  0    1        32        25        1         0         11        10000     10000     20             50          1           0           16            .158008      .020416     .003403           .102320             .102315            .280000              4             4
2.34          267                1                  0    1        32        25        1         0         11        10000     10000     20             50          0           0           16            .064250      NA          .030674           2.037640            2.037635           2.100000             4             1
2.40          268                1                  0    1        32        25        1         0         11        10000     10000     20             50          1           0           16            .145767      .022247     .003327           .102051             .102048            .270000              4             5
2.29          266                1                  0    1        32        25        1         0         11        10000     10000     20             50          0           0           16            .065150      NA          .030931           2.036239            2.036234           2.100000             4             1
2.37          268                1                  0    1        32        25        1         0         11        10000     10000     20             50          1           0           16            .149280      .020383     .003443           .079236             .079230            .250000              4             5
2.19          265                1                  0    1        32        25        1         0         11        10000     10000     20             50          0           0           16            .061149      NA          .030233           2.037921            2.037916           2.100000             4             1
2.32          268                1                  0    1        32        25        1         0         11        10000     10000     20             50          1           0           16            .147326      .020691     .003858           .102497             .102492            .270000              4             5
2.19          265                1                  0    1        32        25        1         0         11        10000     10000     20             50          0           0           16            .062489      NA          .026951           2.037974            2.037967           2.100000             4             1
2.36          268                1                  0    1        32        25        1         0         11        10000     10000     20             50          1           0           16            .119899      .022658     .003700           .102078             .102072            .240000              4             5
2.34          265                1                  0    1        32        25        1         0         11        10000     10000     30             50          0           0           16            .092030      NA          .031760           3.050303            3.050297           3.140000             4             1
2.23          269                1                  0    1        32        25        1         0         11        10000     10000     30             50          1           0           16            .214826      .032661     .003718           .152140             .152135            .400000              4             3
2.37          265                1                  0    1        32        25        1         0         11        10000     10000     30             50          0           0           16            .088378      NA          .031249           3.053521            3.053516           3.140000             4             1
2.37          269                1                  0    1        32        25        1         0         11        10000     10000     30             50          1           0           16            .219852      .030315     .003898           .152646             .152641            .400000              4             3
2.35          266                1                  0    1        32        25        1         0         11        10000     10000     30             50          0           0           16            .090199      NA          .030985           3.051728            3.051723           3.140000             4             1
2.35          268                1                  0    1        32        25        1         0         11        10000     10000     30             50          1           0           16            .220244      .030492     .003649           .116380             .116374            .370000              4             4
2.17          266                1                  0    1        32        25        1         0         11        10000     10000     30             50          0           0           16            .091251      NA          .032358           3.048240            3.048235           3.140000             4             1
2.41          267                1                  0    1        32        25        1         0         11        10000     10000     30             50          1           0           16            .219584      .028560     .003218           .152059             .152054            .400000              4             3
2.31          267                1                  0    1        32        25        1         0         11        10000     10000     30             50          0           0           16            .088655      NA          .030237           3.052737            3.052729           3.140000             4             1
2.39          268                1                  0    1        32        25        1         0         11        10000     10000     30             50          1           0           16            .183624      .029039     .002987           .152006             .152004            .360000              4             3
2.19          268                1                  0    1        32        25        1         0         11        10000     10000     40             50          0           0           16            .131389      NA          .031388           4.058220            4.058216           4.190000             4             0
2.13          269                1                  0    1        32        25        1         0         11        10000     10000     40             50          1           0           16            .285908      .041983     .003558           .202419             .202413            .530000              4             2
2.18          266                1                  0    1        32        25        1         0         11        10000     10000     40             50          0           0           16            .121362      NA          .032925           4.057894            4.057889           4.180000             4             0
2.22          267                1                  0    1        32        25        1         0         11        10000     10000     40             50          1           0           16            .243188      .039890     .003521           .201984             .201978            .480000              4             2
2.31          267                1                  0    1        32        25        1         0         11        10000     10000     40             50          0           0           16            .134361      NA          .029920           4.057411            4.057404           4.190000             4             0
2.22          267                1                  0    1        32        25        1         0         11        10000     10000     40             50          1           0           16            .287341      .040654     .003258           .159564             .159559            .490000              4             2
2.30          266                1                  0    1        32        25        1         0         11        10000     10000     40             50          0           0           16            .119115      NA          .030864           4.063299            4.063291           4.180000             4             0
2.44          269                1                  0    1        32        25        1         0         11        10000     10000     40             50          1           0           16            .245622      .038990     .002864           .201973             .201969            .480000              4             2
2.43          265                1                  0    1        32        25        1         0         11        10000     10000     40             50          0           0           16            .122804      NA          .033010           4.059845            4.059837           4.180000             4             0
2.31          268                1                  0    1        32        25        1         0         11        10000     10000     40             50          1           0           16            .285160      .042249     .003232           .157044             .157038            .480000              4             2
2.27          266                1                  0    1        32        25        1         0         11        10000     10000     50             50          0           0           16            .164837      NA          .030429           5.068506            5.068502           5.230000             4             0
2.49          268                1                  0    1        32        25        1         0         11        10000     10000     50             50          1           0           16            .356669      .051452     .003830           .197022             .197017            .610000              4             2
2.38          266                1                  0    1        32        25        1         0         11        10000     10000     50             50          0           0           16            .149431      NA          .031284           5.072994            5.072988           5.220000             4             0
2.50          268                1                  0    1        32        25        1         0         11        10000     10000     50             50          1           0           16            .363181      .045153     .003147           .196595             .196590            .600000              4             2
2.28          265                1                  0    1        32        25        1         0         11        10000     10000     50             50          0           0           16            .150052      NA          .032190           5.071717            5.071712           5.220000             4             0
2.24          268                1                  0    1        32        25        1         0         11        10000     10000     50             50          1           0           16            .360777      .050477     .003828           .252535             .252529            .660000              4             2
2.67          266                1                  0    1        32        25        1         0         11        10000     10000     50             50          0           0           16            .157073      NA          .030909           5.067823            5.067818           5.230000             4             0
2.44          269                1                  0    1        32        25        1         0         11        10000     10000     50             50          1           0           16            .358986      .050176     .003312           .252023             .252018            .660000              4             1
2.43          266                1                  0    1        32        25        1         0         11        10000     10000     50             50          0           0           16            .153852      NA          .032270           5.069103            5.069098           5.220000             4             0
2.35          268                1                  0    1        32        25        1         0         11        10000     10000     50             50          1           0           16            .358538      .050414     .003568           .252150             .252145            .660000              4             2
2.20          265                1                  0    1        32        25        1         0         11        10000     10000     60             50          0           0           16            .186757      NA          .032257           6.079294            6.079290           6.260000             4             0
2.42          268                1                  0    1        32        25        1         0         11        10000     10000     60             50          1           0           16            .427036      .060720     .003276           .238352             .238346            .730000              4             1
2.21          266                1                  0    1        32        25        1         0         11        10000     10000     60             50          0           0           16            .178082      NA          .031494           6.084436            6.084431           6.260000             4             0
2.51          269                1                  0    1        32        25        1         0         11        10000     10000     60             50          1           0           16            .431721      .060704     .003582           .236549             .236543            .730000              4             1
2.37          266                1                  0    1        32        25        1         0         11        10000     10000     60             50          0           0           16            .183825      NA          .031176           6.078402            6.078394           6.260000             4             0
2.49          267                1                  0    1        32        25        1         0         11        10000     10000     60             50          1           0           16            .361710      .060892     .003406           .367551             .367545            .790000              4             1
2.43          265                1                  0    1        32        25        1         0         11        10000     10000     60             50          0           0           16            .180164      NA          .031804           6.081624            6.081618           6.260000             4             0
2.32          267                1                  0    1        32        25        1         0         11        10000     10000     60             50          1           0           16            .428132      .060479     .003195           .302732             .302726            .790000              4             1
2.19          267                1                  0    1        32        25        1         0         11        10000     10000     60             50          0           0           16            .184185      NA          .030673           6.078551            6.078545           6.260000             4             0
2.35          268                1                  0    1        32        25        1         0         11        10000     10000     60             50          1           0           16            .359797      .063097     .003583           .301727             .301724            .720000              4             1
2.21          266                1                  0    1        32        25        1         0         12        10000     10000     10             50          0           0           16            .031352      NA          .004196           .071795             .071790            .100000              4             9
2.21          268                1                  0    1        32        25        1         0         12        10000     10000     10             50          1           0           16            .092152      .007031     .003522           .052299             .052294            .150000              4             7
2.19          265                1                  0    1        32        25        1         0         12        10000     10000     10             50          0           0           16            .033252      NA          .005110           .071835             .071831            .100000              4             9
2.12          269                1                  0    1        32        25        1         0         12        10000     10000     10             50          1           0           16            .077338      .020516     .002523           .051650             .051647            .150000              4             7
2.06          265                1                  0    1        32        25        1         0         12        10000     10000     10             50          0           0           16            .033440      NA          .004325           .071596             .071591            .100000              4             8
2.24          269                1                  0    1        32        25        1         0         12        10000     10000     10             50          1           0           16            .078713      .009615     .002839           .036843             .036838            .130000              4             10
2.15          265                1                  0    1        32        25        1         0         12        10000     10000     10             50          0           0           16            .043958      NA          .003705           .082565             .082561            .130000              4             6
2.13          269                1                  0    1        32        25        1         0         12        10000     10000     10             50          1           0           16            .081062      .010457     .002774           .036680             .036675            .130000              4             9
2.39          266                1                  0    1        32        25        1         0         12        10000     10000     10             50          0           0           16            .040179      NA          .004094           .064641             .064638            .100000              4             9
2.60          267                1                  0    1        32        25        1         0         12        10000     10000     10             50          1           0           16            .078930      .010558     .002840           .036351             .036346            .120000              4             10
2.31          266                1                  0    1        32        25        1         0         12        10000     10000     20             50          0           0           16            .056944      NA          .005505           .146645             .146640            .200000              4             5
2.52          269                1                  0    1        32        25        1         0         12        10000     10000     20             50          1           0           16            .151666      .020308     .003922           .076880             .076874            .250000              4             5
2.36          265                1                  0    1        32        25        1         0         12        10000     10000     20             50          0           0           16            .067164      NA          .005083           .138720             .138712            .210000              4             5
2.39          269                1                  0    1        32        25        1         0         12        10000     10000     20             50          1           0           16            .118441      .024182     .003466           .102234             .102228            .240000              4             5
2.18          266                1                  0    1        32        25        1         0         12        10000     10000     20             50          0           0           16            .061148      NA          .005399           .142413             .142405            .200000              4             5
2.43          267                1                  0    1        32        25        1         0         12        10000     10000     20             50          1           0           16            .147625      .020500     .003378           .078388             .078382            .240000              4             4
2.19          266                1                  0    1        32        25        1         0         12        10000     10000     20             50          0           0           16            .061765      NA          .004824           .141521             .141516            .200000              4             4
2.23          268                1                  0    1        32        25        1         0         12        10000     10000     20             50          1           0           16            .142228      .024906     .002896           .076997             .076993            .240000              4             5
2.19          266                1                  0    1        32        25        1         0         12        10000     10000     20             50          0           0           16            .062892      NA          .005346           .141677             .141669            .200000              4             4
2.40          269                1                  0    1        32        25        1         0         12        10000     10000     20             50          1           0           16            .146397      .021481     .002558           .076357             .076355            .240000              4             4
2.31          266                1                  0    1        32        25        1         0         12        10000     10000     30             50          0           0           16            .094791      NA          .004898           .210026             .210018            .300000              4             3
2.33          269                1                  0    1        32        25        1         0         12        10000     10000     30             50          1           0           16            .216223      .031649     .002986           .116734             .116729            .360000              4             3
2.37          266                1                  0    1        32        25        1         0         12        10000     10000     30             50          0           0           16            .096362      NA          .005228           .207667             .207663            .300000              4             3
2.36          267                1                  0    1        32        25        1         0         12        10000     10000     30             50          1           0           16            .214891      .032605     .003701           .152269             .152264            .400000              4             3
2.33          267                1                  0    1        32        25        1         0         12        10000     10000     30             50          0           0           16            .096835      NA          .004826           .212341             .212335            .310000              4             3
2.23          269                1                  0    1        32        25        1         0         12        10000     10000     30             50          1           0           16            .182882      .030240     .003900           .152443             .152438            .360000              4             3
2.07          266                1                  0    1        32        25        1         0         12        10000     10000     30             50          0           0           16            .085344      NA          .004492           .217780             .217775            .300000              4             3
2.47          268                1                  0    1        32        25        1         0         12        10000     10000     30             50          1           0           16            .179367      .033031     .002757           .151792             .151789            .360000              4             3
2.37          266                1                  0    1        32        25        1         0         12        10000     10000     30             50          0           0           16            .102542      NA          .004463           .212209             .212206            .310000              4             2
2.25          269                1                  0    1        32        25        1         0         12        10000     10000     30             50          1           0           16            .218380      .029585     .003441           .116787             .116784            .360000              4             3
2.16          266                1                  0    1        32        25        1         0         12        10000     10000     40             50          0           0           16            .123957      NA          .005371           .279511             .279503            .400000              4             2
2.22          269                1                  0    1        32        25        1         0         12        10000     10000     40             50          1           0           16            .290169      .040881     .003715           .202234             .202229            .530000              8             2
2.17          266                1                  0    1        32        25        1         0         12        10000     10000     40             50          0           0           16            .123224      NA          .004251           .279895             .279890            .400000              4             2
2.39          268                1                  0    1        32        25        1         0         12        10000     10000     40             50          1           0           16            .238538      .044204     .003720           .202103             .202098            .490000              4             2
2.19          266                1                  0    1        32        25        1         0         12        10000     10000     40             50          0           0           16            .124373      NA          .005271           .282449             .282440            .410000              4             2
2.24          267                1                  0    1        32        25        1         0         12        10000     10000     40             50          1           0           16            .289574      .040751     .003444           .202179             .202174            .530000              4             2
2.35          266                1                  0    1        32        25        1         0         12        10000     10000     40             50          0           0           16            .124556      NA          .005285           .282466             .282458            .410000              4             2
2.37          267                1                  0    1        32        25        1         0         12        10000     10000     40             50          1           0           16            .243232      .039295     .002358           .201753             .201751            .480000              4             2
2.41          266                1                  0    1        32        25        1         0         12        10000     10000     40             50          0           0           16            .117338      NA          .005187           .286093             .286088            .400000              4             2
2.26          267                1                  0    1        32        25        1         0         12        10000     10000     40             50          1           0           16            .248884      .038619     .003487           .201921             .201916            .490000              4             2
2.20          265                1                  0    1        32        25        1         0         12        10000     10000     50             50          0           0           16            .153332      NA          .005167           .352411             .352406            .500000              4             1
2.22          268                1                  0    1        32        25        1         0         12        10000     10000     50             50          1           0           16            .303799      .048708     .003426           .252136             .252131            .600000              4             2
2.39          265                1                  0    1        32        25        1         0         12        10000     10000     50             50          0           0           16            .148514      NA          .005391           .355431             .355423            .500000              4             2
2.42          269                1                  0    1        32        25        1         0         12        10000     10000     50             50          1           0           16            .356894      .050518     .003491           .252195             .252190            .660000              4             1
2.48          266                1                  0    1        32        25        1         0         12        10000     10000     50             50          0           0           16            .154275      NA          .005422           .350540             .350536            .500000              4             1
2.30          269                1                  0    1        32        25        1         0         12        10000     10000     50             50          1           0           16            .358521      .050530     .003393           .252103             .252098            .660000              4             2
2.31          267                1                  0    1        32        25        1         0         12        10000     10000     50             50          0           0           16            .154245      NA          .005345           .349533             .349528            .500000              4             2
2.24          269                1                  0    1        32        25        1         0         12        10000     10000     50             50          1           0           16            .360444      .050692     .004013           .252217             .252212            .660000              4             2
2.25          265                1                  0    1        32        25        1         0         12        10000     10000     50             50          0           0           16            .152821      NA          .004549           .352280             .352275            .510000              4             2
2.33          268                1                  0    1        32        25        1         0         12        10000     10000     50             50          1           0           16            .370186      .050823     .003027           .251767             .251763            .670000              4             1
2.44          266                1                  0    1        32        25        1         0         12        10000     10000     60             50          0           0           16            .193756      NA          .005555           .422645             .422638            .610000              4             1
2.26          268                1                  0    1        32        25        1         0         12        10000     10000     60             50          1           0           16            .425594      .061832     .003685           .302808             .302804            .790000              4             1
2.09          266                1                  0    1        32        25        1         0         12        10000     10000     60             50          0           0           16            .183921      NA          .005444           .419546             .419539            .600000              4             1
2.39          268                1                  0    1        32        25        1         0         12        10000     10000     60             50          1           0           16            .428861      .058516     .002896           .301953             .301948            .790000              4             1
2.17          266                1                  0    1        32        25        1         0         12        10000     10000     60             50          0           0           16            .181204      NA          .005047           .422356             .422349            .600000              4             1
2.55          267                1                  0    1        32        25        1         0         12        10000     10000     60             50          1           0           16            .436348      .060487     .003747           .302206             .302201            .800000              4             1
2.33          266                1                  0    1        32        25        1         0         12        10000     10000     60             50          0           0           16            .185491      NA          .005390           .422329             .422324            .610000              4             1
2.25          268                1                  0    1        32        25        1         0         12        10000     10000     60             50          1           0           16            .430553      .060401     .003739           .302873             .302867            .790000              4             1
2.34          266                1                  0    1        32        25        1         0         12        10000     10000     60             50          0           0           16            .190058      NA          .004771           .422289             .422285            .610000              4             1
2.49          268                1                  0    1        32        25        1         0         12        10000     10000     60             50          1           0           16            .361617      .060933     .002962           .367249             .367245            .790000              4             1
