program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
51;RING;;rep4-ring;4;19.74;1147;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.720887;1.54;3923;446%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.13724;0.004672;151;0.013007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.66;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.726416;1.54;3935;443%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.22248;0.004672;151;0.0154338;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.63;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.715875;1.57;3951;442%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.0827;0.004672;151;0.011717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.45;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.709838;1.53;3940;446%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.07188;0.004672;151;0.0165477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.64;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.720724;1.57;3930;441%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.09642;0.004672;151;0.0186038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.71;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.70514;1.54;3946;449%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;0.992758;0.004672;151;0.0142534;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.62;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.711086;1.57;3932;447%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.06228;0.004672;151;0.0142082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.76;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.716271;1.56;3932;435%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.12667;0.004672;151;0.0145409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.70;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.707527;1.54;3933;440%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;1.10554;0.004672;151;0.0135897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
51;RING;;rep4-ring;4;19.74;1144;1;NA;NA;NA;NA;NA;NA;NA;10000000;NA;20;10000000;0.70693;1.55;3939;449%;~280;320.05;960.201;NA;NA;NA;NA;NA;NA;NA;NA;NA;320.046;129;0.988554;0.004672;151;0.0136446;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
