comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;2;1;0;2;100;1000;1000000;0;2;.000249;NA;.008543;.005145;.005145;.007222;128;2292
0.02;3;1;0;1;256;2;1;0;2;200;0;1000000;0;2;.000128;NA;.006327;.005601;.005601;.007222;128;1750
0.01;3;1;0;1;256;2;1;0;2;200;50;1000000;0;2;.000268;NA;.011741;.005187;.005187;.007222;132;3087
0.02;3;1;0;1;256;2;1;0;2;200;100;1000000;0;2;.000224;NA;.010214;.004971;.004971;.006666;130;2917
0.02;3;1;0;1;256;2;1;0;2;200;200;1000000;0;2;.000216;NA;.009452;.004650;.004650;.006666;128;2738
0.02;3;1;0;1;256;2;1;0;2;200;1000;1000000;0;2;.000198;NA;.008663;.004929;.004929;.006666;128;2503
0.02;3;1;0;1;256;2;1;0;2;1000;0;1000000;0;2;.000119;NA;.005335;.005275;.005275;.006666;129;1539
0.02;3;1;0;1;256;2;1;0;2;1000;50;1000000;0;2;.000227;NA;.011804;.005235;.005235;.007222;131;2980
0.02;3;1;0;1;256;2;1;0;2;1000;100;1000000;0;2;.000222;NA;.010283;.004949;.004949;.007222;130;2784
0.02;3;1;0;1;256;2;1;0;2;1000;200;1000000;0;2;.000218;NA;.008879;.004574;.004574;.006111;127;2764
0.02;3;1;0;1;256;2;1;0;2;1000;1000;1000000;0;2;.000207;NA;.008311;.004682;.004682;.006666;127;2514
0.02;3;1;0;1;256;2;1;0;3;0;0;1000000;0;2;.000021;NA;.003884;.007095;.007095;.008888;156;829
0.02;3;1;0;1;256;2;1;0;3;0;50;1000000;0;2;.000109;NA;.011427;.009535;.009535;.012777;161;1652
0.02;3;1;0;1;256;2;1;0;3;0;100;1000000;0;2;.000079;NA;.008351;.008009;.008009;.010000;158;1540
0.02;3;1;0;1;256;2;1;0;3;0;200;1000000;0;2;.000067;NA;.006744;.006693;.006693;.009444;157;1320
0.02;3;1;0;1;256;2;1;0;3;0;1000;1000000;0;2;.000052;NA;.005120;.006178;.006178;.008333;157;1160
0.02;3;1;0;1;256;2;1;0;3;50;0;1000000;0;2;.000079;NA;.007918;.009516;.009516;.013888;166;1069
0.02;3;1;0;1;256;2;1;0;3;50;50;1000000;0;2;.000161;NA;.013191;.005912;.005911;.007777;172;3179
0.02;3;1;0;1;256;2;1;0;3;50;100;1000000;0;2;.000164;NA;.011055;.005314;.005314;.007222;169;2932
0.01;3;1;0;1;256;2;1;0;3;50;200;1000000;0;2;.000125;NA;.009786;.004879;.004879;.006666;167;2793
0.02;3;1;0;1;256;2;1;0;3;50;1000;1000000;0;2;.000111;NA;.008771;.005023;.005023;.007777;166;2176
0.02;3;1;0;1;256;2;1;0;3;100;0;1000000;0;2;.000084;NA;.007073;.008338;.008338;.011666;161;1143
0.02;3;1;0;1;256;2;1;0;3;100;50;1000000;0;2;.000170;NA;.012864;.006021;.006021;.009444;167;2556
0.02;3;1;0;1;256;2;1;0;3;100;100;1000000;0;2;.000151;NA;.011127;.005341;.005341;.006666;163;3027
0.02;3;1;0;1;256;2;1;0;3;100;200;1000000;0;2;.000121;NA;.009358;.004757;.004757;.006666;163;2753
0.02;3;1;0;1;256;2;1;0;3;100;1000;1000000;0;2;.000100;NA;.007957;.004430;.004430;.006111;162;2541
0.02;3;1;0;1;256;2;1;0;3;200;0;1000000;0;2;.000062;NA;.005797;.006855;.006855;.010000;158;1125
0.02;3;1;0;1;256;2;1;0;3;200;50;1000000;0;2;.000152;NA;.012319;.005896;.005896;.007777;163;3067
0.02;3;1;0;1;256;2;1;0;3;200;100;1000000;0;2;.000128;NA;.011065;.005379;.005379;.007777;161;2800
0.02;3;1;0;1;256;2;1;0;3;200;200;1000000;0;2;.000101;NA;.009367;.004642;.004642;.006111;160;2834
0.02;3;1;0;1;256;2;1;0;3;200;1000;1000000;0;2;.000101;NA;.007946;.004327;.004327;.006111;159;2479
0.02;3;1;0;1;256;2;1;0;3;1000;0;1000000;0;2;.000060;NA;.005452;.006872;.006872;.010000;157;1068
0.02;3;1;0;1;256;2;1;0;3;1000;50;1000000;0;2;.000144;NA;.011820;.005846;.005846;.007777;161;2911
0.01;3;1;0;1;256;2;1;0;3;1000;100;1000000;0;2;.000134;NA;.010110;.005266;.005266;.006666;159;2809
0.02;3;1;0;1;256;2;1;0;3;1000;200;1000000;0;2;.000103;NA;.008432;.004595;.004595;.006111;159;2551
0.02;3;1;0;1;256;2;1;0;3;1000;1000;1000000;0;2;.000092;NA;.007010;.004178;.004178;.006111;157;2214
0.02;3;1;0;1;256;2;1;0;5;0;0;1000000;0;2;.000022;NA;.003909;.007264;.007264;.008888;127;798
0.02;3;1;0;1;256;2;1;0;5;0;50;1000000;0;2;.000116;NA;.010279;.009726;.009726;.012222;131;1534
0.02;3;1;0;1;256;2;1;0;5;0;100;1000000;0;2;.000091;NA;.008681;.008405;.008405;.011111;128;1462
0.02;3;1;0;1;256;2;1;0;5;0;200;1000000;0;2;.000072;NA;.006244;.006730;.006730;.008888;127;1311
0.02;3;1;0;1;256;2;1;0;5;0;1000;1000000;0;2;.000066;NA;.004900;.005934;.005934;.008333;126;1086
0.02;3;1;0;1;256;2;1;0;5;50;0;1000000;0;2;.000089;NA;.007680;.009655;.009655;.013333;135;1062
0.02;3;1;0;1;256;2;1;0;5;50;50;1000000;0;2;.000167;NA;.014458;.006280;.006280;.008333;140;3172
0.02;3;1;0;1;256;2;1;0;5;50;100;1000000;0;2;.000155;NA;.011013;.005108;.005107;.007222;138;3018
0.02;3;1;0;1;256;2;1;0;5;50;200;1000000;0;2;.000121;NA;.010507;.005001;.005001;.007222;136;2713
0.02;3;1;0;1;256;2;1;0;5;50;1000;1000000;0;2;.000120;NA;.008711;.004764;.004764;.007222;135;2187
0.02;3;1;0;1;256;2;1;0;5;100;0;1000000;0;2;.000082;NA;.006251;.008204;.008203;.011666;130;1036
0.02;3;1;0;1;256;2;1;0;5;100;50;1000000;0;2;.000181;NA;.012895;.005901;.005901;.007777;137;3100
0.02;3;1;0;1;256;2;1;0;5;100;100;1000000;0;2;.000137;NA;.011346;.005212;.005212;.006666;133;3103
0.02;3;1;0;1;256;2;1;0;5;100;200;1000000;0;2;.000134;NA;.009615;.004621;.004621;.006111;133;2890
0.02;3;1;0;1;256;2;1;0;5;100;1000;1000000;0;2;.000092;NA;.008361;.004571;.004571;.006666;130;2383
0.02;3;1;0;1;256;2;1;0;5;200;0;1000000;0;2;.000063;NA;.005994;.007961;.007961;.010555;128;1062
0.02;3;1;0;1;256;2;1;0;5;200;50;1000000;0;2;.000171;NA;.012866;.006035;.006035;.008333;133;2936
0.02;3;1;0;1;256;2;1;0;5;200;100;1000000;0;2;.000146;NA;.010686;.005290;.005290;.007222;130;2854
0.02;3;1;0;1;256;2;1;0;5;200;200;1000000;0;2;.000121;NA;.009354;.004665;.004665;.006666;129;2654
0.01;3;1;0;1;256;2;1;0;5;200;1000;1000000;0;2;.000125;NA;.007305;.004310;.004310;.006111;128;2377
0.02;3;1;0;1;256;2;1;0;5;1000;0;1000000;0;2;.000058;NA;.004536;.006435;.006435;.008333;126;1015
0.02;3;1;0;1;256;2;1;0;5;1000;50;1000000;0;2;.000165;NA;.011578;.005683;.005683;.007222;131;2963
0.02;3;1;0;1;256;2;1;0;5;1000;100;1000000;0;2;.000143;NA;.010027;.005156;.005156;.006666;128;2784
0.02;3;1;0;1;256;2;1;0;5;1000;200;1000000;0;2;.000126;NA;.008466;.004435;.004435;.006111;127;2631
0.02;3;1;0;1;256;2;1;0;5;1000;1000;1000000;0;2;.000102;NA;.006942;.004128;.004128;.006111;126;2225
0.02;3;1;0;5;256;2;1;0;2;0;0;1000000;0;2;0;NA;.001986;.005650;.005650;.006444;127;2792
0.02;3;1;0;5;256;2;1;0;2;0;50;1000000;0;2;.000048;NA;.002447;.005710;.005710;.006888;131;3515
0.02;3;1;0;5;256;2;1;0;2;0;100;1000000;0;2;.000030;NA;.002202;.005148;.005148;.006222;129;3625
0.02;3;1;0;5;256;2;1;0;2;0;200;1000000;0;2;.000027;NA;.002196;.005341;.005340;.006333;127;3278
0.02;3;1;0;5;256;2;1;0;2;0;1000;1000000;0;2;.000025;NA;.002110;.005118;.005117;.006000;126;3321
0.02;3;1;0;5;256;2;1;0;2;50;0;1000000;0;2;.000031;NA;.002638;.005167;.005167;.006222;130;4265
0.02;3;1;0;5;256;2;1;0;2;50;50;1000000;0;2;.000068;NA;.003144;.005431;.005431;.007111;135;4936
0.02;3;1;0;5;256;2;1;0;2;50;100;1000000;0;2;.000061;NA;.002976;.005512;.005512;.017444;134;1878
0.02;3;1;0;5;256;2;1;0;2;50;200;1000000;0;2;.000059;NA;.002807;.005840;.005840;.007444;131;4034
0.02;3;1;0;5;256;2;1;0;2;50;1000;1000000;0;2;.000054;NA;.002773;.005265;.005265;.006666;131;4463
0.02;3;1;0;5;256;2;1;0;2;100;0;1000000;0;2;.000031;NA;.002506;.005134;.005134;.006333;128;4148
0.02;3;1;0;5;256;2;1;0;2;100;50;1000000;0;2;.000064;NA;.002940;.005794;.005794;.007444;133;3891
0.02;3;1;0;5;256;2;1;0;2;100;100;1000000;0;2;.000055;NA;.002868;.005401;.005401;.006888;130;4459
0.02;3;1;0;5;256;2;1;0;2;100;200;1000000;0;2;.000052;NA;.002705;.005437;.005437;.007000;129;3951
0.01;3;1;0;5;256;2;1;0;2;100;1000;1000000;0;2;.000047;NA;.002573;.005491;.005491;.007111;129;3561
0.02;3;1;0;5;256;2;1;0;2;200;0;1000000;0;2;.000030;NA;.002246;.005117;.005117;.006222;127;3532
0.02;3;1;0;5;256;2;1;0;2;200;50;1000000;0;2;.000066;NA;.002773;.005489;.005489;.007222;131;3698
0.02;3;1;0;5;256;2;1;0;2;200;100;1000000;0;2;.000056;NA;.002692;.005838;.005838;.007555;128;3793
0.02;3;1;0;5;256;2;1;0;2;200;200;1000000;0;2;.000053;NA;.002651;.005456;.005456;.007111;131;4240
0.02;3;1;0;5;256;2;1;0;2;200;1000;1000000;0;2;.000052;NA;.002503;.005282;.005282;.006888;127;3989
0.02;3;1;0;5;256;2;1;0;2;1000;0;1000000;0;2;.000029;NA;.002064;.005194;.005194;.006333;126;3192
0.02;3;1;0;5;256;2;1;0;2;1000;50;1000000;0;2;.000059;NA;.002780;.005861;.005861;.007555;130;3925
0.02;3;1;0;5;256;2;1;0;2;1000;100;1000000;0;2;.000049;NA;.002563;.005678;.005678;.007333;128;3499
0.02;3;1;0;5;256;2;1;0;2;1000;200;1000000;0;2;.000057;NA;.002427;.005495;.005495;.007000;126;3320
0.02;3;1;0;5;256;2;1;0;2;1000;1000;1000000;0;2;.000051;NA;.002395;.005181;.005181;.006777;126;4134
0.02;3;1;0;5;256;2;1;0;3;0;0;1000000;0;2;.000005;NA;.001218;.004300;.004300;.005666;156;1989
0.02;3;1;0;5;256;2;1;0;3;0;50;1000000;0;2;.000040;NA;.001941;.003965;.003965;.005777;161;3189
0.02;3;1;0;5;256;2;1;0;3;0;100;1000000;0;2;.000020;NA;.001772;.003981;.003981;.012777;159;1299
0.02;3;1;0;5;256;2;1;0;3;0;200;1000000;0;2;.000019;NA;.001525;.004117;.004117;.013333;157;1084
0.02;3;1;0;5;256;2;1;0;3;0;1000;1000000;0;2;.000016;NA;.001524;.004360;.004360;.013333;155;1075
0.01;3;1;0;5;256;2;1;0;3;50;0;1000000;0;2;.000020;NA;.002012;.004215;.004215;.005666;165;3376
0.02;3;1;0;5;256;2;1;0;3;50;50;1000000;0;2;.000065;NA;.002972;.004575;.004575;.006444;170;5066
0.02;3;1;0;5;256;2;1;0;3;50;100;1000000;0;2;.000046;NA;.002779;.004401;.004401;.005888;167;5054
0.02;3;1;0;5;256;2;1;0;3;50;200;1000000;0;2;.000043;NA;.002507;.004435;.004435;.006111;167;4382
0.02;3;1;0;5;256;2;1;0;3;50;1000;1000000;0;2;.000039;NA;.002288;.004328;.004328;.006111;165;4218
0.02;3;1;0;5;256;2;1;0;3;100;0;1000000;0;2;.000017;NA;.001821;.004176;.004176;.005666;161;3100
0.02;3;1;0;5;256;2;1;0;3;100;50;1000000;0;2;.000059;NA;.002688;.004589;.004589;.006222;165;4513
0.01;3;1;0;5;256;2;1;0;3;100;100;1000000;0;2;.000041;NA;.002643;.004483;.004483;.006444;162;4061
0.02;3;1;0;5;256;2;1;0;3;100;200;1000000;0;2;.000038;NA;.002448;.004840;.004840;.006666;161;3498
0.02;3;1;0;5;256;2;1;0;3;100;1000;1000000;0;2;.000036;NA;.002109;.004218;.004218;.005777;161;4049
0.02;3;1;0;5;256;2;1;0;3;200;0;1000000;0;2;.000015;NA;.001733;.004200;.004200;.005555;158;3013
0.02;3;1;0;5;256;2;1;0;3;200;50;1000000;0;2;.000056;NA;.002720;.004458;.004458;.006000;162;4657
0.02;3;1;0;5;256;2;1;0;3;200;100;1000000;0;2;.000040;NA;.002448;.004455;.004455;.006000;160;3913
0.01;3;1;0;5;256;2;1;0;3;200;200;1000000;0;2;.000037;NA;.002110;.004822;.004822;.006666;159;3113
0.02;2;1;0;5;256;2;1;0;3;200;1000;1000000;0;2;.000033;NA;.001977;.004464;.004464;.006222;159;3280
0.02;3;1;0;5;256;2;1;0;3;1000;0;1000000;0;2;.000014;NA;.001542;.004196;.004196;.005555;156;2643
0.02;3;1;0;5;256;2;1;0;3;1000;50;1000000;0;2;.000055;NA;.002465;.004783;.004783;.006666;160;3827
0.02;3;1;0;5;256;2;1;0;3;1000;100;1000000;0;2;.000039;NA;.002283;.004538;.004538;.006111;159;3567
0.02;3;1;0;5;256;2;1;0;3;1000;200;1000000;0;2;.000036;NA;.002016;.004696;.004696;.006555;157;3334
0.02;3;1;0;5;256;2;1;0;3;1000;1000;1000000;0;2;.000033;NA;.001788;.004441;.004441;.006111;156;3011
0.02;3;1;0;5;256;2;1;0;5;0;0;1000000;0;2;.000004;NA;.001437;.004449;.004449;.005777;126;2286
0.02;3;1;0;5;256;2;1;0;5;0;50;1000000;0;2;.000044;NA;.002015;.004093;.004093;.005777;130;3320
0.02;3;1;0;5;256;2;1;0;5;0;100;1000000;0;2;.000020;NA;.001811;.003907;.003907;.005666;129;3007
0.02;3;1;0;5;256;2;1;0;5;0;200;1000000;0;2;.000016;NA;.001669;.003994;.003994;.005444;127;2909
0.02;3;1;0;5;256;2;1;0;5;0;1000;1000000;0;2;.000014;NA;.001487;.004140;.004140;.005777;126;2458
0.02;3;1;0;5;256;2;1;0;5;50;0;1000000;0;2;.000020;NA;.002014;.004281;.004281;.005666;134;3464
0.02;3;1;0;5;256;2;1;0;5;50;50;1000000;0;2;.000068;NA;.002923;.004441;.004441;.006111;139;5106
0.01;3;1;0;5;256;2;1;0;5;50;100;1000000;0;2;.000040;NA;.002784;.004350;.004350;.006000;137;4957
0.02;3;1;0;5;256;2;1;0;5;50;200;1000000;0;2;.000036;NA;.002493;.004390;.004390;.006000;137;4288
0.02;3;1;0;5;256;2;1;0;5;50;1000;1000000;0;2;.000039;NA;.002440;.004316;.004316;.005888;134;4663
0.02;3;1;0;5;256;2;1;0;5;100;0;1000000;0;2;.000017;NA;.001826;.004120;.004120;.005666;130;3028
0.02;3;1;0;5;256;2;1;0;5;100;50;1000000;0;2;.000058;NA;.002789;.004397;.004397;.006000;134;5145
0.01;3;1;0;5;256;2;1;0;5;100;100;1000000;0;2;.000040;NA;.002522;.004542;.004542;.006222;132;4434
0.02;3;1;0;5;256;2;1;0;5;100;200;1000000;0;2;.000033;NA;.002407;.004489;.004489;.006111;131;4082
0.02;3;1;0;5;256;2;1;0;5;100;1000;1000000;0;2;.000032;NA;.002238;.004262;.004262;.005777;130;3795
0.02;3;1;0;5;256;2;1;0;5;200;0;1000000;0;2;.000015;NA;.001684;.004177;.004177;.005333;129;3125
0.02;3;1;0;5;256;2;1;0;5;200;50;1000000;0;2;.000056;NA;.002575;.004437;.004437;.006111;133;4467
0.02;3;1;0;5;256;2;1;0;5;200;100;1000000;0;2;.000036;NA;.002376;.004284;.004284;.005888;130;4350
0.02;3;1;0;5;256;2;1;0;5;200;200;1000000;0;2;.000034;NA;.002215;.004622;.004622;.006444;128;3647
0.02;3;1;0;5;256;2;1;0;5;200;1000;1000000;0;2;.000028;NA;.002036;.004296;.004296;.006000;127;3877
0.02;3;1;0;5;256;2;1;0;5;1000;0;1000000;0;2;.000013;NA;.001620;.004194;.004194;.005333;126;2946
0.02;3;1;0;5;256;2;1;0;5;1000;50;1000000;0;2;.000047;NA;.002501;.004535;.004535;.006444;130;4172
0.02;3;1;0;5;256;2;1;0;5;1000;100;1000000;0;2;.000034;NA;.002223;.004458;.004458;.006222;127;3794
0.02;3;1;0;5;256;2;1;0;5;1000;200;1000000;0;2;.000034;NA;.002038;.004492;.004492;.006333;126;3468
0.02;3;1;0;5;256;2;1;0;5;1000;1000;1000000;0;2;.000029;NA;.001891;.004255;.004255;.005666;125;3254
0.02;3;1;0;7;256;2;1;0;2;0;0;1000000;0;2;0;NA;.001483;.005389;.005388;.006111;126;3111
0.02;3;1;0;7;256;2;1;0;2;0;50;1000000;0;2;.000034;NA;.001985;.006125;.006125;.007380;131;3576
0.02;3;1;0;7;256;2;1;0;2;0;100;1000000;0;2;.000020;NA;.001762;.005620;.005620;.006746;128;3448
0.02;3;1;0;7;256;2;1;0;2;0;200;1000000;0;2;.000015;NA;.001695;.005298;.005298;.009206;128;2665
0.02;3;1;0;7;256;2;1;0;2;0;1000;1000000;0;2;.000015;NA;.001594;.005451;.005451;.006428;126;3665
0.02;3;1;0;7;256;2;1;0;2;50;0;1000000;0;2;.000024;NA;.001988;.005201;.005200;.006349;130;4510
0.02;3;1;0;7;256;2;1;0;2;50;50;1000000;0;2;.000051;NA;.002416;.005324;.005324;.006984;135;5260
0.02;3;1;0;7;256;2;1;0;2;50;100;1000000;0;2;.000038;NA;.002305;.005425;.005425;.009285;133;3797
0.02;3;1;0;7;256;2;1;0;2;50;200;1000000;0;2;.000038;NA;.002223;.005747;.005747;.007222;131;4525
0.02;3;1;0;7;256;2;1;0;2;50;1000;1000000;0;2;.000036;NA;.002147;.005480;.005480;.006904;131;4814
0.02;3;1;0;7;256;2;1;0;2;100;0;1000000;0;2;.000020;NA;.001913;.005223;.005223;.006349;129;4183
0.02;3;1;0;7;256;2;1;0;2;100;50;1000000;0;2;.000045;NA;.002316;.005321;.005321;.006825;132;4990
0.02;3;1;0;7;256;2;1;0;2;100;100;1000000;0;2;.000035;NA;.002260;.005991;.005991;.009285;130;3761
0.02;3;1;0;7;256;2;1;0;2;100;200;1000000;0;2;.000035;NA;.002131;.005457;.005457;.006825;129;4776
0.02;3;1;0;7;256;2;1;0;2;100;1000;1000000;0;2;.000036;NA;.002058;.005485;.005485;.006904;128;4304
0.02;3;1;0;7;256;2;1;0;2;200;0;1000000;0;2;.000019;NA;.001795;.005165;.005165;.006349;127;3873
0.02;3;1;0;7;256;2;1;0;2;200;50;1000000;0;2;.000042;NA;.002214;.005439;.005439;.009365;131;3655
0.02;3;1;0;7;256;2;1;0;2;200;100;1000000;0;2;.000034;NA;.002149;.005829;.005829;.007380;130;4570
0.02;3;1;0;7;256;2;1;0;2;200;200;1000000;0;2;.000034;NA;.002080;.005778;.005778;.007222;128;4032
0.02;3;1;0;7;256;2;1;0;2;200;1000;1000000;0;2;.000032;NA;.002011;.005664;.005664;.007142;127;4441
0.02;3;1;0;7;256;2;1;0;2;1000;0;1000000;0;2;.000017;NA;.001619;.005214;.005214;.006349;125;3778
0.02;3;1;0;7;256;2;1;0;2;1000;50;1000000;0;2;.000044;NA;.002129;.005541;.005541;.007460;130;4633
0.02;3;1;0;7;256;2;1;0;2;1000;100;1000000;0;2;.000036;NA;.002052;.005722;.005722;.007301;128;4038
0.02;3;1;0;7;256;2;1;0;2;1000;200;1000000;0;2;.000031;NA;.002058;.005764;.005764;.007301;126;4520
0.02;3;1;0;7;256;2;1;0;2;1000;1000;1000000;0;2;.000030;NA;.001926;.005919;.005919;.007460;127;4117
0.02;3;1;0;7;256;2;1;0;3;0;0;1000000;0;2;.000003;NA;.000989;.004372;.004372;.005873;156;2166
0.02;3;1;0;7;256;2;1;0;3;0;50;1000000;0;2;.000029;NA;.001535;.004385;.004385;.007063;160;2858
0.02;3;1;0;7;256;2;1;0;3;0;100;1000000;0;2;.000014;NA;.001392;.004352;.004352;.006031;158;3007
0.02;3;1;0;7;256;2;1;0;3;0;200;1000000;0;2;.000010;NA;.001289;.004429;.004429;.006031;157;2819
0.02;3;1;0;7;256;2;1;0;3;0;1000;1000000;0;2;.000010;NA;.001206;.004172;.004172;.005714;156;2767
0.02;3;1;0;7;256;2;1;0;3;50;0;1000000;0;2;.000015;NA;.001527;.004260;.004259;.005634;165;3683
0.02;3;1;0;7;256;2;1;0;3;50;50;1000000;0;2;.000042;NA;.002199;.004528;.004528;.006190;170;5587
0.02;3;1;0;7;256;2;1;0;3;50;100;1000000;0;2;.000025;NA;.002140;.004596;.004596;.006111;167;5355
0.02;3;1;0;7;256;2;1;0;3;50;200;1000000;0;2;.000021;NA;.002232;.004475;.004475;.005952;167;5173
0.02;3;1;0;7;256;2;1;0;3;50;1000;1000000;0;2;.000021;NA;.001791;.004393;.004393;.005952;165;4271
0.02;3;1;0;7;256;2;1;0;3;100;0;1000000;0;2;.000012;NA;.001439;.004254;.004254;.005396;160;3502
0.02;3;1;0;7;256;2;1;0;3;100;50;1000000;0;2;.000035;NA;.002241;.004544;.004544;.006269;165;5598
0.02;3;1;0;7;256;2;1;0;3;100;100;1000000;0;2;.000022;NA;.002015;.004606;.004606;.006190;162;4838
0.01;3;1;0;7;256;2;1;0;3;100;200;1000000;0;2;.000020;NA;.001818;.004672;.004672;.006428;162;4369
0.02;3;1;0;7;256;2;1;0;3;100;1000;1000000;0;2;.000018;NA;.001663;.004443;.004443;.006031;162;3844
0.01;3;1;0;7;256;2;1;0;3;200;0;1000000;0;2;.000011;NA;.001346;.004416;.004416;.005793;159;3179
0.02;3;1;0;7;256;2;1;0;3;200;50;1000000;0;2;.000032;NA;.002069;.004538;.004538;.006111;163;5377
0.02;3;1;0;7;256;2;1;0;3;200;100;1000000;0;2;.000019;NA;.001856;.004481;.004480;.006190;160;4596
0.02;3;1;0;7;256;2;1;0;3;200;200;1000000;0;2;.000018;NA;.001708;.004514;.004514;.006031;159;4279
0.02;3;1;0;7;256;2;1;0;3;200;1000;1000000;0;2;.000017;NA;.001558;.004775;.004775;.006666;159;3489
0.01;3;1;0;7;256;2;1;0;3;1000;0;1000000;0;2;.000010;NA;.001229;.004245;.004245;.005476;156;3092
0.02;3;1;0;7;256;2;1;0;3;1000;50;1000000;0;2;.000032;NA;.001929;.004835;.004835;.006666;160;4459
0.02;3;1;0;7;256;2;1;0;3;1000;100;1000000;0;2;.000019;NA;.001723;.004924;.004924;.006904;158;3816
0.02;3;1;0;7;256;2;1;0;3;1000;200;1000000;0;2;.000017;NA;.001574;.005014;.005014;.006984;157;3552
0.02;3;1;0;7;256;2;1;0;3;1000;1000;1000000;0;2;.000015;NA;.001443;.004359;.004359;.006111;156;3212
0.01;3;1;0;7;256;2;1;0;5;0;0;1000000;0;2;.000003;NA;.001061;.004284;.004284;.005714;126;2372
0.02;3;1;0;7;256;2;1;0;5;0;50;1000000;0;2;.000032;NA;.001522;.004053;.004053;.005476;132;3737
0.02;3;1;0;7;256;2;1;0;5;0;100;1000000;0;2;.000015;NA;.001416;.004144;.004144;.005555;127;3332
0.02;3;1;0;7;256;2;1;0;5;0;200;1000000;0;2;.000013;NA;.001241;.004161;.004161;.009365;127;1766
0.02;3;1;0;7;256;2;1;0;5;0;1000;1000000;0;2;.000012;NA;.001242;.004387;.004387;.005793;126;2919
0.02;3;1;0;7;256;2;1;0;5;50;0;1000000;0;2;.000016;NA;.001593;.004209;.004209;.005476;134;3985
0.01;3;1;0;7;256;2;1;0;5;50;50;1000000;0;2;.000041;NA;.002201;.004567;.004567;.006190;139;5343
0.02;3;1;0;7;256;2;1;0;5;50;100;1000000;0;2;.000028;NA;.002211;.004552;.004552;.006031;137;5286
0.02;3;1;0;7;256;2;1;0;5;50;200;1000000;0;2;.000024;NA;.002118;.004368;.004368;.005873;136;5270
0.02;3;1;0;7;256;2;1;0;5;50;1000;1000000;0;2;.000023;NA;.001838;.004479;.004479;.006111;136;4706
0.02;3;1;0;7;256;2;1;0;5;100;0;1000000;0;2;.000012;NA;.001483;.004215;.004215;.005396;129;3748
0.01;3;1;0;7;256;2;1;0;5;100;50;1000000;0;2;.000035;NA;.002138;.004527;.004527;.006031;134;5634
0.02;3;1;0;7;256;2;1;0;5;100;100;1000000;0;2;.000023;NA;.001935;.004456;.004456;.005873;132;4651
0.02;3;1;0;7;256;2;1;0;5;100;200;1000000;0;2;.000023;NA;.001801;.004647;.004647;.006428;131;4155
0.02;3;1;0;7;256;2;1;0;5;100;1000;1000000;0;2;.000019;NA;.001696;.004480;.004480;.006190;130;4091
0.02;3;1;0;7;256;2;1;0;5;200;0;1000000;0;2;.000011;NA;.001343;.004154;.004154;.005396;127;3304
0.01;3;1;0;7;256;2;1;0;5;200;50;1000000;0;2;.000032;NA;.002055;.004422;.004422;.006190;133;5121
0.02;3;1;0;7;256;2;1;0;5;200;100;1000000;0;2;.000023;NA;.001908;.004653;.004653;.006507;130;4011
0.02;3;1;0;7;256;2;1;0;5;200;200;1000000;0;2;.000022;NA;.001685;.004378;.004378;.005873;128;4503
