comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
4.16          367                1                  0    1        32        518       1         0         5         10000     10000     0              10000            1000        0           0           0               1             .052050      NA          .148677           .658773             .658761            .710000              10            27
4.04          366                1                  0    1        32        518       1         0         5         10000     10000     0              10000            1000        0           0           0               1             .046500      NA          .128572           .326032             .326017            .370000              12            46
4.27          367                1                  0    1        32        518       1         0         5         10000     10000     0              10000            1000        0           0           0               1             .048989      NA          .153446           .417981             .417969            .470000              10            43
4.42          366                1                  0    1        32        518       1         0         5         10000     10000     0              10000            1000        0           0           0               1             .054920      NA          .135058           .609094             .609086            .660000              10            27
4.02          367                1                  0    1        32        518       1         0         5         10000     10000     0              10000            1000        0           0           0               1             .049740      NA          .146398           .677602             .677590            .730000              12            26
4.06          367                1                  0    1        32        518       1         0         5         10000     10000     0              10000            1000        0           0           0               1             .056298      NA          .131254           .331985             .331976            .390000              12            46
4.23          367                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .049054      NA          .125068           1.022934            1.022929           1.070000             12            16
4.21          367                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .051345      NA          .148842           .426842             .426837            .480000              12            41
3.99          369                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .055245      NA          .156332           .367014             .367000            .420000              12            48
4.13          368                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .050954      NA          .151578           .458080             .458066            .510000              11            39
4.00          368                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .059483      NA          .136929           .315396             .315385            .370000              10            48
4.18          365                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .050565      NA          .136320           .337051             .337030            .390000              10            47
4.32          368                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .050005      NA          .127659           .578116             .578112            .630000              10            27
4.00          367                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .048456      NA          .144221           .444380             .444374            .490000              10            39
4.15          366                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .061122      NA          .138360           .418148             .418144            .480000              12            38
4.31          366                1                  0    1        32        518       1         0         5         10000     10000     0              1000             1000        0           0           0               1             .052239      NA          .150313           .331028             .331015            .380000              10            51
3.97          366                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .049655      NA          .144225           .436803             .436790            .490000              10            39
4.33          367                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .055813      NA          .127718           1.897785            1.897781           1.950000             11            9
4.27          367                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .049975      NA          .112756           .487318             .487306            .540000              12            29
4.17          366                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .058335      NA          .115699           .423899             .423889            .480000              12            33
4.16          368                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .054832      NA          .114459           .726924             .726915            .780000              10            20
4.19          367                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .049462      NA          .135856           2.258674            2.258653           2.310000             10            7
4.28          367                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .046105      NA          .118524           .453653             .453643            .500000              10            32
4.09          367                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .051271      NA          .137415           .422849             .422839            .470000              10            38
4.14          366                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .055600      NA          .126668           .452286             .452282            .510000              12            34
4.17          367                1                  0    1        32        518       1         0         5         10000     10000     0              100              1000        0           0           0               1             .049204      NA          .153439           1.982983            1.982970           2.030000             12            10
