comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.87;261;1;0;20;256;2;1;0;2;10000;10000;1000000;0;0;2;.000704;NA;.004502;.009885;.010568;.011500;104;823
1.84;260;1;0;20;256;2;1;0;3;10000;10000;1000000;0;0;2;.000363;NA;.003236;.010135;.011215;.011500;61;572
1.85;261;1;0;20;256;2;1;0;5;10000;10000;1000000;0;0;2;.000281;NA;.003495;.010081;.011100;.011500;91;627
1.83;262;1;0;20;256;2;1;0;6;10000;10000;1000000;0;0;2;.000256;NA;.000491;.000496;.000608;.001000;33;1068
1.98;266;1;0;20;256;2;1;0;10;10000;10000;1000000;0;0;2;.000570;NA;.008154;.011320;.013653;.014500;118;1173
1.96;267;1;0;20;256;2;1;0;11;10000;10000;1000000;0;0;2;.001041;NA;.011078;.021569;.026549;.027500;91;817
2.00;266;1;0;20;256;2;1;0;12;10000;10000;1000000;0;0;2;.000678;NA;.008073;.011941;.013954;.014500;91;1143
1.93;266;1;0;20;256;2;1;0;8;10000;10000;1000000;0;0;2;.000509;NA;.008571;.015047;.018004;.018500;156;949
2.00;266;1;0;20;256;2;1;0;9;10000;10000;1000000;0;0;2;.002048;NA;.015967;.011790;.013189;.015000;281;2173
1.86;260;1;0;20;256;2;1;0;2;10000;10000;1000000;0;0;2;.000439;NA;.004685;.009873;.010708;.011000;109;866
1.88;261;1;0;20;256;2;1;0;3;10000;10000;1000000;0;0;2;.000366;NA;.003071;.010026;.011333;.012000;61;538
1.86;261;1;0;20;256;2;1;0;5;10000;10000;1000000;0;0;2;.000361;NA;.003086;.009801;.011217;.011500;92;550
1.83;261;1;0;20;256;2;1;0;6;10000;10000;1000000;0;0;2;.000269;NA;.000482;.000488;.000605;.001000;35;1050
1.98;266;1;0;20;256;2;1;0;10;10000;10000;1000000;0;0;2;.000574;NA;.008872;.011497;.013431;.014000;114;1301
2.02;267;1;0;20;256;2;1;0;11;10000;10000;1000000;0;0;2;.000586;NA;.010786;.021969;.028277;.029000;92;765
2.01;267;1;0;20;256;2;1;0;12;10000;10000;1000000;0;0;2;.000482;NA;.007728;.012087;.013888;.014500;94;1096
2.01;266;1;0;20;256;2;1;0;8;10000;10000;1000000;0;0;2;.001014;NA;.009026;.014219;.017628;.018500;156;989
1.99;267;1;0;20;256;2;1;0;9;10000;10000;1000000;0;0;2;.001769;NA;.016388;.011701;.013395;.015000;268;2190
1.84;262;1;0;20;256;2;1;0;2;10000;10000;1000000;0;0;2;.000437;NA;.004673;.009685;.010515;.011000;111;878
1.83;262;1;0;20;256;2;1;0;3;10000;10000;1000000;0;0;2;.000622;NA;.003175;.009373;.011244;.012000;62;548
1.89;263;1;0;20;256;2;1;0;5;10000;10000;1000000;0;0;2;.000624;NA;.003322;.009811;.011150;.012000;92;582
1.83;261;1;0;20;256;2;1;0;6;10000;10000;1000000;0;0;2;.000291;NA;.000457;.000537;.000751;.001000;34;864
1.98;267;1;0;20;256;2;1;0;10;10000;10000;1000000;0;0;2;.001087;NA;.009518;.011766;.013348;.014500;117;1353
1.99;267;1;0;20;256;2;1;0;11;10000;10000;1000000;0;0;2;.000542;NA;.010718;.023283;.027951;.028500;92;767
1.98;267;1;0;20;256;2;1;0;12;10000;10000;1000000;0;0;2;.001005;NA;.007192;.011587;.013768;.014500;98;1016
2.01;267;1;0;20;256;2;1;0;8;10000;10000;1000000;0;0;2;.001004;NA;.009026;.013770;.018012;.019000;156;983
1.98;267;1;0;20;256;2;1;0;9;10000;10000;1000000;0;0;2;.001228;NA;.015370;.011712;.013626;.014500;276;2133
1.85;261;1;0;21;256;2;1;0;2;10000;10000;1000000;0;0;2;.000394;NA;.004610;.009934;.010503;.010952;109;922
1.83;261;1;0;21;256;2;1;0;3;10000;10000;1000000;0;0;2;.000348;NA;.002887;.009525;.011141;.011428;61;547
1.85;261;1;0;21;256;2;1;0;5;10000;10000;1000000;0;0;2;.000852;NA;.003573;.009680;.011115;.011904;92;644
1.84;262;1;0;21;256;2;1;0;6;10000;10000;1000000;0;0;2;.000302;NA;.000453;.000527;.000644;.000952;34;983
1.98;266;1;0;21;256;2;1;0;10;10000;10000;1000000;0;0;2;.001270;NA;.008252;.011323;.012759;.013809;126;1295
1.99;266;1;0;21;256;2;1;0;11;10000;10000;1000000;0;0;2;.000505;NA;.010223;.023172;.028439;.028571;93;763
2.01;266;1;0;21;256;2;1;0;12;10000;10000;1000000;0;0;2;.000476;NA;.007194;.011368;.013187;.013809;97;1126
2.00;267;1;0;21;256;2;1;0;8;10000;10000;1000000;0;0;2;.000449;NA;.008126;.014630;.018846;.019523;156;905
