comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.79          256                1                  1    1        64        3         1         0         2         0         0         30             10000       0           0           1             0.155779     NA          0.119437          45.479938           45.479931          45.64                7             0
1.82          256                1                  1    1        64        3         1         0         2         0         0         30             100000      0           0           1             0.157381     NA          0.114471          62.874529           62.874522          63.03                11            0
1.78          255                1                  1    1        64        3         1         0         2         0         0         40             1000        0           0           1             0.215002     NA          0.130188          60.477816           60.477810          60.69                7             0
1.79          256                1                  1    1        64        3         1         0         2         0         0         40             10000       0           0           1             0.209355     NA          0.099160          60.481723           60.481716          60.69                7             0
1.83          255                1                  1    1        64        3         1         0         2         0         0         40             100000      0           0           1             0.202808     NA          0.112952          76.777660           76.777653          76.98                13            0
1.83          256                1                  1    1        64        3         1         0         2         0         0         50             1000        0           0           1             0.262376     NA          0.104353          75.501238           75.501232          75.76                7             0
1.83          256                1                  1    1        64        3         1         0         2         0         0         50             10000       0           0           1             0.255182     NA          0.114851          75.503909           75.503903          75.76                7             0
1.83          256                1                  1    1        64        3         1         0         2         0         0         50             100000      0           0           1             0.248888     NA          0.093760          101.133099          101.133092         101.38               11            0
1.76          255                1                  1    1        64        3         1         0         2         0         0         60             1000        0           0           1             0.315993     NA          0.099191          90.515611           90.515604          90.83                7             0
1.81          256                1                  1    1        64        3         1         0         2         0         0         60             10000       0           0           1             0.294856     NA          0.130536          90.536428           90.536421          90.83                8             0
1.83          257                1                  1    1        64        3         1         0         2         0         0         60             100000      0           0           1             0.304328     NA          0.092250          121.841869          121.841862         122.15               12            0
1.80          255                1                  1    1        64        3         1         0         5         0         0         1              1000        0           0           1             0.010583     NA          0.007984          1.048501            1.048496           1.06                 7             2
1.83          255                1                  1    1        64        3         1         0         5         0         0         1              10000       0           0           1             0.022207     NA          0.007710          1.049299            1.049292           1.07                 8             2
1.80          255                1                  1    1        64        3         1         0         5         0         0         1              100000      0           0           1             0.014344     NA          0.011828          21.755469           21.755464          21.77                10            0
1.82          255                1                  1    1        64        3         1         0         5         0         0         2              1000        0           0           1             0.023359     NA          0.008201          2.079344            2.079337           2.10                 7             1
1.79          255                1                  1    1        64        3         1         0         5         0         0         2              10000       0           0           1             0.015516     NA          0.009083          2.076369            2.076362           2.09                 7             1
1.82          256                1                  1    1        64        3         1         0         5         0         0         2              100000      0           0           1             0.018376     NA          0.014359          21.725607           21.725600          21.74                10            0
1.82          256                1                  1    1        64        3         1         0         5         0         0         4              1000        0           0           1             0.025267     NA          0.005615          4.055610            4.055604           4.08                 7             0
1.81          256                1                  1    1        64        3         1         0         5         0         0         4              10000       0           0           1             0.027605     NA          0.007788          4.134411            4.134405           4.16                 8             0
1.83          255                1                  1    1        64        3         1         0         5         0         0         4              100000      0           0           1             0.033391     NA          0.014898          23.771709           23.771702          23.81                9             0
1.82          256                1                  1    1        64        3         1         0         5         0         0         8              1000        0           0           1             0.043765     NA          0.008534          8.317886            8.317879           8.36                 7             0
1.82          257                1                  1    1        64        3         1         0         5         0         0         8              10000       0           0           1             0.046641     NA          0.008671          8.216689            8.216683           8.26                 8             0
1.80          257                1                  1    1        64        3         1         0         5         0         0         8              100000      0           0           1             0.052648     NA          0.015548          25.809380           25.809374          25.86                11            0
1.79          255                1                  1    1        64        3         1         0         5         0         0         10             1000        0           0           1             0.052604     NA          0.007309          10.431170           10.431163          10.48                7             0
1.81          256                1                  1    1        64        3         1         0         5         0         0         10             10000       0           0           1             0.057240     NA          0.008217          10.432643           10.432637          10.49                7             0
1.78          256                1                  1    1        64        3         1         0         5         0         0         10             100000      0           0           1             0.048356     NA          0.016060          51.470833           51.470827          51.52                12            0
1.82          257                1                  1    1        64        3         1         0         5         0         0         20             1000        0           0           1             0.096178     NA          0.008657          20.439780           20.439774          20.54                7             0
1.82          256                1                  1    1        64        3         1         0         5         0         0         20             10000       0           0           1             0.097293     NA          0.009397          20.441220           20.441214          20.54                8             0
1.80          256                1                  1    1        64        3         1         0         5         0         0         20             100000      0           0           1             0.106814     NA          0.015106          31.860178           31.860171          31.97                10            0
1.78          256                1                  1    1        64        3         1         0         5         0         0         30             1000        0           0           1             0.154305     NA          0.008390          30.448299           30.448293          30.60                7             0
1.79          256                1                  1    1        64        3         1         0         5         0         0         30             10000       0           0           1             0.155102     NA          0.009794          30.449835           30.449829          30.61                8             0
1.82          256                1                  1    1        64        3         1         0         5         0         0         30             100000      0           0           1             0.161785     NA          0.014867          35.951919           35.951913          36.11                10            0
1.81          256                1                  1    1        64        3         1         0         5         0         0         40             1000        0           0           1             0.213071     NA          0.009299          40.456884           40.456877          40.67                7             0
1.82          255                1                  1    1        64        3         1         0         5         0         0         40             10000       0           0           1             0.202161     NA          0.009498          40.457146           40.457140          40.66                7             0
1.82          256                1                  1    1        64        3         1         0         5         0         0         40             100000      0           0           1             0.213860     NA          0.014954          44.069365           44.069358          44.28                9             0
1.80          256                1                  1    1        64        3         1         0         5         0         0         50             1000        0           0           1             0.257126     NA          0.007924          50.474400           50.474393          50.73                7             0
1.78          256                1                  1    1        64        3         1         0         5         0         0         50             10000       0           0           1             0.264466     NA          0.008941          50.475766           50.475760          50.74                8             0
1.82          256                1                  1    1        64        3         1         0         5         0         0         50             100000      0           0           1             0.251844     NA          0.015314          52.015796           52.015789          52.27                11            0
1.81          256                1                  1    1        64        3         1         0         5         0         0         60             1000        0           0           1             0.302101     NA          0.008254          60.476905           60.476897          60.78                7             0
1.82          257                1                  1    1        64        3         1         0         5         0         0         60             10000       0           0           1             0.313751     NA          0.008609          60.481542           60.481535          60.80                8             0
1.83          257                1                  1    1        64        3         1         0         5         0         0         60             100000      0           0           1             0.302028     NA          0.011630          64.117242           64.117235          64.42                11            0
