program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)  Tx(MB)  Tx(rounds)  Tx(s)  Rx(MB)  Rx(rounds)  Rx(s)  Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)     Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
54       RING      semihonest  replicated-ring  3          2.07          139                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0439746            0.13                 25            73%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00543992  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.73          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0443311            0.13                 23            75%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00585898  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.95          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0426829            0.13                 24            73%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00408207  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.88          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0438488            0.13                 26            65%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00793754  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.89          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0428386            0.13                 25            74%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00455461  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.76          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0414562            0.13                 24            74%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00379138  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.91          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0432456            0.14                 23            66%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00715549  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.91          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0437074            0.12                 24            74%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00510477  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.92          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.0413884            0.13                 22            60%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00895969  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
54       RING      semihonest  replicated-ring  3          1.76          136                1                  NA            NA            NA            NA            NA            NA           NA            100000           NA               2              100000      0.042623             0.14                 25            67%        ~2            1.60002         4.80005          NA               NA                     NA               NA      NA          NA     NA      NA          NA     NA             NA                 NA            1.60002   2             0.00689556  NA           NA               NA          NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA                                       
