program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)
54       RING      semihonest  replicated-ring  3          2.07          139                1                  100000      0.0439746            0.13                 25            73%        ~2            1.60002         4.80005          0.02             9.015e-06,0.0420162    
54       RING      semihonest  replicated-ring  3          1.73          136                1                  100000      0.0443311            0.13                 23            75%        ~2            1.60002         4.80005          0.02             8.328e-06,0.0423581    
54       RING      semihonest  replicated-ring  3          1.95          136                1                  100000      0.0426829            0.13                 24            73%        ~2            1.60002         4.80005          0.03             8.866e-06,0.0408218    
54       RING      semihonest  replicated-ring  3          1.88          136                1                  100000      0.0438488            0.13                 26            65%        ~2            1.60002         4.80005          0.02             8.57e-06,0.0423083     
54       RING      semihonest  replicated-ring  3          1.89          136                1                  100000      0.0428386            0.13                 25            74%        ~2            1.60002         4.80005          0.01             8.841e-06,0.0411839    
54       RING      semihonest  replicated-ring  3          1.76          136                1                  100000      0.0414562            0.13                 24            74%        ~2            1.60002         4.80005          0.02             6.363e-06,0.0402855    
54       RING      semihonest  replicated-ring  3          1.91          136                1                  100000      0.0432456            0.14                 23            66%        ~2            1.60002         4.80005          0.01             6.956e-06,0.0415328    
54       RING      semihonest  replicated-ring  3          1.91          136                1                  100000      0.0437074            0.12                 24            74%        ~2            1.60002         4.80005          0.01             8.737e-06,0.0417897    
54       RING      semihonest  replicated-ring  3          1.92          136                1                  100000      0.0413884            0.13                 22            60%        ~2            1.60002         4.80005          0.01             4.036e-06,0.0403016    
54       RING      semihonest  replicated-ring  3          1.76          136                1                  100000      0.042623             0.14                 25            67%        ~2            1.60002         4.80005          0.02             7.142e-06,0.0412222    
