comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.21;280;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000949;NA;.007321;.056206;.068948;.069583;156;258
2.21;279;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000415;NA;.006803;.056807;.067205;.067916;157;250
2.22;279;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000414;NA;.007216;.056144;.067352;.067916;157;264
2.23;279;1;0;24;256;2;1;0;8;10000;10000;4000;1000000;0;0;2;.000415;NA;.007097;.056221;.067479;.067916;156;259
2.24;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.001000;NA;.007123;.119356;.130901;.131666;156;134
2.20;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000779;NA;.006914;.116629;.131415;.132083;156;130
2.22;278;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000413;NA;.007189;.118829;.131468;.132083;156;135
2.22;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000415;NA;.007447;.112574;.131472;.132083;156;140
2.20;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000997;NA;.007322;.115790;.131355;.132083;156;137
2.15;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000944;NA;.007397;.116842;.131614;.132500;156;138
2.24;278;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000418;NA;.007244;.116506;.131528;.132083;158;136
2.21;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000349;NA;.007267;.115791;.131321;.131666;156;137
2.17;279;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000672;NA;.007357;.118417;.131554;.132083;156;138
2.18;280;1;0;24;256;2;1;0;8;10000;10000;2000;1000000;0;0;2;.000403;NA;.006978;.111764;.131461;.132083;157;131
2.20;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000839;NA;.007828;.251037;.260431;.261250;156;73
2.22;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000864;NA;.007591;.241055;.260443;.260833;156;72
2.21;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000843;NA;.007557;.243361;.260236;.260833;156;72
2.21;278;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000833;NA;.007822;.237373;.260186;.260833;156;74
2.20;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000834;NA;.008029;.247010;.262246;.262916;156;75
2.21;279;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000952;NA;.007936;.252318;.260376;.261250;156;75
2.19;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000553;NA;.008033;.259377;.264000;.264583;156;75
2.22;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000852;NA;.007695;.228597;.260420;.261250;156;72
2.19;278;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.001007;NA;.008066;.260473;.265325;.265833;156;75
2.22;280;1;0;24;256;2;1;0;8;10000;10000;1000;1000000;0;0;2;.000553;NA;.007641;.249386;.260004;.260416;157;72
2.17;278;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001009;NA;.013401;.030230;.032400;.033333;265;1006
2.24;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001647;NA;.013361;.029344;.032805;.034166;267;968
2.21;278;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.000832;NA;.013162;.031376;.033795;.034583;263;943
2.24;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.000880;NA;.013082;.030077;.034088;.034583;263;933
2.20;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001704;NA;.013731;.029869;.033243;.034583;272;979
2.21;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001098;NA;.013248;.029882;.032506;.033750;267;977
2.23;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001574;NA;.013354;.030141;.032750;.033750;265;966
2.21;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001534;NA;.013588;.030886;.032487;.033750;270;988
2.20;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001037;NA;.013162;.027763;.032501;.032916;266;982
2.22;279;1;0;24;256;2;1;0;9;10000;10000;8000;1000000;0;0;2;.001331;NA;.013290;.029006;.032783;.033750;266;975
2.21;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001115;NA;.013182;.039914;.043099;.043750;267;746
2.22;278;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001727;NA;.013387;.040561;.043062;.044583;275;739
2.16;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001330;NA;.013501;.040291;.043508;.044583;264;745
2.18;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001174;NA;.013049;.039947;.042991;.044166;266;736
2.23;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001042;NA;.013302;.040671;.043462;.044166;270;751
2.23;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001646;NA;.013103;.039759;.043177;.045000;268;722
2.19;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.000770;NA;.013504;.039788;.043085;.043750;261;766
2.22;278;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001706;NA;.013071;.040477;.043233;.045000;270;719
2.24;280;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.000571;NA;.013271;.040302;.042954;.043750;265;754
2.18;279;1;0;24;256;2;1;0;9;10000;10000;6000;1000000;0;0;2;.001407;NA;.013161;.037568;.043320;.044583;268;728
2.25;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.000915;NA;.013203;.060034;.064596;.065416;267;502
2.18;278;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001090;NA;.012995;.062149;.064076;.065416;268;497
2.17;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.000900;NA;.012920;.060452;.065068;.065833;268;489
2.24;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001173;NA;.012928;.060789;.064350;.065416;270;491
2.18;278;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001111;NA;.012822;.059107;.064747;.065416;269;486
2.23;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001223;NA;.012840;.059814;.064915;.065833;268;483
2.21;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001635;NA;.012993;.061604;.064441;.065833;272;488
2.20;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001633;NA;.013259;.061273;.064688;.065833;268;496
2.22;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.000944;NA;.012804;.060005;.064552;.065416;271;489
2.22;279;1;0;24;256;2;1;0;9;10000;10000;4000;1000000;0;0;2;.001004;NA;.012832;.060897;.064538;.065000;270;489
2.24;278;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.000665;NA;.013269;.124441;.129121;.130000;271;254
2.21;280;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001241;NA;.012847;.121432;.129039;.130000;272;245
2.23;280;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001531;NA;.012841;.124096;.128967;.130000;270;245
2.18;278;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001026;NA;.012919;.124003;.128773;.130000;272;247
2.21;279;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001946;NA;.013250;.123179;.128899;.130416;270;252
2.20;279;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001124;NA;.013070;.121044;.128811;.129583;268;250
2.19;280;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001795;NA;.013218;.123346;.128703;.130416;270;250
2.22;279;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001817;NA;.013226;.123998;.129166;.130416;271;251
2.20;279;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001933;NA;.013036;.121634;.128807;.130416;272;247
2.24;279;1;0;24;256;2;1;0;9;10000;10000;2000;1000000;0;0;2;.001186;NA;.013052;.125345;.128815;.130000;272;251
2.22;279;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001111;NA;.013094;.256607;.258672;.260000;274;125
2.23;279;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001812;NA;.013152;.255726;.258292;.260000;271;125
2.22;278;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001286;NA;.013058;.256300;.257885;.259166;274;125
2.20;280;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001291;NA;.013012;.256515;.257981;.259166;273;127
2.23;280;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001413;NA;.013186;.256079;.257662;.259166;274;127
2.20;278;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001866;NA;.013391;.256287;.257880;.260000;274;128
2.23;280;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001901;NA;.013190;.256197;.258859;.260416;274;125
2.18;279;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001816;NA;.013260;.256174;.258096;.260000;273;127
2.24;280;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001729;NA;.013144;.256909;.258515;.259583;272;125
2.24;279;1;0;24;256;2;1;0;9;10000;10000;1000;1000000;0;0;2;.001707;NA;.013243;.255152;.257967;.260000;271;126
2.22;280;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000903;NA;.007825;.027398;.033480;.034583;115;568
2.25;280;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000467;NA;.007479;.027649;.033442;.034166;116;551
2.20;279;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000588;NA;.007614;.027955;.034052;.034583;115;553
2.21;279;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000478;NA;.007559;.026493;.033305;.033750;117;559
2.22;279;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000425;NA;.007371;.026622;.033654;.034166;118;542
2.24;280;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000902;NA;.008003;.026969;.033396;.034166;117;581
2.22;280;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000565;NA;.007587;.026671;.033285;.033750;116;562
2.23;279;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000472;NA;.007389;.027827;.033349;.034166;114;545
2.21;282;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000665;NA;.007446;.027399;.033668;.034166;115;545
2.21;280;1;0;24;256;2;1;0;10;10000;10000;8000;1000000;0;0;2;.000972;NA;.007598;.027130;.033336;.034583;117;549
2.22;279;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000500;NA;.007395;.038195;.044436;.045000;114;413
2.23;279;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000573;NA;.007518;.038237;.044221;.045000;117;422
2.20;280;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000994;NA;.007813;.035869;.044095;.045416;115;432
2.24;280;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000893;NA;.007774;.036774;.044217;.045000;114;428
2.17;280;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000757;NA;.007594;.036312;.043939;.044583;116;426
2.21;279;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000554;NA;.007465;.035945;.044457;.045000;117;416
2.21;280;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000967;NA;.007737;.039577;.044393;.045416;116;424
2.22;279;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000980;NA;.007699;.037025;.044026;.045000;117;426
2.23;280;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000900;NA;.007668;.038842;.044081;.045000;116;423
2.19;279;1;0;24;256;2;1;0;10;10000;10000;6000;1000000;0;0;2;.000473;NA;.007493;.036625;.044089;.044583;115;420
2.20;279;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.001042;NA;.007729;.058253;.065443;.066666;117;290
2.22;280;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000596;NA;.007740;.059911;.065542;.066250;117;294
2.21;279;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000590;NA;.007564;.058945;.065534;.066250;116;286
2.22;280;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.001030;NA;.007710;.058850;.065463;.066666;116;289
2.25;279;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000604;NA;.007549;.054554;.065638;.066250;116;292
2.23;279;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.001110;NA;.007802;.058708;.065414;.066666;116;293
2.23;280;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000463;NA;.007586;.059384;.065552;.066250;117;288
2.19;280;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000472;NA;.007546;.056646;.065626;.066250;116;287
2.24;280;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000469;NA;.007509;.058685;.065687;.066250;116;285
2.19;280;1;0;24;256;2;1;0;10;10000;10000;4000;1000000;0;0;2;.000475;NA;.007675;.056822;.065641;.066250;116;291
2.22;279;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000589;NA;.007917;.105611;.130127;.130833;117;152
2.22;280;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.001037;NA;.007868;.107526;.130150;.130833;117;150
2.14;280;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.001001;NA;.007954;.104702;.129896;.131250;117;151
2.22;280;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000993;NA;.008318;.104050;.129964;.131250;117;157
2.16;282;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000477;NA;.007586;.104710;.130222;.130833;119;146
2.16;279;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000898;NA;.007872;.107544;.129818;.130833;120;151
2.22;279;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000916;NA;.008069;.107650;.129996;.130833;119;154
2.21;279;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000440;NA;.007561;.106506;.130079;.130833;120;146
2.20;280;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000475;NA;.007696;.107559;.130063;.130833;117;148
2.19;279;1;0;24;256;2;1;0;10;10000;10000;2000;1000000;0;0;2;.000472;NA;.007816;.102612;.130167;.130833;119;150
2.22;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000898;NA;.008358;.231976;.259008;.260000;119;80
2.23;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000470;NA;.007981;.228582;.258824;.259583;118;77
2.19;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000962;NA;.008038;.230271;.258867;.259583;119;77
2.21;280;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000500;NA;.008206;.246201;.258866;.259583;119;79
2.16;280;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000471;NA;.008046;.250480;.258933;.259583;118;78
2.21;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000895;NA;.008424;.228004;.258891;.260000;118;80
2.19;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000611;NA;.008095;.236228;.258936;.259583;121;78
2.19;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.001000;NA;.008487;.241867;.258627;.259583;119;81
2.24;279;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000483;NA;.008132;.230775;.259004;.259583;118;79
2.21;280;1;0;24;256;2;1;0;10;10000;10000;1000;1000000;0;0;2;.000480;NA;.007778;.222731;.258856;41.666666;119;0
