program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);latencies(ms);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);System time (s);Preprocessing Time(s);Online Phase(s)
53;RING;semihonest;replicated-ring;3;0.30;31;1;0;10000;0.0149121;0.14;36;168%;~110;0.23576;0.70728;0.05;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0114829;0.14;36;147%;~110;0.23576;0.70728;0.05;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0222164;0.16;35;157%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0119626;0.14;34;152%;~110;0.23576;0.70728;0.04;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0181659;0.15;34;182%;~110;0.23576;0.70728;0.11;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0217884;0.16;35;140%;~110;0.23576;0.70728;0.08;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0194898;0.14;36;175%;~110;0.23576;0.70728;0.05;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0178652;0.16;37;172%;~110;0.23576;0.70728;0.07;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0241816;0.16;35;173%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;0;10000;0.0265383;0.14;36;189%;~110;0.23576;0.70728;0.06;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.307346;2.35;34;21%;~110;0.23576;0.70728;0.14;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.302567;2.38;36;20%;~110;0.23576;0.70728;0.08;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.306115;2.35;34;20%;~110;0.23576;0.70728;0.07;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.305305;2.35;34;19%;~110;0.23576;0.70728;0.09;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.30289;2.37;36;19%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.302957;2.36;38;20%;~110;0.23576;0.70728;0.17;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.307003;2.35;38;20%;~110;0.23576;0.70728;0.13;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.306611;2.36;36;21%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.305436;2.35;34;20%;~110;0.23576;0.70728;0.09;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;25;10000;0.306335;2.37;35;20%;~110;0.23576;0.70728;0.08;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.577508;4.51;38;10%;~110;0.23576;0.70728;0.09;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.580996;4.51;38;10%;~110;0.23576;0.70728;0.12;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.579937;4.52;34;10%;~110;0.23576;0.70728;0.13;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.577888;4.50;34;10%;~110;0.23576;0.70728;0.15;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.581026;4.50;36;10%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.581787;4.50;38;10%;~110;0.23576;0.70728;0.15;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.582065;4.52;36;11%;~110;0.23576;0.70728;0.11;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.579571;4.51;36;10%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.581576;4.51;36;10%;~110;0.23576;0.70728;0.10;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;50;10000;0.58046;4.51;34;10%;~110;0.23576;0.70728;0.13;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.855557;6.66;37;7%;~110;0.23576;0.70728;0.17;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.855677;6.66;36;7%;~110;0.23576;0.70728;0.19;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.85397;6.66;38;6%;~110;0.23576;0.70728;0.15;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.854388;6.68;35;7%;~110;0.23576;0.70728;0.13;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.853346;6.67;37;7%;~110;0.23576;0.70728;0.14;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.855906;6.67;36;7%;~110;0.23576;0.70728;0.14;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.857613;6.66;36;7%;~110;0.23576;0.70728;0.09;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.855557;6.67;34;7%;~110;0.23576;0.70728;0.16;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.857561;6.66;33;7%;~110;0.23576;0.70728;0.15;on,threads
53;RING;semihonest;replicated-ring;3;NA;NA;NA;75;10000;0.856001;6.66;33;7%;~110;0.23576;0.70728;0.13;on,threads
53;BINARY;semihonest;replicated-bin;3;0.75;42;1;0;10000;0.0163071;0.13;30;177%;~103;0.164192;0.492576;0.08;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.016442;0.13;33;182%;~103;0.164192;0.492576;0.05;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0171876;0.14;33;165%;~103;0.164192;0.492576;0.06;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0132362;0.14;31;149%;~103;0.164192;0.492576;0.05;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0186236;0.13;28;174%;~103;0.164192;0.492576;0.07;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0154513;0.14;29;152%;~103;0.164192;0.492576;0.06;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0141736;0.14;31;144%;~103;0.164192;0.492576;0.04;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0159477;0.12;29;198%;~103;0.164192;0.492576;0.05;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0200978;0.14;30;172%;~103;0.164192;0.492576;0.11;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;0;10000;0.0140286;0.12;28;172%;~103;0.164192;0.492576;0.06;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.295464;2.02;28;23%;~103;0.164192;0.492576;0.14;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.295837;2.04;33;23%;~103;0.164192;0.492576;0.15;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.294869;2.04;30;22%;~103;0.164192;0.492576;0.10;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.294881;2.03;28;22%;~103;0.164192;0.492576;0.12;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.290747;2.03;31;20%;~103;0.164192;0.492576;0.12;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.294383;2.03;31;21%;~103;0.164192;0.492576;0.13;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.294384;2.03;30;22%;~103;0.164192;0.492576;0.14;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.296846;2.04;30;23%;~103;0.164192;0.492576;0.14;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.295633;2.03;33;22%;~103;0.164192;0.492576;0.16;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;25;10000;0.290687;2.02;31;22%;~103;0.164192;0.492576;0.14;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.569576;3.89;30;13%;~103;0.164192;0.492576;0.16;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.571524;3.88;30;13%;~103;0.164192;0.492576;0.18;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.570376;3.88;31;12%;~103;0.164192;0.492576;0.16;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.570146;3.88;30;13%;~103;0.164192;0.492576;0.13;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.567973;3.88;29;13%;~103;0.164192;0.492576;0.16;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.566128;3.88;30;12%;~103;0.164192;0.492576;0.15;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.569798;3.88;29;13%;~103;0.164192;0.492576;0.15;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.570857;3.87;29;13%;~103;0.164192;0.492576;0.16;NA,NA
53;BINARY;semihonest;replicated-bin;3;NA;NA;NA;50;10000;0.570466;3.88;30;13%;~103;0.164192;0.492576;0.13;NA,NA
