program  c.domain  adv.model   protocol         partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  System time (s)  Preprocessing Time(s)  Online Phase(s)
54       RING      semihonest  replicated-ring  3          18.33         1147               1                  1000000     0.209366             0.39                 151           89%        ~2            16              48               0.07             9.5e-06,0.207735       
54       RING      semihonest  replicated-ring  3          18.30         1144               1                  1000000     0.208932             0.37                 148           88%        ~2            16              48               0.06             9.01e-06,0.207462      
54       RING      semihonest  replicated-ring  3          18.27         1144               1                  1000000     0.210527             0.38                 151           93%        ~2            16              48               0.06             6.67e-06,0.209121      
54       RING      semihonest  replicated-ring  3          18.47         1144               1                  1000000     0.203566             0.38                 146           93%        ~2            16              48               0.08             7.51e-06,0.202255      
54       RING      semihonest  replicated-ring  3          18.20         1144               1                  1000000     0.216032             0.38                 147           93%        ~2            16              48               0.06             1.009e-05,0.214865     
54       RING      semihonest  replicated-ring  3          18.28         1144               1                  1000000     0.203008             0.38                 151           93%        ~2            16              48               0.08             6.31e-06,0.201695      
54       RING      semihonest  replicated-ring  3          18.32         1144               1                  1000000     0.222325             0.40                 148           83%        ~2            16              48               0.08             6.96e-06,0.220729      
54       RING      semihonest  replicated-ring  3          18.18         1144               1                  1000000     0.214405             0.39                 146           94%        ~2            16              48               0.08             9.06e-06,0.212902      
54       RING      semihonest  replicated-ring  3          18.23         1144               1                  1000000     0.21345              0.39                 148           94%        ~2            16              48               0.07             1.036e-05,0.211722     
54       RING      semihonest  replicated-ring  3          18.26         1144               1                  1000000     0.211355             0.38                 148           87%        ~2            16              48               0.08             8.15e-06,0.210086      
