comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.39          233                1                  0    18       256       2         1         0         5         100       100       10000000    0           0           0             .000927      NA          .052604           .098320             .098320            .120000              944           822
1.40          229                1                  0    18       256       2         1         0         5         100       1000      10000000    0           0           0             .000611      NA          .030937           .099313             .099313            .116111              920           507
1.39          229                1                  0    18       256       2         1         0         5         100       10000     10000000    0           0           0             .000674      NA          .028131           .093627             .093626            .111666              922           486
1.36          229                1                  0    18       256       2         1         0         5         1000      100       10000000    0           0           0             .000907      NA          .052232           .096595             .096595            .111666              943           878
1.36          230                1                  0    18       256       2         1         0         5         1000      1000      10000000    0           0           0             .000712      NA          .031469           .098365             .098365            .113888              920           534
1.37          230                1                  0    18       256       2         1         0         5         1000      10000     10000000    0           0           0             .000693      NA          .028537           .094795             .094795            .112777              922           488
1.40          229                1                  0    18       256       2         1         0         5         10000     100       10000000    0           0           0             .000874      NA          .053455           .098259             .098259            .112777              943           885
1.40          230                1                  0    18       256       2         1         0         5         10000     1000      10000000    0           0           0             .000706      NA          .030864           .096599             .096599            .115555              920           516
1.39          228                1                  0    18       256       2         1         0         5         10000     10000     10000000    0           0           0             .000658      NA          .028251           .095715             .095715            .109444              922           498
1.38          229                1                  0    19       256       2         1         0         5         100       100       10000000    0           0           0             .000809      NA          .054688           .093971             .093971            .114736              944           938
1.38          229                1                  0    19       256       2         1         0         5         100       1000      10000000    0           0           0             .000523      NA          .029138           .096786             .096786            .111578              920           524
1.40          229                1                  0    19       256       2         1         0         5         100       10000     10000000    0           0           0             .000687      NA          .027272           .097382             .097382            .111052              922           508
1.37          229                1                  0    19       256       2         1         0         5         1000      100       10000000    0           0           0             .001062      NA          .050774           .094863             .094863            .113157              944           891
1.40          230                1                  0    19       256       2         1         0         5         1000      1000      10000000    0           0           0             .000594      NA          .029211           .091679             .091679            .108421              920           542
1.37          230                1                  0    19       256       2         1         0         5         1000      10000     10000000    0           0           0             .000688      NA          .027270           .093575             .093575            .110000              922           506
1.38          230                1                  0    19       256       2         1         0         5         10000     100       10000000    0           0           0             .000777      NA          .050025           .097463             .097463            .110526              944           901
1.37          230                1                  0    19       256       2         1         0         5         10000     1000      10000000    0           0           0             .000641      NA          .028782           .098833             .098833            .114736              920           530
1.40          229                1                  0    19       256       2         1         0         5         10000     10000     10000000    0           0           0             .000624      NA          .026929           .094905             .094905            .112105              922           483
1.40          228                1                  0    20       256       2         1         0         5         100       100       10000000    0           0           0             .000774      NA          .050127           .092339             .092338            .111000              944           945
1.40          230                1                  0    20       256       2         1         0         5         100       1000      10000000    0           0           0             .000551      NA          .027380           .094928             .094928            .112500              920           518
1.36          230                1                  0    20       256       2         1         0         5         100       10000     10000000    0           0           0             .000594      NA          .025878           .102022             .102022            .111500              922           500
1.39          230                1                  0    20       256       2         1         0         5         1000      100       10000000    0           0           0             .000800      NA          .049295           .095726             .095726            .117000              944           885
1.40          230                1                  0    20       256       2         1         0         5         1000      1000      10000000    0           0           0             .000507      NA          .028092           .096066             .096066            .110000              920           546
1.40          228                1                  0    20       256       2         1         0         5         1000      10000     10000000    0           0           0             .000567      NA          .025799           .094934             .094934            .112500              922           491
1.40          230                1                  0    20       256       2         1         0         5         10000     100       10000000    0           0           0             .000831      NA          .049291           .091482             .091482            .112500              943           914
1.40          230                1                  0    20       256       2         1         0         5         10000     1000      10000000    0           0           0             .000548      NA          .026940           .098214             .098214            .109000              920           531
1.40          229                1                  0    20       256       2         1         0         5         10000     10000     10000000    0           0           0             .000583      NA          .026460           .095358             .095358            .113000              922           498
1.34          230                1                  0    21       256       2         1         0         5         100       100       10000000    0           0           0             .000787      NA          .046798           .098676             .098676            .118571              944           863
1.38          229                1                  0    21       256       2         1         0         5         100       1000      10000000    0           0           0             .000562      NA          .027096           .094396             .094396            .110952              920           548
1.40          229                1                  0    21       256       2         1         0         5         100       10000     10000000    0           0           0             .000528      NA          .024734           .095430             .095429            .109523              922           503
1.38          229                1                  0    21       256       2         1         0         5         1000      100       10000000    0           0           0             .000833      NA          .047084           .098476             .098476            .110000              944           950
1.38          230                1                  0    21       256       2         1         0         5         1000      1000      10000000    0           0           0             .000636      NA          .026417           .091546             .091546            .109047              920           540
1.40          229                1                  0    21       256       2         1         0         5         1000      10000     10000000    0           0           0             .000527      NA          .024763           .096134             .096134            .109047              922           526
1.40          229                1                  0    21       256       2         1         0         5         10000     100       10000000    0           0           0             .000770      NA          .044602           .091493             .091493            .110476              944           886
1.39          229                1                  0    21       256       2         1         0         5         10000     1000      10000000    0           0           0             .000532      NA          .026819           .092468             .092468            .110952              920           540
1.37          229                1                  0    21       256       2         1         0         5         10000     10000     10000000    0           0           0             .000582      NA          .025156           .096116             .096115            .108571              922           520
1.40          230                1                  0    22       256       2         1         0         5         100       100       10000000    0           0           0             .000658      NA          .047025           .092649             .092649            .110909              943           967
1.40          229                1                  0    22       256       2         1         0         5         100       1000      10000000    0           0           0             .000522      NA          .026096           .093578             .093578            .109090              920           560
1.41          230                1                  0    22       256       2         1         0         5         100       10000     10000000    0           0           0             .000545      NA          .024568           .093169             .093169            .111363              922           525
1.38          229                1                  0    22       256       2         1         0         5         1000      100       10000000    0           0           0             .000780      NA          .044275           .096107             .096107            .113181              943           900
1.40          228                1                  0    22       256       2         1         0         5         1000      1000      10000000    0           0           0             .000464      NA          .026569           .093970             .093970            .108636              920           576
1.40          229                1                  0    22       256       2         1         0         5         1000      10000     10000000    0           0           0             .000519      NA          .024099           .094521             .094521            .110909              922           507
1.40          230                1                  0    22       256       2         1         0         5         10000     100       10000000    0           0           0             .000805      NA          .046329           .098273             .098273            .114090              944           955
1.38          228                1                  0    22       256       2         1         0         5         10000     1000      10000000    0           0           0             .000602      NA          .025530           .099081             .099081            .113636              920           535
1.40          233                1                  0    22       256       2         1         0         5         10000     10000     10000000    0           0           0             .000489      NA          .024021           .093225             .093225            .111818              922           507
1.41          228                1                  0    23       256       2         1         0         5         100       100       10000000    0           0           0             .000751      NA          .045949           .092219             .092219            .112608              944           977
1.35          230                1                  0    23       256       2         1         0         5         100       1000      10000000    0           0           0             .000496      NA          .025310           .097252             .097252            .114347              920           545
1.39          230                1                  0    23       256       2         1         0         5         100       10000     10000000    0           0           0             .000439      NA          .023474           .096748             .096748            .110000              922           537
1.39          230                1                  0    23       256       2         1         0         5         1000      100       10000000    0           0           0             .000726      NA          .043899           .096228             .096228            .111304              943           942
1.40          234                1                  0    23       256       2         1         0         5         1000      1000      10000000    0           0           0             .000519      NA          .025364           .093608             .093608            .110000              920           564
1.38          229                1                  0    23       256       2         1         0         5         1000      10000     10000000    0           0           0             .000493      NA          .023130           .101713             .101713            .112173              922           535
1.36          230                1                  0    23       256       2         1         0         5         10000     100       10000000    0           0           0             .000707      NA          .042529           .092858             .092858            .112173              943           912
1.40          230                1                  0    23       256       2         1         0         5         10000     1000      10000000    0           0           0             .000541      NA          .025310           .097109             .097109            .109565              920           570
1.40          229                1                  0    23       256       2         1         0         5         10000     10000     10000000    0           0           0             .000452      NA          .023420           .097204             .097204            .113478              922           510
1.36          230                1                  0    24       256       2         1         0         5         100       100       10000000    0           0           0             .000722      NA          .042911           .092280             .092280            .113333              944           941
1.38          229                1                  0    24       256       2         1         0         5         100       1000      10000000    0           0           0             .000558      NA          .024685           .096151             .096151            .110416              920           566
1.40          230                1                  0    24       256       2         1         0         5         100       10000     10000000    0           0           0             .000522      NA          .022737           .096476             .096476            .113750              922           515
1.38          230                1                  0    24       256       2         1         0         5         1000      100       10000000    0           0           0             .000811      NA          .040889           .091914             .091914            .108750              944           948
1.40          229                1                  0    24       256       2         1         0         5         1000      1000      10000000    0           0           0             .000488      NA          .024495           .099092             .099092            .113333              920           558
1.41          230                1                  0    24       256       2         1         0         5         1000      10000     10000000    0           0           0             .000468      NA          .023234           .094819             .094819            .111250              922           534
1.36          229                1                  0    24       256       2         1         0         5         10000     100       10000000    0           0           0             .000692      NA          .042148           .093824             .093824            .115000              944           926
1.38          229                1                  0    24       256       2         1         0         5         10000     1000      10000000    0           0           0             .000445      NA          .024696           .094086             .094086            .107916              920           589
1.41          229                1                  0    24       256       2         1         0         5         10000     10000     10000000    0           0           0             .000426      NA          .022662           .092664             .092663            .109166              922           533
1.38          229                1                  0    25       256       2         1         0         5         100       100       10000000    0           0           0             .000641      NA          .040776           .094940             .094940            .115200              944           921
1.39          229                1                  0    25       256       2         1         0         5         100       1000      10000000    0           0           0             .000450      NA          .023849           .089806             .089806            .107600              920           589
1.40          234                1                  0    25       256       2         1         0         5         100       10000     10000000    0           0           0             .000438      NA          .022369           .096713             .096713            .112800              922           538
1.37          228                1                  0    25       256       2         1         0         5         1000      100       10000000    0           0           0             .000620      NA          .042168           .097946             .097946            .112400              943           980
1.39          229                1                  0    25       256       2         1         0         5         1000      1000      10000000    0           0           0             .000468      NA          .024032           .096619             .096619            .110400              920           577
1.35          229                1                  0    25       256       2         1         0         5         1000      10000     10000000    0           0           0             .000438      NA          .022458           .096103             .096103            .113200              922           541
1.39          229                1                  0    25       256       2         1         0         5         10000     100       10000000    0           0           0             .000598      NA          .040361           .100036             .100036            .110800              943           969
1.41          229                1                  0    25       256       2         1         0         5         10000     1000      10000000    0           0           0             .000472      NA          .024352           .094299             .094299            .112400              920           578
1.41          229                1                  0    25       256       2         1         0         5         10000     10000     10000000    0           0           0             .000494      NA          .022409           .094556             .094556            .109200              925           554
1.41          229                1                  0    26       256       2         1         0         5         100       100       10000000    0           0           0             .000681      NA          .040362           .091629             .091629            .112307              944           974
1.41          229                1                  0    26       256       2         1         0         5         100       1000      10000000    0           0           0             .000483      NA          .023192           .094121             .094121            .110000              920           584
1.38          229                1                  0    26       256       2         1         0         5         100       10000     10000000    0           0           0             .000487      NA          .021169           .096474             .096474            .114615              922           519
1.38          229                1                  0    26       256       2         1         0         5         1000      100       10000000    0           0           0             .000599      NA          .039978           .096227             .096227            .113076              944           956
1.33          230                1                  0    26       256       2         1         0         5         1000      1000      10000000    0           0           0             .000453      NA          .023249           .093796             .093796            .108076              920           596
1.41          229                1                  0    26       256       2         1         0         5         1000      10000     10000000    0           0           0             .000493      NA          .021749           .089230             .089230            .109230              922           550
1.38          230                1                  0    26       256       2         1         0         5         10000     100       10000000    0           0           0             .000657      NA          .039028           .094026             .094026            .109230              944           967
1.39          228                1                  0    26       256       2         1         0         5         10000     1000      10000000    0           0           0             .000398      NA          .023129           .098472             .098472            .114230              920           566
1.40          230                1                  0    26       256       2         1         0         5         10000     10000     10000000    0           0           0             .000413      NA          .022297           .095491             .095490            .114615              922           542
1.41          230                1                  0    27       256       2         1         0         5         100       100       10000000    0           0           0             .000645      NA          .038022           .093601             .093601            .111851              944           954
1.41          230                1                  0    27       256       2         1         0         5         100       1000      10000000    0           0           0             .000463      NA          .022791           .094862             .094862            .108148              920           608
1.35          230                1                  0    27       256       2         1         0         5         100       10000     10000000    0           0           0             .000403      NA          .021478           .093270             .093270            .110000              922           555
1.41          229                1                  0    27       256       2         1         0         5         1000      100       10000000    0           0           0             .000606      NA          .039670           .093522             .093522            .111481              943           998
1.38          230                1                  0    27       256       2         1         0         5         1000      1000      10000000    0           0           0             .000493      NA          .022641           .095836             .095836            .109259              920           601
1.40          229                1                  0    27       256       2         1         0         5         1000      10000     10000000    0           0           0             .000447      NA          .021247           .091740             .091740            .113333              922           539
1.36          229                1                  0    27       256       2         1         0         5         10000     100       10000000    0           0           0             .000604      NA          .037793           .093077             .093077            .113703              943           937
1.38          230                1                  0    27       256       2         1         0         5         10000     1000      10000000    0           0           0             .000370      NA          .022457           .091281             .091281            .109259              920           586
1.37          230                1                  0    27       256       2         1         0         5         10000     10000     10000000    0           0           0             .000311      NA          .021219           .094474             .094474            .107777              922           567
1.40          229                1                  0    28       256       2         1         0         5         100       100       10000000    0           0           0             .000509      NA          .038776           .095162             .095162            .117142              944           968
1.38          230                1                  0    28       256       2         1         0         5         100       1000      10000000    0           0           0             .000436      NA          .022226           .094729             .094729            .111071              920           595
1.38          229                1                  0    28       256       2         1         0         5         100       10000     10000000    0           0           0             .000398      NA          .021067           .092353             .092353            .109642              922           571
1.40          230                1                  0    28       256       2         1         0         5         1000      100       10000000    0           0           0             .000556      NA          .038676           .092578             .092578            .109642              943           1028
1.40          230                1                  0    28       256       2         1         0         5         1000      1000      10000000    0           0           0             .000464      NA          .022467           .092494             .092494            .107500              920           620
1.40          229                1                  0    28       256       2         1         0         5         1000      10000     10000000    0           0           0             .000382      NA          .021075           .092818             .092818            .107142              922           586
1.40          229                1                  0    28       256       2         1         0         5         10000     100       10000000    0           0           0             .000532      NA          .037333           .092074             .092074            .107857              943           1012
1.39          229                1                  0    28       256       2         1         0         5         10000     1000      10000000    0           0           0             .000477      NA          .022196           .090188             .090188            .106785              920           618
1.36          230                1                  0    28       256       2         1         0         5         10000     10000     10000000    0           0           0             .000401      NA          .021173           .089992             .089992            .107142              925           591
1.36          230                1                  0    29       256       2         1         0         5         100       100       10000000    0           0           0             .000577      NA          .036586           .094555             .094555            .111724              944           985
1.39          229                1                  0    29       256       2         1         0         5         100       1000      10000000    0           0           0             .000403      NA          .021379           .094005             .094005            .110000              920           596
1.40          230                1                  0    29       256       2         1         0         5         100       10000     10000000    0           0           0             .000365      NA          .020232           .091781             .091781            .108620              922           577
1.40          229                1                  0    29       256       2         1         0         5         1000      100       10000000    0           0           0             .000592      NA          .037050           .098852             .098852            .114482              944           984
1.40          229                1                  0    29       256       2         1         0         5         1000      1000      10000000    0           0           0             .000373      NA          .021750           .094595             .094595            .109655              920           607
1.39          229                1                  0    29       256       2         1         0         5         1000      10000     10000000    0           0           0             .000346      NA          .020446           .094177             .094177            .110344              922           566
1.40          230                1                  0    29       256       2         1         0         5         10000     100       10000000    0           0           0             .000624      NA          .036368           .089184             .089184            .108620              944           1014
1.40          229                1                  0    29       256       2         1         0         5         10000     1000      10000000    0           0           0             .000413      NA          .022118           .094311             .094311            .108275              920           628
1.39          230                1                  0    29       256       2         1         0         5         10000     10000     10000000    0           0           0             .000381      NA          .020430           .093237             .093237            .107931              922           579
1.40          229                1                  0    30       256       2         1         0         5         100       100       10000000    0           0           0             .000597      NA          .036126           .094215             .094215            .113000              944           995
1.39          230                1                  0    30       256       2         1         0         5         100       1000      10000000    0           0           0             .000388      NA          .021297           .095095             .095095            .110666              920           608
1.38          229                1                  0    30       256       2         1         0         5         100       10000     10000000    0           0           0             .000416      NA          .019996           .090776             .090776            .107666              922           594
1.41          230                1                  0    30       256       2         1         0         5         1000      100       10000000    0           0           0             .000613      NA          .035367           .091318             .091318            .110000              944           1008
1.40          229                1                  0    30       256       2         1         0         5         1000      1000      10000000    0           0           0             .000396      NA          .021626           .095177             .095177            .108333              920           638
1.39          230                1                  0    30       256       2         1         0         5         1000      10000     10000000    0           0           0             .000388      NA          .020298           .093426             .093426            .110000              922           592
1.38          229                1                  0    30       256       2         1         0         5         10000     100       10000000    0           0           0             .000632      NA          .035538           .093869             .093869            .109000              943           1018
1.41          230                1                  0    30       256       2         1         0         5         10000     1000      10000000    0           0           0             .000386      NA          .021699           .090973             .090973            .109000              920           633
1.35          230                1                  0    30       256       2         1         0         5         10000     10000     10000000    0           0           0             .000399      NA          .020168           .090584             .090584            .108000              922           597
1.39          229                1                  0    31       256       2         1         0         5         100       100       10000000    0           0           0             .000662      NA          .034610           .090420             .090420            .112580              943           992
1.40          230                1                  0    31       256       2         1         0         5         100       1000      10000000    0           0           0             .000300      NA          .021280           .093793             .093793            .108709              920           650
1.38          229                1                  0    31       256       2         1         0         5         100       10000     10000000    0           0           0             .000316      NA          .020210           .091360             .091360            .108387              922           608
1.36          229                1                  0    31       256       2         1         0         5         1000      100       10000000    0           0           0             .000521      NA          .034352           .094323             .094323            .110000              944           1005
1.39          229                1                  0    31       256       2         1         0         5         1000      1000      10000000    0           0           0             .000370      NA          .021395           .095752             .095752            .110322              920           636
1.39          230                1                  0    31       256       2         1         0         5         1000      10000     10000000    0           0           0             .000342      NA          .019924           .088075             .088075            .107096              922           608
1.40          230                1                  0    31       256       2         1         0         5         10000     100       10000000    0           0           0             .000457      NA          .034649           .093895             .093895            .110322              943           1007
1.37          230                1                  0    31       256       2         1         0         5         10000     1000      10000000    0           0           0             .000346      NA          .020907           .088239             .088239            .106774              920           640
1.39          230                1                  0    31       256       2         1         0         5         10000     10000     10000000    0           0           0             .000336      NA          .019739           .092452             .092452            .107741              922           596
1.39          228                1                  0    32       256       2         1         0         5         100       100       10000000    0           0           0             .000592      NA          .033692           .093620             .093620            .111250              944           1011
1.40          229                1                  0    32       256       2         1         0         5         100       1000      10000000    0           0           0             .000350      NA          .020839           .091804             .091804            .109687              920           643
1.37          230                1                  0    32       256       2         1         0         5         100       10000     10000000    0           0           0             .000372      NA          .019360           .089238             .089238            .107812              922           609
1.32          229                1                  0    32       256       2         1         0         5         1000      100       10000000    0           0           0             .000543      NA          .033614           .095412             .095412            .115937              944           972
1.41          229                1                  0    32       256       2         1         0         5         1000      1000      10000000    0           0           0             .000382      NA          .020888           .091675             .091675            .107500              920           655
1.39          229                1                  0    32       256       2         1         0         5         1000      10000     10000000    0           0           0             .000382      NA          .019545           .090929             .090929            .108437              922           608
1.41          230                1                  0    32       256       2         1         0         5         10000     100       10000000    0           0           0             .000531      NA          .032029           .089985             .089985            13.125000            944           8
