comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        256       2         1         0         7         0         0         1000000     0           2           NA           1.292083    3                 14
0.02          3                  1                  0    1        256       2         1         0         8         0         0         1000000     0           2           NA           1.292083    3                 10
0.01          3                  1                  0    1        256       2         1         0         10        0         0         1000000     0           2           NA           1.292083    5                 12
0.01          3                  1                  0    1        256       2         1         0         11        0         0         1000000     0           2           NA           1.292083    3                 15
0.02          3                  1                  0    1        256       2         1         0         12        0         0         1000000     0           2           NA           1.292083    7                 10
0.02          3                  1                  0    2        256       2         1         0         7         0         0         1000000     0           2           NA           .646041     3                 24
0.02          3                  1                  0    2        256       2         1         0         8         0         0         1000000     0           2           NA           .646041     5                 23
0.02          3                  1                  0    2        256       2         1         0         10        0         0         1000000     0           2           NA           .646041     3                 18
0.02          3                  1                  0    2        256       2         1         0         11        0         0         1000000     0           2           NA           .646041     3                 22
0.02          3                  1                  0    2        256       2         1         0         12        0         0         1000000     0           2           NA           .646041     5                 19
0.01          3                  1                  0    3        256       2         1         0         7         0         0         1000000     0           2           NA           .430694     3                 34
0.02          3                  1                  0    3        256       2         1         0         8         0         0         1000000     0           2           NA           .430694     5                 25
0.02          3                  1                  0    3        256       2         1         0         10        0         0         1000000     0           2           NA           .430694     5                 26
0.02          3                  1                  0    3        256       2         1         0         11        0         0         1000000     0           2           NA           .430694     6                 23
0.02          3                  1                  0    3        256       2         1         0         12        0         0         1000000     0           2           NA           .430694     3                 31
0.02          3                  1                  0    4        256       2         1         0         7         0         0         1000000     0           2           NA           .323020     3                 37
0.02          3                  1                  0    4        256       2         1         0         8         0         0         1000000     0           2           NA           .323020     5                 33
0.02          3                  1                  0    4        256       2         1         0         10        0         0         1000000     0           2           NA           .323020     3                 28
0.02          3                  1                  0    4        256       2         1         0         11        0         0         1000000     0           2           NA           .323020     3                 32
0.01          3                  1                  0    4        256       2         1         0         12        0         0         1000000     0           2           NA           .323020     3                 33
