comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.01;262;1;0;1;32;24;1;0;5;10000;10000;30;50;0;0;16;.104702;NA;.001779;.061215;.061208;.170000;4;4
2.13;265;1;0;1;32;24;1;0;5;10000;10000;30;50;1;0;16;.212251;.000471;.001290;.000790;.000785;.210000;4;4
2.16;262;1;0;1;32;24;1;0;5;10000;10000;30;50;0;0;16;.092004;NA;.002264;.061297;.061289;.150000;4;3
2.31;265;1;0;1;32;24;1;0;5;10000;10000;30;50;1;0;16;.212682;.000491;.001695;.000786;.000781;.210000;4;4
2.19;261;1;0;1;32;24;1;0;5;10000;10000;30;50;0;0;16;.093434;NA;.002131;.061345;.061340;.150000;4;5
2.16;265;1;0;1;32;24;1;0;5;10000;10000;30;50;1;0;16;.213068;.000853;.001459;.001108;.001104;.220000;4;4
2.09;261;1;0;1;32;24;1;0;5;10000;10000;40;50;0;0;16;.124522;NA;.002121;.081373;.081368;.210000;4;3
2.30;265;1;0;1;32;24;1;0;5;10000;10000;40;50;1;0;16;.290000;.000404;.001516;.080926;.080923;.370000;4;2
2.20;261;1;0;1;32;24;1;0;5;10000;10000;40;50;0;0;16;.124242;NA;.002049;.081318;.081314;.200000;4;2
2.15;265;1;0;1;32;24;1;0;5;10000;10000;40;50;1;0;16;.282566;.000433;.001282;.000536;.000533;.280000;4;3
2.10;261;1;0;1;32;24;1;0;5;10000;10000;40;50;0;0;16;.117978;NA;.002169;.081265;.081260;.200000;4;2
2.23;265;1;0;1;32;24;1;0;5;10000;10000;40;50;1;0;16;.290109;.000404;.001522;.080994;.080991;.370000;4;2
2.22;261;1;0;1;32;24;1;0;5;10000;10000;40;50;0;0;16;.118827;NA;.002272;.081283;.081277;.200000;4;3
2.51;265;1;0;1;32;24;1;0;5;10000;10000;40;50;1;0;16;.281479;.000642;.001904;.000871;.000865;.280000;4;3
2.13;261;1;0;1;32;24;1;0;5;10000;10000;40;50;0;0;16;.118261;NA;.002417;.081386;.081381;.200000;4;3
2.15;266;1;0;1;32;24;1;0;5;10000;10000;40;50;1;0;16;.285910;.000497;.001745;.000818;.000813;.290000;4;3
2.06;261;1;0;1;32;24;1;0;5;10000;10000;50;50;0;0;16;.163475;NA;.002117;.101719;.101715;.260000;4;2
2.30;266;1;0;1;32;24;1;0;5;10000;10000;50;50;1;0;16;.353329;.000539;.001318;.100896;.100890;.450000;4;1
2.06;262;1;0;1;32;24;1;0;5;10000;10000;50;50;0;0;16;.150035;NA;.001780;.101100;.101096;.250000;4;2
2.17;265;1;0;1;32;24;1;0;5;10000;10000;50;50;1;0;16;.358032;.000396;.001264;.100955;.100952;.460000;4;2
2.09;261;1;0;1;32;24;1;0;5;10000;10000;50;50;0;0;16;.154006;NA;.002264;.101304;.101296;.260000;4;3
2.29;265;1;0;1;32;24;1;0;5;10000;10000;50;50;1;0;16;.350222;.001312;.001461;.001552;.001548;.350000;4;2
2.13;262;1;0;1;32;24;1;0;5;10000;10000;50;50;0;0;16;.150457;NA;.002007;.101338;.101333;.250000;4;2
2.17;264;1;0;1;32;24;1;0;5;10000;10000;50;50;1;0;16;.352748;.000623;.001710;.000664;.000658;.350000;4;2
2.27;262;1;0;1;32;24;1;0;5;10000;10000;50;50;0;0;16;.150572;NA;.001976;.101423;.101418;.250000;4;2
2.13;265;1;0;1;32;24;1;0;5;10000;10000;50;50;1;0;16;.366776;.000366;.001356;.100992;.100989;.470000;4;1
2.28;262;1;0;1;32;24;1;0;5;10000;10000;60;50;0;0;16;.184212;NA;.001812;.121173;.121169;.300000;4;1
2.14;266;1;0;1;32;24;1;0;5;10000;10000;60;50;1;0;16;.423137;.000835;.001386;.000918;.000915;.420000;4;2
2.22;261;1;0;1;32;24;1;0;5;10000;10000;60;50;0;0;16;.193139;NA;.001735;.121332;.121328;.310000;4;1
2.03;265;1;0;1;32;24;1;0;5;10000;10000;60;50;1;0;16;.429327;.000355;.001575;.120770;.120765;.550000;4;1
2.03;262;1;0;1;32;24;1;0;5;10000;10000;60;50;0;0;16;.180128;NA;.002252;.121429;.121425;.300000;4;1
2.14;265;1;0;1;32;24;1;0;5;10000;10000;60;50;1;0;16;.429548;.000521;.001681;.000808;.000803;.430000;4;2
2.09;262;1;0;1;32;24;1;0;5;10000;10000;60;50;0;0;16;.182092;NA;.002424;.121540;.121535;.300000;4;2
2.40;266;1;0;1;32;24;1;0;5;10000;10000;60;50;1;0;16;.426044;.000502;.001550;.000602;.000596;.430000;4;1
2.28;261;1;0;1;32;24;1;0;5;10000;10000;60;50;0;0;16;.182872;NA;.002137;.121264;.121260;.300000;4;1
2.15;266;1;0;1;32;24;1;0;5;10000;10000;60;50;1;0;16;.422190;.000457;.001581;.000642;.000638;.420000;4;2
2.09;267;1;0;1;32;24;1;0;11;10000;10000;10;50;0;0;16;.042752;NA;.032053;1.028904;1.028899;1.070000;4;3
2.29;270;1;0;1;32;24;1;0;11;10000;10000;10;50;1;0;16;.087024;.001088;.002824;.040213;.040210;.130000;4;9
2.18;266;1;0;1;32;24;1;0;11;10000;10000;10;50;0;0;16;.046555;NA;.031386;1.041684;1.041680;1.090000;4;3
2.15;268;1;0;1;32;24;1;0;11;10000;10000;10;50;1;0;16;.079074;.010407;.002658;.036738;.036735;.130000;4;9
2.44;267;1;0;1;32;24;1;0;11;10000;10000;10;50;0;0;16;.036117;NA;.030941;1.027375;1.027371;1.060000;4;3
2.52;268;1;0;1;32;24;1;0;11;10000;10000;10;50;1;0;16;.080753;.010533;.003113;.038345;.038341;.130000;4;9
2.36;266;1;0;1;32;24;1;0;11;10000;10000;10;50;0;0;16;.045444;NA;.029780;1.021343;1.021340;1.070000;4;3
2.28;268;1;0;1;32;24;1;0;11;10000;10000;10;50;1;0;16;.062459;.010069;.003248;.052156;.052153;.120000;4;10
2.36;266;1;0;1;32;24;1;0;11;10000;10000;10;50;0;0;16;.033460;NA;.031673;1.028443;1.028437;1.060000;4;3
2.48;269;1;0;1;32;24;1;0;11;10000;10000;10;50;1;0;16;.070551;.010452;.002827;.051949;.051947;.130000;6;9
2.35;266;1;0;1;32;24;1;0;11;10000;10000;20;50;0;0;16;.067509;NA;.026933;2.032567;2.032563;2.100000;4;1
2.42;268;1;0;1;32;24;1;0;11;10000;10000;20;50;1;0;16;.146025;.021864;.002859;.076746;.076742;.240000;4;5
2.49;266;1;0;1;32;24;1;0;11;10000;10000;20;50;0;0;16;.062037;NA;.030455;2.038426;2.038421;2.100000;4;1
2.52;269;1;0;1;32;24;1;0;11;10000;10000;20;50;1;0;16;.124806;.019205;.003197;.102029;.102025;.250000;4;5
2.25;267;1;0;1;32;24;1;0;11;10000;10000;20;50;0;0;16;.064229;NA;.031334;2.038559;2.038554;2.100000;4;1
2.36;269;1;0;1;32;24;1;0;11;10000;10000;20;50;1;0;16;.147667;.020610;.004171;.076993;.076988;.240000;4;5
2.20;267;1;0;1;32;24;1;0;11;10000;10000;20;50;0;0;16;.064123;NA;.030797;2.039302;2.039297;2.100000;4;1
2.46;268;1;0;1;32;24;1;0;11;10000;10000;20;50;1;0;16;.145583;.021878;.004067;.102277;.102272;.270000;4;5
2.38;266;1;0;1;32;24;1;0;11;10000;10000;20;50;0;0;16;.063911;NA;.030540;2.038789;2.038784;2.100000;4;1
2.38;268;1;0;1;32;24;1;0;11;10000;10000;20;50;1;0;16;.141108;.026844;.002799;.076488;.076486;.240000;4;4
2.20;267;1;0;1;32;24;1;0;11;10000;10000;30;50;0;0;16;.094852;NA;.031311;3.048292;3.048287;3.140000;4;1
2.47;268;1;0;1;32;24;1;0;11;10000;10000;30;50;1;0;16;.218825;.029183;.003401;.116827;.116822;.360000;4;3
2.29;267;1;0;1;32;24;1;0;11;10000;10000;30;50;0;0;16;.092656;NA;.031232;3.049296;3.049288;3.140000;4;1
2.37;268;1;0;1;32;24;1;0;11;10000;10000;30;50;1;0;16;.184081;.028668;.003902;.152182;.152177;.360000;4;3
2.37;267;1;0;1;32;24;1;0;11;10000;10000;30;50;0;0;16;.094135;NA;.031184;3.048892;3.048884;3.140000;4;1
2.27;269;1;0;1;32;24;1;0;11;10000;10000;30;50;1;0;16;.178356;.034297;.003809;.152743;.152740;.370000;4;4
2.23;266;1;0;1;32;24;1;0;11;10000;10000;30;50;0;0;16;.093301;NA;.031295;3.049765;3.049760;3.140000;4;1
2.25;269;1;0;1;32;24;1;0;11;10000;10000;30;50;1;0;16;.178415;.034384;.004005;.152276;.152271;.370000;4;4
2.19;266;1;0;1;32;24;1;0;11;10000;10000;30;50;0;0;16;.094183;NA;.031112;3.050473;3.050468;3.140000;4;1
2.22;269;1;0;1;32;24;1;0;11;10000;10000;30;50;1;0;16;.218495;.030437;.004468;.153983;.153978;.400000;4;3
2.17;267;1;0;1;32;24;1;0;11;10000;10000;40;50;0;0;16;.125962;NA;.032272;4.059058;4.059053;4.180000;4;0
2.51;269;1;0;1;32;24;1;0;11;10000;10000;40;50;1;0;16;.288555;.040679;.004382;.202359;.202353;.530000;4;2
2.43;267;1;0;1;32;24;1;0;11;10000;10000;40;50;0;0;16;.120994;NA;.031054;4.059351;4.059346;4.180000;4;0
2.40;269;1;0;1;32;24;1;0;11;10000;10000;40;50;1;0;16;.284535;.043349;.004472;.202722;.202716;.530000;4;2
2.19;266;1;0;1;32;24;1;0;11;10000;10000;40;50;0;0;16;.122712;NA;.031453;4.060306;4.060303;4.180000;4;0
2.40;270;1;0;1;32;24;1;0;11;10000;10000;40;50;1;0;16;.288871;.040698;.004234;.157683;.157678;.490000;4;2
2.39;267;1;0;1;32;24;1;0;11;10000;10000;40;50;0;0;16;.122225;NA;.031980;4.058623;4.058615;4.180000;4;0
2.25;269;1;0;1;32;24;1;0;11;10000;10000;40;50;1;0;16;.246947;.035544;.003982;.202344;.202339;.480000;4;2
2.44;267;1;0;1;32;24;1;0;11;10000;10000;40;50;0;0;16;.118799;NA;.030990;4.063654;4.063648;4.180000;4;0
2.45;268;1;0;1;32;24;1;0;11;10000;10000;40;50;1;0;16;.298857;.040329;.004872;.202562;.202557;.540000;4;2
2.43;268;1;0;1;32;24;1;0;11;10000;10000;50;50;0;0;16;.164354;NA;.030567;5.068994;5.068991;5.230000;4;0
2.56;270;1;0;1;32;24;1;0;11;10000;10000;50;50;1;0;16;.352901;.054907;.004388;.197435;.197430;.600000;4;2
2.33;267;1;0;1;32;24;1;0;11;10000;10000;50;50;0;0;16;.150933;NA;.031024;5.071718;5.071713;5.220000;4;0
2.34;269;1;0;1;32;24;1;0;11;10000;10000;50;50;1;0;16;.306073;.050748;.004796;.252527;.252522;.610000;4;2
2.51;267;1;0;1;32;24;1;0;11;10000;10000;50;50;0;0;16;.151151;NA;.031783;5.068944;5.068939;5.220000;4;0
2.42;269;1;0;1;32;24;1;0;11;10000;10000;50;50;1;0;16;.359143;.048546;.003991;.252449;.252444;.660000;4;2
2.21;268;1;0;1;32;24;1;0;11;10000;10000;50;50;0;0;16;.153701;NA;.031978;5.069456;5.069450;5.220000;4;0
2.31;268;1;0;1;32;24;1;0;11;10000;10000;50;50;1;0;16;.357755;.050694;.003511;.198556;.198551;.610000;4;2
2.49;266;1;0;1;32;24;1;0;11;10000;10000;50;50;0;0;16;.157739;NA;.030418;5.068203;5.068197;5.220000;4;0
2.33;268;1;0;1;32;24;1;0;11;10000;10000;50;50;1;0;16;.362509;.047804;.003994;.252328;.252325;.660000;4;2
2.40;266;1;0;1;32;24;1;0;11;10000;10000;60;50;0;0;16;.182065;NA;.030392;6.080851;6.080848;6.260000;4;0
2.56;269;1;0;1;32;24;1;0;11;10000;10000;60;50;1;0;16;.437088;.060525;.003948;.302388;.302382;.800000;4;1
2.25;266;1;0;1;32;24;1;0;11;10000;10000;60;50;0;0;16;.186064;NA;.030865;6.077154;6.077146;6.260000;4;0
2.39;268;1;0;1;32;24;1;0;11;10000;10000;60;50;1;0;16;.425853;.062022;.003988;.302250;.302245;.790000;4;1
2.18;266;1;0;1;32;24;1;0;11;10000;10000;60;50;0;0;16;.180440;NA;.031514;6.079625;6.079618;6.260000;4;0
2.25;268;1;0;1;32;24;1;0;11;10000;10000;60;50;1;0;16;.432703;.059334;.004623;.302604;.302601;.790000;4;1
2.21;267;1;0;1;32;24;1;0;11;10000;10000;60;50;0;0;16;.182977;NA;.031021;6.079579;6.079575;6.260000;4;0
2.45;270;1;0;1;32;24;1;0;11;10000;10000;60;50;1;0;16;.440581;.060670;.004778;.302749;.302745;.800000;4;1
2.09;267;1;0;1;32;24;1;0;11;10000;10000;60;50;0;0;16;.183249;NA;.027411;6.077949;6.077941;6.260000;4;0
2.24;268;1;0;1;32;24;1;0;11;10000;10000;60;50;1;0;16;.366760;.055960;.004516;.302352;.302349;.720000;4;1
2.43;267;1;0;1;32;24;1;0;12;10000;10000;10;50;0;0;16;.033625;NA;.003715;.072466;.072460;.110000;4;9
2.40;268;1;0;1;32;24;1;0;12;10000;10000;10;50;1;0;16;.063247;.009088;.003869;.051756;.051751;.120000;4;11
2.17;268;1;0;1;32;24;1;0;12;10000;10000;10;50;0;0;16;.033171;NA;.005389;.071124;.071119;.100000;4;8
2.44;269;1;0;1;32;24;1;0;12;10000;10000;10;50;1;0;16;.077799;.010602;.003995;.037757;.037752;.130000;4;10
2.20;266;1;0;1;32;24;1;0;12;10000;10000;10;50;0;0;16;.032044;NA;.005683;.072406;.072402;.100000;4;11
2.39;270;1;0;1;32;24;1;0;12;10000;10000;10;50;1;0;16;.073722;.014622;.004146;.058996;.058993;.150000;4;8
2.23;267;1;0;1;32;24;1;0;12;10000;10000;10;50;0;0;16;.044393;NA;.005154;.060180;.060175;.100000;4;11
2.18;269;1;0;1;32;24;1;0;12;10000;10000;10;50;1;0;16;.081317;.013027;.002967;.052455;.052451;.150000;4;7
2.34;267;1;0;1;32;24;1;0;12;10000;10000;10;50;0;0;16;.042034;NA;.006582;.082502;.082497;.120000;4;10
2.29;269;1;0;1;32;24;1;0;12;10000;10000;10;50;1;0;16;.072817;.023873;.003700;.047025;.047020;.140000;4;9
2.32;266;1;0;1;32;24;1;0;12;10000;10000;20;50;0;0;16;.063321;NA;.005094;.140790;.140785;.200000;4;5
2.45;269;1;0;1;32;24;1;0;12;10000;10000;20;50;1;0;16;.117996;.024395;.003948;.102432;.102427;.250000;4;6
2.19;266;1;0;1;32;24;1;0;12;10000;10000;20;50;0;0;16;.073484;NA;.005475;.141672;.141668;.210000;4;4
2.53;268;1;0;1;32;24;1;0;12;10000;10000;20;50;1;0;16;.146628;.020924;.003866;.102379;.102376;.270000;4;4
2.32;266;1;0;1;32;24;1;0;12;10000;10000;20;50;0;0;16;.076913;NA;.005049;.143011;.143007;.220000;4;4
2.34;269;1;0;1;32;24;1;0;12;10000;10000;20;50;1;0;16;.143407;.024618;.003888;.076930;.076925;.240000;4;5
2.19;267;1;0;1;32;24;1;0;12;10000;10000;20;50;0;0;16;.058595;NA;.005247;.145163;.145159;.200000;4;5
2.32;269;1;0;1;32;24;1;0;12;10000;10000;20;50;1;0;16;.160094;.019446;.005085;.102792;.102787;.280000;4;5
2.39;266;1;0;1;32;24;1;0;12;10000;10000;20;50;0;0;16;.061944;NA;.005515;.141674;.141666;.200000;4;5
2.32;269;1;0;1;32;24;1;0;12;10000;10000;20;50;1;0;16;.158536;.020408;.003236;.077612;.077606;.250000;4;3
2.22;266;1;0;1;32;24;1;0;12;10000;10000;30;50;0;0;16;.094400;NA;.005446;.209794;.209787;.300000;4;3
2.25;270;1;0;1;32;24;1;0;12;10000;10000;30;50;1;0;16;.221648;.030231;.004399;.152641;.152635;.400000;4;2
2.18;266;1;0;1;32;24;1;0;12;10000;10000;30;50;0;0;16;.085596;NA;.004604;.217797;.217792;.300000;4;3
2.44;269;1;0;1;32;24;1;0;12;10000;10000;30;50;1;0;16;.218018;.030561;.003965;.117064;.117059;.360000;4;3
2.20;266;1;0;1;32;24;1;0;12;10000;10000;30;50;0;0;16;.089382;NA;.005840;.214411;.214404;.300000;4;3
2.53;268;1;0;1;32;24;1;0;12;10000;10000;30;50;1;0;16;.183134;.030324;.004446;.152295;.152290;.360000;4;3
2.18;269;1;0;1;32;24;1;0;12;10000;10000;30;50;0;0;16;.104816;NA;.005705;.207835;.207831;.310000;4;3
2.28;272;1;0;1;32;24;1;0;12;10000;10000;30;50;1;0;16;.218454;.030336;.004661;.152554;.152549;.400000;4;3
2.36;270;1;0;1;32;24;1;0;12;10000;10000;30;50;0;0;16;.099350;NA;.005470;.212536;.212532;.310000;4;3
2.55;269;1;0;1;32;24;1;0;12;10000;10000;30;50;1;0;16;.220425;.030402;.004913;.152546;.152540;.400000;4;3
2.50;266;1;0;1;32;24;1;0;12;10000;10000;40;50;0;0;16;.118074;NA;.006156;.285662;.285654;.400000;4;3
2.24;269;1;0;1;32;24;1;0;12;10000;10000;40;50;1;0;16;.286969;.041399;.003994;.202237;.202232;.530000;4;2
2.47;266;1;0;1;32;24;1;0;12;10000;10000;40;50;0;0;16;.126952;NA;.006131;.282553;.282545;.410000;4;2
2.24;268;1;0;1;32;24;1;0;12;10000;10000;40;50;1;0;16;.287384;.040606;.004519;.158813;.158807;.490000;4;2
2.27;266;1;0;1;32;24;1;0;12;10000;10000;40;50;0;0;16;.119244;NA;.006225;.284985;.284980;.400000;4;2
2.39;268;1;0;1;32;24;1;0;12;10000;10000;40;50;1;0;16;.298891;.040405;.004616;.202612;.202607;.540000;6;2
2.17;266;1;0;1;32;24;1;0;12;10000;10000;40;50;0;0;16;.123055;NA;.005009;.280715;.280711;.400000;4;2
2.26;269;1;0;1;32;24;1;0;12;10000;10000;40;50;1;0;16;.288772;.039517;.004608;.202401;.202395;.530000;4;2
2.19;267;1;0;1;32;24;1;0;12;10000;10000;40;50;0;0;16;.123789;NA;.005111;.279840;.279835;.400000;4;2
2.16;269;1;0;1;32;24;1;0;12;10000;10000;40;50;1;0;16;.291569;.040708;.004956;.202893;.202888;.530000;4;2
2.28;267;1;0;1;32;24;1;0;12;10000;10000;50;50;0;0;16;.151659;NA;.005963;.352069;.352064;.500000;4;2
2.14;269;1;0;1;32;24;1;0;12;10000;10000;50;50;1;0;16;.308068;.045748;.004652;.252655;.252650;.610000;4;2
2.31;267;1;0;1;32;24;1;0;12;10000;10000;50;50;0;0;16;.147705;NA;.005076;.356124;.356119;.500000;4;2
2.26;269;1;0;1;32;24;1;0;12;10000;10000;50;50;1;0;16;.358342;.050621;.004389;.252379;.252373;.660000;4;2
2.33;267;1;0;1;32;24;1;0;12;10000;10000;50;50;0;0;16;.154056;NA;.006313;.350112;.350104;.500000;4;2
2.14;269;1;0;1;32;24;1;0;12;10000;10000;50;50;1;0;16;.301287;.051320;.004439;.252522;.252516;.600000;4;2
2.37;266;1;0;1;32;24;1;0;12;10000;10000;50;50;0;0;16;.153184;NA;.006028;.352091;.352083;.500000;4;2
2.26;268;1;0;1;32;24;1;0;12;10000;10000;50;50;1;0;16;.362386;.047097;.004391;.252499;.252494;.660000;4;2
2.46;267;1;0;1;32;24;1;0;12;10000;10000;50;50;0;0;16;.156999;NA;.006592;.351435;.351430;.510000;4;2
2.45;270;1;0;1;32;24;1;0;12;10000;10000;50;50;1;0;16;.353111;.054548;.003915;.197184;.197178;.600000;4;2
2.20;267;1;0;1;32;24;1;0;12;10000;10000;60;50;0;0;16;.182636;NA;.005474;.421453;.421445;.600000;4;1
2.24;269;1;0;1;32;24;1;0;12;10000;10000;60;50;1;0;16;.365442;.058255;.003947;.302374;.302371;.720000;4;1
2.32;266;1;0;1;32;24;1;0;12;10000;10000;60;50;0;0;16;.181060;NA;.006435;.422962;.422957;.600000;4;2
2.43;269;1;0;1;32;24;1;0;12;10000;10000;60;50;1;0;16;.429753;.059558;.004753;.302673;.302668;.790000;4;1
2.37;266;1;0;1;32;24;1;0;12;10000;10000;60;50;0;0;16;.184201;NA;.005900;.420005;.419997;.600000;4;1
2.28;268;1;0;1;32;24;1;0;12;10000;10000;60;50;1;0;16;.432083;.060767;.004902;.302819;.302814;.790000;4;1
2.41;267;1;0;1;32;24;1;0;12;10000;10000;60;50;0;0;16;.182001;NA;.006334;.422575;.422570;.600000;4;1
2.30;270;1;0;1;32;24;1;0;12;10000;10000;60;50;1;0;16;.430245;.060459;.003743;.237240;.237235;.730000;4;1
2.19;268;1;0;1;32;24;1;0;12;10000;10000;60;50;0;0;16;.183805;NA;.006486;.420579;.420574;.600000;4;2
2.26;269;1;0;1;32;24;1;0;12;10000;10000;60;50;1;0;16;.431717;.060197;.002882;.236622;.236618;.730000;4;1
