comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.50          280                1                  0    1        32        59        1         0         5         10000     10000     50             300         0           0           16            .159233      NA          .038101           361.801329          361.801318         361.960000           5             0
2.52          289                1                  0    1        32        59        1         0         5         10000     10000     50             300         1           0           16            .453988      .509869     .041969           361.806984          361.806978         362.770000           5             0
2.38          280                1                  0    1        32        59        1         0         5         10000     10000     50             300         0           0           16            .160887      NA          .044286           361.807039          361.807030         361.970000           7             0
2.62          289                1                  0    1        32        59        1         0         5         10000     10000     50             300         1           0           16            .466764      .508931     .041584           361.809689          361.809686         362.780000           4             0
2.67          279                1                  0    1        32        59        1         0         5         10000     10000     75             300         0           0           16            .229435      NA          .052168           541.314029          541.314010         541.540000           5             0
2.55          289                1                  0    1        32        59        1         0         5         10000     10000     75             300         1           0           16            .533093      .909872     .037623           541.244180          541.244175         542.690000           5             0
2.51          279                1                  0    1        32        59        1         0         5         10000     10000     75             300         0           0           16            .233834      NA          .052194           541.653565          541.653553         541.890000           5             0
2.60          288                1                  0    1        32        59        1         0         5         10000     10000     75             300         1           0           16            .534311      .913132     .038087           539.247597          539.247594         540.690000           5             0
2.50          280                1                  0    1        32        59        1         0         5         10000     10000     75             300         0           0           16            .231016      NA          .030629           541.400915          541.400896         541.630000           5             0
2.80          289                1                  0    1        32        59        1         0         5         10000     10000     75             300         1           0           16            .692200      .758639     .036602           541.659620          541.659615         543.110000           5             0
2.32          280                1                  0    1        32        59        1         0         5         10000     10000     75             300         0           0           16            .226660      NA          .030921           541.650562          541.650554         541.880000           5             0
2.61          291                1                  0    1        32        59        1         0         5         10000     10000     75             300         1           0           16            .689869      .759083     .037831           541.622457          541.622454         543.070000           5             0
2.31          280                1                  0    1        32        59        1         0         5         10000     10000     75             300         0           0           16            .227284      NA          .051945           541.483847          541.483827         541.710000           5             0
2.47          289                1                  0    1        32        59        1         0         5         10000     10000     75             300         1           0           16            .831813      .608943     .042753           541.659206          541.659201         543.100000           4             0
2.37          280                1                  0    1        32        60        1         0         5         10000     10000     0              300         0           0           16            .018553      NA          .023178           4.699257            4.699248           4.720000             4             0
2.68          291                1                  0    1        32        60        1         0         5         10000     10000     0              300         1           0           16            .012888      .010070     .007315           4.616591            4.616588           4.640000             5             0
2.54          281                1                  0    1        32        60        1         0         5         10000     10000     0              300         0           0           16            .004464      NA          .027112           4.581084            4.581063           4.590000             4             0
2.67          291                1                  0    1        32        60        1         0         5         10000     10000     0              300         1           0           16            .013592      .011131     .008560           4.563666            4.563662           4.590000             5             0
2.53          279                1                  0    1        32        60        1         0         5         10000     10000     0              300         0           0           16            .008585      NA          .025994           4.613495            4.613484           4.620000             4             0
2.71          290                1                  0    1        32        60        1         0         5         10000     10000     0              300         1           0           16            .013825      .010111     .010469           4.605678            4.605675           4.630000             5             0
2.37          281                1                  0    1        32        60        1         0         5         10000     10000     0              300         0           0           16            .007452      NA          .028746           4.641511            4.641499           4.650000             4             0
2.54          290                1                  0    1        32        60        1         0         5         10000     10000     0              300         1           0           16            .011324      .010175     .008095           4.582794            4.582791           4.600000             5             0
2.34          280                1                  0    1        32        60        1         0         5         10000     10000     0              300         0           0           16            .008356      NA          .030217           4.582149            4.582137           4.590000             4             0
2.67          290                1                  0    1        32        60        1         0         5         10000     10000     0              300         1           0           16            .013944      .009377     .011763           4.574933            4.574929           4.600000             5             0
2.51          280                1                  0    1        32        60        1         0         5         10000     10000     25             300         0           0           16            .080726      NA          .028202           55.739742           55.739737          55.820000            5             0
2.55          292                1                  0    1        32        60        1         0         5         10000     10000     25             300         1           0           16            .228377      .260838     .014664           55.767225           55.767220          56.260000            5             0
2.47          281                1                  0    1        32        60        1         0         5         10000     10000     25             300         0           0           16            .080436      NA          .037876           55.875544           55.875531          55.960000            5             0
2.81          292                1                  0    1        32        60        1         0         5         10000     10000     25             300         1           0           16            .232464      .260569     .016652           55.530873           55.530868          56.020000            5             0
2.42          280                1                  0    1        32        60        1         0         5         10000     10000     25             300         0           0           16            .079651      NA          .036800           55.862458           55.862437          55.940000            5             0
2.85          292                1                  0    1        32        60        1         0         5         10000     10000     25             300         1           0           16            .235505      .263043     .014328           54.627819           54.627816          55.130000            5             0
2.51          281                1                  0    1        32        60        1         0         5         10000     10000     25             300         0           0           16            .076122      NA          .038028           55.874449           55.874442          55.950000            5             0
2.69          291                1                  0    1        32        60        1         0         5         10000     10000     25             300         1           0           16            .228634      .260823     .016195           55.560188           55.560183          56.050000            5             0
2.35          280                1                  0    1        32        60        1         0         5         10000     10000     25             300         0           0           16            .079802      NA          .034874           55.494376           55.494355          55.570000            5             0
2.74          291                1                  0    1        32        60        1         0         5         10000     10000     25             300         1           0           16            .235053      .210233     .015371           55.770161           55.770155          56.210000            5             0
2.39          281                1                  0    1        32        60        1         0         5         10000     10000     50             300         0           0           16            .159813      NA          .042566           110.768623          110.768613         110.930000           5             0
2.51          290                1                  0    1        32        60        1         0         5         10000     10000     50             300         1           0           16            .453886      .614907     .014918           110.052634          110.052629         111.120000           5             0
2.56          280                1                  0    1        32        60        1         0         5         10000     10000     50             300         0           0           16            .159722      NA          .048294           110.869019          110.869014         111.030000           5             0
2.51          291                1                  0    1        32        60        1         0         5         10000     10000     50             300         1           0           16            .454958      .511916     .014739           110.878234          110.878229         111.840000           5             0
2.39          279                1                  0    1        32        60        1         0         5         10000     10000     50             300         0           0           16            .152092      NA          .031396           110.761455          110.761443         110.910000           7             0
2.54          290                1                  0    1        32        60        1         0         5         10000     10000     50             300         1           0           16            .451106      .511000     .016151           110.880289          110.880283         111.840000           5             0
2.52          281                1                  0    1        32        60        1         0         5         10000     10000     50             300         0           0           16            .153256      NA          .036570           110.864199          110.864186         111.020000           5             0
2.69          295                1                  0    1        32        60        1         0         5         10000     10000     50             300         1           0           16            .461996      .512511     .015040           110.771773          110.771768         111.750000           5             0
2.34          281                1                  0    1        32        60        1         0         5         10000     10000     50             300         0           0           16            .164791      NA          .035691           110.875204          110.875185         111.040000           5             0
2.66          292                1                  0    1        32        60        1         0         5         10000     10000     50             300         1           0           16            .459507      .510509     .015979           110.876703          110.876697         111.850000           5             0
2.29          281                1                  0    1        32        60        1         0         5         10000     10000     75             300         0           0           16            .231890      NA          .036390           165.497494          165.497482         165.730000           5             0
2.74          292                1                  0    1        32        60        1         0         5         10000     10000     75             300         1           0           16            .678554      .912264     .015628           165.502063          165.502058         167.090000           5             0
2.55          280                1                  0    1        32        60        1         0         5         10000     10000     75             300         0           0           16            .237702      NA          .042516           165.500655          165.500650         165.740000           5             0
2.53          291                1                  0    1        32        60        1         0         5         10000     10000     75             300         1           0           16            .683793      .763275     .009518           165.334152          165.334147         166.780000           5             0
2.52          281                1                  0    1        32        60        1         0         5         10000     10000     75             300         0           0           16            .231370      NA          .040156           165.119616          165.119608         165.350000           5             0
2.55          291                1                  0    1        32        60        1         0         5         10000     10000     75             300         1           0           16            .684031      .760361     .015414           165.500254          165.500249         166.940000           5             0
2.55          281                1                  0    1        32        60        1         0         5         10000     10000     75             300         0           0           16            .228736      NA          .027513           165.499844          165.499832         165.730000           5             0
2.63          290                1                  0    1        32        60        1         0         5         10000     10000     75             300         1           0           16            .683091      .760943     .016257           165.503018          165.503013         166.950000           5             0
2.59          280                1                  0    1        32        60        1         0         5         10000     10000     75             300         0           0           16            .241799      NA          .035616           165.492939          165.492919         165.730000           5             0
2.92          290                1                  0    1        32        60        1         0         5         10000     10000     75             300         1           0           16            .678458      .765056     .016794           165.501760          165.501754         166.940000           5             0
3.15          302                1                  0    1        32        61        1         0         5         10000     10000     0              300         0           0           16            .009505      NA          .031214           4.441974            4.441967           4.450000             4             0
2.92          312                1                  0    1        32        61        1         0         5         10000     10000     0              300         1           0           16            .013957      .012589     .007119           4.428548            4.428545           4.450000             6             0
3.03          303                1                  0    1        32        61        1         0         5         10000     10000     0              300         0           0           16            .008853      NA          .025692           4.473257            4.473244           4.480000             4             0
2.90          313                1                  0    1        32        61        1         0         5         10000     10000     0              300         1           0           16            .014210      .012253     .006887           4.450276            4.450273           4.480000             6             0
2.84          304                1                  0    1        32        61        1         0         5         10000     10000     0              300         0           0           16            .020257      NA          .024473           4.456310            4.456302           4.480000             4             0
3.08          312                1                  0    1        32        61        1         0         5         10000     10000     0              300         1           0           16            .014693      .012242     .007974           4.449656            4.449651           4.480000             6             0
3.00          303                1                  0    1        32        61        1         0         5         10000     10000     0              300         0           0           16            .008370      NA          .021149           4.457589            4.457580           4.460000             4             0
3.03          313                1                  0    1        32        61        1         0         5         10000     10000     0              300         1           0           16            .025352      .011246     .006301           4.430453            4.430451           4.460000             6             0
2.86          302                1                  0    1        32        61        1         0         5         10000     10000     0              300         0           0           16            .009684      NA          .027278           4.452554            4.452541           4.460000             4             0
3.14          312                1                  0    1        32        61        1         0         5         10000     10000     0              300         1           0           16            .015449      .012749     .007158           4.454526            4.454522           4.480000             6             0
2.87          303                1                  0    1        32        61        1         0         5         10000     10000     25             300         0           0           16            .076202      NA          .029958           40.622595           40.622583          40.700000            6             0
2.90          313                1                  0    1        32        61        1         0         5         10000     10000     25             300         1           0           16            .229524      .317267     .013051           40.622482           40.622476          41.170000            6             0
2.87          304                1                  0    1        32        61        1         0         5         10000     10000     25             300         0           0           16            .081217      NA          .046909           40.619066           40.619045          40.700000            6             0
3.04          313                1                  0    1        32        61        1         0         5         10000     10000     25             300         1           0           16            .234238      .322138     .013810           40.619965           40.619962          41.180000            6             0
3.05          304                1                  0    1        32        61        1         0         5         10000     10000     25             300         0           0           16            .077491      NA          .035980           40.620944           40.620937          40.700000            6             0
2.94          313                1                  0    1        32        61        1         0         5         10000     10000     25             300         1           0           16            .225742      .363827     .013985           40.620832           40.620827          41.210000            6             0
3.00          304                1                  0    1        32        61        1         0         5         10000     10000     25             300         0           0           16            .074367      NA          .032763           40.623404           40.623392          40.700000            6             0
3.02          313                1                  0    1        32        61        1         0         5         10000     10000     25             300         1           0           16            .241143      .312379     .013650           40.622656           40.622651          41.170000            6             0
3.03          304                1                  0    1        32        61        1         0         5         10000     10000     25             300         0           0           16            .077820      NA          .033538           40.621768           40.621755          40.700000            6             0
3.04          312                1                  0    1        32        61        1         0         5         10000     10000     25             300         1           0           16            .279970      .263391     .014404           40.620802           40.620796          41.160000            6             0
2.87          303                1                  0    1        32        61        1         0         5         10000     10000     50             300         0           0           16            .152503      NA          .029113           80.399954           80.399942          80.550000            6             0
3.14          312                1                  0    1        32        61        1         0         5         10000     10000     50             300         1           0           16            .566613      .514189     .013966           80.398102           80.398097          81.480000            6             0
2.83          305                1                  0    1        32        61        1         0         5         10000     10000     50             300         0           0           16            .151869      NA          .027445           80.398179           80.398168          80.550000            6             0
2.89          313                1                  0    1        32        61        1         0         5         10000     10000     50             300         1           0           16            .552755      .518516     .015415           80.395488           80.395483          81.470000            6             0
2.86          304                1                  0    1        32        61        1         0         5         10000     10000     50             300         0           0           16            .155607      NA          .029302           80.399363           80.399343          80.550000            6             0
3.05          313                1                  0    1        32        61        1         0         5         10000     10000     50             300         1           0           16            .550830      .513481     .014431           80.396947           80.396941          81.460000            6             0
2.81          303                1                  0    1        32        61        1         0         5         10000     10000     50             300         0           0           16            .157158      NA          .032476           80.394301           80.394293          80.550000            6             0
3.07          312                1                  0    1        32        61        1         0         5         10000     10000     50             300         1           0           16            .456316      .612722     .012884           80.396379           80.396377          81.460000            6             0
2.85          304                1                  0    1        32        61        1         0         5         10000     10000     50             300         0           0           16            .153516      NA          .049565           80.397594           80.397574          80.550000            6             0
2.89          312                1                  0    1        32        61        1         0         5         10000     10000     50             300         1           0           16            .458186      .512849     .012872           80.398244           80.398238          81.370000            6             0
3.05          304                1                  0    1        32        61        1         0         5         10000     10000     75             300         0           0           16            .230612      NA          .032340           120.148561          120.148540         120.380000           6             0
3.03          311                1                  0    1        32        61        1         0         5         10000     10000     75             300         1           0           16            .677289      1.063875    .014766           120.150668          120.150663         121.890000           7             0
3.00          302                1                  0    1        32        61        1         0         5         10000     10000     75             300         0           0           16            .227911      NA          .027339           120.146747          120.146739         120.370000           6             0
3.04          312                1                  0    1        32        61        1         0         5         10000     10000     75             300         1           0           16            .683542      .920030     .012584           120.147314          120.147309         121.750000           6             0
3.01          304                1                  0    1        32        61        1         0         5         10000     10000     75             300         0           0           16            .232175      NA          .049917           120.150107          120.150086         120.380000           6             0
3.02          313                1                  0    1        32        61        1         0         5         10000     10000     75             300         1           0           16            .679196      .913509     .013909           120.149394          120.149389         121.740000           6             0
3.05          303                1                  0    1        32        61        1         0         5         10000     10000     75             300         0           0           16            .225536      NA          .035535           120.152440          120.152435         120.380000           6             0
3.07          312                1                  0    1        32        61        1         0         5         10000     10000     75             300         1           0           16            .683182      .913325     .015933           120.150147          120.150142         121.750000           6             0
3.01          302                1                  0    1        32        61        1         0         5         10000     10000     75             300         0           0           16            .242234      NA          .028039           120.147220          120.147214         120.390000           6             0
2.98          311                1                  0    1        32        61        1         0         5         10000     10000     75             300         1           0           16            .681208      .917016     .014542           120.151113          120.151107         121.750000           6             0
