comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.71          241                1                  0    1        1         2         1         0         2         10000     10000     10000000    0           0           2             .079610      NA          .130419           .098784             .098777            .180000              32            111
1.94          240                1                  0    1        1         2         1         0         3         10000     10000     10000000    0           0           2             .077514      NA          .149230           .116970             .116966            .190000              13            95
1.95          240                1                  0    1        1         2         1         0         5         10000     10000     10000000    0           0           2             .067808      NA          .133318           .124789             .124785            .190000              23            88
1.75          246                1                  0    1        1         2         1         0         8         10000     10000     10000000    0           0           2             .072750      NA          .267661           .264970             .264965            .340000              52            90
2.07          246                1                  0    1        1         2         1         0         9         10000     10000     10000000    0           0           2             .134150      NA          .487894           .281921             .281913            .420000              79            133
2.09          246                1                  0    1        1         2         1         0         10        10000     10000     10000000    0           0           2             .073157      NA          .223433           .187617             .187612            .260000              31            111
2.03          245                1                  0    1        1         2         1         0         11        10000     10000     10000000    0           0           2             .106322      NA          .273474           .204043             .204038            .310000              23            120
1.88          245                1                  0    1        1         2         1         0         12        10000     10000     10000000    0           0           2             .067291      NA          .253907           .211069             .211065            .280000              34            104
1.73          242                1                  0    1        8         2         1         0         2         10000     10000     10000000    0           0           2             .072847      NA          .184494           .136896             .136891            .210000              33            120
1.79          240                1                  0    1        8         2         1         0         3         10000     10000     10000000    0           0           2             .061328      NA          .191892           .176719             .176714            .240000              13            95
1.71          241                1                  0    1        8         2         1         0         5         10000     10000     10000000    0           0           2             .078698      NA          .293128           .195234             .195231            .270000              23            120
1.92          245                1                  0    1        8         2         1         0         8         10000     10000     10000000    0           0           2             .067498      NA          .409640           .395588             .395581            .460000              52            96
2.05          246                1                  0    1        8         2         1         0         9         10000     10000     10000000    0           0           2             .141028      NA          .771262           .380898             .380891            .520000              78            160
2.05          246                1                  0    1        8         2         1         0         10        10000     10000     10000000    0           0           2             .074045      NA          .342883           .311264             .311256            .390000              33            106
1.93          246                1                  0    1        8         2         1         0         11        10000     10000     10000000    0           0           2             .105289      NA          .347139           .293504             .293496            .400000              23            112
2.02          246                1                  0    1        8         2         1         0         12        10000     10000     10000000    0           0           2             .067993      NA          .266106           .289043             .289039            .360000              36            82
2.06          241                1                  0    1        16        2         1         0         2         10000     10000     10000000    0           0           2             .079329      NA          .213377           .151100             .151093            .230000              60            121
1.91          240                1                  0    1        16        2         1         0         3         10000     10000     10000000    0           0           2             .066688      NA          .205102           .184060             .184053            .250000              23            96
1.87          241                1                  0    1        16        2         1         0         5         10000     10000     10000000    0           0           2             .083675      NA          .211911           .190684             .190680            .270000              42            91
1.92          247                1                  0    1        16        2         1         0         8         10000     10000     10000000    0           0           2             .062723      NA          .475083           .394983             .394978            .460000              99            111
1.89          246                1                  0    1        16        2         1         0         9         10000     10000     10000000    0           0           2             .143909      NA          .541833           .393175             .393170            .540000              155           113
2.16          245                1                  0    1        16        2         1         0         10        10000     10000     10000000    0           0           2             .079515      NA          .381595           .305173             .305168            .390000              61            117
1.90          246                1                  0    1        16        2         1         0         11        10000     10000     10000000    0           0           2             .103400      NA          .375509           .297928             .297921            .400000              42            118
2.04          246                1                  0    1        16        2         1         0         12        10000     10000     10000000    0           0           2             .067447      NA          .369101           .302987             .302982            .370000              61            110
1.89          241                1                  0    1        32        2         1         0         2         10000     10000     10000000    0           0           2             .073171      NA          .236689           .155133             .155130            .230000              118           132
2.05          241                1                  0    1        32        2         1         0         3         10000     10000     10000000    0           0           2             .067219      NA          .288444           .195595             .195591            .260000              42            123
1.91          241                1                  0    1        32        2         1         0         5         10000     10000     10000000    0           0           2             .083434      NA          .185679           .169188             .169185            .250000              80            88
2.18          246                1                  0    1        32        2         1         0         8         10000     10000     10000000    0           0           2             .077854      NA          .497047           .434110             .434106            .510000              195           104
1.89          246                1                  0    1        32        2         1         0         9         10000     10000     10000000    0           0           2             .134421      NA          .590825           .430770             .430765            .560000              305           117
1.85          246                1                  0    1        32        2         1         0         10        10000     10000     10000000    0           0           2             .074113      NA          .400273           .346755             .346751            .420000              119           111
1.90          245                1                  0    1        32        2         1         0         11        10000     10000     10000000    0           0           2             .102637      NA          .390605           .322230             .322225            .420000              81            115
1.87          246                1                  0    1        32        2         1         0         12        10000     10000     10000000    0           0           2             .067571      NA          .398593           .354217             .354213            .420000              119           103
1.72          241                1                  0    1        64        2         1         0         2         10000     10000     10000000    0           0           2             .070403      NA          .374093           .208029             .208025            .280000              233           157
1.71          240                1                  0    1        64        2         1         0         3         10000     10000     10000000    0           0           2             .083821      NA          .230046           .208745             .208741            .290000              80            91
1.90          240                1                  0    1        64        2         1         0         5         10000     10000     10000000    0           0           2             .072596      NA          .251869           .220982             .220977            .290000              157           98
1.92          247                1                  0    1        64        2         1         0         8         10000     10000     10000000    0           0           2             .056598      NA          .594423           .459764             .459759            .520000              386           121
2.03          246                1                  0    1        64        2         1         0         9         10000     10000     10000000    0           0           2             .149253      NA          1.299338          .560562             .560554            .720000              601           191
2.20          246                1                  0    1        64        2         1         0         10        10000     10000     10000000    0           0           2             .073225      NA          .486361           .371905             .371900            .450000              237           124
1.89          246                1                  0    1        64        2         1         0         11        10000     10000     10000000    0           0           2             .103672      NA          .458789           .372380             .372376            .480000              157           117
1.89          246                1                  0    1        64        2         1         0         12        10000     10000     10000000    0           0           2             .072750      NA          .512606           .398924             .398919            .480000              238           116
1.93          245                1                  0    1        128       2         1         0         2         10000     10000     10000000    0           0           2             .072288      NA          .415628           .266965             .266960            .340000              447           141
2.01          245                1                  0    1        128       2         1         0         3         10000     10000     10000000    0           0           2             .082967      NA          .284860           .245112             .245108            .330000              157           97
2.01          244                1                  0    1        128       2         1         0         5         10000     10000     10000000    0           0           2             .073958      NA          .299864           .260450             .260443            .330000              309           99
2.09          249                1                  0    1        128       2         1         0         8         10000     10000     10000000    0           0           2             .062810      NA          .868135           .656344             .656337            .720000              770           125
1.94          250                1                  0    1        128       2         1         0         9         10000     10000     10000000    0           0           2             .149813      NA          1.597672          .729542             .729538            .890000              1225          188
1.98          251                1                  0    1        128       2         1         0         10        10000     10000     10000000    0           0           2             .072436      NA          .850604           .464005             .464000            .540000              435           170
1.95          250                1                  0    1        128       2         1         0         11        10000     10000     10000000    0           0           2             .105628      NA          .610622           .474885             .474880            .580000              310           122
2.08          251                1                  0    1        128       2         1         0         12        10000     10000     10000000    0           0           2             .072889      NA          .680424           .481546             .481541            .560000              433           129
1.75          244                1                  0    1        256       2         1         0         2         10000     10000     10000000    0           0           2             .075284      NA          .875857           .424045             .424041            .500000              985           187
1.78          243                1                  0    1        256       2         1         0         3         10000     10000     10000000    0           0           2             .072726      NA          .534252           .453005             .453000            .530000              310           108
1.77          243                1                  0    1        256       2         1         0         5         10000     10000     10000000    0           0           2             .066496      NA          .761679           .596212             .596207            .660000              615           120
2.21          248                1                  0    1        256       2         1         0         8         10000     10000     10000000    0           0           2             .073126      NA          2.003621          1.487121            1.487114           1.560000             1533          130
2.13          248                1                  0    1        256       2         1         0         9         10000     10000     10000000    0           0           2             .139090      NA          3.538130          2.084160            2.084152           2.250000             2428          161
2.12          249                1                  0    1        256       2         1         0         10        10000     10000     10000000    0           0           2             .074136      NA          2.084488          1.191125            1.191120           1.270000             1033          169
1.92          249                1                  0    1        256       2         1         0         11        10000     10000     10000000    0           0           2             .106769      NA          2.105639          1.579483            1.579478           1.690000             1035          130
2.12          249                1                  0    1        256       2         1         0         12        10000     10000     10000000    0           0           2             .073487      NA          1.880120          1.290583            1.290578           1.370000             1154          140
1.82          244                1                  0    1        512       2         1         0         2         10000     10000     10000000    0           0           2             .075604      NA          1.199688          .677205             .677200            .760000              1783          167
1.81          244                1                  0    1        512       2         1         0         3         10000     10000     10000000    0           0           2             .067687      NA          .978076           .804978             .804970            .870000              617           116
2.07          245                1                  0    1        512       2         1         0         5         10000     10000     10000000    0           0           2             .078008      NA          1.243323          .940064             .940059            1.020000             1228          125
2.07          249                1                  0    1        512       2         1         0         8         10000     10000     10000000    0           0           2             .073341      NA          3.376756          2.831445            2.831437           2.910000             3063          117
1.96          250                1                  0    1        512       2         1         0         9         10000     10000     10000000    0           0           2             .153639      NA          5.476375          3.179892            3.179888           3.360000             4890          165
1.93          249                1                  0    1        512       2         1         0         10        10000     10000     10000000    0           0           2             .073460      NA          3.191620          2.264607            2.264602           2.350000             2291          139
1.93          249                1                  0    1        512       2         1         0         11        10000     10000     10000000    0           0           2             .099262      NA          2.823812          2.635062            2.635058           2.740000             2075          105
2.05          249                1                  0    1        512       2         1         0         12        10000     10000     10000000    0           0           2             .072453      NA          3.044330          2.007371            2.007366           2.090000             2069          147
1.78          240                1                  0    1        1         2         1         0         2         10000     10000     10000000    0           0           2             .074104      NA          .171112           .121399             .121394            .200000              33            122
1.71          240                1                  0    1        1         2         1         0         3         10000     10000     10000000    0           0           2             .061295      NA          .123220           .110984             .110980            .170000              13            92
1.88          239                1                  0    1        1         2         1         0         5         10000     10000     10000000    0           0           2             .072968      NA          .136152           .119993             .119988            .190000              23            89
1.73          245                1                  0    1        1         2         1         0         8         10000     10000     10000000    0           0           2             .073226      NA          .251652           .260017             .260009            .330000              52            86
1.86          245                1                  0    1        1         2         1         0         9         10000     10000     10000000    0           0           2             .133295      NA          .416193           .285457             .285452            .420000              80            115
2.02          246                1                  0    1        1         2         1         0         10        10000     10000     10000000    0           0           2             .083828      NA          .248427           .191523             .191519            .270000              33            115
2.13          246                1                  0    1        1         2         1         0         11        10000     10000     10000000    0           0           2             .102697      NA          .251842           .193288             .193283            .300000              25            118
2.29          246                1                  0    1        1         2         1         0         12        10000     10000     10000000    0           0           2             .072601      NA          .196933           .193105             .193100            .270000              33            88
1.88          241                1                  0    1        8         2         1         0         2         10000     10000     10000000    0           0           2             .069722      NA          .170129           .134157             .134152            .200000              32            116
1.75          240                1                  0    1        8         2         1         0         3         10000     10000     10000000    0           0           2             .087588      NA          .197627           .180882             .180878            .270000              13            87
1.73          242                1                  0    1        8         2         1         0         5         10000     10000     10000000    0           0           2             .067826      NA          .292744           .202862             .202857            .270000              23            121
1.86          245                1                  0    1        8         2         1         0         8         10000     10000     10000000    0           0           2             .072767      NA          .307288           .365216             .365210            .440000              51            78
1.87          246                1                  0    1        8         2         1         0         9         10000     10000     10000000    0           0           2             .135971      NA          .468926           .382999             .382991            .520000              78            103
2.02          245                1                  0    1        8         2         1         0         10        10000     10000     10000000    0           0           2             .083712      NA          .319186           .292771             .292768            .370000              33            103
1.88          247                1                  0    1        8         2         1         0         11        10000     10000     10000000    0           0           2             .106341      NA          .325205           .286765             .286760            .390000              23            108
1.87          245                1                  0    1        8         2         1         0         12        10000     10000     10000000    0           0           2             .067325      NA          .259982           .285626             .285623            .350000              32            84
1.77          240                1                  0    1        16        2         1         0         2         10000     10000     10000000    0           0           2             .073570      NA          .267944           .149175             .149171            .220000              61            149
1.85          241                1                  0    1        16        2         1         0         3         10000     10000     10000000    0           0           2             .083232      NA          .202366           .182922             .182919            .270000              23            90
1.70          240                1                  0    1        16        2         1         0         5         10000     10000     10000000    0           0           2             .073263      NA          .209022           .191179             .191174            .260000              42            92
1.90          246                1                  0    1        16        2         1         0         8         10000     10000     10000000    0           0           2             .073309      NA          .415841           .393029             .393024            .470000              99            97
2.04          246                1                  0    1        16        2         1         0         9         10000     10000     10000000    0           0           2             .138806      NA          .574643           .397994             .397989            .540000              154           119
2.15          246                1                  0    1        16        2         1         0         10        10000     10000     10000000    0           0           2             .071672      NA          .377563           .317276             .317271            .390000              61            114
2.08          246                1                  0    1        16        2         1         0         11        10000     10000     10000000    0           0           2             .106928      NA          .340165           .307444             .307439            .410000              42            106
2.17          245                1                  0    1        16        2         1         0         12        10000     10000     10000000    0           0           2             .067181      NA          .288907           .279576             .279571            .350000              61            94
1.75          242                1                  0    1        32        2         1         0         2         10000     10000     10000000    0           0           2             .079907      NA          .235717           .157117             .157113            .240000              117           128
1.88          240                1                  0    1        32        2         1         0         3         10000     10000     10000000    0           0           2             .072750      NA          .217323           .193862             .193857            .270000              42            94
1.88          241                1                  0    1        32        2         1         0         5         10000     10000     10000000    0           0           2             .067844      NA          .266976           .177880             .177875            .250000              80            123
1.99          246                1                  0    1        32        2         1         0         8         10000     10000     10000000    0           0           2             .067272      NA          .530761           .415612             .415607            .490000              195           117
2.09          246                1                  0    1        32        2         1         0         9         10000     10000     10000000    0           0           2             .159932      NA          .600356           .432325             .432321            .590000              302           113
2.07          246                1                  0    1        32        2         1         0         10        10000     10000     10000000    0           0           2             .065450      NA          .353181           .347953             .347948            .420000              119           100
1.91          245                1                  0    1        32        2         1         0         11        10000     10000     10000000    0           0           2             .105711      NA          .350631           .316884             .316878            .420000              81            107
2.09          245                1                  0    1        32        2         1         0         12        10000     10000     10000000    0           0           2             .073996      NA          .400767           .337862             .337857            .410000              121           106
1.74          241                1                  0    1        64        2         1         0         2         10000     10000     10000000    0           0           2             .074450      NA          .286448           .198734             .198729            .280000              228           129
1.85          239                1                  0    1        64        2         1         0         3         10000     10000     10000000    0           0           2             .077396      NA          .244307           .223735             .223728            .300000              80            93
1.72          241                1                  0    1        64        2         1         0         5         10000     10000     10000000    0           0           2             .072035      NA          .196215           .175440             .175435            .250000              157           94
1.88          246                1                  0    1        64        2         1         0         8         10000     10000     10000000    0           0           2             .061688      NA          .537559           .515461             .515453            .580000              390           99
2.02          247                1                  0    1        64        2         1         0         9         10000     10000     10000000    0           0           2             .143488      NA          .836686           .588648             .588643            .730000              585           123
1.87          247                1                  0    1        64        2         1         0         10        10000     10000     10000000    0           0           2             .073600      NA          .495886           .370371             .370366            .450000              235           126
1.96          246                1                  0    1        64        2         1         0         11        10000     10000     10000000    0           0           2             .104196      NA          .465404           .401071             .401066            .510000              157           112
1.99          246                1                  0    1        64        2         1         0         12        10000     10000     10000000    0           0           2             .062921      NA          .478526           .368175             .368170            .440000              231           119
2.02          243                1                  0    1        128       2         1         0         2         10000     10000     10000000    0           0           2             .083528      NA          .419631           .238583             .238579            .320000              461           150
1.76          243                1                  0    1        128       2         1         0         3         10000     10000     10000000    0           0           2             .072933      NA          .249891           .228996             .228991            .300000              157           94
1.79          244                1                  0    1        128       2         1         0         5         10000     10000     10000000    0           0           2             .072813      NA          .354990           .281478             .281470            .350000              309           110
1.95          251                1                  0    1        128       2         1         0         8         10000     10000     10000000    0           0           2             .083080      NA          .823962           .643715             .643711            .730000              770           118
1.97          250                1                  0    1        128       2         1         0         9         10000     10000     10000000    0           0           2             .133228      NA          1.295154          .732961             .732956            .870000              1201          156
2.09          249                1                  0    1        128       2         1         0         10        10000     10000     10000000    0           0           2             .076709      NA          .779423           .435815             .435812            .520000              466           160
1.95          250                1                  0    1        128       2         1         0         11        10000     10000     10000000    0           0           2             .103174      NA          .592247           .420532             .420527            .520000              310           132
1.82          249                1                  0    1        128       2         1         0         12        10000     10000     10000000    0           0           2             .072966      NA          .675847           .413735             .413730            .490000              452           146
1.98          244                1                  0    1        256       2         1         0         2         10000     10000     10000000    0           0           2             .075292      NA          .913178           .475200             .475196            .550000              920           177
2.05          243                1                  0    1        256       2         1         0         3         10000     10000     10000000    0           0           2             .082657      NA          .583935           .447989             .447985            .530000              310           116
1.77          243                1                  0    1        256       2         1         0         5         10000     10000     10000000    0           0           2             .083500      NA          .761117           .566801             .566797            .650000              615           122
1.91          248                1                  0    1        256       2         1         0         8         10000     10000     10000000    0           0           2             .061985      NA          2.199516          1.589971            1.589966           1.660000             1575          135
2.12          249                1                  0    1        256       2         1         0         9         10000     10000     10000000    0           0           2             .151417      NA          2.661430          2.073682            2.073679           2.250000             2278          121
2.03          248                1                  0    1        256       2         1         0         10        10000     10000     10000000    0           0           2             .074576      NA          2.335433          1.538295            1.538290           1.630000             1107          148
1.92          249                1                  0    1        256       2         1         0         11        10000     10000     10000000    0           0           2             .106656      NA          2.071883          1.381575            1.381570           1.490000             1028          145
2.10          249                1                  0    1        256       2         1         0         12        10000     10000     10000000    0           0           2             .072581      NA          1.962590          1.317390            1.317386           1.400000             1043          143
1.78          244                1                  0    1        512       2         1         0         2         10000     10000     10000000    0           0           2             .073927      NA          1.112622          .708014             .708009            .790000              1815          150
2.02          244                1                  0    1        512       2         1         0         3         10000     10000     10000000    0           0           2             .056363      NA          .956761           .754840             .754832            .810000              616           122
1.96          244                1                  0    1        512       2         1         0         5         10000     10000     10000000    0           0           2             .073658      NA          1.038547          .817849             .817844            .900000              1226          120
1.94          249                1                  0    1        512       2         1         0         8         10000     10000     10000000    0           0           2             .067641      NA          3.529867          2.611691            2.611686           2.690000             3061          132
2.07          249                1                  0    1        512       2         1         0         9         10000     10000     10000000    0           0           2             .142849      NA          5.777344          3.445138            3.445130           3.610000             4885          162
2.08          250                1                  0    1        512       2         1         0         10        10000     10000     10000000    0           0           2             .079196      NA          2.696694          1.910071            1.910067           2.000000             2061          138
2.25          250                1                  0    1        512       2         1         0         11        10000     10000     10000000    0           0           2             .111226      NA          2.946763          2.576801            2.576796           2.700000             2109          113
1.96          249                1                  0    1        512       2         1         0         12        10000     10000     10000000    0           0           2             .083324      NA          3.017877          2.090371            2.090364           2.180000             2249          140
1.84          241                1                  0    1        1         2         1         0         2         10000     10000     10000000    0           0           2             .071979      NA          .112013           .092580             .092577            .170000              30            98
1.89          240                1                  0    1        1         2         1         0         3         10000     10000     10000000    0           0           2             .073109      NA          .166264           .118650             .118645            .190000              13            106
1.97          239                1                  0    1        1         2         1         0         5         10000     10000     10000000    0           0           2             .070094      NA          .113957           .098505             .098501            .170000              23            84
1.85          246                1                  0    1        1         2         1         0         8         10000     10000     10000000    0           0           2             .078686      NA          .238591           .266957             .266953            .350000              52            80
2.05          245                1                  0    1        1         2         1         0         9         10000     10000     10000000    0           0           2             .138856      NA          .414965           .279360             .279356            .420000              80            115
1.95          246                1                  0    1        1         2         1         0         10        10000     10000     10000000    0           0           2             .083653      NA          .312723           .186297             .186293            .270000              33            140
2.11          246                1                  0    1        1         2         1         0         11        10000     10000     10000000    0           0           2             .105965      NA          .250797           .211980             .211974            .320000              23            110
1.86          244                1                  0    1        1         2         1         0         12        10000     10000     10000000    0           0           2             .077994      NA          .206868           .196675             .196670            .270000              32            89
1.74          241                1                  0    1        8         2         1         0         2         10000     10000     10000000    0           0           2             .073714      NA          .196945           .137993             .137988            .210000              33            125
1.68          240                1                  0    1        8         2         1         0         3         10000     10000     10000000    0           0           2             .072204      NA          .196662           .180306             .180298            .250000              13            92
1.82          241                1                  0    1        8         2         1         0         5         10000     10000     10000000    0           0           2             .077589      NA          .291458           .195291             .195287            .270000              23            119
1.98          246                1                  0    1        8         2         1         0         8         10000     10000     10000000    0           0           2             .056073      NA          .320386           .389493             .389485            .450000              52            80
2.16          246                1                  0    1        8         2         1         0         9         10000     10000     10000000    0           0           2             .135721      NA          .484350           .361166             .361159            .500000              78            111
1.94          247                1                  0    1        8         2         1         0         10        10000     10000     10000000    0           0           2             .074013      NA          .446010           .294284             .294279            .370000              33            139
2.04          246                1                  0    1        8         2         1         0         11        10000     10000     10000000    0           0           2             .106635      NA          .314613           .297467             .297462            .400000              23            102
1.95          245                1                  0    1        8         2         1         0         12        10000     10000     10000000    0           0           2             .073440      NA          .379453           .294371             .294363            .370000              33            113
1.91          241                1                  0    1        16        2         1         0         2         10000     10000     10000000    0           0           2             .074007      NA          .231194           .149006             .149001            .220000              61            133
1.73          241                1                  0    1        16        2         1         0         3         10000     10000     10000000    0           0           2             .073397      NA          .260610           .184124             .184120            .260000              23            115
