comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.08;4;1;0;8;256;47;1;0;12;10000;10000;224;0;0;2;.002022;NA;.118219;.129772;.133053;.136250;4185;700
6.28;499;1;0;12;256;47;1;0;5;10000;10000;224;0;0;2;.001736;NA;.101295;.116155;.120470;.122500;4200;1002
0.08;4;1;0;12;256;47;1;0;5;10000;10000;224;0;0;2;.001305;NA;.100936;.116094;.119207;.120833;4204;1008
0.08;4;1;0;12;256;47;1;0;5;10000;10000;224;0;0;2;.000863;NA;.101589;.116984;.120244;.121666;4203;1007
0.08;4;1;0;12;256;47;1;0;5;10000;10000;224;0;0;2;.001720;NA;.102863;.113284;.119129;.121666;4204;1023
0.08;4;1;0;12;256;47;1;0;5;10000;10000;224;0;0;2;.001531;NA;.101972;.115315;.121256;.123333;4207;999
2.93;397;1;0;12;256;47;1;0;12;10000;10000;224;0;0;2;.001601;NA;.101734;.116857;.121108;.123333;4214;995
0.08;3;1;0;12;256;47;1;0;12;10000;10000;224;0;0;2;.001192;NA;.101566;.116163;.120202;.121666;4192;1007
0.08;4;1;0;12;256;47;1;0;12;10000;10000;224;0;0;2;.001531;NA;.102463;.118627;.120871;.122500;4196;1009
0.09;4;1;0;12;256;47;1;0;12;10000;10000;224;0;0;2;.001222;NA;.102775;.117269;.121195;.122500;4198;1011
0.09;4;1;0;12;256;47;1;0;12;10000;10000;224;0;0;2;.001302;NA;.101773;.117108;.119813;.120833;4196;1013
6.37;500;1;0;16;256;47;1;0;5;10000;10000;224;0;0;2;.000982;NA;.096219;.111646;.115293;.116875;4206;1323
0.09;4;1;0;16;256;47;1;0;5;10000;10000;224;0;0;2;.001295;NA;.096234;.107321;.113098;.115000;4214;1348
0.08;4;1;0;16;256;47;1;0;5;10000;10000;224;0;0;2;.000974;NA;.096054;.110238;.116451;.118125;4205;1309
0.07;4;1;0;16;256;47;1;0;5;10000;10000;224;0;0;2;.001626;NA;.096939;.111041;.116517;.118750;4211;1315
0.08;4;1;0;16;256;47;1;0;5;10000;10000;224;0;0;2;.000981;NA;.096017;.111480;.114840;.116250;4198;1324
2.90;398;1;0;16;256;47;1;0;12;10000;10000;224;0;0;2;.000991;NA;.096537;.111537;.115083;.116875;4205;1331
0.08;4;1;0;16;256;47;1;0;12;10000;10000;224;0;0;2;.000977;NA;.096208;.112647;.116327;.117500;4207;1315
0.08;4;1;0;16;256;47;1;0;12;10000;10000;224;0;0;2;.001625;NA;.096316;.111312;.116561;.118125;4213;1309
0.08;3;1;0;16;256;47;1;0;12;10000;10000;224;0;0;2;.001796;NA;.096022;.110348;.115402;.117500;4209;1312
0.07;4;1;0;16;256;47;1;0;12;10000;10000;224;0;0;2;.001931;NA;.095836;.111079;.115311;.117500;4208;1310
6.29;499;1;0;20;256;47;1;0;5;10000;10000;224;0;0;2;.001040;NA;.092608;.106163;.109901;.111000;4208;1676
0.09;3;1;0;20;256;47;1;0;5;10000;10000;224;0;0;2;.001295;NA;.092395;.104349;.110283;.112000;4198;1657
0.08;4;1;0;20;256;47;1;0;5;10000;10000;224;0;0;2;.000782;NA;.092667;.103734;.109909;.111000;4208;1678
0.09;4;1;0;20;256;47;1;0;5;10000;10000;224;0;0;2;.001030;NA;.092598;.104345;.109184;.110500;4204;1682
0.08;4;1;0;20;256;47;1;0;5;10000;10000;224;0;0;2;.000950;NA;.093096;.104859;.109922;.111000;4207;1683
2.95;398;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.000776;NA;.092529;.104354;.110319;.111500;4203;1665
0.08;3;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.000664;NA;.092675;.106218;.112567;.113500;4207;1639
0.08;4;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.001050;NA;.093132;.105386;.109944;.111500;4208;1681
0.10;4;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.000783;NA;.092616;.103759;.109222;.110500;4200;1683
0.07;4;1;0;20;256;47;1;0;12;10000;10000;224;0;0;2;.001035;NA;.092842;.101567;.109680;.110500;4208;1685
6.35;500;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.000654;NA;.091522;.107023;.112764;.113333;4207;1940
0.08;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.001004;NA;.091463;.104634;.109990;.111250;4207;1977
0.10;3;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.000431;NA;.091232;.103573;.109229;.110000;4207;1995
0.09;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.000659;NA;.091212;.102302;.108257;.109166;4209;2014
0.09;4;1;0;24;256;47;1;0;5;10000;10000;224;0;0;2;.000882;NA;.091719;.104023;.109397;.110416;4210;1999
2.93;398;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000874;NA;.091557;.104959;.110439;.111250;4212;1978
0.09;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000438;NA;.092349;.106256;.111618;.112500;4211;1978
0.09;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000670;NA;.091725;.104390;.110096;.110833;4210;1992
0.09;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000865;NA;.092054;.106903;.110991;.112083;4211;1980
0.08;4;1;0;24;256;47;1;0;12;10000;10000;224;0;0;2;.000795;NA;.091916;.106371;.110837;.112083;4208;1977
6.33;500;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000924;NA;.088187;.100665;.106272;.107500;4204;2305
0.08;3;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000929;NA;.088541;.101014;.106022;.106785;4207;2329
0.08;4;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000556;NA;.089779;.100534;.106841;.107500;4210;2341
0.08;4;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000924;NA;.088993;.100136;.105535;.106785;4216;2342
0.08;4;1;0;28;256;47;1;0;5;10000;10000;224;0;0;2;.000574;NA;.089180;.101132;.106510;.107500;4210;2332
2.93;397;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.000724;NA;.089221;.099252;.106164;.106785;4198;2343
0.08;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.001021;NA;.088141;.099230;.105539;.106785;4210;2315
0.07;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.000645;NA;.089118;.098827;.105988;.107142;4212;2339
0.08;3;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.000744;NA;.089725;.098924;.106457;.107500;4210;2343
0.09;4;1;0;28;256;47;1;0;12;10000;10000;224;0;0;2;.000912;NA;.088618;.099916;.105931;.107142;4211;2324
6.40;500;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000498;NA;.090119;.103433;.109165;.110000;4208;2631
0.08;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000489;NA;.091176;.103561;.109907;.110312;4211;2647
0.09;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000321;NA;.090885;.105167;.109964;.110625;4209;2637
0.09;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000894;NA;.090598;.105859;.110533;.111562;4209;2605
0.09;4;1;0;32;256;47;1;0;5;10000;10000;224;0;0;2;.000717;NA;.091534;.104870;.109995;.110937;4208;2646
2.93;397;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000938;NA;.090716;.105993;.110267;.111562;4210;2612
0.08;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000487;NA;.090963;.104720;.109628;.110312;4213;2645
0.08;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000333;NA;.088669;.101713;.108191;.108750;4210;2614
0.07;3;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000650;NA;.090661;.104196;.108610;.109062;4212;2662
0.08;4;1;0;32;256;47;1;0;12;10000;10000;224;0;0;2;.000648;NA;.091658;.107275;.112014;.112812;4209;2607
6.33;499;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.000726;NA;.088673;.102058;.107682;.108333;4211;2956
0.09;3;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.000729;NA;.088633;.102498;.108180;.108888;4215;2939
0.08;4;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.000579;NA;.088902;.101735;.107950;.108611;4210;2955
0.09;3;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.001084;NA;.088368;.102298;.108013;.109166;4211;2917
0.09;4;1;0;36;256;47;1;0;5;10000;10000;224;0;0;2;.000703;NA;.087443;.098904;.105651;.106388;4213;2966
2.91;398;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.000580;NA;.088704;.103375;.107438;.108055;4210;2962
0.09;4;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.000823;NA;.087183;.102262;.108493;.109444;4214;2875
0.10;3;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.000666;NA;.088706;.102668;.107800;.108333;4211;2950
0.09;4;1;0;36;256;47;1;0;12;10000;10000;224;0;0;2;.000565;NA;.085844;.098980;.106739;27.777777;3;0
