comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.35;230;1;0;40;256;2;1;0;5;0;0;10000000;1;0;1;0;.095256;0;0;0;.116750;918;570
1.38;230;1;0;40;256;2;1;0;5;0;1000;10000000;1;0;1;0;.094356;0;0;0;.116000;918;582
1.38;230;1;0;40;256;2;1;0;5;0;10000;10000000;1;0;1;0;.089727;0;0;0;.116000;918;594
1.40;231;1;0;40;256;2;1;0;5;1000;0;10000000;1;0;1;0;.101535;0;0;0;.118000;918;565
1.40;230;1;0;40;256;2;1;0;5;1000;1000;10000000;1;0;1;0;.095880;0;0;0;.118000;918;564
1.39;232;1;0;40;256;2;1;0;5;1000;10000;10000000;1;0;1;0;.093424;0;0;0;.115750;918;592
1.39;229;1;0;40;256;2;1;0;5;10000;0;10000000;1;0;1;0;.094072;0;0;0;.117500;918;569
1.41;230;1;0;40;256;2;1;0;5;10000;1000;10000000;1;0;1;0;.095856;0;0;0;.118250;918;570
1.40;230;1;0;40;256;2;1;0;5;10000;10000;10000000;1;0;1;0;.089194;0;0;0;.116250;918;592
1.45;231;1;0;40;256;2;1;0;12;0;0;10000000;1;0;1;0;.104437;0;0;0;.128750;308;207
1.45;232;1;0;40;256;2;1;0;12;0;1000;10000000;1;0;1;0;.099009;0;0;0;.129250;308;184
1.45;233;1;0;40;256;2;1;0;12;0;10000;10000000;1;0;1;0;.101011;0;0;0;.127500;308;199
1.44;232;1;0;40;256;2;1;0;12;1000;0;10000000;1;0;1;0;.108159;0;0;0;.128000;308;223
1.46;232;1;0;40;256;2;1;0;12;1000;1000;10000000;1;0;1;0;.100555;0;0;0;.128500;308;198
1.47;232;1;0;40;256;2;1;0;12;1000;10000;10000000;1;0;1;0;.101144;0;0;0;.128750;308;197
1.43;232;1;0;40;256;2;1;0;12;10000;0;10000000;1;0;1;0;.101238;0;0;0;.128750;308;193
1.45;232;1;0;40;256;2;1;0;12;10000;1000;10000000;1;0;1;0;.104130;0;0;0;.129750;308;205
1.46;232;1;0;40;256;2;1;0;12;10000;10000;10000000;1;0;1;0;.102359;0;0;0;.128500;308;196
1.38;230;1;0;45;256;2;1;0;5;0;0;10000000;1;0;1;0;.092182;0;0;0;.116444;918;650
1.39;229;1;0;45;256;2;1;0;5;0;1000;10000000;1;0;1;0;.091671;0;0;0;.116444;918;656
1.38;229;1;0;45;256;2;1;0;5;0;10000;10000000;1;0;1;0;.092276;0;0;0;.116666;918;650
1.40;230;1;0;45;256;2;1;0;5;1000;0;10000000;1;0;1;0;.090043;0;0;0;.116666;918;646
1.39;229;1;0;45;256;2;1;0;5;1000;1000;10000000;1;0;1;0;.087009;0;0;0;.117111;918;641
1.39;229;1;0;45;256;2;1;0;5;1000;10000;10000000;1;0;1;0;.094041;0;0;0;.117333;918;642
1.41;230;1;0;45;256;2;1;0;5;10000;0;10000000;1;0;1;0;.089374;0;0;0;.116666;918;641
1.37;230;1;0;45;256;2;1;0;5;10000;1000;10000000;1;0;1;0;.093079;0;0;0;.116888;918;638
1.38;229;1;0;45;256;2;1;0;5;10000;10000;10000000;1;0;1;0;.090462;0;0;0;.115777;918;646
1.44;231;1;0;45;256;2;1;0;12;0;0;10000000;1;0;1;0;.095264;0;0;0;.125111;308;198
1.46;232;1;0;45;256;2;1;0;12;0;1000;10000000;1;0;1;0;.103376;0;0;0;.126666;308;220
1.43;231;1;0;45;256;2;1;0;12;0;10000;10000000;1;0;1;0;.103331;0;0;0;.128222;308;194
1.41;231;1;0;45;256;2;1;0;12;1000;0;10000000;1;0;1;0;.098833;0;0;0;.127555;308;203
1.46;233;1;0;45;256;2;1;0;12;1000;1000;10000000;1;0;1;0;.101944;0;0;0;.127111;308;195
1.43;232;1;0;45;256;2;1;0;12;1000;10000;10000000;1;0;1;0;.097050;0;0;0;.125777;308;204
1.45;232;1;0;45;256;2;1;0;12;10000;0;10000000;1;0;1;0;.097591;0;0;0;.123555;308;214
1.41;231;1;0;45;256;2;1;0;12;10000;1000;10000000;1;0;1;0;.102866;0;0;0;.126000;308;208
1.44;232;1;0;45;256;2;1;0;12;10000;10000;10000000;1;0;1;0;.098273;0;0;0;.125777;308;197
1.33;229;1;0;50;256;2;1;0;5;0;0;10000000;1;0;1;0;.089136;0;0;0;.113800;918;777
1.40;230;1;0;50;256;2;1;0;5;0;1000;10000000;1;0;1;0;.089939;0;0;0;.115800;918;745
1.40;231;1;0;50;256;2;1;0;5;0;10000;10000000;1;0;1;0;.086910;0;0;0;.117000;918;730
