comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    1        256       73        1         0         12        10000     10000     1           0           3           2             .002223      NA          .070185           1.820212            1.917233           1.919583             394           90
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     1           1           3           2             .028395      .027556     .061283           1.787294            1.882289           1.911250             406           88
0.03          3                  1                  0    1        256       73        1         0         12        10000     10000     2           0           3           2             .003076      NA          .112021           1.439947            1.497512           1.501666             627           184
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     2           1           3           2             .054931      .052582     .099378           1.396457            1.475734           1.531666             718           182
0.01          3                  1                  0    1        256       73        1         0         12        10000     10000     4           0           3           2             .003972      NA          .195975           1.158541            1.254043           1.259166             1048          383
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     4           1           3           2             .104728      .102071     .168362           1.137317            1.252058           1.357916             1343          353
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     8           0           3           2             .006330      NA          .335420           .572972             .588620            .597916              1871          1375
0.03          3                  1                  0    1        256       73        1         0         12        10000     10000     8           1           3           2             .206215      .201139     .261643           .557443             .576219            .782916              2602          988
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     16          0           3           2             .011064      NA          .562988           .569904             .591387            .604166              3193          2278
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     16          1           3           2             .415862      .408779     .392130           .505497             .528495            .931666              5076          1309
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     32          0           3           2             .020883      NA          1.143232          1.115080            1.145351           1.168333             6316          2385
0.02          3                  1                  0    1        256       73        1         0         12        10000     10000     32          1           3           2             .831477      .814454     .787842           .992299             1.013782           1.839166             10071         1326
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     1           0           3           2             .001935      NA          .054594           .330513             .338248            .340833              362           408
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     1           1           3           2             .026018      .025265     .048611           .330103             .338386            .365000              392           380
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     2           0           3           2             .002554      NA          .092871           .365229             .371845            .375416              584           622
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     2           1           3           2             .049918      .049280     .085568           .369120             .376004            .427083              652           579
0.01          3                  1                  0    1        256       73        1         1         12        10000     10000     4           0           3           2             .003316      NA          .173556           .370996             .388036            .393333              1006          1086
0.01          3                  1                  0    1        256       73        1         1         12        10000     10000     4           1           3           2             .096647      .093007     .149343           .373944             .382082            .479583              1215          905
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     8           0           3           2             .005320      NA          .297941           .470009             .481466            .489166              1788          1495
0.03          3                  1                  0    1        256       73        1         1         12        10000     10000     8           1           3           2             .186701      .184359     .236561           .459676             .467210            .657083              2390          1068
0.01          3                  1                  0    1        256       73        1         1         12        10000     10000     16          0           3           2             .010399      NA          .508111           .509707             .519677            .532500              3144          2340
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     16          1           3           2             .371623      .364865     .353556           .457016             .464351            .840416              4556          1309
0.01          3                  1                  0    1        256       73        1         1         12        10000     10000     32          0           3           2             .017788      NA          1.025574          1.004433            1.033481           1.051666             6119          2376
0.02          3                  1                  0    1        256       73        1         1         12        10000     10000     32          1           3           2             .748143      .735387     .713119           .905752             .918872            1.668750             9030          1320
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     1           0           3           2             .002338      NA          .043509           .046371             .049869            .052500              362           2099
0.01          3                  1                  0    1        256       83        1         0         12        10000     10000     1           1           3           2             .039740      .038320     .029775           .041561             .044456            .084166              626           1213
0.01          3                  1                  0    1        256       83        1         0         12        10000     10000     2           0           3           2             .003042      NA          .082363           .085712             .092004            .095833              616           2140
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     2           1           3           2             .075800      .072682     .053271           .072392             .077181            .153750              1183          1201
0.03          3                  1                  0    1        256       83        1         0         12        10000     10000     4           0           3           2             .005462      NA          .168267           .162823             .178565            .183750              1020          2266
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     4           1           3           2             .148833      .145228     .104379           .136200             .143764            .293750              2260          1224
0.01          3                  1                  0    1        256       83        1         0         12        10000     10000     8           0           3           2             .007975      NA          .333299           .318223             .330839            .340833              1997          2407
0.01          3                  1                  0    1        256       83        1         0         12        10000     10000     8           1           3           2             .296256      .287957     .205839           .266143             .276707            .572083              4432          1238
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     16          0           3           2             .016385      NA          .668755           .625520             .640549            .659166              3415          2486
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     16          1           3           2             .585307      .569274     .408804           .529256             .551123            1.124166             8749          1225
0.02          3                  1                  0    1        256       83        1         0         12        10000     10000     32          0           3           2             .032317      NA          1.349678          1.246549            1.279273           1.309166             6848          2517
0.01          3                  1                  0    1        256       83        1         0         12        10000     10000     32          1           3           2             1.163713     1.141825    .827584           1.063729            1.104015           2.263333             17455         1218
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     1           0           3           2             .002063      NA          .035103           .038305             .041334            .044166              322           2032
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     1           1           3           2             .029401      .028578     .025345           .035237             .038788            .069166              450           1219
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     2           0           3           2             .002789      NA          .065166           .069537             .076749            .080416              518           2038
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     2           1           3           2             .057555      .054115     .045098           .061050             .065666            .122083              808           1259
0.03          3                  1                  0    1        256       83        1         1         12        10000     10000     4           0           3           2             .003706      NA          .129500           .129238             .135030            .140416              919           2331
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     4           1           3           2             .108979      .106336     .086612           .113979             .119184            .230000              1525          1261
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     8           0           3           2             .006355      NA          .260372           .256670             .273637            .280833              1764          2300
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     8           1           3           2             .214718      .210321     .173885           .224893             .231050            .448750              2960          1275
0.01          3                  1                  0    1        256       83        1         1         12        10000     10000     16          0           3           2             .011036      NA          .526198           .507960             .525644            .538333              3287          2397
0.02          3                  1                  0    1        256       83        1         1         12        10000     10000     16          1           3           2             .420368      .413716     .347986           .442061             .454972            .876250              5808          1280
0.01          3                  1                  0    1        256       83        1         1         12        10000     10000     32          0           3           2             .019827      NA          1.063582          1.021200            1.049895           1.072083             6418          2421
0.01          3                  1                  0    1        256       83        1         1         12        10000     10000     32          1           3           2             .839226      .827265     .691954           .884201             .918867            1.749166             11575         1267
0.01          3                  1                  0    1        256       74        1         0         12        10000     10000     1           0           3           2             .000850      NA          .033872           .084958             .087487            .088333              242           939
0.01          3                  1                  0    1        256       74        1         0         12        10000     10000     1           1           3           2             .024684      .023981     .026013           .083034             .092380            .116250              332           678
0.01          3                  1                  0    1        256       74        1         0         12        10000     10000     2           0           3           2             .001310      NA          .062869           .104584             .106687            .108750              320           1415
0.02          3                  1                  0    1        256       74        1         0         12        10000     10000     2           1           3           2             .046610      .045964     .047870           .101838             .107804            .154583              419           942
0.02          3                  1                  0    1        256       74        1         0         12        10000     10000     4           0           3           2             .002346      NA          .122398           .157392             .164178            .166666              482           1788
