comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
6.90;558;1;0;30;256;38;1;0;10;10000;10000;224;0;0;2;.043762;NA;.756588;1.073002;1.136075;1.164000;2144;2020
6.91;558;1;0;30;256;39;1;0;10;10000;10000;32;0;0;2;.002035;NA;.003420;.005713;.008527;.010666;47;1362
6.95;558;1;0;30;256;39;1;0;10;10000;10000;64;0;0;2;.007660;NA;.037119;.116048;.129461;.135666;176;892
6.96;558;1;0;30;256;39;1;0;10;10000;10000;224;0;0;2;.054346;NA;1.554708;2.321286;2.429564;2.467000;2140;1934
6.91;558;1;0;30;256;40;1;0;10;10000;10000;32;0;0;2;.002697;NA;.172610;.172460;.180390;.183000;47;2838
6.95;558;1;0;30;256;40;1;0;10;10000;10000;64;0;0;2;.007646;NA;.079572;.109986;.130711;.137333;174;1789
6.96;558;1;0;30;256;40;1;0;10;10000;10000;224;0;0;2;.054217;NA;.936410;1.351780;1.405791;1.442666;2086;1987
6.99;560;1;0;30;256;41;1;0;10;10000;10000;32;0;0;2;.002567;NA;.004717;.006702;.008310;.010333;83;1698
6.98;560;1;0;30;256;41;1;0;10;10000;10000;64;0;0;2;.007038;NA;.016970;.023292;.026421;.033000;317;1877
7.00;560;1;0;30;256;41;1;0;10;10000;10000;224;0;0;2;.051983;NA;.211233;.292823;.307886;.354333;3827;2102
6.94;559;1;0;35;256;37;1;0;10;10000;10000;32;0;0;2;.000187;NA;.004683;.007443;.009209;.009428;50;1752
6.98;558;1;0;35;256;37;1;0;10;10000;10000;64;0;0;2;.000566;NA;.015420;.026422;.032032;.032571;191;1669
6.89;558;1;0;35;256;37;1;0;10;10000;10000;224;0;0;2;.002035;NA;.193594;.323519;.381869;.383428;2306;1778
6.94;558;1;0;35;256;38;1;0;10;10000;10000;32;0;0;2;.001829;NA;.012675;.020864;.028594;.029714;47;1608
6.87;558;1;0;35;256;38;1;0;10;10000;10000;64;0;0;2;.004622;NA;.059800;.082481;.097144;.101714;178;2147
6.95;558;1;0;35;256;38;1;0;10;10000;10000;224;0;0;2;.039453;NA;.748526;1.077959;1.158237;1.194285;2134;2269
6.94;558;1;0;35;256;39;1;0;10;10000;10000;32;0;0;2;.002349;NA;.003293;.005456;.008025;.010000;47;1605
6.91;558;1;0;35;256;39;1;0;10;10000;10000;64;0;0;2;.006694;NA;.038590;.130360;.148971;.152571;176;963
6.98;558;1;0;35;256;39;1;0;10;10000;10000;224;0;0;2;.055770;NA;1.527832;2.348892;2.504097;2.535714;2123;2156
6.99;558;1;0;35;256;40;1;0;10;10000;10000;32;0;0;2;.001683;NA;.120754;.126935;.145349;.146571;48;2899
6.91;558;1;0;35;256;40;1;0;10;10000;10000;64;0;0;2;.005891;NA;.072415;.103717;.118812;.124571;174;2088
6.90;558;1;0;35;256;40;1;0;10;10000;10000;224;0;0;2;.072407;NA;.892372;1.275697;1.382867;1.426000;2089;2234
6.95;560;1;0;35;256;41;1;0;10;10000;10000;32;0;0;2;.002161;NA;.004323;.006612;.008259;.009714;83;1929
7.04;560;1;0;35;256;41;1;0;10;10000;10000;64;0;0;2;.005971;NA;.016102;.022689;.026996;.031142;319;2185
6.97;560;1;0;35;256;41;1;0;10;10000;10000;224;0;0;2;.050759;NA;.195078;.277749;.328715;.360857;3827;2228
