comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)    runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    1        32        173       1         0         5         10000     10000     64          0           3           2             .039274      NA            .388106           .417109             .621842            .661250              981           1485
0.03          3                  1                  0    1        32        173       1         0         5         10000     10000     64          1           3           2             .085397      .499526       .230303           .378952             .526079            1.062083             2657          851
0.01          3                  1                  0    1        32        173       1         1         5         10000     10000     64          0           3           2             .029496      NA            .338364           .365145             .509340            .539166              996           1571
0.02          3                  1                  0    1        32        173       1         1         5         10000     10000     64          1           3           2             .049216      .447184       .215455           .359023             .502002            .972083              1955          836
0.02          3                  1                  0    1        32        273       1         0         5         10000     10000     64          0           3           2             .031562      NA            .361770           .385349             .547356            .579583              1064          1568
0.03          3                  1                  0    1        32        273       1         0         5         10000     10000     64          1           3           2             .059797      .461766       .242970           .389948             .544199            1.031666             2237          867
0.01          3                  1                  0    1        32        273       1         1         5         10000     10000     64          0           3           2             .021271      NA            .335955           .362357             .513701            .535416              990           1560
0.02          3                  1                  0    1        32        273       1         1         5         10000     10000     64          1           3           2             .045122      .436529       .218657           .360305             .494302            .948333              1906          857
0.01          3                  1                  0    1        32        74        1         0         5         10000     10000     64          0           3           2             .009441      NA            .373380           .442899             .600281            .610416              365           1487
0.03          3                  1                  0    1        32        74        1         0         5         10000     10000     64          1           3           2             .019668      .520437       .234797           .434797             .588255            1.118333             749           792
0.02          3                  1                  0    1        32        74        1         1         5         10000     10000     64          0           3           2             .007572      NA            .362967           .415363             .562318            .570416              375           1543
0.01          3                  1                  0    1        32        74        1         1         5         10000     10000     64          1           3           2             .015327      .512183       .229419           .413149             .560288            1.077916             657           803
0.02          3                  1                  0    1        32        174       1         0         5         10000     10000     64          0           3           2             .025165      NA            .387551           .448713             .643176            .668750              374           1427
0.02          3                  1                  0    1        32        174       1         0         5         10000     10000     64          1           3           2             .045828      .556656       .234603           .416810             .564242            1.136666             1301          810
0.01          3                  1                  0    1        32        174       1         1         5         10000     10000     64          0           3           2             .009740      NA            .359627           .410005             .558895            .568750              377           1539
0.01          3                  1                  0    1        32        174       1         1         5         10000     10000     64          1           3           2             .023892      .542553       .223589           .403010             .546407            1.095416             862           795
0.01          3                  1                  0    1        32        274       1         0         5         10000     10000     64          0           3           2             .013403      NA            .385732           .432532             .591956            .604166              430           1558
0.02          3                  1                  0    1        32        274       1         0         5         10000     10000     64          1           3           2             .028817      .535005       .240762           .425064             .573508            1.117916             1026          816
0.03          3                  1                  0    1        32        274       1         1         5         10000     10000     64          0           3           2             .007961      NA            .361712           .414092             .563624            .572083              373           1535
0.01          3                  1                  0    1        32        274       1         1         5         10000     10000     64          1           3           2             .020634      .531410       .225422           .404770             .544850            1.083750             820           794
0.02          3                  1                  0    1        32        80        1         0         5         10000     10000     64          0           3           2             .020451      preprocessin  .225011           .404166             .544298            1.073750             820           802
0.02          3                  1                  0    1        32        80        1         0         5         10000     10000     64          1           3           2             .020886      .532429       .225985           .404400             .549617            1.072916             818           805
0.02          3                  1                  0    1        32        80        1         1         5         10000     10000     64          0           3           2             .021000      preprocessin  .225265           .404400             .549235            1.072083             817           804
0.02          3                  1                  0    1        32        80        1         1         5         10000     10000     64          1           3           2             .020773      .532747       .226866           .406066             .548433            1.081250             816           800
0.01          3                  1                  0    1        32        180       1         0         5         10000     10000     64          0           3           2             .021515      preprocessin  .224954           .405613             .547384            1.072083             817           803
0.03          3                  1                  0    1        32        180       1         0         5         10000     10000     64          1           3           2             .019975      .532674       .225665           .405740             .547489            1.073750             818           803
0.01          3                  1                  0    1        32        180       1         1         5         10000     10000     64          0           3           2             .020620      preprocessin  .225947           .406097             .547968            1.081250             814           799
0.02          3                  1                  0    1        32        180       1         1         5         10000     10000     64          1           3           2             .020677      .532324       .226190           .405819             .545829            1.080833             819           799
0.02          3                  1                  0    1        32        280       1         0         5         10000     10000     64          0           3           2             .020170      preprocessin  .225626           .405013             .544995            1.080000             816           798
0.02          3                  1                  0    1        32        280       1         0         5         10000     10000     64          1           3           2             .020326      .532984       .225815           .405427             .545677            1.075416             819           802
0.01          3                  1                  0    1        32        280       1         1         5         10000     10000     64          0           3           2             .021511      preprocessin  .225182           .405233             .545371            1.082500             817           796
0.02          3                  1                  0    1        32        280       1         1         5         10000     10000     64          1           3           2             .020898      .531145       .226537           .405475             .546218            1.081666             822           799
0.02          3                  1                  0    1        32        81        1         0         5         10000     10000     64          0           3           2             .001748      NA            .014890           .063517             .091803            .092916              38            405
0.02          3                  1                  0    1        32        81        1         0         5         10000     10000     64          1           3           2             .002196      .017931       .010741           .067339             .091004            .110416              50            345
0.01          3                  1                  0    1        32        81        1         1         5         10000     10000     64          0           3           2             .001642      NA            .013061           .023710             .032889            .034583              35            953
0.01          3                  1                  0    1        32        81        1         1         5         10000     10000     64          1           3           2             .002071      .017183       .009653           .024363             .034623            .053333              46            651
0.02          3                  1                  0    1        32        181       1         0         5         10000     10000     64          0           3           2             .002783      NA            .012785           .014174             .021278            .024166              50            1387
0.02          3                  1                  0    1        32        181       1         0         5         10000     10000     64          1           3           2             .003571      .018512       .008140           .013822             .019563            .040000              73            832
0.03          3                  1                  0    1        32        181       1         1         5         10000     10000     64          0           3           2             .001409      NA            .012084           .013459             .019760            .021250              40            1452
0.03          3                  1                  0    1        32        181       1         1         5         10000     10000     64          1           3           2             .001917      .017908       .007936           .013350             .019118            .037916              51            822
0.02          3                  1                  0    1        32        281       1         0         5         10000     10000     64          0           3           2             .001766      NA            .012586           .014174             .020397            .022083              49            1448
0.02          3                  1                  0    1        32        281       1         0         5         10000     10000     64          1           3           2             .002640      .018223       .008630           .014104             .020308            .039583              69            831
0.02          3                  1                  0    1        32        281       1         1         5         10000     10000     64          0           3           2             .001302      NA            .011880           .013183             .018735            .020000              37            1492
0.01          3                  1                  0    1        32        281       1         1         5         10000     10000     64          1           3           2             .002250      .017395       .007868           .013250             .018897            .038333              48            801
0.02          3                  1                  0    1        32        82        1         0         5         10000     10000     64          0           3           2             .001287      NA            .002480           .021180             .030899            .032083              20            224
0.02          3                  1                  0    1        32        82        1         0         5         10000     10000     64          1           3           2             .001084      .003466       .002065           .021680             .030333            .035000              28            221
0.01          3                  1                  0    1        32        82        1         1         5         10000     10000     64          0           3           2             .001488      NA            .002382           .005276             .008539            .009583              21            700
0.02          3                  1                  0    1        32        82        1         1         5         10000     10000     64          1           3           2             .001347      .003114       .001579           .005110             .009077            .012916              27            495
0.02          3                  1                  0    1        32        182       1         0         5         10000     10000     64          0           3           2             .001436      NA            .002582           .002706             .004785            .006250              23            1232
0.02          3                  1                  0    1        32        182       1         0         5         10000     10000     64          1           3           2             .002656      .004178       .001769           .002726             .004398            .010416              40            777
0.03          3                  1                  0    1        32        182       1         1         5         10000     10000     64          0           3           2             .000841      NA            .002173           .002325             .004113            .005000              24            1249
