comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  bandwidths(Mbs)  input_size  preprocess  splitroles  packetdrops(%)  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000605      NA          .000184           .000177             .000340            .000833              7             840
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000615      NA          .000134           .000178             .000426            .000833              7             751
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000344      NA          .000138           .000155             .000300            .000833              6             877
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000366      NA          .000146           .000155             .000247            .000833              7             1013
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000509      NA          .000154           .000196             .000465            .000833              7             784
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000406      NA          .000152           .000154             .000274            .000833              7             1009
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000416      NA          .000149           .000164             .000349            .000833              6             872
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              10000            2605        0           1           0               16            .000379      NA          .000137           .000154             .000257            .000833              7             900
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000376      NA          .000124           .000188             .000383            .000833              7             817
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000842      NA          .000110           .000192             .000471            .000833              6             610
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000380      NA          .000150           .000216             .000420            .000833              6             755
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .001035      NA          .000112           .000170             .000369            .001250              7             450
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000386      NA          .000125           .000206             .000432            .000833              7             725
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000386      NA          .000145           .000200             .000418            .000833              7             811
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000391      NA          .000169           .000212             .000404            .000833              7             865
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000746      NA          .000145           .000187             .000437            .001250              7             660
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000612      NA          .000170           .000206             .000415            .000833              8             900
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              1000             2605        0           1           0               16            .000415      NA          .000150           .000211             .000477            .000833              7             760
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .001212      NA          .000157           .000676             .002213            .002916              7             301
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .000361      NA          .000151           .000887             .002589            .002916              7             279
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .000350      NA          .000167           .000894             .002574            .002916              7             266
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .000451      NA          .000133           .000859             .002511            .002916              7             268
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .001686      NA          .000130           .000804             .002554            .004583              7             166
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .001179      NA          .000153           .000886             .002507            .002916              6             301
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .000439      NA          .000172           .000862             .002492            .002916              7             311
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .001523      NA          .000155           .000832             .002706            .003333              6             300
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .001264      NA          .000152           .000708             .002517            .003333              7             260
0.02          3                  1                  0    4        512       511       1         0         5         10000     10000     0              100              2605        0           1           0               16            .001301      NA          .000176           .000839             .002414            .002916              7             320
