comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;2;256;38;1;0;5;10000;10000;224;0;1;0;.113716;NA;.841276;.919737;1.057419;1.160833;3142;960
0.01;3;1;0;2;256;39;1;0;5;10000;10000;32;0;1;0;.005805;NA;.006477;.008957;.011165;.015833;68;684
0.02;3;1;0;2;256;39;1;0;5;10000;10000;64;0;1;0;.013379;NA;.035618;.063074;.098870;.110000;262;471
0.02;3;1;0;2;256;39;1;0;5;10000;10000;224;0;1;0;.104512;NA;1.606337;2.034193;2.147113;2.236666;3144;901
0.01;3;1;0;2;256;40;1;0;5;10000;10000;32;0;1;0;.003996;NA;.199763;.302047;.311472;.315833;67;765
0.02;3;1;0;2;256;40;1;0;5;10000;10000;64;0;1;0;.008018;NA;.137250;.193931;.227014;.235000;259;728
0.02;3;1;0;2;256;40;1;0;5;10000;10000;224;0;1;0;.068169;NA;1.417801;1.536657;1.603242;1.660833;3141;1058
0.02;3;1;0;2;256;41;1;0;5;10000;10000;32;0;1;0;.006016;NA;.007990;.010662;.012857;.019166;124;717
0.02;3;1;0;2;256;41;1;0;5;10000;10000;64;0;1;0;.019139;NA;.026768;.039495;.048108;.061666;480;693
0.01;3;1;0;2;256;41;1;0;5;10000;10000;224;0;1;0;.116217;NA;.332464;.368192;.381011;.492500;5788;1034
0.01;3;1;0;3;256;37;1;0;5;10000;10000;32;0;1;0;.000325;NA;.007863;.010229;.012053;.012222;72;1138
0.02;3;1;0;3;256;37;1;0;5;10000;10000;64;0;1;0;.000524;NA;.025512;.037346;.043762;.044444;277;1043
0.01;3;1;0;3;256;37;1;0;5;10000;10000;224;0;1;0;.003471;NA;.323049;.463440;.507926;.510000;3360;1145
0.01;3;1;0;3;256;38;1;0;5;10000;10000;32;0;1;0;.003197;NA;.011583;.018531;.026574;.029444;69;797
0.01;3;1;0;3;256;38;1;0;5;10000;10000;64;0;1;0;.007719;NA;.058523;.108395;.122492;.130555;256;870
0.03;3;1;0;3;256;38;1;0;5;10000;10000;224;0;1;0;.067904;NA;.756057;.851676;.968659;1.020000;3144;1413
0.02;3;1;0;3;256;39;1;0;5;10000;10000;32;0;1;0;.003410;NA;.004846;.006484;.008664;.011666;69;1054
0.01;3;1;0;3;256;39;1;0;5;10000;10000;64;0;1;0;.011422;NA;.031999;.050927;.071731;.082777;262;810
0.01;3;1;0;3;256;39;1;0;5;10000;10000;224;0;1;0;.079017;NA;1.603953;1.858421;2.025338;2.091666;3141;1426
0.03;3;1;0;3;256;40;1;0;5;10000;10000;32;0;1;0;.001806;NA;.133642;.200936;.214113;.216111;67;1123
0.02;3;1;0;3;256;40;1;0;5;10000;10000;64;0;1;0;.006368;NA;.096210;.127751;.157073;.162777;259;1100
0.01;3;1;0;3;256;40;1;0;5;10000;10000;224;0;1;0;.055056;NA;1.091145;1.176606;1.288341;1.337222;3141;1510
0.03;3;1;0;3;256;41;1;0;5;10000;10000;32;0;1;0;.003204;NA;.005975;.008433;.011239;.014444;122;1031
0.01;3;1;0;3;256;41;1;0;5;10000;10000;64;0;1;0;.010360;NA;.022246;.027398;.033453;.043888;478;1160
0.01;3;1;0;3;256;41;1;0;5;10000;10000;224;0;1;0;.084862;NA;.248261;.281060;.313335;.387222;5788;1436
0.02;3;1;0;4;256;37;1;0;5;10000;10000;32;0;1;0;.000282;NA;.006028;.007791;.008971;.009166;72;1553
0.02;3;1;0;4;256;37;1;0;5;10000;10000;64;0;1;0;.000391;NA;.020737;.029639;.036979;.037500;277;1334
0.01;3;1;0;4;256;37;1;0;5;10000;10000;224;0;1;0;.002507;NA;.261518;.368504;.385544;.387083;3360;1628
0.01;3;1;0;4;256;38;1;0;5;10000;10000;32;0;1;0;.003246;NA;.011562;.015190;.021759;.025000;69;1253
0.01;3;1;0;4;256;38;1;0;5;10000;10000;64;0;1;0;.009079;NA;.058346;.078767;.097191;.105833;263;1423
0.01;3;1;0;4;256;38;1;0;5;10000;10000;224;0;1;0;.062485;NA;.742734;.851052;.931364;.984166;3147;1919
0.02;3;1;0;4;256;39;1;0;5;10000;10000;32;0;1;0;.003019;NA;.003747;.005454;.008623;.010833;69;1145
0.02;3;1;0;4;256;39;1;0;5;10000;10000;64;0;1;0;.008389;NA;.040210;.051496;.067962;.073750;262;1425
0.01;3;1;0;4;256;39;1;0;5;10000;10000;224;0;1;0;.057500;NA;1.669716;1.849065;1.920175;1.965416;3141;2084
0.01;3;1;0;4;256;40;1;0;5;10000;10000;32;0;1;0;.001779;NA;.106244;.157038;.163239;.165000;67;1558
0.02;3;1;0;4;256;40;1;0;5;10000;10000;64;0;1;0;.004322;NA;.078567;.099342;.124656;.127916;261;1519
0.03;3;1;0;4;256;40;1;0;5;10000;10000;224;0;1;0;.041857;NA;.960759;1.026654;1.068751;1.102916;3141;2142
0.01;3;1;0;4;256;41;1;0;5;10000;10000;32;0;1;0;.002775;NA;.005153;.006841;.008723;.011250;122;1431
0.01;3;1;0;4;256;41;1;0;5;10000;10000;64;0;1;0;.009566;NA;.017878;.021692;.026873;.035416;478;1510
0.03;3;1;0;4;256;41;1;0;5;10000;10000;224;0;1;0;.071653;NA;.212947;.240136;.284200;.332083;5788;1874
0.02;3;1;0;5;256;37;1;0;5;10000;10000;32;0;1;0;.000233;NA;.005227;.006502;.007798;.008000;74;1939
0.02;3;1;0;5;256;37;1;0;5;10000;10000;64;0;1;0;.000311;NA;.018090;.024654;.030218;.030666;277;1783
0.03;3;1;0;5;256;37;1;0;5;10000;10000;224;0;1;0;.001793;NA;.228117;.313045;.326866;.328333;3360;2092
0.02;3;1;0;5;256;38;1;0;5;10000;10000;32;0;1;0;.002110;NA;.011891;.014139;.017196;.019333;69;2027
0.02;3;1;0;5;256;38;1;0;5;10000;10000;64;0;1;0;.007201;NA;.058113;.068458;.084992;.092000;262;2007
0.01;3;1;0;5;256;38;1;0;5;10000;10000;224;0;1;0;.054765;NA;.741698;.831452;.943616;.979666;3142;2381
0.02;3;1;0;5;256;39;1;0;5;10000;10000;32;0;1;0;.002561;NA;.003347;.004242;.005638;.007666;69;1721
0.02;3;1;0;5;256;39;1;0;5;10000;10000;64;0;1;0;.006282;NA;.047070;.056629;.067865;.072333;262;2069
0.02;3;1;0;5;256;39;1;0;5;10000;10000;224;0;1;0;.048641;NA;1.649685;1.818856;1.917140;1.952333;3146;2580
0.01;3;1;0;5;256;40;1;0;5;10000;10000;32;0;1;0;.001108;NA;.086571;.124665;.136170;.137333;67;1904
0.02;3;1;0;5;256;40;1;0;5;10000;10000;64;0;1;0;.003629;NA;.074569;.082715;.101372;.104666;261;2197
0.02;3;1;0;5;256;40;1;0;5;10000;10000;224;0;1;0;.033945;NA;.902874;.964478;.998114;1.024000;3141;2700
0.01;3;1;0;5;256;41;1;0;5;10000;10000;32;0;1;0;.002609;NA;.004673;.005353;.006963;.008666;124;2067
0.02;3;1;0;5;256;41;1;0;5;10000;10000;64;0;1;0;.007468;NA;.015896;.019800;.026183;.032333;478;1812
0.03;3;1;0;5;256;41;1;0;5;10000;10000;224;0;1;0;.055759;NA;.198581;.221732;.254904;.294333;5788;2404
0.01;3;1;0;6;256;37;1;0;5;10000;10000;32;0;1;0;.000142;NA;.004816;.005858;.006808;.006944;72;2468
0.02;3;1;0;6;256;37;1;0;5;10000;10000;64;0;1;0;.000261;NA;.016660;.021710;.024617;.025000;277;2413
0.01;3;1;0;6;256;37;1;0;5;10000;10000;224;0;1;0;.001725;NA;.208640;.277880;.294148;.295277;3362;2553
0.02;3;1;0;6;256;38;1;0;5;10000;10000;32;0;1;0;.002096;NA;.012504;.015244;.021485;.023055;69;2139
0.02;3;1;0;6;256;38;1;0;5;10000;10000;64;0;1;0;.006136;NA;.058236;.065505;.077975;.083888;262;2640
0.02;3;1;0;6;256;38;1;0;5;10000;10000;224;0;1;0;.054826;NA;.746483;.837082;.924729;.966666;3143;2906
0.02;3;1;0;6;256;39;1;0;5;10000;10000;32;0;1;0;.001831;NA;.003266;.003945;.005110;.006388;69;2375
0.01;3;1;0;6;256;39;1;0;5;10000;10000;64;0;1;0;.005673;NA;.040079;.063849;.077643;.081111;261;1906
0.02;3;1;0;6;256;39;1;0;5;10000;10000;224;0;1;0;.044594;NA;1.621933;1.822698;1.948465;1.982777;3143;2994
0.02;3;1;0;6;256;40;1;0;5;10000;10000;32;0;1;0;.001312;NA;.070955;.104806;.114384;.115277;67;2234
0.01;3;1;0;6;256;40;1;0;5;10000;10000;64;0;1;0;.003354;NA;.072109;.076608;.083873;.085833;261;3104
0.02;3;1;0;6;256;40;1;0;5;10000;10000;224;0;1;0;.030768;NA;.872798;.923465;.994706;1.016111;3141;3155
0.02;3;1;0;6;256;41;1;0;5;10000;10000;32;0;1;0;.002281;NA;.004259;.004915;.006369;.007777;124;2517
0.02;3;1;0;6;256;41;1;0;5;10000;10000;64;0;1;0;.005518;NA;.016056;.017770;.020594;.025277;478;2765
0.01;3;1;0;6;256;41;1;0;5;10000;10000;224;0;1;0;.054141;NA;.177590;.202064;.235478;.271944;5788;2813
