comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;32;172;1;0;5;10000;10000;64;0;3;2;.028587;NA;.256393;.280427;.422885;.452500;731;1438
0.02;3;1;0;1;32;172;1;0;5;10000;10000;64;1;3;2;.060238;.343939;.160283;.261876;.361919;.732083;1887;855
0.02;3;1;0;1;32;172;1;1;5;10000;10000;64;0;3;2;.027092;NA;.234771;.251052;.368205;.390833;700;1507
0.02;3;1;0;1;32;172;1;1;5;10000;10000;64;1;3;2;.035285;.307685;.150453;.247461;.340347;.662083;1394;855
0.02;3;1;0;1;32;272;1;0;5;10000;10000;64;0;3;2;.022658;NA;.257092;.271029;.382808;.405833;803;1592
0.03;3;1;0;1;32;272;1;0;5;10000;10000;64;1;3;2;.042673;.317716;.166339;.267787;.366151;.702916;1592;876
0.01;3;1;0;1;32;272;1;1;5;10000;10000;64;0;3;2;.016627;NA;.228337;.247718;.347429;.364583;710;1561
0.02;3;1;0;1;32;272;1;1;5;10000;10000;64;1;3;2;.032565;.299678;.151996;.249384;.352166;.667083;1380;845
0.02;3;1;0;1;32;73;1;0;5;10000;10000;64;0;3;2;.026708;NA;.376263;.568184;.812875;.839166;1134;1118
0.01;3;1;0;1;32;73;1;0;5;10000;10000;64;1;3;2;.045662;.442552;.270867;.582959;.828466;1.292916;1917;731
0.02;3;1;0;1;32;73;1;1;5;10000;10000;64;0;3;2;.020879;NA;.356010;.495432;.672638;.695000;1106;1271
0.02;3;1;0;1;32;73;1;1;5;10000;10000;64;1;3;2;.037463;.436246;.250314;.514761;.732918;1.178333;1904;749
0.01;3;1;0;1;32;173;1;0;5;10000;10000;64;0;3;2;.039267;NA;.381079;.404270;.632827;.674166;981;1431
0.03;3;1;0;1;32;173;1;0;5;10000;10000;64;1;3;2;.085946;.500561;.229361;.377312;.526014;1.062083;2658;846
0.01;3;1;0;1;32;173;1;1;5;10000;10000;64;0;3;2;.028768;NA;.342685;.369686;.536089;.563333;978;1522
0.03;3;1;0;1;32;173;1;1;5;10000;10000;64;1;3;2;.048214;.452164;.217465;.359711;.500086;.960833;1953;852
0.01;3;1;0;1;32;273;1;0;5;10000;10000;64;0;3;2;.032093;NA;.369290;.392069;.554020;.585833;1090;1583
0.03;3;1;0;1;32;273;1;0;5;10000;10000;64;1;3;2;.060181;.467415;.238082;.385776;.542856;1.035833;2248;854
0.02;3;1;0;1;32;273;1;1;5;10000;10000;64;0;3;2;.021799;NA;.333818;.363136;.501837;.524583;996;1582
0.02;3;1;0;1;32;273;1;1;5;10000;10000;64;1;3;2;.045222;.436591;.217446;.359214;.498476;.952500;1906;850
0.03;3;1;0;1;32;74;1;0;5;10000;10000;64;0;3;2;.009495;NA;.371698;.435243;.595475;.604166;354;1496
0.01;3;1;0;1;32;74;1;0;5;10000;10000;64;1;3;2;.020128;.521702;.234383;.434932;.591662;1.118333;749;792
0.01;3;1;0;1;32;74;1;1;5;10000;10000;64;0;3;2;.007706;NA;.361091;.416029;.562825;.570000;372;1536
0.02;3;1;0;1;32;74;1;1;5;10000;10000;64;1;3;2;.015278;.511490;.227401;.409541;.554548;1.069166;653;804
0.02;3;1;0;1;32;174;1;0;5;10000;10000;64;0;3;2;.020052;NA;.388009;.439326;.628400;.646666;367;1477
0.02;3;1;0;1;32;174;1;0;5;10000;10000;64;1;3;2;.046832;.557067;.233433;.417323;.562299;1.135833;1300;808
0.02;3;1;0;1;32;174;1;1;5;10000;10000;64;0;3;2;.009275;NA;.361887;.413060;.573986;.583750;379;1508
0.02;3;1;0;1;32;174;1;1;5;10000;10000;64;1;3;2;.023120;.556392;.222997;.401938;.540377;1.097500;858;792
0.01;3;1;0;1;32;274;1;0;5;10000;10000;64;0;3;2;.012376;NA;.385318;.434619;.594834;.606250;432;1550
0.01;3;1;0;1;32;274;1;0;5;10000;10000;64;1;3;2;.029653;.534727;.240969;.424403;.574517;1.119583;1024;815
0.01;3;1;0;1;32;274;1;1;5;10000;10000;64;0;3;2;.008341;NA;.360258;.411359;.569070;.577500;431;1514
0.02;3;1;0;1;32;274;1;1;5;10000;10000;64;1;3;2;.020030;.531802;.225766;.405369;.547798;1.082083;822;798
0.01;3;1;0;1;32;80;1;0;5;10000;10000;64;0;3;2;.019870;preprocessin;.226821;.407485;.547962;1.074583;816;804
0.02;3;1;0;1;32;80;1;0;5;10000;10000;64;1;3;2;.020397;.532082;.226113;.405902;.549713;1.081666;820;799
0.02;3;1;0;1;32;80;1;1;5;10000;10000;64;0;3;2;.020501;preprocessin;.225153;.403259;.544119;1.073750;814;803
0.02;3;1;0;1;32;80;1;1;5;10000;10000;64;1;3;2;.020723;.533457;.225077;.405219;.544544;1.080000;816;797
0.02;3;1;0;1;32;180;1;0;5;10000;10000;64;0;3;2;.020739;preprocessin;.225443;.406041;.546940;1.085000;814;794
0.02;3;1;0;1;32;180;1;0;5;10000;10000;64;1;3;2;.020671;.529230;.226042;.405655;.545857;1.072500;816;804
0.03;3;1;0;1;32;180;1;1;5;10000;10000;64;0;3;2;.021214;preprocessin;.226286;.406743;.548248;1.083750;820;798
0.01;3;1;0;1;32;180;1;1;5;10000;10000;64;1;3;2;.020699;.531651;.225892;.405844;.545956;1.080416;820;800
0.02;3;1;0;1;32;280;1;0;5;10000;10000;64;0;3;2;.020634;preprocessin;.227487;.408153;.558800;1.098750;820;789
0.02;3;1;0;1;32;280;1;0;5;10000;10000;64;1;3;2;.019866;.532105;.226345;.405133;.547815;1.083333;818;797
0.03;3;1;0;1;32;280;1;1;5;10000;10000;64;0;3;2;.020386;preprocessin;.225816;.405430;.546325;1.073750;819;804
0.01;3;1;0;1;32;280;1;1;5;10000;10000;64;1;3;2;.020264;.531031;.226589;.406290;.547998;1.072083;819;806
0.02;3;1;0;1;32;81;1;0;5;10000;10000;64;0;3;2;.002134;NA;.014749;.065658;.091130;.092500;38;405
0.02;3;1;0;1;32;81;1;0;5;10000;10000;64;1;3;2;.001770;.019168;.010484;.063685;.091484;.110833;52;336
0.01;3;1;0;1;32;81;1;1;5;10000;10000;64;0;3;2;.001337;NA;.013134;.023732;.034407;.035833;41;921
0.01;3;1;0;1;32;81;1;1;5;10000;10000;64;1;3;2;.001544;.017211;.009544;.024601;.034914;.053333;46;643
0.02;3;1;0;1;32;181;1;0;5;10000;10000;64;0;3;2;.002396;NA;.012990;.014619;.021606;.024166;49;1405
0.02;3;1;0;1;32;181;1;0;5;10000;10000;64;1;3;2;.003838;.018860;.008256;.013727;.019554;.041250;74;814
0.02;3;1;0;1;32;181;1;1;5;10000;10000;64;0;3;2;.001634;NA;.012158;.013435;.019014;.020833;40;1475
0.02;3;1;0;1;32;181;1;1;5;10000;10000;64;1;3;2;.001826;.017699;.007845;.013229;.018783;.037916;51;805
0.02;3;1;0;1;32;281;1;0;5;10000;10000;64;0;3;2;.002161;NA;.012589;.014190;.020167;.022500;45;1435
0.02;3;1;0;1;32;281;1;0;5;10000;10000;64;1;3;2;.002597;.018150;.008683;.014175;.020006;.040000;74;842
0.03;3;1;0;1;32;281;1;1;5;10000;10000;64;0;3;2;.001665;NA;.011912;.013182;.018328;.020000;42;1512
0.02;3;1;0;1;32;281;1;1;5;10000;10000;64;1;3;2;.002271;.017454;.007933;.013191;.019049;.037916;48;817
0.01;3;1;0;1;32;82;1;0;5;10000;10000;64;0;3;2;.000937;NA;.002484;.019302;.031277;.032500;22;221
0.02;3;1;0;1;32;82;1;0;5;10000;10000;64;1;3;2;.001750;.003450;.002004;.021420;.031867;.036250;30;217
0.01;3;1;0;1;32;82;1;1;5;10000;10000;64;0;3;2;.000791;NA;.002022;.005166;.008380;.009166;21;634
0.01;3;1;0;1;32;82;1;1;5;10000;10000;64;1;3;2;.001134;.003297;.001532;.005042;.007380;.011250;25;555
0.02;3;1;0;1;32;182;1;0;5;10000;10000;64;0;3;2;.001792;NA;.002717;.002830;.004552;.006666;29;1246
0.01;3;1;0;1;32;182;1;0;5;10000;10000;64;1;3;2;.002230;.004108;.001798;.002766;.004752;.010416;40;778
0.01;3;1;0;1;32;182;1;1;5;10000;10000;64;0;3;2;.000834;NA;.002029;.002308;.004028;.004583;19;1246
0.02;3;1;0;1;32;182;1;1;5;10000;10000;64;1;3;2;.001661;.003363;.001380;.002299;.004309;.008333;28;731
0.03;3;1;0;1;32;282;1;0;5;10000;10000;64;0;3;2;.000973;NA;.002503;.002588;.004657;.005000;29;1368
0.02;3;1;0;1;32;282;1;0;5;10000;10000;64;1;3;2;.001579;.003495;.001885;.002701;.004559;.009166;36;847
0.02;3;1;0;1;32;282;1;1;5;10000;10000;64;0;3;2;.000832;NA;.002136;.002282;.003710;.004583;21;1298
0.01;3;1;0;1;32;282;1;1;5;10000;10000;64;1;3;2;.001437;.003501;.001568;.002324;.003928;.008333;27;779
