comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.38;277;1;0;1;1;58;1;0;3;10000;10000;30;1;0;0;16;.090401;NA;.011294;77.363797;77.363792;77.450000;4;0
2.55;279;1;0;1;1;58;1;0;3;10000;10000;30;1;0;0;16;.090338;NA;.009458;77.371064;77.371056;77.460000;4;0
2.48;277;1;0;1;1;58;1;0;3;10000;10000;30;1;0;0;16;.088230;NA;.012645;77.363749;77.363745;77.450000;4;0
2.45;277;1;0;1;1;58;1;0;3;10000;10000;30;1;0;0;16;.094387;NA;.012109;77.364127;77.364119;77.460000;4;0
2.30;277;1;0;1;1;58;1;0;3;10000;10000;30;1;0;0;16;.089365;NA;.012969;77.364544;77.364536;77.450000;4;0
2.39;277;1;0;1;1;58;1;0;3;10000;10000;40;1;0;0;16;.122213;NA;.010955;102.950495;102.950487;103.070000;4;0
2.36;278;1;0;1;1;58;1;0;3;10000;10000;40;1;0;0;16;.123089;NA;.010334;102.963731;102.963727;103.090000;4;0
2.57;278;1;0;1;1;58;1;0;3;10000;10000;40;1;0;0;16;.121852;NA;.015118;102.961933;102.961926;103.080000;4;0
2.49;278;1;0;1;1;58;1;0;3;10000;10000;40;1;0;0;16;.121745;NA;.013617;102.965461;102.965454;103.090000;4;0
2.36;278;1;0;1;1;58;1;0;3;10000;10000;40;1;0;0;16;.124012;NA;.012634;102.917903;102.917898;103.040000;4;0
2.51;278;1;0;1;1;58;1;0;3;10000;10000;50;1;0;0;16;.153318;NA;.013252;128.511120;128.511112;128.660000;4;0
2.52;278;1;0;1;1;58;1;0;3;10000;10000;50;1;0;0;16;.153766;NA;.010139;128.567859;128.567854;128.720000;4;0
2.53;277;1;0;1;1;58;1;0;3;10000;10000;50;1;0;0;16;.153777;NA;.010938;128.534382;128.534377;128.690000;4;0
2.39;278;1;0;1;1;58;1;0;3;10000;10000;50;1;0;0;16;.151687;NA;.014872;128.488316;128.488309;128.640000;4;0
2.52;278;1;0;1;1;58;1;0;3;10000;10000;50;1;0;0;16;.150780;NA;.010060;128.546096;128.546090;128.700000;4;0
2.38;278;1;0;1;1;58;1;0;3;10000;10000;60;1;0;0;16;.176394;NA;.014553;154.129148;154.129139;154.310000;4;0
2.55;278;1;0;1;1;58;1;0;3;10000;10000;60;1;0;0;16;.191980;NA;.008565;154.085827;154.085823;154.280000;4;0
2.37;278;1;0;1;1;58;1;0;3;10000;10000;60;1;0;0;16;.172746;NA;.012726;154.181580;154.181575;154.350000;4;0
2.47;277;1;0;1;1;58;1;0;3;10000;10000;60;1;0;0;16;.183995;NA;.013354;154.165412;154.165407;154.350000;4;0
2.39;277;1;0;1;1;58;1;0;3;10000;10000;60;1;0;0;16;.186385;NA;.011313;154.170065;154.170060;154.360000;4;0
2.88;290;1;0;1;1;58;1;0;5;10000;10000;10;1;0;0;16;.031925;NA;.010012;26.158984;26.158979;26.190000;4;0
2.89;290;1;0;1;1;58;1;0;5;10000;10000;10;1;0;0;16;.033295;NA;.008747;26.166211;26.166204;26.200000;4;0
3.08;290;1;0;1;1;58;1;0;5;10000;10000;10;1;0;0;16;.028629;NA;.009104;26.146734;26.146729;26.180000;4;0
3.03;290;1;0;1;1;58;1;0;5;10000;10000;10;1;0;0;16;.033416;NA;.010483;26.152765;26.152761;26.190000;4;0
2.92;291;1;0;1;1;58;1;0;5;10000;10000;10;1;0;0;16;.032991;NA;.008186;26.169668;26.169665;26.200000;4;0
3.07;289;1;0;1;1;58;1;0;5;10000;10000;20;1;0;0;16;.062723;NA;.011967;51.754154;51.754149;51.820000;4;0
2.95;289;1;0;1;1;58;1;0;5;10000;10000;20;1;0;0;16;.061818;NA;.010229;51.761876;51.761868;51.820000;4;0
2.99;290;1;0;1;1;58;1;0;5;10000;10000;20;1;0;0;16;.064895;NA;.011239;51.764193;51.764188;51.830000;4;0
2.91;289;1;0;1;1;58;1;0;5;10000;10000;20;1;0;0;16;.063201;NA;.008391;51.760640;51.760635;51.820000;4;0
3.16;291;1;0;1;1;58;1;0;5;10000;10000;20;1;0;0;16;.063116;NA;.011936;51.747680;51.747675;51.810000;4;0
2.88;289;1;0;1;1;58;1;0;5;10000;10000;30;1;0;0;16;.093302;NA;.009341;77.369460;77.369455;77.460000;4;0
3.02;290;1;0;1;1;58;1;0;5;10000;10000;30;1;0;0;16;.103643;NA;.008484;77.361590;77.361587;77.460000;4;0
3.11;291;1;0;1;1;58;1;0;5;10000;10000;30;1;0;0;16;.106198;NA;.008358;77.374397;77.374393;77.480000;4;0
2.91;289;1;0;1;1;58;1;0;5;10000;10000;30;1;0;0;16;.101049;NA;.011856;77.373004;77.373000;77.470000;4;0
3.00;290;1;0;1;1;58;1;0;5;10000;10000;30;1;0;0;16;.101515;NA;.010717;77.331863;77.331859;77.430000;4;0
2.90;289;1;0;1;1;58;1;0;5;10000;10000;40;1;0;0;16;.123276;NA;.011332;102.921394;102.921389;103.040000;4;0
2.97;290;1;0;1;1;58;1;0;5;10000;10000;40;1;0;0;16;.121738;NA;.010232;102.963989;102.963985;103.090000;4;0
3.10;291;1;0;1;1;58;1;0;5;10000;10000;40;1;0;0;16;.113719;NA;.011937;102.965700;102.965695;103.080000;4;0
2.91;291;1;0;1;1;58;1;0;5;10000;10000;40;1;0;0;16;.120259;NA;.011986;102.962168;102.962161;103.080000;4;0
3.16;289;1;0;1;1;58;1;0;5;10000;10000;40;1;0;0;16;.118971;NA;.013599;102.966111;102.966105;103.090000;4;0
2.91;289;1;0;1;1;58;1;0;5;10000;10000;50;1;0;0;16;.156769;NA;.013565;128.563630;128.563625;128.720000;4;0
3.01;290;1;0;1;1;58;1;0;5;10000;10000;50;1;0;0;16;.152383;NA;.011370;128.562169;128.562164;128.710000;4;0
3.01;290;1;0;1;1;58;1;0;5;10000;10000;50;1;0;0;16;.149885;NA;.011143;128.565254;128.565247;128.710000;4;0
3.01;290;1;0;1;1;58;1;0;5;10000;10000;50;1;0;0;16;.154950;NA;.012290;128.563951;128.563946;128.720000;4;0
2.91;290;1;0;1;1;58;1;0;5;10000;10000;50;1;0;0;16;.154815;NA;.008963;128.564583;128.564576;128.720000;4;0
2.91;290;1;0;1;1;58;1;0;5;10000;10000;60;1;0;0;16;.178036;NA;.013194;154.160151;154.160146;154.340000;4;0
2.95;289;1;0;1;1;58;1;0;5;10000;10000;60;1;0;0;16;.179780;NA;.013380;154.167997;154.167989;154.350000;4;0
2.92;289;1;0;1;1;58;1;0;5;10000;10000;60;1;0;0;16;.179514;NA;.014560;154.166286;154.166281;154.350000;4;0
2.94;290;1;0;1;1;58;1;0;5;10000;10000;60;1;0;0;16;.180455;NA;.010037;154.163866;154.163861;154.340000;4;0
2.96;289;1;0;1;1;58;1;0;5;10000;10000;60;1;0;0;16;.180898;NA;.010366;154.171126;154.171118;154.350000;4;0
4.85;333;1;0;1;1;58;1;0;8;10000;10000;10;1;0;0;16;.032698;NA;.712625;26.171458;26.171453;26.200000;4;2
4.64;334;1;0;1;1;58;1;0;8;10000;10000;10;1;0;0;16;.034521;NA;.717161;26.179975;26.179970;26.220000;4;2
4.60;333;1;0;1;1;58;1;0;8;10000;10000;10;1;0;0;16;.033105;NA;.703890;26.177486;26.177482;26.210000;4;2
4.61;332;1;0;1;1;58;1;0;8;10000;10000;10;1;0;0;16;.031343;NA;.723376;26.180678;26.180673;26.210000;4;2
4.61;333;1;0;1;1;58;1;0;8;10000;10000;10;1;0;0;16;.046436;NA;.705659;26.191083;26.191079;26.240000;4;2
4.84;333;1;0;1;1;58;1;0;8;10000;10000;20;1;0;0;16;.074980;NA;.718559;51.790177;51.790170;51.860000;4;1
4.61;333;1;0;1;1;58;1;0;8;10000;10000;20;1;0;0;16;.062857;NA;.708919;51.806445;51.806437;51.870000;7;1
4.60;333;1;0;1;1;58;1;0;8;10000;10000;20;1;0;0;16;.062915;NA;.715564;51.801770;51.801765;51.860000;4;1
4.75;333;1;0;1;1;58;1;0;8;10000;10000;20;1;0;0;16;.071643;NA;.701537;51.797571;51.797568;51.870000;4;1
4.64;333;1;0;1;1;58;1;0;8;10000;10000;20;1;0;0;16;.062512;NA;.710217;51.814011;51.814005;51.880000;4;1
4.66;332;1;0;1;1;58;1;0;8;10000;10000;30;1;0;0;16;.095816;NA;.718651;77.450722;77.450717;77.550000;4;0
4.62;334;1;0;1;1;58;1;0;8;10000;10000;30;1;0;0;16;.096027;NA;.712878;77.441876;77.441871;77.540000;4;0
4.60;334;1;0;1;1;58;1;0;8;10000;10000;30;1;0;0;16;.102851;NA;.710819;77.429962;77.429955;77.530000;4;0
4.75;333;1;0;1;1;58;1;0;8;10000;10000;30;1;0;0;16;.092745;NA;.720194;77.386643;77.386635;77.480000;4;0
4.78;332;1;0;1;1;58;1;0;8;10000;10000;30;1;0;0;16;.090251;NA;.712057;77.369439;77.369433;77.460000;4;0
4.70;332;1;0;1;1;58;1;0;8;10000;10000;40;1;0;0;16;.122550;NA;.724224;103.072389;103.072383;103.190000;4;0
4.77;333;1;0;1;1;58;1;0;8;10000;10000;40;1;0;0;16;.118501;NA;.734970;103.021514;103.021509;103.140000;4;0
4.85;333;1;0;1;1;58;1;0;8;10000;10000;40;1;0;0;16;.120860;NA;.722688;103.075508;103.075501;103.200000;4;0
4.60;333;1;0;1;1;58;1;0;8;10000;10000;40;1;0;0;16;.122027;NA;.723156;103.066082;103.066077;103.190000;4;0
4.67;333;1;0;1;1;58;1;0;8;10000;10000;40;1;0;0;16;.123707;NA;.733589;103.069501;103.069496;103.190000;4;0
4.63;334;1;0;1;1;58;1;0;8;10000;10000;50;1;0;0;16;.157999;NA;.718243;128.690640;128.690635;128.850000;4;0
4.69;333;1;0;1;1;58;1;0;8;10000;10000;50;1;0;0;16;.152799;NA;.703888;128.683458;128.683453;128.840000;4;0
4.78;333;1;0;1;1;58;1;0;8;10000;10000;50;1;0;0;16;.151768;NA;.723438;128.701500;128.701495;128.850000;4;0
4.82;333;1;0;1;1;58;1;0;8;10000;10000;50;1;0;0;16;.152833;NA;.720948;128.702766;128.702762;128.860000;4;0
4.59;332;1;0;1;1;58;1;0;8;10000;10000;50;1;0;0;16;.145390;NA;.730101;128.711381;128.711376;128.860000;5;0
4.90;334;1;0;1;1;58;1;0;8;10000;10000;60;1;0;0;16;.194369;NA;.724249;154.294672;154.294667;154.490000;4;0
4.76;332;1;0;1;1;58;1;0;8;10000;10000;60;1;0;0;16;.180364;NA;.674339;154.299522;154.299517;154.480000;4;0
4.62;332;1;0;1;1;58;1;0;8;10000;10000;60;1;0;0;16;.179560;NA;.732589;154.330223;154.330219;154.510000;4;0
4.75;336;1;0;1;1;58;1;0;8;10000;10000;60;1;0;0;16;.178675;NA;.718753;154.336912;154.336907;154.520000;4;0
4.66;333;1;0;1;1;58;1;0;8;10000;10000;60;1;0;0;16;.179677;NA;.726499;154.331897;154.331891;154.510000;4;0
5.66;350;1;0;1;1;58;1;0;9;10000;10000;10;1;0;0;16;.030444;NA;.899378;26.159843;26.159839;26.190000;4;3
5.52;350;1;0;1;1;58;1;0;9;10000;10000;10;1;0;0;16;.034282;NA;.881656;26.158556;26.158549;26.190000;4;3
5.72;354;1;0;1;1;58;1;0;9;10000;10000;10;1;0;0;16;.033819;NA;.891417;26.145588;26.145581;26.180000;4;3
5.56;351;1;0;1;1;58;1;0;9;10000;10000;10;1;0;0;16;.031368;NA;.915705;26.095789;26.095784;26.130000;4;3
5.57;351;1;0;1;1;58;1;0;9;10000;10000;10;1;0;0;16;.031358;NA;.916549;26.141580;26.141573;26.170000;4;3
5.50;351;1;0;1;1;58;1;0;9;10000;10000;20;1;0;0;16;.063514;NA;.909483;51.724089;51.724084;51.790000;4;1
5.49;350;1;0;1;1;58;1;0;9;10000;10000;20;1;0;0;16;.064825;NA;.888627;51.749890;51.749882;51.810000;7;1
5.55;352;1;0;1;1;58;1;0;9;10000;10000;20;1;0;0;16;.061014;NA;.886568;51.747266;51.747261;51.810000;4;1
5.70;350;1;0;1;1;58;1;0;9;10000;10000;20;1;0;0;16;.062433;NA;.917392;51.757595;51.757590;51.820000;4;1
5.51;352;1;0;1;1;58;1;0;9;10000;10000;20;1;0;0;16;.064002;NA;.887463;51.748979;51.748974;51.810000;4;1
5.70;351;1;0;1;1;58;1;0;9;10000;10000;30;1;0;0;16;.091360;NA;.908079;77.355393;77.355389;77.450000;4;1
5.52;351;1;0;1;1;58;1;0;9;10000;10000;30;1;0;0;16;.094166;NA;.877755;77.362935;77.362930;77.460000;4;1
5.50;351;1;0;1;1;58;1;0;9;10000;10000;30;1;0;0;16;.089839;NA;.907358;77.345410;77.345403;77.430000;4;1
5.64;351;1;0;1;1;58;1;0;9;10000;10000;30;1;0;0;16;.092835;NA;.903837;77.314439;77.314431;77.410000;4;1
5.50;352;1;0;1;1;58;1;0;9;10000;10000;30;1;0;0;16;.093367;NA;.806805;77.383220;77.383212;77.480000;4;1
5.72;351;1;0;1;1;58;1;0;9;10000;10000;40;1;0;0;16;.121139;NA;.884441;102.929706;102.929702;103.050000;4;0
5.51;351;1;0;1;1;58;1;0;9;10000;10000;40;1;0;0;16;.118947;NA;.915133;102.988936;102.988931;103.110000;4;0
5.62;352;1;0;1;1;58;1;0;9;10000;10000;40;1;0;0;16;.126872;NA;.849754;102.990949;102.990944;103.120000;4;0
5.57;351;1;0;1;1;58;1;0;9;10000;10000;40;1;0;0;16;.135544;NA;.910330;102.923820;102.923817;103.060000;4;0
5.51;351;1;0;1;1;58;1;0;9;10000;10000;40;1;0;0;16;.134463;NA;.901358;102.953858;102.953851;103.090000;4;0
5.56;351;1;0;1;1;58;1;0;9;10000;10000;50;1;0;0;16;.153997;NA;.867264;128.577772;128.577768;128.730000;4;0
5.56;351;1;0;1;1;58;1;0;9;10000;10000;50;1;0;0;16;.153603;NA;.907545;128.610557;128.610551;128.760000;4;0
5.73;351;1;0;1;1;58;1;0;9;10000;10000;50;1;0;0;16;.153624;NA;.912929;128.546637;128.546632;128.700000;4;0
5.63;351;1;0;1;1;58;1;0;9;10000;10000;50;1;0;0;16;.153026;NA;.818582;128.555631;128.555623;128.710000;7;0
5.69;350;1;0;1;1;58;1;0;9;10000;10000;50;1;0;0;16;.156085;NA;.895134;128.536771;128.536764;128.690000;4;0
5.66;350;1;0;1;1;58;1;0;9;10000;10000;60;1;0;0;16;.181909;NA;.900137;154.138324;154.138319;154.320000;4;0
5.54;350;1;0;1;1;58;1;0;9;10000;10000;60;1;0;0;16;.184353;NA;.913657;154.241896;154.241891;154.430000;4;0
5.48;352;1;0;1;1;58;1;0;9;10000;10000;60;1;0;0;16;.182012;NA;.910776;154.214938;154.214934;154.400000;4;0
5.52;351;1;0;1;1;58;1;0;9;10000;10000;60;1;0;0;16;.183284;NA;.824444;154.150539;154.150534;154.330000;4;0
5.91;351;1;0;1;1;58;1;0;9;10000;10000;60;1;0;0;16;.178388;NA;.921000;154.160641;154.160637;154.340000;4;0
3.21;299;1;0;1;1;58;1;0;10;10000;10000;10;1;0;0;16;.030819;NA;.733629;26.806097;26.806092;26.840000;7;2
3.20;298;1;0;1;1;58;1;0;10;10000;10000;10;1;0;0;16;.035059;NA;.736280;26.794305;26.794297;26.830000;5;2
3.28;298;1;0;1;1;58;1;0;10;10000;10000;10;1;0;0;16;.034586;NA;.672810;26.714201;26.714197;26.750000;4;2
3.50;300;1;0;1;1;58;1;0;10;10000;10000;10;1;0;0;16;.029832;NA;.732994;26.765442;26.765437;26.790000;4;2
3.21;297;1;0;1;1;58;1;0;10;10000;10000;10;1;0;0;16;.032206;NA;.752930;26.716083;26.716078;26.750000;4;2
3.18;299;1;0;1;1;58;1;0;10;10000;10000;20;1;0;0;16;.060004;NA;.743209;52.437325;52.437320;52.500000;4;1
3.25;300;1;0;1;1;58;1;0;10;10000;10000;20;1;0;0;16;.058775;NA;.735171;52.422496;52.422493;52.480000;4;1
3.23;298;1;0;1;1;58;1;0;10;10000;10000;20;1;0;0;16;.062949;NA;.736294;52.461103;52.461099;52.520000;4;1
3.21;298;1;0;1;1;58;1;0;10;10000;10000;20;1;0;0;16;.059186;NA;.687716;52.400586;52.400578;52.460000;4;1
3.21;298;1;0;1;1;58;1;0;10;10000;10000;20;1;0;0;16;.061006;NA;.742998;52.420525;52.420519;52.480000;4;1
3.25;299;1;0;1;1;58;1;0;10;10000;10000;30;1;0;0;16;.087631;NA;.757545;78.025373;78.025368;78.110000;4;0
3.39;299;1;0;1;1;58;1;0;10;10000;10000;30;1;0;0;16;.088951;NA;.755656;78.075361;78.075356;78.160000;4;0
3.20;298;1;0;1;1;58;1;0;10;10000;10000;30;1;0;0;16;.090873;NA;.664055;77.968987;77.968982;78.060000;4;0
3.24;299;1;0;1;1;58;1;0;10;10000;10000;30;1;0;0;16;.093772;NA;.736104;78.025375;78.025370;78.120000;4;0
3.30;299;1;0;1;1;58;1;0;10;10000;10000;30;1;0;0;16;.090658;NA;.757942;78.059421;78.059413;78.150000;4;0
3.41;298;1;0;1;1;58;1;0;10;10000;10000;40;1;0;0;16;.135584;NA;.759873;103.670762;103.670758;103.810000;4;0
3.35;298;1;0;1;1;58;1;0;10;10000;10000;40;1;0;0;16;.123156;NA;.753502;103.668717;103.668712;103.790000;4;0
3.40;298;1;0;1;1;58;1;0;10;10000;10000;40;1;0;0;16;.121804;NA;.680680;103.633783;103.633779;103.750000;4;0
3.35;298;1;0;1;1;58;1;0;10;10000;10000;40;1;0;0;16;.120544;NA;.750076;103.681057;103.681052;103.800000;4;0
3.41;297;1;0;1;1;58;1;0;10;10000;10000;40;1;0;0;16;.123709;NA;.740429;103.679319;103.679315;103.800000;4;0
3.28;299;1;0;1;1;58;1;0;10;10000;10000;50;1;0;0;16;.149725;NA;.732060;129.264223;129.264215;129.410000;4;0
3.22;298;1;0;1;1;58;1;0;10;10000;10000;50;1;0;0;16;.155313;NA;.746804;129.295677;129.295672;129.450000;4;0
3.42;298;1;0;1;1;58;1;0;10;10000;10000;50;1;0;0;16;.154107;NA;.739027;129.305967;129.305962;129.460000;4;0
3.21;298;1;0;1;1;58;1;0;10;10000;10000;50;1;0;0;16;.152849;NA;.736570;129.201026;129.201018;129.350000;4;0
3.28;300;1;0;1;1;58;1;0;10;10000;10000;50;1;0;0;16;.155854;NA;.711059;129.259278;129.259271;129.410000;4;0
3.52;299;1;0;1;1;58;1;0;10;10000;10000;60;1;0;0;16;.181554;NA;.766639;154.903474;154.903469;155.090000;4;0
3.42;298;1;0;1;1;58;1;0;10;10000;10000;60;1;0;0;16;.179883;NA;.763220;154.924096;154.924088;155.100000;4;0
3.39;299;1;0;1;1;58;1;0;10;10000;10000;60;1;0;0;16;.184245;NA;.747507;154.918622;154.918617;155.100000;4;0
3.24;299;1;0;1;1;58;1;0;10;10000;10000;60;1;0;0;16;.180769;NA;.699673;154.847265;154.847260;155.030000;4;0
3.40;299;1;0;1;1;58;1;0;10;10000;10000;60;1;0;0;16;.182676;NA;.750202;154.880464;154.880458;155.060000;4;0
3.36;298;1;0;1;1;58;1;0;11;10000;10000;10;1;0;0;16;;NA;;;;1000.000000;4;0
