comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.19;323;1;0;1;256;14;1;0;6;10000;10000;30;0;0;0;0.003269;NA;0.000928;0.000284;0.000267;0.00;3;66
2.18;323;1;0;1;256;14;1;0;6;10000;10000;50;0;0;0;0.005637;NA;0.000929;0.000306;0.000298;0.00;5;50
2.19;324;1;0;1;256;14;1;0;6;10000;10000;100;0;0;0;0.005341;NA;0.000912;0.000376;0.000364;0.00;3;50
2.19;323;1;0;1;256;14;1;0;6;10000;10000;300;0;0;0;0.004855;NA;0.001396;0.000851;0.000830;0.00;3;55
2.23;323;1;0;1;256;14;1;0;6;10000;10000;500;0;0;0;0.005297;NA;0.001389;0.000913;0.000908;0.01;3;50
2.35;328;1;0;1;256;14;1;0;8;10000;10000;10;0;0;0;0.004893;NA;0.001402;0.000605;0.000596;0.00;4;62
2.35;327;1;0;1;256;14;1;0;8;10000;10000;30;0;0;0;0.004307;NA;0.001178;0.000652;0.000624;0.00;4;62
2.30;328;1;0;1;256;14;1;0;8;10000;10000;50;0;0;0;0.010966;NA;0.001116;0.004706;0.004700;0.01;3;22
2.34;330;1;0;1;256;14;1;0;8;10000;10000;100;0;0;0;0.005742;NA;0.001608;0.001521;0.001497;0.01;3;60
2.33;327;1;0;1;256;14;1;0;8;10000;10000;300;0;0;0;0.005569;NA;0.002336;0.001374;0.001350;0.01;3;60
2.33;329;1;0;1;256;14;1;0;8;10000;10000;500;0;0;0;0.010889;NA;0.002918;0.007143;0.007136;0.02;3;33
2.38;330;1;0;1;256;14;1;0;9;10000;10000;10;0;0;0;0.005707;NA;0.001032;0.003653;0.003648;0.01;3;41
2.33;328;1;0;1;256;14;1;0;9;10000;10000;30;0;0;0;0.004560;NA;0.001381;0.000604;0.000598;0.00;3;50
2.38;327;1;0;1;256;14;1;0;9;10000;10000;50;0;0;0;0.005772;NA;0.001644;0.000927;0.000912;0.01;3;50
2.34;327;1;0;1;256;14;1;0;9;10000;10000;100;0;0;0;0.011052;NA;0.001723;0.005637;0.005625;0.01;3;31
2.36;329;1;0;1;256;14;1;0;9;10000;10000;300;0;0;0;0.005763;NA;0.002666;0.001733;0.001710;0.01;4;60
2.31;327;1;0;1;256;14;1;0;9;10000;10000;500;0;0;0;0.005119;NA;0.004094;0.003167;0.003124;0.01;4;72
2.35;329;1;0;1;256;14;1;0;10;10000;10000;10;0;0;0;0.005696;NA;0.001125;0.001230;0.001214;0.01;3;50
2.32;328;1;0;1;256;14;1;0;10;10000;10000;30;0;0;0;0.005611;NA;0.001231;0.000773;0.000756;0.00;3;55
2.36;328;1;0;1;256;14;1;0;10;10000;10000;50;0;0;0;0.011027;NA;0.001297;0.003436;0.003406;0.01;3;35
2.28;328;1;0;1;256;14;1;0;10;10000;10000;100;0;0;0;0.005774;NA;0.001800;0.001127;0.001096;0.01;4;60
2.36;329;1;0;1;256;14;1;0;10;10000;10000;300;0;0;0;0.004710;NA;0.002500;0.002092;0.002082;0.00;4;55
2.33;327;1;0;1;256;14;1;0;10;10000;10000;500;0;0;0;0.011074;NA;0.002258;0.005195;0.005168;0.01;4;31
2.33;328;1;0;1;256;14;1;0;11;10000;10000;10;0;0;0;0.004723;NA;0.001458;0.000976;0.000970;0.00;3;55
2.34;328;1;0;1;256;14;1;0;11;10000;10000;30;0;0;0;0.011039;NA;0.001191;0.003287;0.003260;0.01;3;33
2.33;326;1;0;1;256;14;1;0;11;10000;10000;50;0;0;0;0.005647;NA;0.001603;0.002077;0.002059;0.01;4;40
2.28;326;1;0;1;256;14;1;0;11;10000;10000;100;0;0;0;0.005672;NA;0.001539;0.001167;0.001139;0.01;3;50
2.30;327;1;0;1;256;14;1;0;11;10000;10000;300;0;0;0;0.003550;NA;0.001972;0.002311;0.002300;0.00;3;55
2.30;328;1;0;1;256;14;1;0;11;10000;10000;500;0;0;0;0.005893;NA;0.002401;0.003109;0.003085;0.01;4;58
2.29;327;1;0;1;256;14;1;0;12;10000;10000;10;0;0;0;0.005738;NA;0.001268;0.000729;0.000705;0.00;3;55
2.33;328;1;0;1;256;14;1;0;12;10000;10000;30;0;0;0;0.010948;NA;0.001509;0.000678;0.000655;0.01;3;40
2.33;328;1;0;1;256;14;1;0;12;10000;10000;50;0;0;0;0.004480;NA;0.002158;0.000866;0.000839;0.00;4;75
2.33;328;1;0;1;256;14;1;0;12;10000;10000;100;0;0;0;0.005865;NA;0.001482;0.002426;0.002412;0.01;3;45
2.27;328;1;0;1;256;14;1;0;12;10000;10000;300;0;0;0;0.005875;NA;0.002222;0.004621;0.004610;0.01;4;42
2.33;327;1;0;1;256;14;1;0;12;10000;10000;500;0;0;0;0.005699;NA;0.002381;0.001730;0.001724;0.01;3;60
2.73;377;1;0;1;256;27;1;0;2;10000;10000;10;0;0;0;0.005689;NA;0.000715;0.000190;0.000185;0.00;3;33
2.72;377;1;0;1;256;27;1;0;2;10000;10000;30;0;0;0;0.011045;NA;0.000641;0.004120;0.004110;0.01;4;22
2.70;376;1;0;1;256;27;1;0;2;10000;10000;50;0;0;0;0.005684;NA;0.000694;0.000697;0.000685;0.00;4;44
2.68;376;1;0;1;256;27;1;0;2;10000;10000;100;0;0;0;0.005573;NA;0.000982;0.000441;0.000411;0.00;4;44
2.72;377;1;0;1;256;27;1;0;2;10000;10000;300;0;0;0;0.011041;NA;0.001472;0.004546;0.004520;0.01;3;26
2.70;376;1;0;1;256;27;1;0;2;10000;10000;500;0;0;0;0.005807;NA;0.002136;0.001529;0.001500;0.01;4;54
2.64;375;1;0;1;256;27;1;0;3;10000;10000;10;0;0;0;0.005099;NA;0.000792;0.000242;0.000215;0.00;3;37
2.66;374;1;0;1;256;27;1;0;3;10000;10000;30;0;0;0;0.002138;NA;0.001238;0.000420;0.000416;0.00;3;80
2.68;375;1;0;1;256;27;1;0;3;10000;10000;50;0;0;0;0.010970;NA;0.000693;0.000199;0.000178;0.01;3;28
2.60;375;1;0;1;256;27;1;0;3;10000;10000;100;0;0;0;0.005808;NA;0.000841;0.000327;0.000312;0.00;4;55
2.63;376;1;0;1;256;27;1;0;3;10000;10000;300;0;0;0;0.010936;NA;0.001211;0.000583;0.000577;0.01;3;35
2.65;375;1;0;1;256;27;1;0;3;10000;10000;500;0;0;0;0.005709;NA;0.001700;0.000980;0.000974;0.01;3;50
2.69;377;1;0;1;256;27;1;0;5;10000;10000;10;0;0;0;0.010937;NA;0.000762;0.000242;0.000227;0.01;4;30
2.67;376;1;0;1;256;27;1;0;5;10000;10000;30;0;0;0;0.010970;NA;0.000760;0.000211;0.000199;0.01;3;28
2.65;377;1;0;1;256;27;1;0;5;10000;10000;50;0;0;0;0.005748;NA;0.000780;0.000290;0.000250;0.00;4;44
2.71;377;1;0;1;256;27;1;0;5;10000;10000;100;0;0;0;0.005794;NA;0.000954;0.000377;0.000343;0.00;4;55
2.70;377;1;0;1;256;27;1;0;5;10000;10000;300;0;0;0;0.005792;NA;0.001771;0.001186;0.001180;0.01;3;60
2.71;377;1;0;1;256;27;1;0;5;10000;10000;500;0;0;0;0.011013;NA;0.001489;0.000822;0.000792;0.01;4;28
2.61;375;1;0;1;256;27;1;0;6;10000;10000;10;0;0;0;0.011078;NA;0.000842;0.000212;0.000201;0.01;4;30
2.58;374;1;0;1;256;27;1;0;6;10000;10000;30;0;0;0;0.005714;NA;0.000998;0.000272;0.000266;0.00;3;44
2.64;375;1;0;1;256;27;1;0;6;10000;10000;50;0;0;0;0.011237;NA;0.000806;0.000211;0.000194;0.01;3;28
2.64;376;1;0;1;256;27;1;0;6;10000;10000;100;0;0;0;0.005794;NA;0.000767;0.000305;0.000294;0.00;3;44
2.66;376;1;0;1;256;27;1;0;6;10000;10000;300;0;0;0;0.004440;NA;0.001085;0.000490;0.000469;0.00;3;62
2.61;375;1;0;1;256;27;1;0;6;10000;10000;500;0;0;0;0.011031;NA;0.001438;0.000909;0.000901;0.01;3;33
2.97;381;1;0;1;256;27;1;0;8;10000;10000;10;0;0;0;0.005761;NA;0.001024;0.002392;0.002367;0.01;4;45
2.98;383;1;0;1;256;27;1;0;8;10000;10000;30;0;0;0;0.005787;NA;0.001661;0.001379;0.001365;0.01;3;60
2.98;382;1;0;1;256;27;1;0;8;10000;10000;50;0;0;0;0.004028;NA;0.001392;0.001209;0.001185;0.00;3;62
3.01;382;1;0;1;256;27;1;0;8;10000;10000;100;0;0;0;0.005240;NA;0.001485;0.000819;0.000795;0.00;4;55
2.97;382;1;0;1;256;27;1;0;8;10000;10000;300;0;0;0;0.005778;NA;0.002582;0.004304;0.004289;0.01;3;53
2.95;383;1;0;1;256;27;1;0;8;10000;10000;500;0;0;0;0.005623;NA;0.002783;0.004076;0.004071;0.01;3;50
3.01;380;1;0;1;256;27;1;0;9;10000;10000;10;0;0;0;0.005804;NA;0.002221;0.001082;0.001064;0.01;4;60
2.98;381;1;0;1;256;27;1;0;9;10000;10000;30;0;0;0;0.003997;NA;0.001257;0.000600;0.000578;0.00;4;62
3.02;380;1;0;1;256;27;1;0;9;10000;10000;50;0;0;0;0.011396;NA;0.001878;0.004115;0.004106;0.01;3;33
2.97;382;1;0;1;256;27;1;0;9;10000;10000;100;0;0;0;0.005718;NA;0.001742;0.002084;0.002070;0.01;3;50
3.01;382;1;0;1;256;27;1;0;9;10000;10000;300;0;0;0;0.005705;NA;0.002790;0.004146;0.004122;0.01;4;53
3.00;382;1;0;1;256;27;1;0;9;10000;10000;500;0;0;0;0.016420;NA;0.004011;0.003140;0.003133;0.02;4;36
2.90;381;1;0;1;256;27;1;0;10;10000;10000;10;0;0;0;0.005837;NA;0.001377;0.002487;0.002475;0.01;4;45
2.86;381;1;0;1;256;27;1;0;10;10000;10000;30;0;0;0;0.005675;NA;0.001480;0.001299;0.001258;0.01;3;50
2.91;381;1;0;1;256;27;1;0;10;10000;10000;50;0;0;0;0.010949;NA;0.001760;0.005422;0.005416;0.01;3;26
2.88;381;1;0;1;256;27;1;0;10;10000;10000;100;0;0;0;0.005828;NA;0.001684;0.001912;0.001901;0.01;4;50
2.96;381;1;0;1;256;27;1;0;10;10000;10000;300;0;0;0;0.005496;NA;0.002547;0.002411;0.002386;0.01;4;54
2.90;381;1;0;1;256;27;1;0;10;10000;10000;500;0;0;0;0.005877;NA;0.002232;0.003000;0.002970;0.01;4;58
2.80;381;1;0;1;256;27;1;0;11;10000;10000;10;0;0;0;0.005974;NA;0.001215;0.000831;0.000825;0.01;3;50
2.79;381;1;0;1;256;27;1;0;11;10000;10000;30;0;0;0;0.004932;NA;0.003019;0.001591;0.001560;0.01;3;70
2.77;380;1;0;1;256;27;1;0;11;10000;10000;50;0;0;0;0.005702;NA;0.001433;0.000914;0.000887;0.01;4;60
2.77;380;1;0;1;256;27;1;0;11;10000;10000;100;0;0;0;0.005870;NA;0.001761;0.004108;0.004093;0.01;4;38
2.79;379;1;0;1;256;27;1;0;11;10000;10000;300;0;0;0;0.005666;NA;0.002104;0.002452;0.002438;0.01;3;54
2.81;381;1;0;1;256;27;1;0;11;10000;10000;500;0;0;0;0.011099;NA;0.002008;0.002356;0.002349;0.01;4;31
2.83;380;1;0;1;256;27;1;0;12;10000;10000;10;0;0;0;0.016338;NA;0.001138;0.000901;0.000875;0.02;4;25
2.83;381;1;0;1;256;27;1;0;12;10000;10000;30;0;0;0;0.005770;NA;0.001143;0.000781;0.000774;0.01;3;50
2.81;381;1;0;1;256;27;1;0;12;10000;10000;50;0;0;0;0.005783;NA;0.002241;0.000898;0.000892;0.01;3;60
2.78;380;1;0;1;256;27;1;0;12;10000;10000;100;0;0;0;0.011008;NA;0.001405;0.003299;0.003277;0.01;3;29
2.84;380;1;0;1;256;27;1;0;12;10000;10000;300;0;0;0;0.005810;NA;0.001868;0.003551;0.003540;0.01;3;50
2.82;380;1;0;1;256;27;1;0;12;10000;10000;500;0;0;0;0.005638;NA;0.002995;0.002025;0.001983;0.01;4;60
2.20;325;1;0;10;256;14;1;0;2;10000;10000;10;0;0;0;.000668;NA;.000087;.000025;.000038;.001000;3;340
2.17;323;1;0;10;256;14;1;0;2;10000;10000;30;0;0;0;.000728;NA;.000069;.000021;.000029;.001000;3;290
2.23;323;1;0;10;256;14;1;0;2;10000;10000;50;0;0;0;.000597;NA;.000062;.000088;.000114;.001000;3;245
2.22;324;1;0;10;256;14;1;0;2;10000;10000;100;0;0;0;.001210;NA;.000080;.000307;.000327;.001000;3;183
2.18;323;1;0;10;256;14;1;0;2;10000;10000;300;0;0;0;.000631;NA;.000166;.000113;.000128;.001000;3;316
2.20;324;1;0;10;256;14;1;0;2;10000;10000;500;0;0;0;.000652;NA;.000181;.000135;.000189;.001000;3;308
2.21;323;1;0;10;256;14;1;0;3;10000;10000;10;0;0;0;.001591;NA;.000065;.000019;.000023;.002000;3;150
2.21;323;1;0;10;256;14;1;0;3;10000;10000;30;0;0;0;.000587;NA;.000082;.000025;.000031;.001000;3;290
2.21;323;1;0;10;256;14;1;0;3;10000;10000;50;0;0;0;.000588;NA;.000088;.000028;.000060;.001000;3;390
2.19;324;1;0;10;256;14;1;0;3;10000;10000;100;0;0;0;.000650;NA;.000094;.000029;.000029;.001000;3;310
2.20;324;1;0;10;256;14;1;0;3;10000;10000;300;0;0;0;.000607;NA;.000128;.000077;.000095;.001000;3;281
2.20;324;1;0;10;256;14;1;0;3;10000;10000;500;0;0;0;.001191;NA;.000150;.000098;.000125;.001000;3;223
2.25;323;1;0;10;256;14;1;0;5;10000;10000;10;0;0;0;.001199;NA;.000091;.000030;.000036;.001000;3;206
2.20;323;1;0;10;256;14;1;0;5;10000;10000;30;0;0;0;.000584;NA;.000094;.000029;.000041;.001000;3;290
2.22;324;1;0;10;256;14;1;0;5;10000;10000;50;0;0;0;.001146;NA;.000086;.000025;.000028;.001000;3;186
2.20;324;1;0;10;256;14;1;0;5;10000;10000;100;0;0;0;.001249;NA;.000082;.000032;.000038;.001000;3;200
2.22;323;1;0;10;256;14;1;0;5;10000;10000;300;0;0;0;.001114;NA;.000133;.000079;.000094;.001000;3;212
2.19;324;1;0;10;256;14;1;0;5;10000;10000;500;0;0;0;.000647;NA;.000201;.000145;.000163;.001000;3;375
2.22;323;1;0;10;256;14;1;0;6;10000;10000;10;0;0;0;.000639;NA;.000094;.000029;.000038;.001000;3;310
2.22;322;1;0;10;256;14;1;0;6;10000;10000;30;0;0;0;.001133;NA;.000053;.000014;.000016;.001000;3;160
2.20;323;1;0;10;256;14;1;0;6;10000;10000;50;0;0;0;.000453;NA;.000085;.000024;.000028;0;3;344
2.22;323;1;0;10;256;14;1;0;6;10000;10000;100;0;0;0;.000643;NA;.000098;.000034;.000075;.001000;3;281
2.13;323;1;0;10;256;14;1;0;6;10000;10000;300;0;0;0;.001662;NA;.000139;.000079;.000085;.002000;3;159
2.18;324;1;0;10;256;14;1;0;6;10000;10000;500;0;0;0;.001181;NA;.000178;.000120;.000129;.001000;3;237
2.34;329;1;0;10;256;14;1;0;8;10000;10000;10;0;0;0;.001158;NA;.000082;.000164;.000182;.001000;3;193
2.36;328;1;0;10;256;14;1;0;8;10000;10000;30;0;0;0;.001151;NA;.000100;.000325;.000334;.001000;3;216
2.37;328;1;0;10;256;14;1;0;8;10000;10000;50;0;0;0;.000627;NA;.000100;.000348;.000492;.001000;3;260
2.30;329;1;0;10;256;14;1;0;8;10000;10000;100;0;0;0;.000515;NA;.000153;.000099;.000114;.001000;3;360
2.34;327;1;0;10;256;14;1;0;8;10000;10000;300;0;0;0;.000487;NA;.000173;.000131;.000154;.001000;3;410
2.37;327;1;0;10;256;14;1;0;8;10000;10000;500;0;0;0;.000443;NA;.000266;.000390;.000454;.001000;3;425
2.34;329;1;0;10;256;14;1;0;9;10000;10000;10;0;0;0;.000582;NA;.000114;.000039;.000054;.001000;3;350
2.29;329;1;0;10;256;14;1;0;9;10000;10000;30;0;0;0;.000520;NA;.000116;.000045;.000053;.001000;3;390
2.37;329;1;0;10;256;14;1;0;9;10000;10000;50;0;0;0;.000735;NA;.000088;.000110;.000411;.001000;3;391
2.37;328;1;0;10;256;14;1;0;9;10000;10000;100;0;0;0;.000478;NA;.000130;.000075;.000080;0;3;455
2.33;328;1;0;10;256;14;1;0;9;10000;10000;300;0;0;0;.001157;NA;.000203;.000503;.000595;.002000;3;240
2.33;329;1;0;10;256;14;1;0;9;10000;10000;500;0;0;0;.000622;NA;.000323;.000653;.000735;.001000;3;327
2.36;328;1;0;10;256;14;1;0;10;10000;10000;10;0;0;0;.000479;NA;.000100;.000047;.000051;.001000;3;360
2.34;328;1;0;10;256;14;1;0;10;10000;10000;30;0;0;0;.000486;NA;.000108;.000050;.000059;0;3;388
2.34;327;1;0;10;256;14;1;0;10;10000;10000;50;0;0;0;.001167;NA;.000106;.000234;.000265;.001000;3;233
2.36;328;1;0;10;256;14;1;0;10;10000;10000;100;0;0;0;.000599;NA;.000119;.000081;.000099;.001000;3;327
2.37;328;1;0;10;256;14;1;0;10;10000;10000;300;0;0;0;.001171;NA;.000144;.000497;.000559;.002000;3;190
2.32;328;1;0;10;256;14;1;0;10;10000;10000;500;0;0;0;.000547;NA;.000241;.000257;.000302;.001000;3;375
2.32;327;1;0;10;256;14;1;0;11;10000;10000;10;0;0;0;.001122;NA;.000134;.000283;.000303;.001000;3;211
2.32;328;1;0;10;256;14;1;0;11;10000;10000;30;0;0;0;.000602;NA;.000091;.000317;.000338;.001000;3;275
2.36;327;1;0;10;256;14;1;0;11;10000;10000;50;0;0;0;.001213;NA;.000111;.000320;.000357;.001000;3;215
2.30;328;1;0;10;256;14;1;0;11;10000;10000;100;0;0;0;.000609;NA;.000104;.000085;.000115;.001000;3;290
2.34;327;1;0;10;256;14;1;0;11;10000;10000;300;0;0;0;.000610;NA;.000156;.000181;.000242;.001000;3;316
2.32;328;1;0;10;256;14;1;0;11;10000;10000;500;0;0;0;.001152;NA;.000151;.000539;.000610;.002000;3;195
2.34;329;1;0;10;256;14;1;0;12;10000;10000;10;0;0;0;.001217;NA;.000098;.000397;.000407;.002000;3;210
2.35;328;1;0;10;256;14;1;0;12;10000;10000;30;0;0;0;.000519;NA;.000106;.000037;.000047;.001000;3;350
2.36;327;1;0;10;256;14;1;0;12;10000;10000;50;0;0;0;.000597;NA;.000089;.000032;.000045;.001000;3;310
2.36;328;1;0;10;256;14;1;0;12;10000;10000;100;0;0;0;.000566;NA;.000125;.000051;.000067;.001000;3;350
2.32;328;1;0;10;256;14;1;0;12;10000;10000;300;0;0;0;.001117;NA;.000142;.000554;.000574;.002000;3;185
2.32;328;1;0;10;256;14;1;0;12;10000;10000;500;0;0;0;.001179;NA;.000188;.000548;.000597;.002000;3;238
2.72;378;1;0;10;256;27;1;0;2;10000;10000;10;0;0;0;.000609;NA;.000080;.000025;.000032;.001000;3;260
2.66;376;1;0;10;256;27;1;0;2;10000;10000;30;0;0;0;.000619;NA;.000091;.000028;.000030;.001000;3;330
2.66;376;1;0;10;256;27;1;0;2;10000;10000;50;0;0;0;.000689;NA;.000071;.000138;.000191;.001000;3;233
2.72;379;1;0;10;256;27;1;0;2;10000;10000;100;0;0;0;.000636;NA;.000088;.000033;.000049;.001000;3;290
2.69;375;1;0;10;256;27;1;0;2;10000;10000;300;0;0;0;.001189;NA;.000118;.000311;.000381;.001000;3;177
2.67;376;1;0;10;256;27;1;0;2;10000;10000;500;0;0;0;.001150;NA;.000190;.000271;.000309;.001000;3;227
2.66;376;1;0;10;256;27;1;0;3;10000;10000;10;0;0;0;.000646;NA;.000084;.000023;.000028;.001000;3;281
2.63;376;1;0;10;256;27;1;0;3;10000;10000;30;0;0;0;.000601;NA;.000077;.000025;.000048;.001000;3;270
2.64;375;1;0;10;256;27;1;0;3;10000;10000;50;0;0;0;.000670;NA;.000070;.000022;.000027;.001000;3;260
2.65;375;1;0;10;256;27;1;0;3;10000;10000;100;0;0;0;.000599;NA;.000085;.000032;.000042;.001000;3;263
2.64;375;1;0;10;256;27;1;0;3;10000;10000;300;0;0;0;.000655;NA;.000113;.000066;.000082;.001000;3;336
2.63;375;1;0;10;256;27;1;0;3;10000;10000;500;0;0;0;.000567;NA;.000133;.000081;.000093;.001000;3;318
2.73;377;1;0;10;256;27;1;0;5;10000;10000;10;0;0;0;.000692;NA;.000083;.000028;.000091;.001000;3;263
2.71;378;1;0;10;256;27;1;0;5;10000;10000;30;0;0;0;.000595;NA;.000074;.000022;.000028;.001000;3;260
2.66;376;1;0;10;256;27;1;0;5;10000;10000;50;0;0;0;.001186;NA;.000087;.000027;.000032;.001000;3;200
2.71;377;1;0;10;256;27;1;0;5;10000;10000;100;0;0;0;.000532;NA;.000098;.000043;.000075;.001000;3;330
2.71;378;1;0;10;256;27;1;0;5;10000;10000;300;0;0;0;.001187;NA;.000147;.000100;.000122;.001000;3;217
2.66;377;1;0;10;256;27;1;0;5;10000;10000;500;0;0;0;.001735;NA;.000152;.000108;.000164;.002000;3;176
2.56;375;1;0;10;256;27;1;0;6;10000;10000;10;0;0;0;.000661;NA;.000089;.000031;.000036;.001000;3;290
2.67;374;1;0;10;256;27;1;0;6;10000;10000;30;0;0;0;.001648;NA;.000075;.000025;.000031;.002000;3;147
2.66;376;1;0;10;256;27;1;0;6;10000;10000;50;0;0;0;.000605;NA;.000076;.000024;.000027;.001000;3;280
2.65;376;1;0;10;256;27;1;0;6;10000;10000;100;0;0;0;.000467;NA;.000081;.000026;.000033;0;3;311
2.65;376;1;0;10;256;27;1;0;6;10000;10000;300;0;0;0;.000666;NA;.000132;.000084;.000149;.001000;3;327
2.59;375;1;0;10;256;27;1;0;6;10000;10000;500;0;0;0;.000559;NA;.000145;.000081;.000110;.001000;3;370
3.02;383;1;0;10;256;27;1;0;8;10000;10000;10;0;0;0;.001133;NA;.000102;.000078;.000370;.001000;3;233
3.00;382;1;0;10;256;27;1;0;8;10000;10000;30;0;0;0;.000584;NA;.000109;.000043;.000062;.001000;3;309
2.98;382;1;0;10;256;27;1;0;8;10000;10000;50;0;0;0;.001197;NA;.000095;.000340;.000441;.001000;3;184
2.96;381;1;0;10;256;27;1;0;8;10000;10000;100;0;0;0;.001169;NA;.000119;.000404;.000440;.001000;3;221
2.95;382;1;0;10;256;27;1;0;8;10000;10000;300;0;0;0;.001121;NA;.000195;.000395;.000422;.002000;3;220
2.99;381;1;0;10;256;27;1;0;8;10000;10000;500;0;0;0;.000574;NA;.000292;.000256;.000282;.001000;3;450
3.01;380;1;0;10;256;27;1;0;9;10000;10000;10;0;0;0;.001208;NA;.000099;.000264;.000293;.001000;3;200
2.98;382;1;0;10;256;27;1;0;9;10000;10000;30;0;0;0;.000599;NA;.000110;.000203;.000248;.001000;3;327
2.96;381;1;0;10;256;27;1;0;9;10000;10000;50;0;0;0;.000622;NA;.000120;.000209;.000222;.001000;3;261
2.97;380;1;0;10;256;27;1;0;9;10000;10000;100;0;0;0;.000613;NA;.000117;.000112;.000145;.001000;3;318
2.97;381;1;0;10;256;27;1;0;9;10000;10000;300;0;0;0;.001129;NA;.000207;.000396;.000421;.002000;3;225
2.99;381;1;0;10;256;27;1;0;9;10000;10000;500;0;0;0;.000545;NA;.000352;.000354;.000486;.001000;3;421
2.96;382;1;0;10;256;27;1;0;10;10000;10000;10;0;0;0;.000635;NA;.000074;.000215;.000234;.001000;3;266
2.91;381;1;0;10;256;27;1;0;10;10000;10000;30;0;0;0;.001157;NA;.000085;.000382;.000406;.001000;3;183
2.95;381;1;0;10;256;27;1;0;10;10000;10000;50;0;0;0;.000597;NA;.000092;.000055;.000067;.001000;3;370
2.92;381;1;0;10;256;27;1;0;10;10000;10000;100;0;0;0;.001615;NA;.000116;.000364;.000561;.002000;3;214
2.96;380;1;0;10;256;27;1;0;10;10000;10000;300;0;0;0;.001135;NA;.000147;.000460;.000501;.002000;3;195
2.93;381;1;0;10;256;27;1;0;10;10000;10000;500;0;0;0;.000473;NA;.000194;.000251;.000319;.001000;3;341
2.81;380;1;0;10;256;27;1;0;11;10000;10000;10;0;0;0;.000631;NA;.000096;.000041;.000056;.001000;3;310
2.75;381;1;0;10;256;27;1;0;11;10000;10000;30;0;0;0;.001095;NA;.000107;.000426;.000561;.001000;3;240
2.78;381;1;0;10;256;27;1;0;11;10000;10000;50;0;0;0;.000631;NA;.000099;.000380;.000427;.001000;3;242
2.82;379;1;0;10;256;27;1;0;11;10000;10000;100;0;0;0;.000665;NA;.000107;.000210;.000252;.001000;3;300
2.83;380;1;0;10;256;27;1;0;11;10000;10000;300;0;0;0;.001160;NA;.000148;.000250;.000618;.001000;3;264
2.71;381;1;0;10;256;27;1;0;11;10000;10000;500;0;0;0;.000551;NA;.000237;.000268;.000305;.001000;3;400
